val_specificity,val_sensitivity,epoch,val_loss,val_auroc,val_precision,step,val_accuracy,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
,,22,,,,620,,0.5610001683235168,0.0,,,,,
0.9245282411575317,0.5476190447807312,23,1.395051121711731,0.7360737323760986,0.8518518805503845,647,0.75789475440979,,,,,,,
,,23,,,,647,,0.5614171624183655,0.0,,,,,
0.9245282411575317,0.5476190447807312,24,1.1465942859649658,0.7360737323760986,0.8518518805503845,674,0.75789475440979,,,,,,,
,,24,,,,674,,0.5339652895927429,0.0,,,,,
0.9245282411575317,0.6190476417541504,25,1.4093555212020874,0.7717880010604858,0.8666666746139526,701,0.7894737124443054,,,,,,,
,,25,,,,701,,0.5461314916610718,0.0,,,,,
0.9245282411575317,0.6190476417541504,26,0.69659024477005,0.7717880010604858,0.8666666746139526,728,0.7894737124443054,,,,,,,
,,26,,,,728,,0.545444905757904,0.0,,,,,
0.9433962106704712,0.5952380895614624,27,0.8633028268814087,0.7693171501159668,0.8928571343421936,755,0.7894737124443054,,,,,,,
,,27,,,,755,,0.5404872894287109,0.0,,,,,
0.9245282411575317,0.6666666865348816,28,1.1678032875061035,0.795597493648529,0.875,782,0.8105263113975525,,,,,,,
,,28,,,,782,,0.5367171764373779,0.0,,,,,
0.9245282411575317,0.5952380895614624,29,1.2420490980148315,0.7598832249641418,0.8620689511299133,809,0.7789473533630371,,,,,,,
,,29,,,,809,,0.5236903429031372,0.0,,,,,
0.9245282411575317,0.6428571343421936,30,1.3160486221313477,0.7836927175521851,0.8709677457809448,836,0.800000011920929,,,,,,,
,,30,,,,836,,0.517215371131897,0.0,,,,,
0.9433962106704712,0.6428571343421936,31,0.856892466545105,0.79312664270401,0.8999999761581421,863,0.8105263113975525,,,,,,,
,,31,,,,863,,0.48643454909324646,0.0,,,,,
0.9433962106704712,0.5714285969734192,32,1.1624804735183716,0.7574123740196228,0.8888888955116272,890,0.7789473533630371,,,,,,,
,,32,,,,890,,0.5145779252052307,0.0,,,,,
0.9056603908538818,0.5714285969734192,33,1.1215238571166992,0.7385445237159729,0.8275862336158752,917,0.75789475440979,,,,,,,
,,33,,,,917,,0.468545138835907,0.0,,,,,
0.9433962106704712,0.5476190447807312,34,1.0661861896514893,0.7455076575279236,0.8846153616905212,944,0.7684210538864136,,,,,,,
,,34,,,,944,,0.4998430907726288,0.0,,,,,
0.9433962106704712,0.6428571343421936,35,0.7548468112945557,0.79312664270401,0.8999999761581421,971,0.8105263113975525,,,,,,,
,,35,,,,971,,0.5125531554222107,0.0,,,,,
0.9433962106704712,0.6428571343421936,36,0.7218276262283325,0.79312664270401,0.8999999761581421,998,0.8105263113975525,,,,,,,
,,36,,,,998,,0.482146680355072,0.0,,,,,
0.9245282411575317,0.6666666865348816,37,0.8605154752731323,0.795597493648529,0.875,1025,0.8105263113975525,,,,,,,
,,37,,,,1025,,0.49512678384780884,0.0,,,,,
0.9433962106704712,0.6428571343421936,38,0.7384190559387207,0.79312664270401,0.8999999761581421,1052,0.8105263113975525,,,,,,,
,,38,,,,1052,,0.4926147758960724,0.0,,,,,
0.9245282411575317,0.6190476417541504,39,0.9605770111083984,0.7717880010604858,0.8666666746139526,1079,0.7894737124443054,,,,,,,
,,39,,,,1079,,0.5189985632896423,0.0,,,,,
0.9433962106704712,0.6666666865348816,40,0.878935694694519,0.8050314784049988,0.9032257795333862,1106,0.821052610874176,,,,,,,
,,40,,,,1106,,0.4983333945274353,0.0,,,,,
0.8867924809455872,0.6904761791229248,41,0.7244123220443726,0.7886343002319336,0.8285714387893677,1133,0.800000011920929,,,,,,,
,,41,,,,1133,,0.5014543533325195,0.0,,,,,
0.9245282411575317,0.6666666865348816,42,0.7593355774879456,0.795597493648529,0.875,1160,0.8105263113975525,,,,,,,
,,42,,,,1160,,0.4641551375389099,0.0,,,,,
0.9245282411575317,0.6190476417541504,43,1.779597520828247,0.7717880010604858,0.8666666746139526,1187,0.7894737124443054,,,,,,,
,,43,,,,1187,,0.49441468715667725,0.0,,,,,
0.9245282411575317,0.523809552192688,44,0.9976427555084229,0.7241688966751099,0.8461537957191467,1214,0.7473683953285217,,,,,,,
,,44,,,,1214,,0.4917077422142029,0.0,,,,,
0.9245282411575317,0.6904761791229248,45,1.6925325393676758,0.8075022101402283,0.8787878751754761,1241,0.821052610874176,,,,,,,
,,45,,,,1241,,0.4739565849304199,0.0,,,,,
0.9245282411575317,0.6666666865348816,46,0.8964346647262573,0.795597493648529,0.875,1268,0.8105263113975525,,,,,,,
,,46,,,,1268,,0.44270434975624084,0.0,,,,,
0.8679245114326477,0.6666666865348816,47,1.0711562633514404,0.7672956585884094,0.800000011920929,1295,0.7789473533630371,,,,,,,
,,47,,,,1295,,0.4564974009990692,0.0,,,,,
0.9245282411575317,0.6666666865348816,48,0.5613882541656494,0.795597493648529,0.875,1322,0.8105263113975525,,,,,,,
,,48,,,,1322,,0.4637795388698578,0.0,,,,,
0.9245282411575317,0.6428571343421936,49,0.8680356740951538,0.7836927175521851,0.8709677457809448,1349,0.800000011920929,,,,,,,
,,49,,,,1349,,0.46088311076164246,0.0,,,,,
0.9245282411575317,0.6190476417541504,50,1.005757451057434,0.7717880010604858,0.8666666746139526,1376,0.7894737124443054,,,,,,,
,,50,,,,1376,,0.45337527990341187,0.0,,,,,
0.9245282411575317,0.6190476417541504,51,1.021791696548462,0.7717880010604858,0.8666666746139526,1403,0.7894737124443054,,,,,,,
,,51,,,,1403,,0.45352253317832947,0.0,,,,,
0.9056603908538818,0.6666666865348816,52,1.2212681770324707,0.7861635684967041,0.8484848737716675,1430,0.800000011920929,,,,,,,
,,52,,,,1430,,0.4492725431919098,0.0,,,,,
0.9245282411575317,0.6666666865348816,53,0.5856567621231079,0.795597493648529,0.875,1457,0.8105263113975525,,,,,,,
,,53,,,,1457,,0.4541657269001007,0.0,,,,,
0.9245282411575317,0.6190476417541504,54,0.8861289024353027,0.7717880010604858,0.8666666746139526,1484,0.7894737124443054,,,,,,,
,,54,,,,1484,,0.4386701285839081,0.0,,,,,
0.9245282411575317,0.6428571343421936,55,0.5983223915100098,0.7836927175521851,0.8709677457809448,1511,0.800000011920929,,,,,,,
,,55,,,,1511,,0.4408917725086212,0.0,,,,,
0.9056603908538818,0.6904761791229248,56,0.902841329574585,0.7980683445930481,0.8529411554336548,1538,0.8105263113975525,,,,,,,
,,56,,,,1538,,0.42249375581741333,0.0,,,,,
0.9245282411575317,0.6666666865348816,57,0.8125513792037964,0.795597493648529,0.875,1565,0.8105263113975525,,,,,,,
,,57,,,,1565,,0.4363768696784973,0.0,,,,,
0.8867924809455872,0.6190476417541504,58,0.7657486200332642,0.7529200315475464,0.8125,1592,0.7684210538864136,,,,,,,
,,58,,,,1592,,0.4346499741077423,0.0,,,,,
0.9622642397880554,0.6428571343421936,59,0.8905242681503296,0.8025606870651245,0.931034505367279,1619,0.821052610874176,,,,,,,
,,59,,,,1619,,0.43127015233039856,0.0,,,,,
0.9433962106704712,0.6190476417541504,60,0.9176291227340698,0.781221866607666,0.8965517282485962,1646,0.800000011920929,,,,,,,
,,60,,,,1646,,0.4433508515357971,0.0,,,,,
0.9622642397880554,0.5952380895614624,61,1.7530722618103027,0.7787511944770813,0.9259259104728699,1673,0.800000011920929,,,,,,,
,,61,,,,1673,,0.4410465955734253,0.0,,,,,
0.9056603908538818,0.6904761791229248,62,0.8069438934326172,0.7980683445930481,0.8529411554336548,1700,0.8105263113975525,,,,,,,
,,62,,,,1700,,0.41575556993484497,0.0,,,,,
0.9433962106704712,0.5714285969734192,63,1.3186724185943604,0.7574123740196228,0.8888888955116272,1727,0.7789473533630371,,,,,,,
,,63,,,,1727,,0.44656580686569214,0.0,,,,,
0.9056603908538818,0.5714285969734192,64,0.8368911743164062,0.7385445237159729,0.8275862336158752,1754,0.75789475440979,,,,,,,
,,64,,,,1754,,0.4125754237174988,0.0,,,,,
0.9245282411575317,0.5476190447807312,65,0.9892938137054443,0.7360737323760986,0.8518518805503845,1781,0.75789475440979,,,,,,,
,,65,,,,1781,,0.40992286801338196,0.0,,,,,
0.9245282411575317,0.5476190447807312,66,1.001396656036377,0.7360737323760986,0.8518518805503845,1808,0.75789475440979,,,,,,,
,,66,,,,1808,,0.42948585748672485,0.0,,,,,
0.9245282411575317,0.5714285969734192,67,0.9211506843566895,0.7479784488677979,0.8571428656578064,1835,0.7684210538864136,,,,,,,
,,67,,,,1835,,0.43119341135025024,0.0,,,,,
0.9245282411575317,0.5714285969734192,68,0.9281997084617615,0.7479784488677979,0.8571428656578064,1862,0.7684210538864136,,,,,,,
,,68,,,,1862,,0.43053850531578064,0.0,,,,,
0.8867924809455872,0.5714285969734192,69,0.8509892225265503,0.7291104793548584,0.800000011920929,1889,0.7473683953285217,,,,,,,
,,69,,,,1889,,0.3799136281013489,0.0,,,,,
0.9056603908538818,0.5714285969734192,70,1.433373212814331,0.7385445237159729,0.8275862336158752,1916,0.75789475440979,,,,,,,
,,70,,,,1916,,0.38919341564178467,0.0,,,,,
0.9245282411575317,0.5952380895614624,71,1.386110544204712,0.7598832249641418,0.8620689511299133,1943,0.7789473533630371,,,,,,,
,,71,,,,1943,,0.4185866117477417,0.0,,,,,
0.9056603908538818,0.6190476417541504,72,0.5491259098052979,0.7623540163040161,0.8387095928192139,1970,0.7789473533630371,,,,,,,
,,72,,,,1970,,0.39713701605796814,0.0,,,,,
0.9245282411575317,0.5952380895614624,73,0.9194031357765198,0.7598832249641418,0.8620689511299133,1997,0.7789473533630371,,,,,,,
,,73,,,,1997,,0.40430140495300293,0.0,,,,,
0.849056601524353,0.6904761791229248,74,0.7966116070747375,0.7697663903236389,0.7837837338447571,2024,0.7789473533630371,,,,,,,
,,74,,,,2024,,0.39905068278312683,0.0,,,,,
0.9056603908538818,0.6190476417541504,75,0.7726206183433533,0.7623540163040161,0.8387095928192139,2051,0.7789473533630371,,,,,,,
,,75,,,,2051,,0.41141462326049805,0.0,,,,,
0.9056603908538818,0.6666666865348816,76,0.633391797542572,0.7861635684967041,0.8484848737716675,2078,0.800000011920929,,,,,,,
,,76,,,,2078,,0.4304964244365692,0.0,,,,,
0.9245282411575317,0.5,77,0.6866230368614197,0.7122641205787659,0.8399999737739563,2105,0.7368420958518982,,,,,,,
,,77,,,,2105,,0.42511263489723206,0.0,,,,,
0.8867924809455872,0.6190476417541504,78,0.7804005146026611,0.7529200315475464,0.8125,2132,0.7684210538864136,,,,,,,
,,78,,,,2132,,0.42000699043273926,0.0,,,,,
0.9245282411575317,0.5714285969734192,79,0.6614511013031006,0.7479784488677979,0.8571428656578064,2159,0.7684210538864136,,,,,,,
,,79,,,,2159,,0.4030817151069641,0.0,,,,,
0.9245282411575317,0.6190476417541504,80,0.6003710627555847,0.7717880010604858,0.8666666746139526,2186,0.7894737124443054,,,,,,,
,,80,,,,2186,,0.4222587049007416,0.0,,,,,
0.8867924809455872,0.6666666865348816,81,0.6151877641677856,0.7767295241355896,0.8235294818878174,2213,0.7894737124443054,,,,,,,
,,81,,,,2213,,0.4186212420463562,0.0,,,,,
0.9245282411575317,0.5952380895614624,82,0.650212287902832,0.7598832249641418,0.8620689511299133,2240,0.7789473533630371,,,,,,,
,,82,,,,2240,,0.39286428689956665,0.0,,,,,
0.9245282411575317,0.6428571343421936,83,0.8238255381584167,0.7836927175521851,0.8709677457809448,2267,0.800000011920929,,,,,,,
,,83,,,,2267,,0.3801218271255493,0.0,,,,,
0.9245282411575317,0.5714285969734192,84,0.5907760858535767,0.7479784488677979,0.8571428656578064,2294,0.7684210538864136,,,,,,,
,,84,,,,2294,,0.3759574890136719,0.0,,,,,
0.9245282411575317,0.4761904776096344,85,0.7041604518890381,0.7003592848777771,0.8333333134651184,2321,0.7263157963752747,,,,,,,
,,85,,,,2321,,0.3895644545555115,0.0,,,,,
0.9056603908538818,0.6428571343421936,86,0.521915078163147,0.7742587327957153,0.84375,2348,0.7894737124443054,,,,,,,
,,86,,,,2348,,0.3915354311466217,0.0,,,,,
0.8679245114326477,0.5952380895614624,87,0.5960910320281982,0.7315813302993774,0.78125,2375,0.7473683953285217,,,,,,,
,,87,,,,2375,,0.40178748965263367,0.0,,,,,
0.9245282411575317,0.5476190447807312,88,0.63205885887146,0.7360737323760986,0.8518518805503845,2402,0.75789475440979,,,,,,,
,,88,,,,2402,,0.3800721764564514,0.0,,,,,
0.8867924809455872,0.6428571343421936,89,0.6225303411483765,0.7648246884346008,0.8181818127632141,2429,0.7789473533630371,,,,,,,
,,89,,,,2429,,0.3816724717617035,0.0,,,,,
0.9056603908538818,0.6666666865348816,90,0.6414620876312256,0.7861635684967041,0.8484848737716675,2456,0.800000011920929,,,,,,,
,,90,,,,2456,,0.37744882702827454,0.0,,,,,
0.8679245114326477,0.6428571343421936,91,0.6392391920089722,0.7553907632827759,0.7941176295280457,2483,0.7684210538864136,,,,,,,
,,91,,,,2483,,0.3906399607658386,0.0,,,,,
0.9056603908538818,0.6190476417541504,92,0.48808997869491577,0.7623540163040161,0.8387095928192139,2510,0.7789473533630371,,,,,,,
,,92,,,,2510,,0.38252556324005127,0.0,,,,,
0.8867924809455872,0.6666666865348816,93,0.6604905128479004,0.7767295241355896,0.8235294818878174,2537,0.7894737124443054,,,,,,,
,,93,,,,2537,,0.3733941912651062,0.0,,,,,
0.8867924809455872,0.6190476417541504,94,0.9114920496940613,0.7529200315475464,0.8125,2564,0.7684210538864136,,,,,,,
,,94,,,,2564,,0.3621377646923065,0.0,,,,,
0.9056603908538818,0.5714285969734192,95,0.6474692821502686,0.7385445237159729,0.8275862336158752,2591,0.75789475440979,,,,,,,
,,95,,,,2591,,0.36452609300613403,0.0,,,,,
0.9056603908538818,0.6190476417541504,96,0.733649730682373,0.7623540163040161,0.8387095928192139,2618,0.7789473533630371,,,,,,,
,,96,,,,2618,,0.39016395807266235,0.0,,,,,
0.8867924809455872,0.5952380895614624,97,0.6160206198692322,0.7410151958465576,0.806451678276062,2645,0.75789475440979,,,,,,,
,,97,,,,2645,,0.37312936782836914,0.0,,,,,
0.8867924809455872,0.5952380895614624,98,0.624112069606781,0.7410151958465576,0.806451678276062,2672,0.75789475440979,,,,,,,
,,98,,,,2672,,0.3711651861667633,0.0,,,,,
0.9056603908538818,0.5476190447807312,99,0.6738634705543518,0.7266397476196289,0.8214285373687744,2699,0.7473683953285217,,,,,,,
,,99,,,,2699,,0.3584637939929962,0.0,,,,,
0.9056603908538818,0.5952380895614624,100,0.6702950596809387,0.7504492402076721,0.8333333134651184,2726,0.7684210538864136,,,,,,,
,,100,,,,2726,,0.3543463945388794,0.0,,,,,
0.9056603908538818,0.5952380895614624,101,0.6725679039955139,0.7504492402076721,0.8333333134651184,2753,0.7684210538864136,,,,,,,
,,101,,,,2753,,0.3577451705932617,0.0,,,,,
0.9056603908538818,0.5952380895614624,102,0.5460274815559387,0.7504492402076721,0.8333333134651184,2780,0.7684210538864136,,,,,,,
,,102,,,,2780,,0.3656006455421448,0.0,,,,,
0.849056601524353,0.6666666865348816,103,0.6088717579841614,0.7578616738319397,0.7777778506278992,2807,0.7684210538864136,,,,,,,
,,103,,,,2807,,0.3643926978111267,0.0,,,,,
0.8679245114326477,0.6428571343421936,104,0.5587359666824341,0.7553907632827759,0.7941176295280457,2834,0.7684210538864136,,,,,,,
,,104,,,,2834,,0.35010242462158203,0.0,,,,,
0.9056603908538818,0.5952380895614624,105,0.6542202234268188,0.7504492402076721,0.8333333134651184,2861,0.7684210538864136,,,,,,,
,,105,,,,2861,,0.3766964077949524,0.0,,,,,
0.8679245114326477,0.6666666865348816,106,0.6251035928726196,0.7672956585884094,0.800000011920929,2888,0.7789473533630371,,,,,,,
,,106,,,,2888,,0.3424549102783203,0.0,,,,,
0.9056603908538818,0.6428571343421936,107,0.7189345359802246,0.7742587327957153,0.84375,2915,0.7894737124443054,,,,,,,
,,107,,,,2915,,0.3440587520599365,0.0,,,,,
0.9056603908538818,0.6666666865348816,108,0.5592799186706543,0.7861635684967041,0.8484848737716675,2942,0.800000011920929,,,,,,,
,,108,,,,2942,,0.3699781000614166,0.0,,,,,
0.9056603908538818,0.6428571343421936,109,0.5871782302856445,0.7742587327957153,0.84375,2969,0.7894737124443054,,,,,,,
,,109,,,,2969,,0.37620893120765686,0.0,,,,,
0.9056603908538818,0.6428571343421936,110,0.5532734990119934,0.7742587327957153,0.84375,2996,0.7894737124443054,,,,,,,
,,110,,,,2996,,0.37402549386024475,0.0,,,,,
0.9056603908538818,0.6190476417541504,111,0.6624972820281982,0.7623540163040161,0.8387095928192139,3023,0.7789473533630371,,,,,,,
,,111,,,,3023,,0.33702823519706726,0.0,,,,,
0.9056603908538818,0.6428571343421936,112,0.5331857800483704,0.7742587327957153,0.84375,3050,0.7894737124443054,,,,,,,
,,112,,,,3050,,0.33587270975112915,0.0,,,,,
0.8867924809455872,0.6904761791229248,113,0.598564863204956,0.7886343002319336,0.8285714387893677,3077,0.800000011920929,,,,,,,
,,113,,,,3077,,0.3587667644023895,0.0,,,,,
0.849056601524353,0.738095223903656,114,0.5402081608772278,0.7935759425163269,0.7948718667030334,3104,0.800000011920929,,,,,,,
,,114,,,,3104,,0.3381331264972687,0.0,,,,,
0.8867924809455872,0.6428571343421936,115,0.6459097862243652,0.7648246884346008,0.8181818127632141,3131,0.7789473533630371,,,,,,,
,,115,,,,3131,,0.3328579068183899,0.0,,,,,
0.8867924809455872,0.6904761791229248,116,0.555347740650177,0.7886343002319336,0.8285714387893677,3158,0.800000011920929,,,,,,,
,,116,,,,3158,,0.357891321182251,0.0,,,,,
0.8867924809455872,0.6666666865348816,117,0.6128138899803162,0.7767295241355896,0.8235294818878174,3185,0.7894737124443054,,,,,,,
,,117,,,,3185,,0.3367209732532501,0.0,,,,,
0.8867924809455872,0.6428571343421936,118,0.623110294342041,0.7648246884346008,0.8181818127632141,3212,0.7789473533630371,,,,,,,
,,118,,,,3212,,0.3256472945213318,0.0,,,,,
0.9056603908538818,0.6190476417541504,119,0.6102200746536255,0.7623540163040161,0.8387095928192139,3239,0.7789473533630371,,,,,,,
,,119,,,,3239,,0.34194520115852356,0.0,,,,,
0.8867924809455872,0.6904761791229248,120,0.672920823097229,0.7886343002319336,0.8285714387893677,3266,0.800000011920929,,,,,,,
,,120,,,,3266,,0.3491416573524475,0.0,,,,,
0.9245282411575317,0.6904761791229248,121,0.5672087669372559,0.8075022101402283,0.8787878751754761,3293,0.821052610874176,,,,,,,
,,121,,,,3293,,0.3416546583175659,0.0,,,,,
0.8679245114326477,0.761904776096344,122,0.6312265396118164,0.8149146437644958,0.8205127716064453,3320,0.821052610874176,,,,,,,
,,122,,,,3320,,0.3198939561843872,0.0,,,,,
0.8867924809455872,0.6904761791229248,123,0.5836472511291504,0.7886343002319336,0.8285714387893677,3347,0.800000011920929,,,,,,,
,,123,,,,3347,,0.3323017656803131,0.0,,,,,
0.8867924809455872,0.6666666865348816,124,0.715119481086731,0.7767295241355896,0.8235294818878174,3374,0.7894737124443054,,,,,,,
,,124,,,,3374,,0.3108237087726593,0.0,,,,,
0.9245282411575317,0.5952380895614624,125,0.5639742612838745,0.7598832249641418,0.8620689511299133,3401,0.7789473533630371,,,,,,,
,,125,,,,3401,,0.3450203537940979,0.0,,,,,
0.9056603908538818,0.6666666865348816,126,0.5875738859176636,0.7861635684967041,0.8484848737716675,3428,0.800000011920929,,,,,,,
,,126,,,,3428,,0.31621846556663513,0.0,,,,,
0.8679245114326477,0.6428571343421936,127,0.5872808694839478,0.7553907632827759,0.7941176295280457,3455,0.7684210538864136,,,,,,,
,,127,,,,3455,,0.32541611790657043,0.0,,,,,
0.8867924809455872,0.6904761791229248,128,0.5388414263725281,0.7886343002319336,0.8285714387893677,3482,0.800000011920929,,,,,,,
,,128,,,,3482,,0.3503003716468811,0.0,,,,,
0.849056601524353,0.6666666865348816,129,0.5719238519668579,0.7578616738319397,0.7777778506278992,3509,0.7684210538864136,,,,,,,
,,129,,,,3509,,0.3100665211677551,0.0,,,,,
0.8867924809455872,0.6190476417541504,130,0.6352556347846985,0.7529200315475464,0.8125,3536,0.7684210538864136,,,,,,,
,,130,,,,3536,,0.32962316274642944,0.0,,,,,
0.8679245114326477,0.6904761791229248,131,0.6636629104614258,0.7792003154754639,0.8055555820465088,3563,0.7894737124443054,,,,,,,
,,131,,,,3563,,0.33383628726005554,0.0,,,,,
0.8679245114326477,0.6428571343421936,132,0.5710050463676453,0.7553907632827759,0.7941176295280457,3590,0.7684210538864136,,,,,,,
,,132,,,,3590,,0.3096674084663391,0.0,,,,,
0.9056603908538818,0.6666666865348816,133,0.5940788388252258,0.7861635684967041,0.8484848737716675,3617,0.800000011920929,,,,,,,
,,133,,,,3617,,0.3081596791744232,0.0,,,,,
0.849056601524353,0.7142857313156128,134,0.5326374769210815,0.7816711664199829,0.7894737124443054,3644,0.7894737124443054,,,,,,,
,,134,,,,3644,,0.32388758659362793,0.0,,,,,
0.8679245114326477,0.6904761791229248,135,0.6499285697937012,0.7792003154754639,0.8055555820465088,3671,0.7894737124443054,,,,,,,
,,135,,,,3671,,0.3354509472846985,0.0,,,,,
0.9056603908538818,0.6666666865348816,136,0.5212308168411255,0.7861635684967041,0.8484848737716675,3698,0.800000011920929,,,,,,,
,,136,,,,3698,,0.3228372633457184,0.0,,,,,
0.849056601524353,0.6904761791229248,137,0.675268292427063,0.7697663903236389,0.7837837338447571,3725,0.7789473533630371,,,,,,,
,,137,,,,3725,,0.32399043440818787,0.0,,,,,
0.9056603908538818,0.6666666865348816,138,0.5661106109619141,0.7861635684967041,0.8484848737716675,3752,0.800000011920929,,,,,,,
,,138,,,,3752,,0.32021504640579224,0.0,,,,,
0.8679245114326477,0.6428571343421936,139,0.5814068913459778,0.7553907632827759,0.7941176295280457,3779,0.7684210538864136,,,,,,,
,,139,,,,3779,,0.3204594850540161,0.0,,,,,
0.8679245114326477,0.6666666865348816,140,0.5655454397201538,0.7672956585884094,0.800000011920929,3806,0.7789473533630371,,,,,,,
,,140,,,,3806,,0.33142226934432983,0.0,,,,,
0.8301886916160583,0.6666666865348816,141,0.6803689002990723,0.7484278082847595,0.7567567229270935,3833,0.75789475440979,,,,,,,
,,141,,,,3833,,0.3179517686367035,0.0,,,,,
0.8867924809455872,0.6428571343421936,142,0.5543960928916931,0.7648246884346008,0.8181818127632141,3860,0.7789473533630371,,,,,,,
,,142,,,,3860,,0.31834837794303894,0.0,,,,,
0.8679245114326477,0.6904761791229248,143,0.5995149612426758,0.7792003154754639,0.8055555820465088,3887,0.7894737124443054,,,,,,,
,,143,,,,3887,,0.3146253824234009,0.0,,,,,
0.8679245114326477,0.6428571343421936,144,0.6148659586906433,0.7553907632827759,0.7941176295280457,3914,0.7684210538864136,,,,,,,
,,144,,,,3914,,0.2861049473285675,0.0,,,,,
0.8113208413124084,0.7142857313156128,145,0.5959210395812988,0.7628032565116882,0.75,3941,0.7684210538864136,,,,,,,
,,145,,,,3941,,0.30907610058784485,0.0,,,,,
0.9056603908538818,0.6190476417541504,146,0.6543210744857788,0.7623540163040161,0.8387095928192139,3968,0.7789473533630371,,,,,,,
,,146,,,,3968,,0.32632914185523987,0.0,,,,,
0.8867924809455872,0.6428571343421936,147,0.5229367017745972,0.7648246884346008,0.8181818127632141,3995,0.7789473533630371,,,,,,,
,,147,,,,3995,,0.30610308051109314,0.0,,,,,
0.8679245114326477,0.6904761791229248,148,0.5883713960647583,0.7792003154754639,0.8055555820465088,4022,0.7894737124443054,,,,,,,
