step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.7142857313156128,0.24528302252292633,0.4797843396663666,0.4285714328289032,0.4526315927505493,0.7260034084320068,0,,,,,,,
26,,,,,,,0,0.024273889139294624,0.6414002776145935,,,,,
53,0.1666666716337204,0.7358490824699402,0.4512578547000885,0.3333333432674408,0.4842105209827423,1.545154333114624,1,,,,,,,
53,,,,,,,1,0.03126811981201172,0.6571000814437866,,,,,
80,0.190476194024086,0.9245282411575317,0.557502269744873,0.6666666865348816,0.6000000238418579,0.7982319593429565,2,,,,,,,
80,,,,,,,2,0.022367119789123535,0.6338887810707092,,,,,
107,0.1428571492433548,0.9622642397880554,0.5525606870651245,0.75,0.6000000238418579,0.7079944610595703,3,,,,,,,
107,,,,,,,3,0.02632715180516243,0.6201750040054321,,,,,
134,0.095238097012043,0.9056603908538818,0.5004492402076721,0.4444444477558136,0.5473684072494507,0.732421338558197,4,,,,,,,
134,,,,,,,4,0.016454646363854408,0.6232671737670898,,,,,
161,0.2857142984867096,0.9056603908538818,0.5956873297691345,0.7058823704719543,0.6315789222717285,1.1735038757324219,5,,,,,,,
161,,,,,,,5,0.010874808765947819,0.6084351539611816,,,,,
188,0.4523809850215912,0.9245282411575317,0.6884546279907227,0.8260868787765503,0.7157894968986511,1.1838136911392212,6,,,,,,,
188,,,,,,,6,0.023304082453250885,0.6130597591400146,,,,,
215,0.5952380895614624,0.9433962106704712,0.7693171501159668,0.8928571343421936,0.7894737124443054,1.0052156448364258,7,,,,,,,
215,,,,,,,7,0.02272455021739006,0.5861156582832336,,,,,
242,0.6190476417541504,0.792452871799469,0.7057502269744873,0.7027027606964111,0.7157894968986511,0.7721677422523499,8,,,,,,,
242,,,,,,,8,0.02947997860610485,0.5706258416175842,,,,,
269,0.5714285969734192,0.8679245114326477,0.7196765542030334,0.774193525314331,0.7368420958518982,1.2590904235839844,9,,,,,,,
269,,,,,,,9,0.028593402355909348,0.5664842128753662,,,,,
296,0.5714285969734192,0.9056603908538818,0.7385445237159729,0.8275862336158752,0.75789475440979,1.3121566772460938,10,,,,,,,
296,,,,,,,10,0.05041483789682388,0.5598019361495972,,,,,
323,0.5952380895614624,0.849056601524353,0.7221473455429077,0.7575757503509521,0.7368420958518982,1.1525698900222778,11,,,,,,,
323,,,,,,,11,0.06607458740472794,0.5645639896392822,,,,,
350,0.6904761791229248,0.8679245114326477,0.7792003154754639,0.8055555820465088,0.7894737124443054,0.8701262474060059,12,,,,,,,
350,,,,,,,12,0.08180873841047287,0.54775071144104,,,,,
377,0.6904761791229248,0.849056601524353,0.7697663903236389,0.7837837338447571,0.7789473533630371,1.3147612810134888,13,,,,,,,
377,,,,,,,13,0.10875582695007324,0.5538195967674255,,,,,
404,0.7142857313156128,0.849056601524353,0.7816711664199829,0.7894737124443054,0.7894737124443054,2.129345178604126,14,,,,,,,
404,,,,,,,14,0.1026749461889267,0.5487346649169922,,,,,
431,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.8571428656578064,0.821052610874176,0.7270755767822266,15,,,,,,,
431,,,,,,,15,0.1286517232656479,0.5179316997528076,,,,,
