step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
34,0.49752914905548096,0.44086021184921265,0,0.01886792480945587,0.6219329237937927,0.4421052634716034,0.976190447807312,,,,,,,
34,,,0,,,,,0.6193082332611084,0.012739457190036774,,,,,
69,0.5777179002761841,0.5405405163764954,1,0.6792452931404114,0.6151226758956909,0.5894736647605896,0.4761904776096344,,,,,,,
69,,,1,,,,,0.6283873319625854,0.015771107748150826,,,,,
104,0.6219676733016968,0.7142857313156128,2,0.8867924809455872,0.6111182570457458,0.6526315808296204,0.3571428656578064,,,,,,,
104,,,2,,,,,0.6112949848175049,0.014142042957246304,,,,,
139,0.6765499114990234,0.8181818127632141,3,0.9245282411575317,0.6463457345962524,0.7052631378173828,0.4285714328289032,,,,,,,
139,,,3,,,,,0.6026792526245117,0.021384771913290024,,,,,
174,0.5714285969734192,1.0,4,1.0,0.6279318332672119,0.621052622795105,0.1428571492433548,,,,,,,
174,,,4,,,,,0.6299952864646912,0.02049712836742401,,,,,
209,0.6954177618026733,0.8999999761581421,5,0.9622642397880554,0.607197642326355,0.7263157963752747,0.4285714328289032,,,,,,,
209,,,5,,,,,0.6043927073478699,0.01697217859327793,,,,,
244,0.6810421347618103,0.9411764740943909,6,0.9811320900917053,0.6191921830177307,0.7157894968986511,0.380952388048172,,,,,,,
244,,,6,,,,,0.6143348217010498,0.01781798154115677,,,,,
279,0.7151841521263123,0.7222221493721008,7,0.8113208413124084,0.5663960576057434,0.7263157963752747,0.6190476417541504,,,,,,,
279,,,7,,,,,0.5823665857315063,0.018127065151929855,,,,,
314,0.7176550030708313,0.7105262875556946,8,0.792452871799469,0.589483916759491,0.7263157963752747,0.6428571343421936,,,,,,,
314,,,8,,,,,0.5744720101356506,0.030824635177850723,,,,,
349,0.7102425694465637,0.75,9,0.849056601524353,0.5828527212142944,0.7263157963752747,0.5714285969734192,,,,,,,
349,,,9,,,,,0.5712531208992004,0.028991056606173515,,,,,
384,0.7151841521263123,0.7222221493721008,10,0.8113208413124084,0.5472530722618103,0.7263157963752747,0.6190476417541504,,,,,,,
384,,,10,,,,,0.5403912663459778,0.025642549619078636,,,,,
419,0.7484278082847595,0.7567567229270935,11,0.8301886916160583,0.5760295987129211,0.75789475440979,0.6666666865348816,,,,,,,
419,,,11,,,,,0.5198842883110046,0.04378263279795647,,,,,
454,0.760332465171814,0.7631579041481018,12,0.8301886916160583,0.6174654960632324,0.7684210538864136,0.6904761791229248,,,,,,,
454,,,12,,,,,0.5191234350204468,0.07203730940818787,,,,,
489,0.7578616738319397,0.7777778506278992,13,0.849056601524353,0.5179324746131897,0.7684210538864136,0.6666666865348816,,,,,,,
489,,,13,,,,,0.4754999577999115,0.07819627225399017,,,,,
524,0.7295597791671753,0.7179487347602844,14,0.792452871799469,0.5107647180557251,0.7368420958518982,0.6666666865348816,,,,,,,
524,,,14,,,,,0.47177189588546753,0.09921576827764511,,,,,
559,0.7201257944107056,0.699999988079071,15,0.7735848426818848,0.48790594935417175,0.7263157963752747,0.6666666865348816,,,,,,,
559,,,15,,,,,0.4706322252750397,0.14063660800457,,,,,
594,0.738993763923645,0.7368420958518982,16,0.8113208413124084,0.4831070601940155,0.7473683953285217,0.6666666865348816,,,,,,,
594,,,16,,,,,0.4538761377334595,0.14230100810527802,,,,,
629,0.7697663903236389,0.7837837338447571,17,0.849056601524353,0.47977328300476074,0.7789473533630371,0.6904761791229248,,,,,,,
629,,,17,,,,,0.43383604288101196,0.1706746220588684,,,,,
664,0.795597493648529,0.875,18,0.9245282411575317,0.45570462942123413,0.8105263113975525,0.6666666865348816,,,,,,,
664,,,18,,,,,0.4506714344024658,0.20611321926116943,,,,,
699,0.7816711664199829,0.7894737124443054,19,0.849056601524353,0.43235844373703003,0.7894737124443054,0.7142857313156128,,,,,,,
699,,,19,,,,,0.45093947649002075,0.207911878824234,,,,,
734,0.7816711664199829,0.7894737124443054,20,0.849056601524353,0.4970121383666992,0.7894737124443054,0.7142857313156128,,,,,,,
734,,,20,,,,,0.44419580698013306,0.23035059869289398,,,,,
769,0.7628032565116882,0.75,21,0.8113208413124084,0.4914529025554657,0.7684210538864136,0.7142857313156128,,,,,,,
769,,,21,,,,,0.4567854702472687,0.24053636193275452,,,,,
804,0.7697663903236389,0.7837837338447571,22,0.849056601524353,0.43119433522224426,0.7789473533630371,0.6904761791229248,,,,,,,
804,,,22,,,,,0.44329363107681274,0.24742604792118073,,,,,
839,0.8005390167236328,0.8333333134651184,23,0.8867924809455872,0.43992918729782104,0.8105263113975525,0.7142857313156128,,,,,,,
839,,,23,,,,,0.4538087248802185,0.244008406996727,,,,,
874,0.7628032565116882,0.75,24,0.8113208413124084,0.4214540719985962,0.7684210538864136,0.7142857313156128,,,,,,,
874,,,24,,,,,0.41821932792663574,0.2696133553981781,,,,,
875,,,25,,,,,,,0.8484848737716675,0.6057692170143127,0.759036123752594,0.741525411605835,0.7271270155906677
875,,,25,,,,,,,0.8333333134651184,0.6153846383094788,0.7441860437393188,0.7372881174087524,0.7243589162826538
875,,,25,,,,,,,0.8333333134651184,0.6153846383094788,0.7441860437393188,0.7372881174087524,0.7243589162826538
