val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.0,0.4421052634716034,0.4421052634716034,0.5,0,0.6230618953704834,17,1.0,,,,,,,
,,,,0,,17,,0.011797224171459675,0.6400395035743713,,,,,
0.11320754885673523,0.4268292784690857,0.43157893419265747,0.4732704162597656,1,0.6971869468688965,35,0.8333333134651184,,,,,,,
,,,,1,,35,,0.010219080373644829,0.651360034942627,,,,,
0.11320754885673523,0.4337349236011505,0.4421052634716034,0.4851751923561096,2,0.6156887412071228,53,0.8571428656578064,,,,,,,
,,,,2,,53,,0.009939578361809254,0.649224579334259,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,3,0.6201304793357849,71,0.8809523582458496,,,,,,,
,,,,3,,71,,0.011345486156642437,0.6429458856582642,,,,,
0.07547169923782349,0.42352941632270813,0.42105263471603394,0.46630728244781494,4,0.6373468041419983,89,0.8571428656578064,,,,,,,
,,,,4,,89,,0.011596866883337498,0.6475048065185547,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,5,0.6787182688713074,107,0.8809523582458496,,,,,,,
,,,,5,,107,,0.0068947384133934975,0.6363980770111084,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,6,0.6230854392051697,125,0.8809523582458496,,,,,,,
,,,,6,,125,,0.010723689571022987,0.6403776407241821,,,,,
0.07547169923782349,0.42352941632270813,0.42105263471603394,0.46630728244781494,7,0.6159197092056274,143,0.8571428656578064,,,,,,,
,,,,7,,143,,0.011029975488781929,0.6490238308906555,,,,,
0.056603774428367615,0.4117647409439087,0.4000000059604645,0.4449685215950012,8,0.6460700631141663,161,0.8333333134651184,,,,,,,
,,,,8,,161,,0.008944300003349781,0.6405852437019348,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,9,0.6242346167564392,179,0.9047619700431824,,,,,,,
,,,,9,,179,,0.012292304076254368,0.6449171304702759,,,,,
0.056603774428367615,0.4252873361110687,0.42105263471603394,0.4687780737876892,10,0.6637864708900452,197,0.8809523582458496,,,,,,,
,,,,10,,197,,0.008451064117252827,0.6400828957557678,,,,,
0.056603774428367615,0.4318181872367859,0.43157893419265747,0.4806828498840332,11,0.6298396587371826,215,0.9047619700431824,,,,,,,
,,,,11,,215,,0.007311471272259951,0.6384055614471436,,,,,
0.09433962404727936,0.44186046719551086,0.4526315927505493,0.4995507597923279,12,0.6404106020927429,233,0.9047619700431824,,,,,,,
,,,,12,,233,,0.008820991031825542,0.6426559090614319,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,13,0.6539356112480164,251,0.8809523582458496,,,,,,,
,,,,13,,251,,0.007595239672809839,0.6395297646522522,,,,,
0.07547169923782349,0.42352941632270813,0.42105263471603394,0.46630728244781494,14,0.6493614315986633,269,0.8571428656578064,,,,,,,
,,,,14,,269,,0.006711647845804691,0.6369062662124634,,,,,
0.1320754736661911,0.44578316807746887,0.46315789222717285,0.5065139532089233,15,0.6358624696731567,287,0.8809523582458496,,,,,,,
,,,,15,,287,,0.006696480326354504,0.6370382905006409,,,,,
0.09433962404727936,0.43529415130615234,0.4421052634716034,0.4876460134983063,16,0.653144359588623,305,0.8809523582458496,,,,,,,
,,,,16,,305,,0.007498407270759344,0.6381144523620605,,,,,
0.09433962404727936,0.4482758641242981,0.46315789222717285,0.5114555358886719,17,0.6183516979217529,323,0.9285714626312256,,,,,,,
,,,,17,,323,,0.00808646809309721,0.6374699473381042,,,,,
0.07547169923782349,0.43023255467414856,0.43157893419265747,0.47821202874183655,18,0.6364810466766357,341,0.8809523582458496,,,,,,,
,,,,18,,341,,0.00777704082429409,0.6485191583633423,,,,,
0.11320754885673523,0.4404761791229248,0.4526315927505493,0.4970799386501312,19,0.6481826305389404,359,0.8809523582458496,,,,,,,
,,,,19,,359,,0.006047388073056936,0.6355069875717163,,,,,
0.11320754885673523,0.4404761791229248,0.4526315927505493,0.4970799386501312,20,0.627149224281311,377,0.8809523582458496,,,,,,,
,,,,20,,377,,0.006706621032208204,0.6404904723167419,,,,,
0.11320754885673523,0.4404761791229248,0.4526315927505493,0.4970799386501312,21,0.6464367508888245,395,0.8809523582458496,,,,,,,
,,,,21,,395,,0.00604427233338356,0.6400433778762817,,,,,
0.11320754885673523,0.4534883499145508,0.4736842215061188,0.5208894610404968,22,0.6465158462524414,413,0.9285714626312256,,,,,,,
,,,,22,,413,,0.005128067918121815,0.6404740214347839,,,,,
0.11320754885673523,0.4470588266849518,0.46315789222717285,0.5089846849441528,23,0.6343860626220703,431,0.9047619700431824,,,,,,,
,,,,23,,431,,0.007608309853821993,0.6437588930130005,,,,,
0.09433962404727936,0.44186046719551086,0.4526315927505493,0.4995507597923279,24,0.6348817348480225,449,0.9047619700431824,,,,,,,
,,,,24,,449,,0.006649978458881378,0.6384252905845642,,,,,
,,,,25,,450,,,,0.9807692170143127,0.03787878900766373,0.44541484117507935,0.45338982343673706,0.5093240141868591
,,,,25,,450,,,,0.9230769276618958,0.0833333358168602,0.4423963129520416,0.45338982343673706,0.5032051205635071
,,,,25,,450,,,,0.9711538553237915,0.05303030461072922,0.44690266251564026,0.4576271176338196,0.5120920538902283
