step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.0,1.0,0.5,0.0,0.557894766330719,0.6203569173812866,0,,,,,,,
26,,,,,,,0,0.0018457602709531784,0.634145200252533,,,,,
53,0.0714285746216774,0.9056603908538818,0.4885444641113281,0.375,0.5368421077728271,1.1157453060150146,1,,,,,,,
53,,,,,,,1,0.008562486618757248,0.6320413947105408,,,,,
80,0.2142857164144516,0.9811320900917053,0.5977088809013367,0.8999999761581421,0.6421052813529968,1.451671838760376,2,,,,,,,
80,,,,,,,2,0.004878401756286621,0.6177147030830383,,,,,
107,0.3571428656578064,0.9245282411575317,0.6408355832099915,0.7894737124443054,0.6736842393875122,1.0750391483306885,3,,,,,,,
107,,,,,,,3,0.013910490088164806,0.6092302203178406,,,,,
134,0.5952380895614624,0.7169811129570007,0.656109631061554,0.625,0.6631578803062439,1.2012381553649902,4,,,,,,,
134,,,,,,,4,0.009575456380844116,0.5895096659660339,,,,,
161,0.5714285969734192,0.6603773832321167,0.6159029603004456,0.5714285969734192,0.621052622795105,1.0678902864456177,5,,,,,,,
161,,,,,,,5,0.012749562971293926,0.6024064421653748,,,,,
188,0.5476190447807312,0.6037735939025879,0.5756963491439819,0.5227272510528564,0.5789473652839661,0.9705287218093872,6,,,,,,,
188,,,,,,,6,0.006690038368105888,0.5604500770568848,,,,,
215,0.4761904776096344,0.7547169923782349,0.6154537200927734,0.6060606241226196,0.6315789222717285,1.446253776550293,7,,,,,,,
215,,,,,,,7,0.014974226243793964,0.5720956921577454,,,,,
242,0.4523809850215912,0.792452871799469,0.6224168539047241,0.6333333253860474,0.6421052813529968,0.8007673621177673,8,,,,,,,
242,,,,,,,8,0.013456352986395359,0.5627525448799133,,,,,
269,0.6190476417541504,0.8113208413124084,0.7151841521263123,0.7222221493721008,0.7263157963752747,1.5372098684310913,9,,,,,,,
