epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.738095223903656,0.6421052813529968,0.5660377144813538,0.5740740895271301,26,0.6520665287971497,0.5975185632705688,,,,,,,
0,,,,,26,,,0.01916005089879036,0.6490463018417358,,,,,
1,0.5714285969734192,0.7368420958518982,0.8679245114326477,0.774193525314331,53,0.7196765542030334,0.5560131072998047,,,,,,,
1,,,,,53,,,0.05111309140920639,0.5841578245162964,,,,,
2,0.5476190447807312,0.7052631378173828,0.8301886916160583,0.71875,80,0.6889038681983948,0.46006643772125244,,,,,,,
2,,,,,80,,,0.1917347013950348,0.5638608336448669,,,,,
3,0.6666666865348816,0.7684210538864136,0.849056601524353,0.7777778506278992,107,0.7578616738319397,0.5092475414276123,,,,,,,
3,,,,,107,,,0.31167206168174744,0.5597885847091675,,,,,
4,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,134,0.79312664270401,0.4795784652233124,,,,,,,
4,,,,,134,,,0.3540056645870209,0.5480416417121887,,,,,
5,0.523809552192688,0.75789475440979,0.9433962106704712,0.8799999952316284,161,0.7336028814315796,0.43394526839256287,,,,,,,
5,,,,,161,,,0.42556503415107727,0.5572216510772705,,,,,
6,0.5952380895614624,0.7894737124443054,0.9433962106704712,0.8928571343421936,188,0.7693171501159668,0.4337574243545532,,,,,,,
6,,,,,188,,,0.4394330382347107,0.5444909334182739,,,,,
7,0.5952380895614624,0.800000011920929,0.9622642397880554,0.9259259104728699,215,0.7787511944770813,0.47456812858581543,,,,,,,
7,,,,,215,,,0.4710063338279724,0.5499577522277832,,,,,
8,0.6190476417541504,0.8315789699554443,1.0,1.0,242,0.8095238208770752,0.4778849482536316,,,,,,,
8,,,,,242,,,0.45990127325057983,0.5257902145385742,,,,,
9,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,269,0.79312664270401,0.37420326471328735,,,,,,,
9,,,,,269,,,0.5273221731185913,0.5224865674972534,,,,,
10,0.5952380895614624,0.7894737124443054,0.9433962106704712,0.8928571343421936,296,0.7693171501159668,0.44938963651657104,,,,,,,
10,,,,,296,,,0.5385889410972595,0.5111759901046753,,,,,
11,0.5952380895614624,0.7894737124443054,0.9433962106704712,0.8928571343421936,323,0.7693171501159668,0.44101718068122864,,,,,,,
11,,,,,323,,,0.5451498627662659,0.5123679041862488,,,,,
12,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,350,0.79312664270401,0.41258740425109863,,,,,,,
12,,,,,350,,,0.5609399080276489,0.5249559283256531,,,,,
13,0.6428571343421936,0.821052610874176,0.9622642397880554,0.931034505367279,377,0.8025606870651245,0.3714050352573395,,,,,,,
13,,,,,377,,,0.550508439540863,0.5095714330673218,,,,,
14,0.6428571343421936,0.8315789699554443,0.9811320900917053,0.9642857313156128,404,0.8119946122169495,0.3506135642528534,,,,,,,
14,,,,,404,,,0.5432062745094299,0.48285242915153503,,,,,
15,0.6428571343421936,0.821052610874176,0.9622642397880554,0.931034505367279,431,0.8025606870651245,0.42788687348365784,,,,,,,
15,,,,,431,,,0.5724436044692993,0.4968462288379669,,,,,
16,0.6666666865348816,0.8105263113975525,0.9245282411575317,0.875,458,0.795597493648529,0.396333247423172,,,,,,,
16,,,,,458,,,0.5597662329673767,0.48527470231056213,,,,,
17,0.6666666865348816,0.821052610874176,0.9433962106704712,0.9032257795333862,485,0.8050314784049988,0.43206310272216797,,,,,,,
17,,,,,485,,,0.5811258554458618,0.4827135503292084,,,,,
18,0.6428571343421936,0.7789473533630371,0.8867924809455872,0.8181818127632141,512,0.7648246884346008,0.40091413259506226,,,,,,,
18,,,,,512,,,0.5924372673034668,0.4947955012321472,,,,,
19,0.6666666865348816,0.8315789699554443,0.9622642397880554,0.9333332777023315,539,0.8144654631614685,0.37254008650779724,,,,,,,
19,,,,,539,,,0.5781704187393188,0.4794170558452606,,,,,
20,0.6666666865348816,0.8526315689086914,1.0,1.0,566,0.8333333730697632,0.3502054214477539,,,,,,,
20,,,,,566,,,0.5724431872367859,0.47748464345932007,,,,,
21,0.6904761791229248,0.8421052694320679,0.9622642397880554,0.9354839324951172,593,0.8263701796531677,0.36546286940574646,,,,,,,
21,,,,,593,,,0.5914129614830017,0.4843972623348236,,,,,
22,0.6904761791229248,0.8421052694320679,0.9622642397880554,0.9354839324951172,620,0.8263701796531677,0.3674376308917999,,,,,,,
22,,,,,620,,,0.603651225566864,0.47729647159576416,,,,,
23,0.6666666865348816,0.8315789699554443,0.9622642397880554,0.9333332777023315,647,0.8144654631614685,0.434449702501297,,,,,,,
23,,,,,647,,,0.6019951105117798,0.4621318280696869,,,,,
24,0.6904761791229248,0.821052610874176,0.9245282411575317,0.8787878751754761,674,0.8075022101402283,0.42094382643699646,,,,,,,
24,,,,,674,,,0.619556188583374,0.48370304703712463,,,,,
25,0.6904761791229248,0.8315789699554443,0.9433962106704712,0.90625,701,0.816936194896698,0.38131386041641235,,,,,,,
25,,,,,701,,,0.617480993270874,0.46233150362968445,,,,,
26,0.6428571343421936,0.8315789699554443,0.9811320900917053,0.9642857313156128,728,0.8119946122169495,0.36517950892448425,,,,,,,
26,,,,,728,,,0.6250600218772888,0.45750659704208374,,,,,
27,0.6666666865348816,0.800000011920929,0.9056603908538818,0.8484848737716675,755,0.7861635684967041,0.34961581230163574,,,,,,,
27,,,,,755,,,0.6119328141212463,0.4415299892425537,,,,,
28,0.6666666865348816,0.8315789699554443,0.9622642397880554,0.9333332777023315,782,0.8144654631614685,0.42577433586120605,,,,,,,
28,,,,,782,,,0.6356703042984009,0.4360298216342926,,,,,
29,0.6666666865348816,0.821052610874176,0.9433962106704712,0.9032257795333862,809,0.8050314784049988,0.3936224579811096,,,,,,,
29,,,,,809,,,0.6285010576248169,0.44158101081848145,,,,,
30,0.6666666865348816,0.821052610874176,0.9433962106704712,0.9032257795333862,836,0.8050314784049988,0.35334935784339905,,,,,,,
30,,,,,836,,,0.6362094879150391,0.4584568738937378,,,,,
31,0.6190476417541504,0.8315789699554443,1.0,1.0,863,0.8095238208770752,0.428693562746048,,,,,,,
31,,,,,863,,,0.6325929760932922,0.4646815061569214,,,,,
32,0.6666666865348816,0.8105263113975525,0.9245282411575317,0.875,890,0.795597493648529,0.39281293749809265,,,,,,,
32,,,,,890,,,0.6381664276123047,0.4234342575073242,,,,,
33,0.6428571343421936,0.8105263113975525,0.9433962106704712,0.8999999761581421,917,0.79312664270401,0.39094993472099304,,,,,,,
33,,,,,917,,,0.6430888175964355,0.424349844455719,,,,,
34,0.6666666865348816,0.8105263113975525,0.9245282411575317,0.875,944,0.795597493648529,0.3874327838420868,,,,,,,
34,,,,,944,,,0.6585839986801147,0.429776668548584,,,,,
35,0.6428571343421936,0.800000011920929,0.9245282411575317,0.8709677457809448,971,0.7836927175521851,0.39258652925491333,,,,,,,
35,,,,,971,,,0.6458374261856079,0.42477577924728394,,,,,
36,0.6666666865348816,0.8315789699554443,0.9622642397880554,0.9333332777023315,998,0.8144654631614685,0.4436025619506836,,,,,,,
36,,,,,998,,,0.6377956867218018,0.43065813183784485,,,,,
37,0.6666666865348816,0.8105263113975525,0.9245282411575317,0.875,1025,0.795597493648529,0.38152259588241577,,,,,,,
