val_precision,step,val_sensitivity,val_auroc,val_accuracy,val_specificity,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_auroc,test_sensitivity,test_precision,test_accuracy
0.6000000238418579,34,0.0714285746216774,0.5168463587760925,0.5684210658073425,0.9622642397880554,0,0.791587769985199,,,,,,,
,34,,,,,0,,0.6447777152061462,0.01569308340549469,,,,,
0.0,69,0.0,0.49056604504585266,0.5473684072494507,0.9811320900917053,1,0.7031672596931458,,,,,,,
,69,,,,,1,,0.6267324090003967,0.01735411398112774,,,,,
0.0,104,0.0,0.5,0.557894766330719,1.0,2,0.594215452671051,,,,,,,
,104,,,,,2,,0.6295144557952881,0.02939453162252903,,,,,
1.0,139,0.2142857164144516,0.6071428656578064,0.6526315808296204,1.0,3,0.8867390155792236,,,,,,,
,139,,,,,3,,0.6027166247367859,0.01632259413599968,,,,,
0.8947368264198303,174,0.4047619104385376,0.6835130453109741,0.7157894968986511,0.9622642397880554,4,0.8248819708824158,,,,,,,
,174,,,,,4,,0.5814434885978699,0.03545330837368965,,,,,
0.807692289352417,209,0.5,0.7028301954269409,0.7263157963752747,0.9056603908538818,5,0.6164730191230774,,,,,,,
,209,,,,,5,,0.5762484073638916,0.0318831205368042,,,,,
0.8095238208770752,244,0.4047619104385376,0.6646451354026794,0.6947368383407593,0.9245282411575317,6,0.6786596775054932,,,,,,,
,244,,,,,6,,0.5435611605644226,0.03861294314265251,,,,,
0.800000011920929,279,0.4761904776096344,0.6909254193305969,0.7157894968986511,0.9056603908538818,7,0.7331756353378296,,,,,,,
,279,,,,,7,,0.5092151761054993,0.07169093936681747,,,,,
0.807692289352417,314,0.5,0.7028301954269409,0.7263157963752747,0.9056603908538818,8,0.7907907366752625,,,,,,,
,314,,,,,8,,0.5402383208274841,0.10936899483203888,,,,,
0.7931034564971924,349,0.5476190447807312,0.7172057032585144,0.7368420958518982,0.8867924809455872,9,0.6027756333351135,,,,,,,
,349,,,,,9,,0.5217074155807495,0.14027716219425201,,,,,
0.875,384,0.5,0.7216981053352356,0.7473683953285217,0.9433962106704712,10,0.6678961515426636,,,,,,,
,384,,,,,10,,0.5118744969367981,0.21191084384918213,,,,,
0.774193525314331,419,0.5714285969734192,0.7196765542030334,0.7368420958518982,0.8679245114326477,11,0.5027163028717041,,,,,,,
,419,,,,,11,,0.518161416053772,0.2654356062412262,,,,,
0.75,454,0.6428571343421936,0.7365228533744812,0.7473683953285217,0.8301886916160583,12,0.48964810371398926,,,,,,,
,454,,,,,12,,0.5041186213493347,0.2923910617828369,,,,,
0.806451678276062,489,0.5952380895614624,0.7410151958465576,0.75789475440979,0.8867924809455872,13,0.5443094968795776,,,,,,,
,489,,,,,13,,0.5251259207725525,0.3486584424972534,,,,,
0.800000011920929,524,0.5714285969734192,0.7291104793548584,0.7473683953285217,0.8867924809455872,14,0.5545045137405396,,,,,,,
,524,,,,,14,,0.5202003717422485,0.3540984094142914,,,,,
0.8965517282485962,559,0.6190476417541504,0.781221866607666,0.800000011920929,0.9433962106704712,15,0.6226420402526855,,,,,,,
,559,,,,,15,,0.5024549961090088,0.37725207209587097,,,,,
0.8965517282485962,594,0.6190476417541504,0.781221866607666,0.800000011920929,0.9433962106704712,16,0.5114221572875977,,,,,,,
,594,,,,,16,,0.49528706073760986,0.41899529099464417,,,,,
0.8666666746139526,629,0.6190476417541504,0.7717880010604858,0.7894737124443054,0.9245282411575317,17,0.6377710103988647,,,,,,,
,629,,,,,17,,0.5090015530586243,0.4752764105796814,,,,,
0.8333333134651184,664,0.5952380895614624,0.7504492402076721,0.7684210538864136,0.9056603908538818,18,0.4977789521217346,,,,,,,
,664,,,,,18,,0.5109891891479492,0.4911186397075653,,,,,
0.6428571343421936,699,0.6428571343421936,0.6799191236495972,0.6842105388641357,0.7169811129570007,19,0.5836093425750732,,,,,,,
,699,,,,,19,,0.5066474080085754,0.47039857506752014,,,,,
0.8484848737716675,734,0.6666666865348816,0.7861635684967041,0.800000011920929,0.9056603908538818,20,0.5802928805351257,,,,,,,
,734,,,,,20,,0.46993646025657654,0.5041469931602478,,,,,
0.8999999761581421,769,0.6428571343421936,0.79312664270401,0.8105263113975525,0.9433962106704712,21,0.513718843460083,,,,,,,
,769,,,,,21,,0.484979510307312,0.5344469547271729,,,,,
0.8709677457809448,804,0.6428571343421936,0.7836927175521851,0.800000011920929,0.9245282411575317,22,0.5192787647247314,,,,,,,
,804,,,,,22,,0.4907459020614624,0.5596136450767517,,,,,
0.8529411554336548,839,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,23,0.5210997462272644,,,,,,,
,839,,,,,23,,0.506128191947937,0.5582751631736755,,,,,
0.8484848737716675,874,0.6666666865348816,0.7861635684967041,0.800000011920929,0.9056603908538818,24,0.47068142890930176,,,,,,,
,874,,,,,24,,0.4866853654384613,0.5439053773880005,,,,,
0.84375,909,0.6428571343421936,0.7742587327957153,0.7894737124443054,0.9056603908538818,25,0.513359010219574,,,,,,,
,909,,,,,25,,0.4827069640159607,0.5451138019561768,,,,,
0.8484848737716675,944,0.6666666865348816,0.7861635684967041,0.800000011920929,0.9056603908538818,26,0.5217283964157104,,,,,,,
,944,,,,,26,,0.4756197929382324,0.5651475191116333,,,,,
0.8709677457809448,979,0.6428571343421936,0.7836927175521851,0.800000011920929,0.9245282411575317,27,0.557435929775238,,,,,,,
,979,,,,,27,,0.4992236793041229,0.5931774973869324,,,,,
0.8666666746139526,1014,0.6190476417541504,0.7717880010604858,0.7894737124443054,0.9245282411575317,28,0.41253405809402466,,,,,,,
,1014,,,,,28,,0.47954505681991577,0.601506769657135,,,,,
0.8484848737716675,1049,0.6666666865348816,0.7861635684967041,0.800000011920929,0.9056603908538818,29,0.448669970035553,,,,,,,
,1049,,,,,29,,0.4763065576553345,0.6096485257148743,,,,,
0.84375,1084,0.6428571343421936,0.7742587327957153,0.7894737124443054,0.9056603908538818,30,0.414292573928833,,,,,,,
