val_precision,step,val_sensitivity,val_auroc,val_accuracy,val_specificity,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_auroc,test_sensitivity,test_precision,test_accuracy
0.5227272510528564,34,0.5476190447807312,0.5756963491439819,0.5789473652839661,0.6037735939025879,0,0.7613866925239563,,,,,,,
,34,,,,,0,,0.6413446068763733,0.028058940544724464,,,,,
0.6129032373428345,69,0.4523809850215912,0.6129829287528992,0.6315789222717285,0.7735848426818848,1,0.6768191456794739,,,,,,,
,69,,,,,1,,0.6133940815925598,0.024503998458385468,,,,,
0.550000011920929,104,0.261904776096344,0.5460466742515564,0.5789473652839661,0.8301886916160583,2,0.6988375782966614,,,,,,,
,104,,,,,2,,0.62586909532547,0.045750126242637634,,,,,
0.6222222447395325,139,0.6666666865348816,0.6729559898376465,0.6736842393875122,0.6792452931404114,3,0.6578567028045654,,,,,,,
,139,,,,,3,,0.6081622242927551,0.035854894667863846,,,,,
0.692307710647583,174,0.6428571343421936,0.7082209587097168,0.7157894968986511,0.7735848426818848,4,0.6500305533409119,,,,,,,
,174,,,,,4,,0.6161301732063293,0.043130092322826385,,,,,
0.7027027606964111,209,0.6190476417541504,0.7057502269744873,0.7157894968986511,0.792452871799469,5,0.6362500190734863,,,,,,,
,209,,,,,5,,0.5846949219703674,0.034145403653383255,,,,,
0.7857142686843872,244,0.523809552192688,0.7053009867668152,0.7263157963752747,0.8867924809455872,6,0.6193597316741943,,,,,,,
,244,,,,,6,,0.5804359316825867,0.038504645228385925,,,,,
0.6944444179534912,279,0.5952380895614624,0.6938453912734985,0.7052631378173828,0.792452871799469,7,0.7377573251724243,,,,,,,
,279,,,,,7,,0.5688686966896057,0.032067421823740005,,,,,
0.8275862336158752,314,0.5714285969734192,0.7385445237159729,0.75789475440979,0.9056603908538818,8,0.6107155084609985,,,,,,,
,314,,,,,8,,0.5523059964179993,0.05179828777909279,,,,,
0.8518518805503845,349,0.5476190447807312,0.7360737323760986,0.75789475440979,0.9245282411575317,9,0.6405551433563232,,,,,,,
,349,,,,,9,,0.5450209975242615,0.05987301096320152,,,,,
0.8666666746139526,384,0.6190476417541504,0.7717880010604858,0.7894737124443054,0.9245282411575317,10,0.5807485580444336,,,,,,,
,384,,,,,10,,0.5311886668205261,0.06316868960857391,,,,,
0.8518518805503845,419,0.5476190447807312,0.7360737323760986,0.75789475440979,0.9245282411575317,11,0.621622622013092,,,,,,,
,419,,,,,11,,0.5443776249885559,0.09093356877565384,,,,,
0.8181818127632141,454,0.6428571343421936,0.7648246884346008,0.7789473533630371,0.8867924809455872,12,0.5815261602401733,,,,,,,
,454,,,,,12,,0.530609667301178,0.11460921913385391,,,,,
0.8333333134651184,489,0.5952380895614624,0.7504492402076721,0.7684210538864136,0.9056603908538818,13,0.6150121688842773,,,,,,,
,489,,,,,13,,0.5238416790962219,0.14897124469280243,,,,,
0.806451678276062,524,0.5952380895614624,0.7410151958465576,0.75789475440979,0.8867924809455872,14,0.5141632556915283,,,,,,,
,524,,,,,14,,0.5296687483787537,0.16671700775623322,,,,,
0.8387095928192139,559,0.6190476417541504,0.7623540163040161,0.7789473533630371,0.9056603908538818,15,0.6414712071418762,,,,,,,
,559,,,,,15,,0.5009588599205017,0.18903928995132446,,,,,
0.7777778506278992,594,0.6666666865348816,0.7578616738319397,0.7684210538864136,0.849056601524353,16,0.6439666152000427,,,,,,,
,594,,,,,16,,0.5049504041671753,0.21450869739055634,,,,,
0.8285714387893677,629,0.6904761791229248,0.7886343002319336,0.800000011920929,0.8867924809455872,17,0.6105668544769287,,,,,,,
,629,,,,,17,,0.5200549364089966,0.23863756656646729,,,,,
0.84375,664,0.6428571343421936,0.7742587327957153,0.7894737124443054,0.9056603908538818,18,0.5240907073020935,,,,,,,
,664,,,,,18,,0.5024608373641968,0.2557459771633148,,,,,
0.8928571343421936,699,0.5952380895614624,0.7693171501159668,0.7894737124443054,0.9433962106704712,19,0.44219279289245605,,,,,,,
,699,,,,,19,,0.5111590027809143,0.26868221163749695,,,,,
0.8125,734,0.6190476417541504,0.7529200315475464,0.7684210538864136,0.8867924809455872,20,0.5898725390434265,,,,,,,
,734,,,,,20,,0.49978235363960266,0.2981226444244385,,,,,
0.875,769,0.6666666865348816,0.795597493648529,0.8105263113975525,0.9245282411575317,21,0.7145609855651855,,,,,,,
,769,,,,,21,,0.5118148326873779,0.3153591752052307,,,,,
0.8709677457809448,804,0.6428571343421936,0.7836927175521851,0.800000011920929,0.9245282411575317,22,0.48664605617523193,,,,,,,
,804,,,,,22,,0.5176978707313538,0.3374410569667816,,,,,
0.875,839,0.6666666865348816,0.795597493648529,0.8105263113975525,0.9245282411575317,23,0.5236971378326416,,,,,,,
,839,,,,,23,,0.5000400543212891,0.35592150688171387,,,,,
0.8999999761581421,874,0.6428571343421936,0.79312664270401,0.8105263113975525,0.9433962106704712,24,0.49747464060783386,,,,,,,
,874,,,,,24,,0.4902782440185547,0.36367836594581604,,,,,
,875,,,,,25,,,,0.8712121248245239,0.7625291347503662,0.6538461446762085,0.800000011920929,0.7754237055778503
,875,,,,,25,,,,0.9166666865348816,0.7660256624221802,0.6153846383094788,0.8533333539962769,0.7838982939720154
,875,,,,,25,,,,0.8712121248245239,0.748106062412262,0.625,0.792682945728302,0.7627118825912476
