epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.02380952425301075,0.5473684072494507,0.4930368661880493,0.3333333432674408,0.9622642397880554,1.199089765548706,26,,,,,,,
0,,,,,,,26,0.6345973014831543,0.008522233925759792,,,,,
1,0.0476190485060215,0.557894766330719,0.5049416422843933,0.5,0.9622642397880554,1.120890736579895,53,,,,,,,
1,,,,,,,53,0.6314106583595276,0.015815548598766327,,,,,
2,0.261904776096344,0.621052622795105,0.5837825536727905,0.6875,0.9056603908538818,1.0565946102142334,80,,,,,,,
2,,,,,,,80,0.6230646371841431,0.016185307875275612,,,,,
3,0.4047619104385376,0.6842105388641357,0.6552111506462097,0.7727272510528564,0.9056603908538818,0.6703080534934998,107,,,,,,,
3,,,,,,,107,0.6146245002746582,0.022640716284513474,,,,,
4,0.4285714328289032,0.7157894968986511,0.6859838366508484,0.8571428656578064,0.9433962106704712,0.824963390827179,134,,,,,,,
4,,,,,,,134,0.6075078248977661,0.01901901140809059,,,,,
5,0.738095223903656,0.7684210538864136,0.7652739882469177,0.738095223903656,0.792452871799469,1.0671188831329346,161,,,,,,,
5,,,,,,,161,0.5896639227867126,0.02105892449617386,,,,,
6,0.5952380895614624,0.7473683953285217,0.7315813302993774,0.78125,0.8679245114326477,1.3696988821029663,188,,,,,,,
6,,,,,,,188,0.5589092373847961,0.021484375,,,,,
7,0.6904761791229248,0.7894737124443054,0.7792003154754639,0.8055555820465088,0.8679245114326477,0.9959953427314758,215,,,,,,,
7,,,,,,,215,0.5565037131309509,0.044798895716667175,,,,,
8,0.5476190447807312,0.7684210538864136,0.7455076575279236,0.8846153616905212,0.9433962106704712,1.3476346731185913,242,,,,,,,
8,,,,,,,242,0.5676091909408569,0.059646427631378174,,,,,
9,0.5476190447807312,0.75789475440979,0.7360737323760986,0.8518518805503845,0.9245282411575317,0.9375481605529785,269,,,,,,,
9,,,,,,,269,0.5341761112213135,0.05929151549935341,,,,,
10,0.5476190447807312,0.7789473533630371,0.7549417018890381,0.9200000166893005,0.9622642397880554,0.6045580506324768,296,,,,,,,
10,,,,,,,296,0.549126386642456,0.0832490548491478,,,,,
11,0.5714285969734192,0.7789473533630371,0.7574123740196228,0.8888888955116272,0.9433962106704712,0.7752372622489929,323,,,,,,,
11,,,,,,,323,0.5208243131637573,0.08732957392930984,,,,,
12,0.6904761791229248,0.821052610874176,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.5281368494033813,350,,,,,,,
12,,,,,,,350,0.5284637212753296,0.12137162685394287,,,,,
13,0.6904761791229248,0.8105263113975525,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.8811272978782654,377,,,,,,,
13,,,,,,,377,0.5366886258125305,0.12910005450248718,,,,,
14,0.6904761791229248,0.821052610874176,0.8075022101402283,0.8787878751754761,0.9245282411575317,0.8227431178092957,404,,,,,,,
14,,,,,,,404,0.5478270649909973,0.15421201288700104,,,,,
15,0.6428571343421936,0.8105263113975525,0.79312664270401,0.8999999761581421,0.9433962106704712,0.7933654189109802,431,,,,,,,
15,,,,,,,431,0.5293487310409546,0.15789523720741272,,,,,
16,0.6666666865348816,0.8105263113975525,0.795597493648529,0.875,0.9245282411575317,0.5787169337272644,458,,,,,,,
16,,,,,,,458,0.5463851094245911,0.21227099001407623,,,,,
17,0.7142857313156128,0.821052610874176,0.8099730610847473,0.8571428656578064,0.9056603908538818,0.9794373512268066,485,,,,,,,
17,,,,,,,485,0.5749377608299255,0.25468960404396057,,,,,
18,0.7142857313156128,0.8315789699554443,0.8194069862365723,0.8823529481887817,0.9245282411575317,0.4281455874443054,512,,,,,,,
18,,,,,,,512,0.5495790839195251,0.22941090166568756,,,,,
19,0.6904761791229248,0.8315789699554443,0.816936194896698,0.90625,0.9433962106704712,0.5687994360923767,539,,,,,,,
19,,,,,,,539,0.5337571501731873,0.23455625772476196,,,,,
