step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
17,0.5,0.0,0,1.0,0.620795488357544,0.557894766330719,0.0,,,,,,,
17,,,0,,,,,0.6354761123657227,0.009910514578223228,,,,,
35,0.5168463587760925,0.6000000238418579,1,0.9622642397880554,0.6129288077354431,0.5684210658073425,0.0714285746216774,,,,,,,
35,,,1,,,,,0.6331566572189331,0.009965102188289165,,,,,
53,0.5112308859825134,0.45714282989501953,2,0.6415094137191772,0.7434303760528564,0.5263158082962036,0.380952388048172,,,,,,,
53,,,2,,,,,0.6290165781974792,0.018278103321790695,,,,,
71,0.5168463587760925,0.6000000238418579,3,0.9622642397880554,0.6325098276138306,0.5684210658073425,0.0714285746216774,,,,,,,
71,,,3,,,,,0.633698046207428,0.017346469685435295,,,,,
89,0.6720574498176575,0.7407407164573669,4,0.8679245114326477,0.7042239308357239,0.6947368383407593,0.4761904776096344,,,,,,,
89,,,4,,,,,0.6265994906425476,0.01641649566590786,,,,,
107,0.5896226763725281,0.5526315569877625,5,0.6792452931404114,0.7846208810806274,0.6000000238418579,0.5,,,,,,,
107,,,5,,,,,0.6121057868003845,0.030782563611865044,,,,,
125,0.6954177618026733,0.8999999761581421,6,0.9622642397880554,0.7040676474571228,0.7263157963752747,0.4285714328289032,,,,,,,
125,,,6,,,,,0.6194376945495605,0.02538452483713627,,,,,
143,0.6388140320777893,0.692307710647583,7,0.849056601524353,0.6186884641647339,0.6631578803062439,0.4285714328289032,,,,,,,
143,,,7,,,,,0.6079517006874084,0.017422912642359734,,,,,
161,0.6650943160057068,0.699999988079071,8,0.8301886916160583,0.6769447922706604,0.6842105388641357,0.5,,,,,,,
161,,,8,,,,,0.604099690914154,0.020187245681881905,,,,,
179,0.7151841521263123,0.7222221493721008,9,0.8113208413124084,0.5727894902229309,0.7263157963752747,0.6190476417541504,,,,,,,
179,,,9,,,,,0.5769658088684082,0.014544961042702198,,,,,
197,0.7459568381309509,0.7714285850524902,10,0.849056601524353,0.6140537261962891,0.75789475440979,0.6428571343421936,,,,,,,
197,,,10,,,,,0.5573083758354187,0.025866342708468437,,,,,
215,0.760332465171814,0.7631579041481018,11,0.8301886916160583,0.5447999238967896,0.7684210538864136,0.6904761791229248,,,,,,,
215,,,11,,,,,0.5355835556983948,0.027620088309049606,,,,,
233,0.7295597791671753,0.7179487347602844,12,0.792452871799469,0.5650414228439331,0.7368420958518982,0.6666666865348816,,,,,,,
233,,,12,,,,,0.5468868613243103,0.04297034069895744,,,,,
251,0.7295597791671753,0.7179487347602844,13,0.792452871799469,0.5371672511100769,0.7368420958518982,0.6666666865348816,,,,,,,
251,,,13,,,,,0.5105740427970886,0.07315783947706223,,,,,
269,0.7628032565116882,0.75,14,0.8113208413124084,0.5163983106613159,0.7684210538864136,0.7142857313156128,,,,,,,
269,,,14,,,,,0.5233510732650757,0.09092338383197784,,,,,
287,0.7792003154754639,0.8055555820465088,15,0.8679245114326477,0.539345920085907,0.7894737124443054,0.6904761791229248,,,,,,,
287,,,15,,,,,0.5314937829971313,0.1041131243109703,,,,,
305,0.8099730610847473,0.8571428656578064,16,0.9056603908538818,0.4768010675907135,0.821052610874176,0.7142857313156128,,,,,,,
305,,,16,,,,,0.5140207409858704,0.12534068524837494,,,,,
323,0.7841419577598572,0.7749999761581421,17,0.8301886916160583,0.500784695148468,0.7894737124443054,0.738095223903656,,,,,,,
323,,,17,,,,,0.5257835984230042,0.1564728170633316,,,,,
341,0.7747079730033875,0.7560975551605225,18,0.8113208413124084,0.502589762210846,0.7789473533630371,0.738095223903656,,,,,,,
341,,,18,,,,,0.523494303226471,0.16822503507137299,,,,,
359,0.7558401226997375,0.7209302186965942,19,0.7735848426818848,0.5310741662979126,0.75789475440979,0.738095223903656,,,,,,,
359,,,19,,,,,0.5165031552314758,0.16315297782421112,,,,,
377,0.7747079730033875,0.7560975551605225,20,0.8113208413124084,0.5083471536636353,0.7789473533630371,0.738095223903656,,,,,,,
377,,,20,,,,,0.4941992163658142,0.1868962049484253,,,,,
395,0.7841419577598572,0.7749999761581421,21,0.8301886916160583,0.45624053478240967,0.7894737124443054,0.738095223903656,,,,,,,
395,,,21,,,,,0.5138741135597229,0.21368512511253357,,,,,
413,0.796046793460846,0.7804877758026123,22,0.8301886916160583,0.46099168062210083,0.800000011920929,0.761904776096344,,,,,,,
413,,,22,,,,,0.5214151740074158,0.22185924649238586,,,,,
431,0.796046793460846,0.7804877758026123,23,0.8301886916160583,0.4558044970035553,0.800000011920929,0.761904776096344,,,,,,,
431,,,23,,,,,0.5140381455421448,0.2350144237279892,,,,,
449,0.7841419577598572,0.7749999761581421,24,0.8301886916160583,0.4755912721157074,0.7894737124443054,0.738095223903656,,,,,,,
449,,,24,,,,,0.5221055746078491,0.2580745816230774,,,,,
450,,,25,,,,,,,0.8625954389572144,0.6380952596664429,0.7882353067398071,0.7627118825912476,0.7503453493118286
450,,,25,,,,,,,0.847328245639801,0.6761904954910278,0.7802197933197021,0.7711864709854126,0.7617594003677368
450,,,25,,,,,,,0.8244274854660034,0.6761904954910278,0.7553191781044006,0.758474588394165,0.7503089904785156
