epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.0,0.557894766330719,0.5,0.0,1.0,0.6180571913719177,26,,,,,,,
0,,,,,,,26,0.642591118812561,0.0037306395824998617,,,,,
1,0.0,0.557894766330719,0.5,0.0,1.0,1.4080599546432495,53,,,,,,,
1,,,,,,,53,0.6287821531295776,0.005146797280758619,,,,,
2,0.0476190485060215,0.5789473652839661,0.523809552192688,1.0,1.0,5.053852081298828,80,,,,,,,
2,,,,,,,80,0.6208367943763733,0.0038655761163681746,,,,,
3,0.0,0.5473684072494507,0.49056604504585266,0.0,0.9811320900917053,0.9730798602104187,107,,,,,,,
3,,,,,,,107,0.6217539310455322,0.003788428148254752,,,,,
4,0.1428571492433548,0.621052622795105,0.5714285969734192,1.0,1.0,1.9198102951049805,134,,,,,,,
4,,,,,,,134,0.6142678260803223,0.00411898922175169,,,,,
5,0.2857142984867096,0.6631578803062439,0.6239892244338989,0.8571428656578064,0.9622642397880554,1.0231125354766846,161,,,,,,,
5,,,,,,,161,0.5981400609016418,0.006488076411187649,,,,,
6,0.5714285969734192,0.7157894968986511,0.7008086442947388,0.7272727489471436,0.8301886916160583,1.1718356609344482,188,,,,,,,
6,,,,,,,188,0.5819040536880493,0.0024766898714005947,,,,,
7,0.5476190447807312,0.7263157963752747,0.7077717781066895,0.76666659116745,0.8679245114326477,0.6253364682197571,215,,,,,,,
7,,,,,,,215,0.569819450378418,0.00833166390657425,,,,,
8,0.6190476417541504,0.7684210538864136,0.7529200315475464,0.8125,0.8867924809455872,0.8177206516265869,242,,,,,,,
8,,,,,,,242,0.5404989719390869,0.009406200610101223,,,,,
9,0.6904761791229248,0.7894737124443054,0.7792003154754639,0.8055555820465088,0.8679245114326477,0.5713469386100769,269,,,,,,,
9,,,,,,,269,0.5470610857009888,0.02602696791291237,,,,,
10,0.6428571343421936,0.7368420958518982,0.7270889282226562,0.7297297716140747,0.8113208413124084,0.5267845392227173,296,,,,,,,
10,,,,,,,296,0.5323195457458496,0.03337133675813675,,,,,
11,0.6666666865348816,0.7684210538864136,0.7578616738319397,0.7777778506278992,0.849056601524353,0.5525973439216614,323,,,,,,,
11,,,,,,,323,0.5170812010765076,0.05021749064326286,,,,,
12,0.6428571343421936,0.7789473533630371,0.7648246884346008,0.8181818127632141,0.8867924809455872,0.6003705859184265,350,,,,,,,
12,,,,,,,350,0.5058085918426514,0.0565154068171978,,,,,
13,0.5952380895614624,0.7473683953285217,0.7315813302993774,0.78125,0.8679245114326477,0.5855425000190735,377,,,,,,,
13,,,,,,,377,0.525993287563324,0.07844799757003784,,,,,
14,0.6666666865348816,0.7894737124443054,0.7767295241355896,0.8235294818878174,0.8867924809455872,0.542937159538269,404,,,,,,,
14,,,,,,,404,0.5111478567123413,0.08462177217006683,,,,,
15,0.6666666865348816,0.8105263113975525,0.795597493648529,0.875,0.9245282411575317,1.4145811796188354,431,,,,,,,
15,,,,,,,431,0.503892183303833,0.09340540319681168,,,,,
16,0.5714285969734192,0.7789473533630371,0.7574123740196228,0.8888888955116272,0.9433962106704712,0.5054786205291748,458,,,,,,,
16,,,,,,,458,0.5104629397392273,0.08866196125745773,,,,,
17,0.6428571343421936,0.8421052694320679,0.8214285373687744,1.0,1.0,0.595626711845398,485,,,,,,,
17,,,,,,,485,0.495951771736145,0.09466169774532318,,,,,
18,0.6666666865348816,0.800000011920929,0.7861635684967041,0.8484848737716675,0.9056603908538818,0.5700485706329346,512,,,,,,,
18,,,,,,,512,0.4998534917831421,0.100871741771698,,,,,
19,0.5952380895614624,0.8105263113975525,0.7881851196289062,0.9615384340286255,0.9811320900917053,0.5472351312637329,539,,,,,,,
19,,,,,,,539,0.46852734684944153,0.104884572327137,,,,,
20,0.6428571343421936,0.8315789699554443,0.8119946122169495,0.9642857313156128,0.9811320900917053,0.7654974460601807,566,,,,,,,
20,,,,,,,566,0.5054827332496643,0.123130664229393,,,,,
21,0.6190476417541504,0.8315789699554443,0.8095238208770752,1.0,1.0,0.5538108348846436,593,,,,,,,
21,,,,,,,593,0.4937805235385895,0.13276980817317963,,,,,
