val_accuracy,epoch,val_auroc,val_sensitivity,step,val_loss,val_precision,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.7368420958518982,0,0.7369721531867981,0.738095223903656,26,0.49398836493492126,0.6888888478279114,0.7358490824699402,,,,,,,
,0,,,26,,,,0.08761830627918243,0.5587812066078186,,,,,
0.800000011920929,1,0.796046793460846,0.761904776096344,53,0.4577566981315613,0.7804877758026123,0.8301886916160583,,,,,,,
,1,,,53,,,,0.4545818567276001,0.6057767271995544,,,,,
0.800000011920929,2,0.7911050915718079,0.7142857313156128,80,0.4715948700904846,0.8108107447624207,0.8679245114326477,,,,,,,
,2,,,80,,,,0.48854008316993713,0.6002693176269531,,,,,
0.800000011920929,3,0.7935759425163269,0.738095223903656,107,0.44426673650741577,0.7948718667030334,0.849056601524353,,,,,,,
,3,,,107,,,,0.4808480441570282,0.5953143835067749,,,,,
0.7894737124443054,4,0.7792003154754639,0.6904761791229248,134,0.43345049023628235,0.8055555820465088,0.8679245114326477,,,,,,,
,4,,,134,,,,0.4732045829296112,0.5835514664649963,,,,,
0.8105263113975525,5,0.8030098080635071,0.738095223903656,161,0.45459380745887756,0.8157894611358643,0.8679245114326477,,,,,,,
,5,,,161,,,,0.4986138641834259,0.5824073553085327,,,,,
0.800000011920929,6,0.796046793460846,0.761904776096344,188,0.46007609367370605,0.7804877758026123,0.8301886916160583,,,,,,,
,6,,,188,,,,0.49604567885398865,0.5676727890968323,,,,,
0.8105263113975525,7,0.8054806590080261,0.761904776096344,215,0.43221616744995117,0.800000011920929,0.849056601524353,,,,,,,
,7,,,215,,,,0.5490121841430664,0.5774587392807007,,,,,
0.821052610874176,8,0.8223269581794739,0.8333333134651184,242,0.47126176953315735,0.7777778506278992,0.8113208413124084,,,,,,,
,8,,,242,,,,0.5078158974647522,0.5696350932121277,,,,,
0.7894737124443054,9,0.7792003154754639,0.6904761791229248,269,0.40954968333244324,0.8055555820465088,0.8679245114326477,,,,,,,
,9,,,269,,,,0.5316593050956726,0.5726730227470398,,,,,
0.7789473533630371,10,0.7697663903236389,0.6904761791229248,296,0.4269910454750061,0.7837837338447571,0.849056601524353,,,,,,,
,10,,,296,,,,0.5041099190711975,0.5550454258918762,,,,,
0.800000011920929,11,0.7935759425163269,0.738095223903656,323,0.42608773708343506,0.7948718667030334,0.849056601524353,,,,,,,
,11,,,323,,,,0.5100163221359253,0.5748217701911926,,,,,
0.7894737124443054,12,0.7816711664199829,0.7142857313156128,350,0.4748010039329529,0.7894737124443054,0.849056601524353,,,,,,,
,12,,,350,,,,0.4996608793735504,0.562548816204071,,,,,
0.7789473533630371,13,0.7697663903236389,0.6904761791229248,377,0.4722380042076111,0.7837837338447571,0.849056601524353,,,,,,,
,13,,,377,,,,0.5049551129341125,0.5615795254707336,,,,,
0.800000011920929,14,0.7985174655914307,0.7857142686843872,404,0.4370805323123932,0.7674418687820435,0.8113208413124084,,,,,,,
,14,,,404,,,,0.5160247087478638,0.559053361415863,,,,,
0.800000011920929,15,0.796046793460846,0.761904776096344,431,0.4381612539291382,0.7804877758026123,0.8301886916160583,,,,,,,
,15,,,431,,,,0.493661493062973,0.5726883411407471,,,,,
0.7789473533630371,16,0.7722371816635132,0.7142857313156128,458,0.44098013639450073,0.7692307829856873,0.8301886916160583,,,,,,,
,16,,,458,,,,0.4846704304218292,0.5447501540184021,,,,,
0.7789473533630371,17,0.7722371816635132,0.7142857313156128,485,0.5004792213439941,0.7692307829856873,0.8301886916160583,,,,,,,
,17,,,485,,,,0.5165542960166931,0.5474739074707031,,,,,
0.800000011920929,18,0.7836927175521851,0.6428571343421936,512,0.4118592143058777,0.8709677457809448,0.9245282411575317,,,,,,,
,18,,,512,,,,0.5044218897819519,0.5385398268699646,,,,,
0.8105263113975525,19,0.8054806590080261,0.761904776096344,539,0.42093297839164734,0.800000011920929,0.849056601524353,,,,,,,
,19,,,539,,,,0.509894609451294,0.5574427843093872,,,,,
0.8105263113975525,20,0.8030098080635071,0.738095223903656,566,0.4455757439136505,0.8157894611358643,0.8679245114326477,,,,,,,
,20,,,566,,,,0.5191380381584167,0.5484933853149414,,,,,
0.7894737124443054,21,0.7841419577598572,0.738095223903656,593,0.42217859625816345,0.7749999761581421,0.8301886916160583,,,,,,,
,21,,,593,,,,0.5006005167961121,0.5570177435874939,,,,,
0.7684210538864136,22,0.760332465171814,0.6904761791229248,620,0.40917491912841797,0.7631579041481018,0.8301886916160583,,,,,,,
,22,,,620,,,,0.5071262121200562,0.5483935475349426,,,,,
0.7789473533630371,23,0.7697663903236389,0.6904761791229248,647,0.4303152859210968,0.7837837338447571,0.849056601524353,,,,,,,
,23,,,647,,,,0.5078578591346741,0.5411949157714844,,,,,
0.75789475440979,24,0.7533692717552185,0.7142857313156128,674,0.4717763662338257,0.7317073345184326,0.792452871799469,,,,,,,
,24,,,674,,,,0.5116047263145447,0.5296275615692139,,,,,
0.7894737124443054,25,0.7866127490997314,0.761904776096344,701,0.4252568185329437,0.761904776096344,0.8113208413124084,,,,,,,
,25,,,701,,,,0.5381267070770264,0.5383568406105042,,,,,
0.800000011920929,26,0.7911050915718079,0.7142857313156128,728,0.4188552498817444,0.8108107447624207,0.8679245114326477,,,,,,,
,26,,,728,,,,0.5207791328430176,0.5450012683868408,,,,,
0.821052610874176,27,0.8124438524246216,0.738095223903656,755,0.4251594841480255,0.8378377556800842,0.8867924809455872,,,,,,,
,27,,,755,,,,0.48112013936042786,0.546796441078186,,,,,
0.7894737124443054,28,0.7792003154754639,0.6904761791229248,782,0.42932894825935364,0.8055555820465088,0.8679245114326477,,,,,,,
,28,,,782,,,,0.49265164136886597,0.5296722650527954,,,,,
0.7894737124443054,29,0.7792003154754639,0.6904761791229248,809,0.411153644323349,0.8055555820465088,0.8679245114326477,,,,,,,
,29,,,809,,,,0.5201582908630371,0.5291403532028198,,,,,
0.7894737124443054,30,0.7792003154754639,0.6904761791229248,836,0.4595353305339813,0.8055555820465088,0.8679245114326477,,,,,,,
,30,,,836,,,,0.4972621500492096,0.5424659252166748,,,,,
0.7894737124443054,31,0.7816711664199829,0.7142857313156128,863,0.41177451610565186,0.7894737124443054,0.849056601524353,,,,,,,
,31,,,863,,,,0.5386888384819031,0.5455772876739502,,,,,
0.800000011920929,32,0.7911050915718079,0.7142857313156128,890,0.4252091944217682,0.8108107447624207,0.8679245114326477,,,,,,,
,32,,,890,,,,0.51392662525177,0.5465534329414368,,,,,
0.7789473533630371,33,0.7722371816635132,0.7142857313156128,917,0.4187270402908325,0.7692307829856873,0.8301886916160583,,,,,,,
,33,,,917,,,,0.5188965797424316,0.5431755781173706,,,,,
0.7894737124443054,34,0.7841419577598572,0.738095223903656,944,0.3985160291194916,0.7749999761581421,0.8301886916160583,,,,,,,
,34,,,944,,,,0.5400597453117371,0.5254343152046204,,,,,
0.7789473533630371,35,0.7697663903236389,0.6904761791229248,971,0.4427090585231781,0.7837837338447571,0.849056601524353,,,,,,,
,35,,,971,,,,0.5326409935951233,0.5426758527755737,,,,,
0.7789473533630371,36,0.7697663903236389,0.6904761791229248,998,0.4418877363204956,0.7837837338447571,0.849056601524353,,,,,,,
,36,,,998,,,,0.5157502889633179,0.5373478531837463,,,,,
0.7894737124443054,37,0.7816711664199829,0.7142857313156128,1025,0.4397548735141754,0.7894737124443054,0.849056601524353,,,,,,,
,37,,,1025,,,,0.4966127276420593,0.5365237593650818,,,,,
0.7894737124443054,38,0.7816711664199829,0.7142857313156128,1052,0.4117375314235687,0.7894737124443054,0.849056601524353,,,,,,,
,38,,,1052,,,,0.521050751209259,0.5514506697654724,,,,,
0.7789473533630371,39,0.7697663903236389,0.6904761791229248,1079,0.39921504259109497,0.7837837338447571,0.849056601524353,,,,,,,
,39,,,1079,,,,0.4942975640296936,0.5287266373634338,,,,,
0.7894737124443054,40,0.7792003154754639,0.6904761791229248,1106,0.4431569278240204,0.8055555820465088,0.8679245114326477,,,,,,,
,40,,,1106,,,,0.5407522320747375,0.5436916351318359,,,,,
0.8105263113975525,41,0.8030098080635071,0.738095223903656,1133,0.4295434355735779,0.8157894611358643,0.8679245114326477,,,,,,,
,41,,,1133,,,,0.47074705362319946,0.5169468522071838,,,,,
0.800000011920929,42,0.7911050915718079,0.7142857313156128,1160,0.44409483671188354,0.8108107447624207,0.8679245114326477,,,,,,,
,42,,,1160,,,,0.533406674861908,0.5526701211929321,,,,,
0.7894737124443054,43,0.7816711664199829,0.7142857313156128,1187,0.427949994802475,0.7894737124443054,0.849056601524353,,,,,,,
,43,,,1187,,,,0.4907391369342804,0.5290983319282532,,,,,
0.8105263113975525,44,0.8005390167236328,0.7142857313156128,1214,0.3802964985370636,0.8333333134651184,0.8867924809455872,,,,,,,
,44,,,1214,,,,0.5181093215942383,0.5270278453826904,,,,,
0.800000011920929,45,0.7985174655914307,0.7857142686843872,1241,0.4489767253398895,0.7674418687820435,0.8113208413124084,,,,,,,
,45,,,1241,,,,0.522280216217041,0.5349838733673096,,,,,
0.800000011920929,46,0.796046793460846,0.761904776096344,1268,0.3612619638442993,0.7804877758026123,0.8301886916160583,,,,,,,
,46,,,1268,,,,0.5227649211883545,0.5178967118263245,,,,,
0.800000011920929,47,0.7985174655914307,0.7857142686843872,1295,0.42381522059440613,0.7674418687820435,0.8113208413124084,,,,,,,
,47,,,1295,,,,0.5020231008529663,0.5222924947738647,,,,,
0.8105263113975525,48,0.8079515099525452,0.7857142686843872,1322,0.4249781668186188,0.7857142686843872,0.8301886916160583,,,,,,,
,48,,,1322,,,,0.5539216995239258,0.5367946028709412,,,,,
0.800000011920929,49,0.7935759425163269,0.738095223903656,1349,0.42692703008651733,0.7948718667030334,0.849056601524353,,,,,,,
,49,,,1349,,,,0.5108351707458496,0.5392440557479858,,,,,
0.800000011920929,50,0.7911050915718079,0.7142857313156128,1376,0.42358362674713135,0.8108107447624207,0.8679245114326477,,,,,,,
,50,,,1376,,,,0.5293043255805969,0.5311278700828552,,,,,
0.800000011920929,51,0.7911050915718079,0.7142857313156128,1403,0.4157378673553467,0.8108107447624207,0.8679245114326477,,,,,,,
,51,,,1403,,,,0.5152044296264648,0.5378668308258057,,,,,
0.8105263113975525,52,0.8005390167236328,0.7142857313156128,1430,0.40601369738578796,0.8333333134651184,0.8867924809455872,,,,,,,
,52,,,1430,,,,0.4961746335029602,0.5340878963470459,,,,,
0.7789473533630371,53,0.7796496152877808,0.7857142686843872,1457,0.4373079538345337,0.73333340883255,0.7735848426818848,,,,,,,
,53,,,1457,,,,0.5355686545372009,0.5348767638206482,,,,,
0.7789473533630371,54,0.7747079730033875,0.738095223903656,1484,0.39075183868408203,0.7560975551605225,0.8113208413124084,,,,,,,
,54,,,1484,,,,0.5419553518295288,0.5364430546760559,,,,,
0.8105263113975525,55,0.8079515099525452,0.7857142686843872,1511,0.4483775794506073,0.7857142686843872,0.8301886916160583,,,,,,,
,55,,,1511,,,,0.5383601784706116,0.5333011746406555,,,,,
0.8105263113975525,56,0.8030098080635071,0.738095223903656,1538,0.4851759374141693,0.8157894611358643,0.8679245114326477,,,,,,,
,56,,,1538,,,,0.5125401616096497,0.5170669555664062,,,,,
0.800000011920929,57,0.7935759425163269,0.738095223903656,1565,0.41180670261383057,0.7948718667030334,0.849056601524353,,,,,,,
,57,,,1565,,,,0.5286422371864319,0.5269246697425842,,,,,
0.7894737124443054,58,0.7841419577598572,0.738095223903656,1592,0.4103027880191803,0.7749999761581421,0.8301886916160583,,,,,,,
,58,,,1592,,,,0.5184508562088013,0.5258923172950745,,,,,
0.821052610874176,59,0.8099730610847473,0.7142857313156128,1619,0.4284837543964386,0.8571428656578064,0.9056603908538818,,,,,,,
,59,,,1619,,,,0.5345379114151001,0.5317320823669434,,,,,
0.800000011920929,60,0.7935759425163269,0.738095223903656,1646,0.40186208486557007,0.7948718667030334,0.849056601524353,,,,,,,
,60,,,1646,,,,0.5214400291442871,0.5397565960884094,,,,,
0.800000011920929,61,0.7935759425163269,0.738095223903656,1673,0.4714225232601166,0.7948718667030334,0.849056601524353,,,,,,,
,61,,,1673,,,,0.5255348682403564,0.5380004644393921,,,,,
0.821052610874176,62,0.8173854351043701,0.7857142686843872,1700,0.45875102281570435,0.8048780560493469,0.849056601524353,,,,,,,
,62,,,1700,,,,0.511323094367981,0.5194212198257446,,,,,
