step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.9047619700431824,0.07547169923782349,0.49011680483818054,0.436781644821167,0.4421052634716034,0.5848555564880371,0,,,,,,,
26,,,,,,,0,0.0043714954517781734,0.63602215051651,,,,,
53,0.095238097012043,0.9811320900917053,0.5381851196289062,0.800000011920929,0.5894736647605896,2.1300933361053467,1,,,,,,,
53,,,,,,,1,0.010849223472177982,0.6257931590080261,,,,,
80,0.0476190485060215,0.9622642397880554,0.5049416422843933,0.5,0.557894766330719,2.557567834854126,2,,,,,,,
80,,,,,,,2,0.014508928172290325,0.634286105632782,,,,,
107,0.2142857164144516,0.9622642397880554,0.5882749557495117,0.8181818127632141,0.6315789222717285,0.928402841091156,3,,,,,,,
107,,,,,,,3,0.016219493001699448,0.6064085960388184,,,,,
134,0.261904776096344,0.9622642397880554,0.6120844483375549,0.8461537957191467,0.6526315808296204,0.8959678411483765,4,,,,,,,
134,,,,,,,4,0.01730835624039173,0.5944390296936035,,,,,
161,0.380952388048172,0.9056603908538818,0.6433063745498657,0.761904776096344,0.6736842393875122,0.9285293817520142,5,,,,,,,
161,,,,,,,5,0.014404296875,0.5780261158943176,,,,,
188,0.4047619104385376,0.8679245114326477,0.636343240737915,0.7083333134651184,0.6631578803062439,0.7838460206985474,6,,,,,,,
188,,,,,,,6,0.02013012208044529,0.5724644660949707,,,,,
215,0.4761904776096344,0.8679245114326477,0.6720574498176575,0.7407407164573669,0.6947368383407593,0.7890293598175049,7,,,,,,,
215,,,,,,,7,0.018023725599050522,0.5515657663345337,,,,,
242,0.4047619104385376,0.9811320900917053,0.6929470896720886,0.9444444179534912,0.7263157963752747,0.5518516302108765,8,,,,,,,
242,,,,,,,8,0.02798490598797798,0.5565166473388672,,,,,
269,0.5,0.9622642397880554,0.7311322093009949,0.9130435585975647,0.75789475440979,0.8043867945671082,9,,,,,,,
269,,,,,,,9,0.052372097969055176,0.5308624505996704,,,,,
296,0.523809552192688,0.9622642397880554,0.7430369257926941,0.9166666865348816,0.7684210538864136,0.6009044051170349,10,,,,,,,
296,,,,,,,10,0.08579026162624359,0.5549296140670776,,,,,
323,0.5476190447807312,0.9433962106704712,0.7455076575279236,0.8846153616905212,0.7684210538864136,0.5333927273750305,11,,,,,,,
323,,,,,,,11,0.10448725521564484,0.5412210822105408,,,,,
350,0.523809552192688,0.9622642397880554,0.7430369257926941,0.9166666865348816,0.7684210538864136,0.7637931704521179,12,,,,,,,
350,,,,,,,12,0.09591220319271088,0.5340639352798462,,,,,
377,0.5476190447807312,0.8867924809455872,0.7172057032585144,0.7931034564971924,0.7368420958518982,1.0893512964248657,13,,,,,,,
377,,,,,,,13,0.10993800312280655,0.5297764539718628,,,,,
404,0.5,0.9433962106704712,0.7216981053352356,0.875,0.7473683953285217,0.4619572162628174,14,,,,,,,
404,,,,,,,14,0.13316531479358673,0.5434696078300476,,,,,
431,0.5476190447807312,0.9433962106704712,0.7455076575279236,0.8846153616905212,0.7684210538864136,1.0101706981658936,15,,,,,,,
431,,,,,,,15,0.12982212007045746,0.517677903175354,,,,,
458,0.5,0.9245282411575317,0.7122641205787659,0.8399999737739563,0.7368420958518982,0.9355238080024719,16,,,,,,,
458,,,,,,,16,0.14213381707668304,0.5234781503677368,,,,,
485,0.5952380895614624,0.9245282411575317,0.7598832249641418,0.8620689511299133,0.7789473533630371,0.6844337582588196,17,,,,,,,
485,,,,,,,17,0.16007350385189056,0.5409675240516663,,,,,
512,0.5714285969734192,0.9622642397880554,0.7668463587760925,0.9230769276618958,0.7894737124443054,0.511013388633728,18,,,,,,,
512,,,,,,,18,0.16560862958431244,0.5350034832954407,,,,,
