epoch,val_auroc,val_accuracy,val_loss,val_sensitivity,val_specificity,step,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_sensitivity,test_accuracy,test_precision
0,0.664420485496521,0.6421052813529968,0.571511447429657,0.8571428656578064,0.4716981053352356,33,0.5625,,,,,,,
0,,,,,,33,,0.6009346842765808,0.01244088914245367,,,,,
1,0.7136117815971375,0.7052631378173828,0.5517580509185791,0.7857142686843872,0.6415094137191772,67,0.6346153616905212,,,,,,,
1,,,,,,67,,0.5578745603561401,0.18156565725803375,,,,,
2,0.7205750346183777,0.7157894968986511,0.5099176168441772,0.761904776096344,0.6792452931404114,101,0.6530612111091614,,,,,,,
2,,,,,,101,,0.5386427044868469,0.36745747923851013,,,,,
3,0.8198562860488892,0.821052610874176,0.4973007142543793,0.8095238208770752,0.8301886916160583,135,0.7906976938247681,,,,,,,
3,,,,,,135,,0.540103554725647,0.4826887845993042,,,,,
4,0.7985174655914307,0.800000011920929,0.38838934898376465,0.7857142686843872,0.8113208413124084,169,0.7674418687820435,,,,,,,
4,,,,,,169,,0.5456886887550354,0.5417466163635254,,,,,
5,0.8173854351043701,0.821052610874176,0.4858313202857971,0.7857142686843872,0.849056601524353,203,0.8048780560493469,,,,,,,
5,,,,,,203,,0.5259511470794678,0.5603765845298767,,,,,
6,0.8079515099525452,0.8105263113975525,0.43238624930381775,0.7857142686843872,0.8301886916160583,237,0.7857142686843872,,,,,,,
6,,,,,,237,,0.5123156905174255,0.5958673357963562,,,,,
7,0.8173854351043701,0.821052610874176,0.4311218559741974,0.7857142686843872,0.849056601524353,271,0.8048780560493469,,,,,,,
7,,,,,,271,,0.5142987370491028,0.5949829816818237,,,,,
8,0.7796496152877808,0.7789473533630371,0.5200679898262024,0.7857142686843872,0.7735848426818848,305,0.73333340883255,,,,,,,
8,,,,,,305,,0.4884512424468994,0.6088067889213562,,,,,
9,0.8268193006515503,0.8315789699554443,0.4084995985031128,0.7857142686843872,0.8679245114326477,339,0.824999988079071,,,,,,,
9,,,,,,339,,0.5061538219451904,0.6338455677032471,,,,,
10,0.7796496152877808,0.7789473533630371,0.4210018217563629,0.7857142686843872,0.7735848426818848,373,0.73333340883255,,,,,,,
10,,,,,,373,,0.4852386713027954,0.6378811597824097,,,,,
11,0.8079515099525452,0.8105263113975525,0.37171077728271484,0.7857142686843872,0.8301886916160583,407,0.7857142686843872,,,,,,,
11,,,,,,407,,0.4691928029060364,0.62711101770401,,,,,
