val_auroc,val_specificity,epoch,step,val_accuracy,val_loss,val_sensitivity,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_precision,test_accuracy,test_sensitivity,test_specificity
0.7668463587760925,0.9622642397880554,26,728,0.7894737124443054,0.567129909992218,0.5714285969734192,0.9230769276618958,,,,,,,
,,26,728,,,,,0.4695109724998474,0.0,,,,,
0.7430369257926941,0.9622642397880554,27,755,0.7684210538864136,1.728911280632019,0.523809552192688,0.9166666865348816,,,,,,,
,,27,755,,,,,0.44298484921455383,0.0,,,,,
0.7524707913398743,0.9811320900917053,28,782,0.7789473533630371,0.7000516653060913,0.523809552192688,0.95652174949646,,,,,,,
,,28,782,,,,,0.43219274282455444,0.0,,,,,
0.7216981053352356,0.9433962106704712,29,809,0.7473683953285217,0.8841155767440796,0.5,0.875,,,,,,,
,,29,809,,,,,0.43670278787612915,0.0,,,,,
0.781221866607666,0.9433962106704712,30,836,0.800000011920929,0.7844921946525574,0.6190476417541504,0.8965517282485962,,,,,,,
,,30,836,,,,,0.4322659373283386,0.0,,,,,
0.7668463587760925,0.9622642397880554,31,863,0.7894737124443054,0.597761332988739,0.5714285969734192,0.9230769276618958,,,,,,,
,,31,863,,,,,0.42839720845222473,0.0,,,,,
0.79312664270401,0.9433962106704712,32,890,0.8105263113975525,0.7345844507217407,0.6428571343421936,0.8999999761581421,,,,,,,
,,32,890,,,,,0.4410076141357422,0.0,,,,,
0.8025606870651245,0.9622642397880554,33,917,0.821052610874176,2.154658317565918,0.6428571343421936,0.931034505367279,,,,,,,
,,33,917,,,,,0.44033026695251465,0.0,,,,,
0.8144654631614685,0.9622642397880554,34,944,0.8315789699554443,0.5461679100990295,0.6666666865348816,0.9333332777023315,,,,,,,
,,34,944,,,,,0.43282052874565125,0.0,,,,,
0.8025606870651245,0.9622642397880554,35,971,0.821052610874176,0.855532169342041,0.6428571343421936,0.931034505367279,,,,,,,
,,35,971,,,,,0.42190036177635193,0.0,,,,,
0.8382750153541565,0.9622642397880554,36,998,0.8526315689086914,1.2888132333755493,0.7142857313156128,0.9375,,,,,,,
,,36,998,,,,,0.41881951689720154,0.0,,,,,
0.8025606870651245,0.9622642397880554,37,1025,0.821052610874176,1.181216835975647,0.6428571343421936,0.931034505367279,,,,,,,
,,37,1025,,,,,0.4241160750389099,0.0,,,,,
0.8119946122169495,0.9811320900917053,38,1052,0.8315789699554443,1.6135414838790894,0.6428571343421936,0.9642857313156128,,,,,,,
,,38,1052,,,,,0.44112348556518555,0.0,,,,,
0.795597493648529,0.9245282411575317,39,1079,0.8105263113975525,0.5259144902229309,0.6666666865348816,0.875,,,,,,,
,,39,1079,,,,,0.4269697070121765,0.0,,,,,
0.8263701796531677,0.9622642397880554,40,1106,0.8421052694320679,0.492495596408844,0.6904761791229248,0.9354839324951172,,,,,,,
,,40,1106,,,,,0.4258728325366974,0.0,,,,,
0.8333333730697632,1.0,41,1133,0.8526315689086914,0.9918592572212219,0.6666666865348816,1.0,,,,,,,
,,41,1133,,,,,0.4004814624786377,0.0,,,,,
0.8000898957252502,0.9811320900917053,42,1160,0.821052610874176,0.7645646929740906,0.6190476417541504,0.9629629850387573,,,,,,,
,,42,1160,,,,,0.41014254093170166,0.0,,,,,
0.8238993883132935,0.9811320900917053,43,1187,0.8421052694320679,0.6588615775108337,0.6666666865348816,0.9655172228813171,,,,,,,
,,43,1187,,,,,0.4142273962497711,0.0,,,,,
0.8452380299568176,1.0,44,1214,0.8631578683853149,0.664592444896698,0.6904761791229248,1.0,,,,,,,
,,44,1214,,,,,0.3962135910987854,0.0,,,,,
0.8382750153541565,0.9622642397880554,45,1241,0.8526315689086914,1.0607969760894775,0.7142857313156128,0.9375,,,,,,,
,,45,1241,,,,,0.3917546570301056,0.0,,,,,
0.8358041644096375,0.9811320900917053,46,1268,0.8526315689086914,1.0009167194366455,0.6904761791229248,0.9666666388511658,,,,,,,
,,46,1268,,,,,0.41186633706092834,0.0,,,,,
0.8596136569976807,0.9811320900917053,47,1295,0.8736842274665833,0.963439404964447,0.738095223903656,0.96875,,,,,,,
,,47,1295,,,,,0.3990936577320099,0.0,,,,,
0.8358041644096375,0.9811320900917053,48,1322,0.8526315689086914,0.676538348197937,0.6904761791229248,0.9666666388511658,,,,,,,
,,48,1322,,,,,0.39936932921409607,0.0,,,,,
0.8358041644096375,0.9811320900917053,49,1349,0.8526315689086914,0.5464410781860352,0.6904761791229248,0.9666666388511658,,,,,,,
,,49,1349,,,,,0.39266517758369446,0.0,,,,,
0.8263701796531677,0.9622642397880554,50,1376,0.8421052694320679,1.0285203456878662,0.6904761791229248,0.9354839324951172,,,,,,,
,,50,1376,,,,,0.4035564959049225,0.0,,,,,
0.831311821937561,0.9245282411575317,51,1403,0.8421052694320679,0.5296894311904907,0.738095223903656,0.8857142925262451,,,,,,,
,,51,1403,,,,,0.38287875056266785,0.0,,,,,
0.8194069862365723,0.9245282411575317,52,1430,0.8315789699554443,0.5118706226348877,0.7142857313156128,0.8823529481887817,,,,,,,
,,52,1430,,,,,0.3906787037849426,0.0,,,,,
0.781221866607666,0.9433962106704712,53,1457,0.800000011920929,0.47666576504707336,0.6190476417541504,0.8965517282485962,,,,,,,
,,53,1457,,,,,0.39042940735816956,0.0,,,,,
0.8358041644096375,0.9811320900917053,54,1484,0.8526315689086914,1.0034433603286743,0.6904761791229248,0.9666666388511658,,,,,,,
,,54,1484,,,,,0.40433457493782043,0.0,,,,,
0.8214285373687744,1.0,55,1511,0.8421052694320679,0.48034000396728516,0.6428571343421936,1.0,,,,,,,
,,55,1511,,,,,0.39445072412490845,0.0,,,,,
0.7881851196289062,0.9811320900917053,56,1538,0.8105263113975525,0.6984543800354004,0.5952380895614624,0.9615384340286255,,,,,,,
,,56,1538,,,,,0.37711673974990845,0.0,,,,,
0.8025606870651245,0.9622642397880554,57,1565,0.821052610874176,3.7301864624023438,0.6428571343421936,0.931034505367279,,,,,,,
,,57,1565,,,,,0.3715631365776062,0.0,,,,,
0.8119946122169495,0.9811320900917053,58,1592,0.8315789699554443,1.270160436630249,0.6428571343421936,0.9642857313156128,,,,,,,
,,58,1592,,,,,0.38698941469192505,0.0,,,,,
0.7881851196289062,0.9811320900917053,59,1619,0.8105263113975525,1.4974262714385986,0.5952380895614624,0.9615384340286255,,,,,,,
,,59,1619,,,,,0.38355332612991333,0.0,,,,,
0.8144654631614685,0.9622642397880554,60,1646,0.8315789699554443,0.6108643412590027,0.6666666865348816,0.9333332777023315,,,,,,,
,,60,1646,,,,,0.38708919286727905,0.0,,,,,
0.8000898957252502,0.9811320900917053,61,1673,0.821052610874176,0.8717330694198608,0.6190476417541504,0.9629629850387573,,,,,,,
,,61,1673,,,,,0.37456071376800537,0.0,,,,,
0.8025606870651245,0.9622642397880554,62,1700,0.821052610874176,0.5488748550415039,0.6428571343421936,0.931034505367279,,,,,,,
,,62,1700,,,,,0.3852865993976593,0.0,,,,,
0.8119946122169495,0.9811320900917053,63,1727,0.8315789699554443,0.6737620830535889,0.6428571343421936,0.9642857313156128,,,,,,,
,,63,1727,,,,,0.3788611888885498,0.0,,,,,
0.8144654631614685,0.9622642397880554,64,1754,0.8315789699554443,1.8980755805969238,0.6666666865348816,0.9333332777023315,,,,,,,
,,64,1754,,,,,0.38073238730430603,0.0,,,,,
0.8119946122169495,0.9811320900917053,65,1781,0.8315789699554443,1.6898657083511353,0.6428571343421936,0.9642857313156128,,,,,,,
,,65,1781,,,,,0.38254064321517944,0.0,,,,,
0.8263701796531677,0.9622642397880554,66,1808,0.8421052694320679,0.7115544080734253,0.6904761791229248,0.9354839324951172,,,,,,,
,,66,1808,,,,,0.37595880031585693,0.0,,,,,
0.8238993883132935,0.9811320900917053,67,1835,0.8421052694320679,1.0929362773895264,0.6666666865348816,0.9655172228813171,,,,,,,
,,67,1835,,,,,0.36006081104278564,0.0,,,,,
0.8025606870651245,0.9622642397880554,68,1862,0.821052610874176,0.4885086417198181,0.6428571343421936,0.931034505367279,,,,,,,
,,68,1862,,,,,0.3596303164958954,0.0,,,,,
0.8238993883132935,0.9811320900917053,69,1889,0.8421052694320679,1.9318541288375854,0.6666666865348816,0.9655172228813171,,,,,,,
,,69,1889,,,,,0.3690606355667114,0.0,,,,,
0.8358041644096375,0.9811320900917053,70,1916,0.8526315689086914,0.642363429069519,0.6904761791229248,0.9666666388511658,,,,,,,
,,70,1916,,,,,0.37885764241218567,0.0,,,,,
0.8144654631614685,0.9622642397880554,71,1943,0.8315789699554443,0.6258812546730042,0.6666666865348816,0.9333332777023315,,,,,,,
,,71,1943,,,,,0.35151350498199463,0.0,,,,,
0.8238993883132935,0.9811320900917053,72,1970,0.8421052694320679,0.9729884266853333,0.6666666865348816,0.9655172228813171,,,,,,,
,,72,1970,,,,,0.36117133498191833,0.0,,,,,
0.8477089405059814,0.9811320900917053,73,1997,0.8631578683853149,0.7209363579750061,0.7142857313156128,0.967741847038269,,,,,,,
,,73,1997,,,,,0.36479151248931885,0.0,,,,,
0.8149146437644958,0.8679245114326477,74,2024,0.821052610874176,0.6719920635223389,0.761904776096344,0.8205127716064453,,,,,,,
,,74,2024,,,,,0.3673940598964691,0.0,,,,,
0.8238993883132935,0.9811320900917053,75,2051,0.8421052694320679,0.6101189851760864,0.6666666865348816,0.9655172228813171,,,,,,,
,,75,2051,,,,,0.35579726099967957,0.0,,,,,
0.8358041644096375,0.9811320900917053,76,2078,0.8526315689086914,0.7163649201393127,0.6904761791229248,0.9666666388511658,,,,,,,
,,76,2078,,,,,0.3328690528869629,0.0,,,,,
0.8025606870651245,0.9622642397880554,77,2105,0.821052610874176,0.4653833210468292,0.6428571343421936,0.931034505367279,,,,,,,
,,77,2105,,,,,0.3583797812461853,0.0,,,,,
0.7935759425163269,0.849056601524353,78,2132,0.800000011920929,0.5053250789642334,0.738095223903656,0.7948718667030334,,,,,,,
,,78,2132,,,,,0.3237853944301605,0.0,,,,,
0.8407456874847412,0.9433962106704712,79,2159,0.8526315689086914,0.48198530077934265,0.738095223903656,0.9117646813392639,,,,,,,
,,79,2159,,,,,0.34598565101623535,0.0,,,,,
0.8194069862365723,0.9245282411575317,80,2186,0.8315789699554443,0.46987107396125793,0.7142857313156128,0.8823529481887817,,,,,,,
,,80,2186,,,,,0.34088438749313354,0.0,,,,,
0.8407456874847412,0.9433962106704712,81,2213,0.8526315689086914,1.315459966659546,0.738095223903656,0.9117646813392639,,,,,,,
,,81,2213,,,,,0.34530919790267944,0.0,,,,,
0.828840970993042,0.9433962106704712,82,2240,0.8421052694320679,0.5034195780754089,0.7142857313156128,0.9090909361839294,,,,,,,
,,82,2240,,,,,0.3336135447025299,0.0,,,,,
0.816936194896698,0.9433962106704712,83,2267,0.8315789699554443,0.6719050407409668,0.6904761791229248,0.90625,,,,,,,
,,83,2267,,,,,0.34203025698661804,0.0,,,,,
0.8407456874847412,0.9433962106704712,84,2294,0.8526315689086914,1.169937014579773,0.738095223903656,0.9117646813392639,,,,,,,
,,84,2294,,,,,0.34468501806259155,0.0,,,,,
0.8050314784049988,0.9433962106704712,85,2321,0.821052610874176,1.150848627090454,0.6666666865348816,0.9032257795333862,,,,,,,
,,85,2321,,,,,0.3367423117160797,0.0,,,,,
0.8050314784049988,0.9433962106704712,86,2348,0.821052610874176,1.3916115760803223,0.6666666865348816,0.9032257795333862,,,,,,,
,,86,2348,,,,,0.34522250294685364,0.0,,,,,
0.7787511944770813,0.9622642397880554,87,2375,0.800000011920929,0.9032103419303894,0.5952380895614624,0.9259259104728699,,,,,,,
,,87,2375,,,,,0.35176610946655273,0.0,,,,,
0.8075022101402283,0.9245282411575317,88,2402,0.821052610874176,0.3734249770641327,0.6904761791229248,0.8787878751754761,,,,,,,
,,88,2402,,,,,0.3265838921070099,0.0,,,,,
0.781221866607666,0.9433962106704712,89,2429,0.800000011920929,0.3533068895339966,0.6190476417541504,0.8965517282485962,,,,,,,
,,89,2429,,,,,0.3340480625629425,0.0,,,,,
0.79312664270401,0.9433962106704712,90,2456,0.8105263113975525,0.9235295057296753,0.6428571343421936,0.8999999761581421,,,,,,,
,,90,2456,,,,,0.3422025144100189,0.0,,,,,
0.79312664270401,0.9433962106704712,91,2483,0.8105263113975525,0.8152578473091125,0.6428571343421936,0.8999999761581421,,,,,,,
,,91,2483,,,,,0.35233741998672485,0.0,,,,,
0.795597493648529,0.9245282411575317,92,2510,0.8105263113975525,0.4912402629852295,0.6666666865348816,0.875,,,,,,,
,,92,2510,,,,,0.3350282609462738,0.0,,,,,
0.7693171501159668,0.9433962106704712,93,2537,0.7894737124443054,0.4097636044025421,0.5952380895614624,0.8928571343421936,,,,,,,
,,93,2537,,,,,0.32060301303863525,0.0,,,,,
0.795597493648529,0.9245282411575317,94,2564,0.8105263113975525,1.0800786018371582,0.6666666865348816,0.875,,,,,,,
,,94,2564,,,,,0.33674710988998413,0.0,,,,,
0.79312664270401,0.9433962106704712,95,2591,0.8105263113975525,0.5839366316795349,0.6428571343421936,0.8999999761581421,,,,,,,
,,95,2591,,,,,0.3183562159538269,0.0,,,,,
0.8382750153541565,0.9622642397880554,96,2618,0.8526315689086914,0.5035653710365295,0.7142857313156128,0.9375,,,,,,,
,,96,2618,,,,,0.33265528082847595,0.0,,,,,
0.8263701796531677,0.9622642397880554,97,2645,0.8421052694320679,0.3566194772720337,0.6904761791229248,0.9354839324951172,,,,,,,
,,97,2645,,,,,0.3333292603492737,0.0,,,,,
0.8501797318458557,0.9622642397880554,98,2672,0.8631578683853149,0.5544312596321106,0.738095223903656,0.939393937587738,,,,,,,
,,98,2672,,,,,0.326558917760849,0.0,,,,,
0.8382750153541565,0.9622642397880554,99,2699,0.8526315689086914,0.37846359610557556,0.7142857313156128,0.9375,,,,,,,
,,99,2699,,,,,0.3280189335346222,0.0,,,,,
0.8025606870651245,0.9622642397880554,100,2726,0.821052610874176,0.6867638230323792,0.6428571343421936,0.931034505367279,,,,,,,
,,100,2726,,,,,0.3224712312221527,0.0,,,,,
0.79312664270401,0.9433962106704712,101,2753,0.8105263113975525,0.7137256264686584,0.6428571343421936,0.8999999761581421,,,,,,,
,,101,2753,,,,,0.3239502012729645,0.0,,,,,
0.79312664270401,0.9433962106704712,102,2780,0.8105263113975525,0.3777284622192383,0.6428571343421936,0.8999999761581421,,,,,,,
,,102,2780,,,,,0.33761337399482727,0.0,,,,,
0.8075022101402283,0.9245282411575317,103,2807,0.821052610874176,1.1260508298873901,0.6904761791229248,0.8787878751754761,,,,,,,
,,103,2807,,,,,0.31449633836746216,0.0,,,,,
0.79312664270401,0.9433962106704712,104,2834,0.8105263113975525,0.5135108828544617,0.6428571343421936,0.8999999761581421,,,,,,,
,,104,2834,,,,,0.31442734599113464,0.0,,,,,
0.7881851196289062,0.9811320900917053,105,2861,0.8105263113975525,0.6704532504081726,0.5952380895614624,0.9615384340286255,,,,,,,
,,105,2861,,,,,0.3260802924633026,0.0,,,,,
0.8382750153541565,0.9622642397880554,106,2888,0.8526315689086914,0.5297982692718506,0.7142857313156128,0.9375,,,,,,,
,,106,2888,,,,,0.3247130215167999,0.0,,,,,
0.8477089405059814,0.9811320900917053,107,2915,0.8631578683853149,0.8631503582000732,0.7142857313156128,0.967741847038269,,,,,,,
,,107,2915,,,,,0.3289008140563965,0.0,,,,,
0.8358041644096375,0.9811320900917053,108,2942,0.8526315689086914,0.3513779938220978,0.6904761791229248,0.9666666388511658,,,,,,,
,,108,2942,,,,,0.3262457251548767,0.0,,,,,
0.8263701796531677,0.9622642397880554,109,2969,0.8421052694320679,0.4263467788696289,0.6904761791229248,0.9354839324951172,,,,,,,
,,109,2969,,,,,0.31350982189178467,0.0,,,,,
0.8596136569976807,0.9811320900917053,110,2996,0.8736842274665833,0.3761260211467743,0.738095223903656,0.96875,,,,,,,
,,110,2996,,,,,0.32139521837234497,0.0,,,,,
0.8144654631614685,0.9622642397880554,111,3023,0.8315789699554443,0.38865572214126587,0.6666666865348816,0.9333332777023315,,,,,,,
,,111,3023,,,,,0.3229581117630005,0.0,,,,,
0.8382750153541565,0.9622642397880554,112,3050,0.8526315689086914,0.5578621625900269,0.7142857313156128,0.9375,,,,,,,
,,112,3050,,,,,0.3271556496620178,0.0,,,,,
0.8477089405059814,0.9811320900917053,113,3077,0.8631578683853149,0.43339017033576965,0.7142857313156128,0.967741847038269,,,,,,,
,,113,3077,,,,,0.31981590390205383,0.0,,,,,
0.8144654631614685,0.9622642397880554,114,3104,0.8315789699554443,1.0952805280685425,0.6666666865348816,0.9333332777023315,,,,,,,
,,114,3104,,,,,0.32091543078422546,0.0,,,,,
0.8263701796531677,0.9622642397880554,115,3131,0.8421052694320679,0.8998677134513855,0.6904761791229248,0.9354839324951172,,,,,,,
,,115,3131,,,,,0.32789406180381775,0.0,,,,,
0.8263701796531677,0.9622642397880554,116,3158,0.8421052694320679,0.4941050410270691,0.6904761791229248,0.9354839324951172,,,,,,,
,,116,3158,,,,,0.3214346766471863,0.0,,,,,
0.781221866607666,0.9433962106704712,117,3185,0.800000011920929,1.1860690116882324,0.6190476417541504,0.8965517282485962,,,,,,,
,,117,3185,,,,,0.3011011779308319,0.0,,,,,
0.8075022101402283,0.9245282411575317,118,3212,0.821052610874176,0.7388684153556824,0.6904761791229248,0.8787878751754761,,,,,,,
,,118,3212,,,,,0.30911222100257874,0.0,,,,,
0.8075022101402283,0.9245282411575317,119,3239,0.821052610874176,0.7968212962150574,0.6904761791229248,0.8787878751754761,,,,,,,
,,119,3239,,,,,0.3276135325431824,0.0,,,,,
0.7717880010604858,0.9245282411575317,120,3266,0.7894737124443054,0.472028523683548,0.6190476417541504,0.8666666746139526,,,,,,,
,,120,3266,,,,,0.3115452527999878,0.0,,,,,
0.781221866607666,0.9433962106704712,121,3293,0.800000011920929,0.3657599687576294,0.6190476417541504,0.8965517282485962,,,,,,,
,,121,3293,,,,,0.31411468982696533,0.0,,,,,
0.795597493648529,0.9245282411575317,122,3320,0.8105263113975525,0.6293638944625854,0.6666666865348816,0.875,,,,,,,
,,122,3320,,,,,0.31237250566482544,0.0,,,,,
0.7836927175521851,0.9245282411575317,123,3347,0.800000011920929,0.36086127161979675,0.6428571343421936,0.8709677457809448,,,,,,,
,,123,3347,,,,,0.3076055645942688,0.0,,,,,
0.7980683445930481,0.9056603908538818,124,3374,0.8105263113975525,0.4379967451095581,0.6904761791229248,0.8529411554336548,,,,,,,
,,124,3374,,,,,0.3200433850288391,0.0,,,,,
0.7742587327957153,0.9056603908538818,125,3401,0.7894737124443054,0.6087373495101929,0.6428571343421936,0.84375,,,,,,,
,,125,3401,,,,,0.298504114151001,0.0,,,,,
0.8050314784049988,0.9433962106704712,126,3428,0.821052610874176,0.3894864618778229,0.6666666865348816,0.9032257795333862,,,,,,,
,,126,3428,,,,,0.31568974256515503,0.0,,,,,
0.7906559109687805,0.9622642397880554,127,3455,0.8105263113975525,1.048093318939209,0.6190476417541504,0.9285714626312256,,,,,,,
,,127,3455,,,,,0.3058002293109894,0.0,,,,,
0.828840970993042,0.9433962106704712,128,3482,0.8421052694320679,0.49390333890914917,0.7142857313156128,0.9090909361839294,,,,,,,
,,128,3482,,,,,0.2816527187824249,0.0,,,,,
0.831311821937561,0.9245282411575317,129,3509,0.8421052694320679,0.4204481542110443,0.738095223903656,0.8857142925262451,,,,,,,
,,129,3509,,,,,0.3178211748600006,0.0,,,,,
0.8407456874847412,0.9433962106704712,130,3536,0.8526315689086914,0.9563183188438416,0.738095223903656,0.9117646813392639,,,,,,,
,,130,3536,,,,,0.290537029504776,0.0,,,,,
0.7980683445930481,0.9056603908538818,131,3563,0.8105263113975525,0.4305017292499542,0.6904761791229248,0.8529411554336548,,,,,,,
,,131,3563,,,,,0.3003648519515991,0.0,,,,,
0.781221866607666,0.9433962106704712,132,3590,0.800000011920929,0.4333890676498413,0.6190476417541504,0.8965517282485962,,,,,,,
,,132,3590,,,,,0.30359822511672974,0.0,,,,,
0.7906559109687805,0.9622642397880554,133,3617,0.8105263113975525,0.506651759147644,0.6190476417541504,0.9285714626312256,,,,,,,
,,133,3617,,,,,0.30570968985557556,0.0,,,,,
0.8144654631614685,0.9622642397880554,134,3644,0.8315789699554443,0.5044649243354797,0.6666666865348816,0.9333332777023315,,,,,,,
,,134,3644,,,,,0.2962959110736847,0.0,,,,,
0.8025606870651245,0.9622642397880554,135,3671,0.821052610874176,0.6763628721237183,0.6428571343421936,0.931034505367279,,,,,,,
,,135,3671,,,,,0.3023121654987335,0.0,,,,,
0.8144654631614685,0.9622642397880554,136,3698,0.8315789699554443,0.7057673931121826,0.6666666865348816,0.9333332777023315,,,,,,,
,,136,3698,,,,,0.30824267864227295,0.0,,,,,
0.8050314784049988,0.9433962106704712,137,3725,0.821052610874176,0.3994445502758026,0.6666666865348816,0.9032257795333862,,,,,,,
,,137,3725,,,,,0.289417028427124,0.0,,,,,
0.8526504635810852,0.9433962106704712,138,3752,0.8631578683853149,0.6273406147956848,0.761904776096344,0.9142856597900391,,,,,,,
,,138,3752,,,,,0.30090248584747314,0.0,,,,,
0.828840970993042,0.9433962106704712,139,3779,0.8421052694320679,0.38120388984680176,0.7142857313156128,0.9090909361839294,,,,,,,
,,139,3779,,,,,0.2922119200229645,0.0,,,,,
0.828840970993042,0.9433962106704712,140,3806,0.8421052694320679,0.46777039766311646,0.7142857313156128,0.9090909361839294,,,,,,,
,,140,3806,,,,,0.26822757720947266,0.0,,,,,
0.8526504635810852,0.9433962106704712,141,3833,0.8631578683853149,0.6469497084617615,0.761904776096344,0.9142856597900391,,,,,,,
,,141,3833,,,,,0.29105982184410095,0.0,,,,,
0.8407456874847412,0.9433962106704712,142,3860,0.8526315689086914,0.47804534435272217,0.738095223903656,0.9117646813392639,,,,,,,
,,142,3860,,,,,0.2871774435043335,0.0,,,,,
0.8382750153541565,0.9622642397880554,143,3887,0.8526315689086914,0.34357506036758423,0.7142857313156128,0.9375,,,,,,,
,,143,3887,,,,,0.2915392518043518,0.0,,,,,
0.7980683445930481,0.9056603908538818,144,3914,0.8105263113975525,0.7847406268119812,0.6904761791229248,0.8529411554336548,,,,,,,
,,144,3914,,,,,0.29822972416877747,0.0,,,,,
0.7980683445930481,0.9056603908538818,145,3941,0.8105263113975525,0.4104861319065094,0.6904761791229248,0.8529411554336548,,,,,,,
,,145,3941,,,,,0.2828250527381897,0.0,,,,,
0.8144654631614685,0.9622642397880554,146,3968,0.8315789699554443,1.4153927564620972,0.6666666865348816,0.9333332777023315,,,,,,,
,,146,3968,,,,,0.2886923551559448,0.0,,,,,
0.8099730610847473,0.9056603908538818,147,3995,0.821052610874176,0.45332813262939453,0.7142857313156128,0.8571428656578064,,,,,,,
,,147,3995,,,,,0.2928904592990875,0.0,,,,,
0.8050314784049988,0.9433962106704712,148,4022,0.821052610874176,0.34972894191741943,0.6666666865348816,0.9032257795333862,,,,,,,
,,148,4022,,,,,0.2957856357097626,0.0,,,,,
