epoch,val_sensitivity,val_accuracy,val_specificity,val_precision,step,val_auroc,val_loss,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0,0.761904776096344,0.7684210538864136,0.7735848426818848,0.7272727489471436,26,0.767744779586792,0.5490453839302063,,,,,,,
0,,,,,26,,,0.0007749430951662362,0.6046351790428162,,,,,
1,0.761904776096344,0.75789475440979,0.7547169923782349,0.7111111283302307,53,0.7583107948303223,0.46561747789382935,,,,,,,
1,,,,,53,,,0.005633166991174221,0.5356281399726868,,,,,
2,0.738095223903656,0.7894737124443054,0.8301886916160583,0.7749999761581421,80,0.7841419577598572,0.4859592914581299,,,,,,,
2,,,,,80,,,0.06174030900001526,0.5000722408294678,,,,,
3,0.6904761791229248,0.800000011920929,0.8867924809455872,0.8285714387893677,107,0.7886343002319336,0.48360970616340637,,,,,,,
3,,,,,107,,,0.08527860045433044,0.4993853271007538,,,,,
4,0.8333333134651184,0.8631578683853149,0.8867924809455872,0.8536585569381714,134,0.860062837600708,0.4420158863067627,,,,,,,
4,,,,,134,,,0.12413091957569122,0.47902852296829224,,,,,
5,0.8095238208770752,0.8631578683853149,0.9056603908538818,0.8717948794364929,161,0.8575921058654785,0.42072853446006775,,,,,,,
5,,,,,161,,,0.15588833391666412,0.46704262495040894,,,,,
6,0.8809523582458496,0.8842105269432068,0.8867924809455872,0.8604651093482971,188,0.8838724493980408,0.4323587417602539,,,,,,,
6,,,,,188,,,0.17985567450523376,0.4897858798503876,,,,,
7,0.8095238208770752,0.8842105269432068,0.9433962106704712,0.9189189076423645,215,0.8764600157737732,0.42364567518234253,,,,,,,
7,,,,,215,,,0.17189906537532806,0.4786858856678009,,,,,
8,0.7857142686843872,0.8631578683853149,0.9245282411575317,0.8918918967247009,242,0.8551213145256042,0.3827652037143707,,,,,,,
8,,,,,242,,,0.18888409435749054,0.47181233763694763,,,,,
9,0.7857142686843872,0.8631578683853149,0.9245282411575317,0.8918918967247009,269,0.8551213145256042,0.3869588375091553,,,,,,,
9,,,,,269,,,0.1865626871585846,0.4459424614906311,,,,,
10,0.7142857313156128,0.8421052694320679,0.9433962106704712,0.9090909361839294,296,0.828840970993042,0.3874024748802185,,,,,,,
10,,,,,296,,,0.17845559120178223,0.44624602794647217,,,,,
11,0.761904776096344,0.8421052694320679,0.9056603908538818,0.8648648858070374,323,0.8337825536727905,0.39844122529029846,,,,,,,
11,,,,,323,,,0.20265527069568634,0.4660169780254364,,,,,
12,0.8333333134651184,0.8631578683853149,0.8867924809455872,0.8536585569381714,350,0.860062837600708,0.3742687702178955,,,,,,,
12,,,,,350,,,0.23967568576335907,0.4761710464954376,,,,,
13,0.8333333134651184,0.821052610874176,0.8113208413124084,0.7777778506278992,377,0.8223269581794739,0.3736223578453064,,,,,,,
13,,,,,377,,,0.21578924357891083,0.4646735191345215,,,,,
14,0.7142857313156128,0.8315789699554443,0.9245282411575317,0.8823529481887817,404,0.8194069862365723,0.45227891206741333,,,,,,,
14,,,,,404,,,0.2260153889656067,0.434991717338562,,,,,
15,0.8095238208770752,0.8421052694320679,0.8679245114326477,0.8292682766914368,431,0.8387241363525391,0.4089324176311493,,,,,,,
15,,,,,431,,,0.23505911231040955,0.437455415725708,,,,,
16,0.761904776096344,0.8315789699554443,0.8867924809455872,0.8421052694320679,458,0.824348509311676,0.35426998138427734,,,,,,,
16,,,,,458,,,0.24512125551700592,0.4093557596206665,,,,,
17,0.8333333134651184,0.8421052694320679,0.849056601524353,0.8139534592628479,485,0.8411949276924133,0.4073300063610077,,,,,,,
17,,,,,485,,,0.229631707072258,0.4454776346683502,,,,,
18,0.8095238208770752,0.8631578683853149,0.9056603908538818,0.8717948794364929,512,0.8575921058654785,0.3862549662590027,,,,,,,
18,,,,,512,,,0.24380791187286377,0.427255779504776,,,,,
19,0.738095223903656,0.8526315689086914,0.9433962106704712,0.9117646813392639,539,0.8407456874847412,0.38294142484664917,,,,,,,
19,,,,,539,,,0.23515841364860535,0.4231686294078827,,,,,
20,0.761904776096344,0.8421052694320679,0.9056603908538818,0.8648648858070374,566,0.8337825536727905,0.34599199891090393,,,,,,,
20,,,,,566,,,0.2651609182357788,0.4330986440181732,,,,,
21,0.738095223903656,0.8315789699554443,0.9056603908538818,0.8611111044883728,593,0.8218778371810913,0.3734891414642334,,,,,,,
21,,,,,593,,,0.25599434971809387,0.3986332416534424,,,,,
22,0.8095238208770752,0.8526315689086914,0.8867924809455872,0.8500000238418579,620,0.8481580018997192,0.4127991795539856,,,,,,,
22,,,,,620,,,0.2687484622001648,0.43350136280059814,,,,,
23,0.738095223903656,0.8105263113975525,0.8679245114326477,0.8157894611358643,647,0.8030098080635071,0.3567982614040375,,,,,,,
23,,,,,647,,,0.26660850644111633,0.3992663621902466,,,,,
24,0.761904776096344,0.8421052694320679,0.9056603908538818,0.8648648858070374,674,0.8337825536727905,0.3805481493473053,,,,,,,
24,,,,,674,,,0.2664182782173157,0.40713050961494446,,,,,
25,0.8333333134651184,0.8631578683853149,0.8867924809455872,0.8536585569381714,701,0.860062837600708,0.3793238699436188,,,,,,,
25,,,,,701,,,0.29665037989616394,0.39996618032455444,,,,,
