val_sensitivity,step,val_precision,val_specificity,val_auroc,val_accuracy,epoch,val_loss,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_precision,test_sensitivity,test_accuracy
,323,,,,,11,,0.4818573296070099,0.0,,,,,
0.6666666865348816,350,0.875,0.9245282411575317,0.795597493648529,0.8105263113975525,12,0.5720223784446716,,,,,,,
,350,,,,,12,,0.5053907036781311,0.0,,,,,
0.7142857313156128,377,0.8823529481887817,0.9245282411575317,0.8194069862365723,0.8315789699554443,13,0.6821401715278625,,,,,,,
,377,,,,,13,,0.49400851130485535,0.0,,,,,
0.5952380895614624,404,0.8333333134651184,0.9056603908538818,0.7504492402076721,0.7684210538864136,14,0.6293670535087585,,,,,,,
,404,,,,,14,,0.4643156826496124,0.0,,,,,
0.6190476417541504,431,0.8666666746139526,0.9245282411575317,0.7717880010604858,0.7894737124443054,15,0.5080850124359131,,,,,,,
,431,,,,,15,,0.4631583094596863,0.0,,,,,
0.6190476417541504,458,0.8666666746139526,0.9245282411575317,0.7717880010604858,0.7894737124443054,16,0.5160320997238159,,,,,,,
,458,,,,,16,,0.4679042398929596,0.0,,,,,
0.761904776096344,485,0.8888888955116272,0.9245282411575317,0.8432164788246155,0.8526315689086914,17,0.528266429901123,,,,,,,
,485,,,,,17,,0.46148979663848877,0.0,,,,,
0.5714285969734192,512,0.8888888955116272,0.9433962106704712,0.7574123740196228,0.7789473533630371,18,0.4592885971069336,,,,,,,
,512,,,,,18,,0.4669494032859802,0.0,,,,,
0.5476190447807312,539,0.9200000166893005,0.9622642397880554,0.7549417018890381,0.7789473533630371,19,0.47829174995422363,,,,,,,
,539,,,,,19,,0.46087050437927246,0.0,,,,,
0.6666666865348816,566,0.9032257795333862,0.9433962106704712,0.8050314784049988,0.821052610874176,20,0.49665558338165283,,,,,,,
,566,,,,,20,,0.4381020665168762,0.0,,,,,
0.7142857313156128,593,0.9090909361839294,0.9433962106704712,0.828840970993042,0.8421052694320679,21,0.4784482717514038,,,,,,,
,593,,,,,21,,0.460245281457901,0.0,,,,,
0.6904761791229248,620,0.90625,0.9433962106704712,0.816936194896698,0.8315789699554443,22,0.44862669706344604,,,,,,,
,620,,,,,22,,0.44532108306884766,0.0,,,,,
0.6904761791229248,647,0.8787878751754761,0.9245282411575317,0.8075022101402283,0.821052610874176,23,0.6559759378433228,,,,,,,
,647,,,,,23,,0.435569703578949,0.0,,,,,
0.6666666865348816,674,0.875,0.9245282411575317,0.795597493648529,0.8105263113975525,24,0.442190557718277,,,,,,,
,674,,,,,24,,0.4291512966156006,0.0,,,,,
0.6904761791229248,701,0.8055555820465088,0.8679245114326477,0.7792003154754639,0.7894737124443054,25,0.6575952172279358,,,,,,,
,701,,,,,25,,0.4406489133834839,0.0,,,,,
0.6666666865348816,728,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,26,0.6521425843238831,,,,,,,
,728,,,,,26,,0.4301208555698395,0.0,,,,,
0.6666666865348816,755,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,27,0.4515640139579773,,,,,,,
,755,,,,,27,,0.4260258674621582,0.0,,,,,
0.6666666865348816,782,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,28,0.4037875235080719,,,,,,,
,782,,,,,28,,0.41540366411209106,0.0,,,,,
0.6904761791229248,809,0.90625,0.9433962106704712,0.816936194896698,0.8315789699554443,29,0.47606995701789856,,,,,,,
,809,,,,,29,,0.42818930745124817,0.0,,,,,
0.6666666865348816,836,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,30,0.4668588638305664,,,,,,,
,836,,,,,30,,0.41902753710746765,0.0,,,,,
0.6904761791229248,863,0.7837837338447571,0.849056601524353,0.7697663903236389,0.7789473533630371,31,0.5569246411323547,,,,,,,
,863,,,,,31,,0.41905972361564636,0.0,,,,,
0.6666666865348816,890,0.875,0.9245282411575317,0.795597493648529,0.8105263113975525,32,0.4517765939235687,,,,,,,
,890,,,,,32,,0.430031955242157,0.0,,,,,
0.7142857313156128,917,0.8571428656578064,0.9056603908538818,0.8099730610847473,0.821052610874176,33,0.434446781873703,,,,,,,
,917,,,,,33,,0.41058841347694397,0.0,,,,,
0.6666666865348816,944,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,34,0.6152796745300293,,,,,,,
,944,,,,,34,,0.3902057707309723,0.0,,,,,
0.6904761791229248,971,0.7837837338447571,0.849056601524353,0.7697663903236389,0.7789473533630371,35,0.578033447265625,,,,,,,
,971,,,,,35,,0.39097511768341064,0.0,,,,,
0.7142857313156128,998,0.7894737124443054,0.849056601524353,0.7816711664199829,0.7894737124443054,36,0.5792654752731323,,,,,,,
,998,,,,,36,,0.4147878885269165,0.0,,,,,
0.738095223903656,1025,0.8611111044883728,0.9056603908538818,0.8218778371810913,0.8315789699554443,37,0.5081051588058472,,,,,,,
,1025,,,,,37,,0.4056941568851471,0.0,,,,,
0.738095223903656,1052,0.8157894611358643,0.8679245114326477,0.8030098080635071,0.8105263113975525,38,0.9700385928153992,,,,,,,
,1052,,,,,38,,0.39883872866630554,0.0,,,,,
0.7142857313156128,1079,0.8823529481887817,0.9245282411575317,0.8194069862365723,0.8315789699554443,39,0.6134108901023865,,,,,,,
,1079,,,,,39,,0.39489153027534485,0.0,,,,,
0.6904761791229248,1106,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,40,0.5294584631919861,,,,,,,
,1106,,,,,40,,0.4026948809623718,0.0,,,,,
0.738095223903656,1133,0.8611111044883728,0.9056603908538818,0.8218778371810913,0.8315789699554443,41,0.4578458368778229,,,,,,,
,1133,,,,,41,,0.40699371695518494,0.0,,,,,
0.6904761791229248,1160,0.8285714387893677,0.8867924809455872,0.7886343002319336,0.800000011920929,42,0.6607891917228699,,,,,,,
,1160,,,,,42,,0.38396579027175903,0.0,,,,,
0.7142857313156128,1187,0.8571428656578064,0.9056603908538818,0.8099730610847473,0.821052610874176,43,0.5879018902778625,,,,,,,
,1187,,,,,43,,0.3877912163734436,0.0,,,,,
0.6904761791229248,1214,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,44,0.5298555493354797,,,,,,,
,1214,,,,,44,,0.40579983592033386,0.0,,,,,
0.7142857313156128,1241,0.8333333134651184,0.8867924809455872,0.8005390167236328,0.8105263113975525,45,0.41929057240486145,,,,,,,
,1241,,,,,45,,0.39261648058891296,0.0,,,,,
0.761904776096344,1268,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,46,0.5739810466766357,,,,,,,
,1268,,,,,46,,0.3728681802749634,0.0,,,,,
0.738095223903656,1295,0.8157894611358643,0.8679245114326477,0.8030098080635071,0.8105263113975525,47,0.4538635313510895,,,,,,,
,1295,,,,,47,,0.37534791231155396,0.0,,,,,
0.738095223903656,1322,0.9117646813392639,0.9433962106704712,0.8407456874847412,0.8526315689086914,48,0.5376074314117432,,,,,,,
,1322,,,,,48,,0.39882805943489075,0.0,,,,,
0.761904776096344,1349,0.7804877758026123,0.8301886916160583,0.796046793460846,0.800000011920929,49,0.6008179187774658,,,,,,,
,1349,,,,,49,,0.38824814558029175,0.0,,,,,
0.761904776096344,1376,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,50,0.4447488784790039,,,,,,,
,1376,,,,,50,,0.3858903646469116,0.0,,,,,
0.7857142686843872,1403,0.73333340883255,0.7735848426818848,0.7796496152877808,0.7789473533630371,51,0.4348340630531311,,,,,,,
,1403,,,,,51,,0.3832024931907654,0.0,,,,,
0.761904776096344,1430,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,52,0.42818188667297363,,,,,,,
,1430,,,,,52,,0.384368896484375,0.0,,,,,
0.738095223903656,1457,0.8157894611358643,0.8679245114326477,0.8030098080635071,0.8105263113975525,53,0.5379207134246826,,,,,,,
,1457,,,,,53,,0.38445180654525757,0.0,,,,,
0.738095223903656,1484,0.7948718667030334,0.849056601524353,0.7935759425163269,0.800000011920929,54,0.9011724591255188,,,,,,,
,1484,,,,,54,,0.387666255235672,0.0,,,,,
0.738095223903656,1511,0.8611111044883728,0.9056603908538818,0.8218778371810913,0.8315789699554443,55,0.4897332787513733,,,,,,,
,1511,,,,,55,,0.3871579170227051,0.0,,,,,
0.738095223903656,1538,0.8157894611358643,0.8679245114326477,0.8030098080635071,0.8105263113975525,56,0.412484347820282,,,,,,,
,1538,,,,,56,,0.3725973069667816,0.0,,,,,
0.738095223903656,1565,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,57,0.43643635511398315,,,,,,,
,1565,,,,,57,,0.36351293325424194,0.0,,,,,
0.6904761791229248,1592,0.8285714387893677,0.8867924809455872,0.7886343002319336,0.800000011920929,58,0.37271323800086975,,,,,,,
,1592,,,,,58,,0.37086522579193115,0.0,,,,,
0.738095223903656,1619,0.7560975551605225,0.8113208413124084,0.7747079730033875,0.7789473533630371,59,0.52703857421875,,,,,,,
,1619,,,,,59,,0.3566287159919739,0.0,,,,,
0.761904776096344,1646,0.8205127716064453,0.8679245114326477,0.8149146437644958,0.821052610874176,60,0.4765267074108124,,,,,,,
,1646,,,,,60,,0.3708834946155548,0.0,,,,,
0.738095223903656,1673,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,61,0.4349345862865448,,,,,,,
,1673,,,,,61,,0.3512014150619507,0.0,,,,,
0.6904761791229248,1700,0.8055555820465088,0.8679245114326477,0.7792003154754639,0.7894737124443054,62,0.392428457736969,,,,,,,
,1700,,,,,62,,0.35413381457328796,0.0,,,,,
0.761904776096344,1727,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,63,0.38613536953926086,,,,,,,
,1727,,,,,63,,0.35053983330726624,0.0,,,,,
0.8095238208770752,1754,0.8095238208770752,0.849056601524353,0.8292902112007141,0.8315789699554443,64,0.482901394367218,,,,,,,
,1754,,,,,64,,0.3582249581813812,0.0,,,,,
0.738095223903656,1781,0.7749999761581421,0.8301886916160583,0.7841419577598572,0.7894737124443054,65,0.5490433573722839,,,,,,,
,1781,,,,,65,,0.35375088453292847,0.0,,,,,
0.738095223903656,1808,0.7948718667030334,0.849056601524353,0.7935759425163269,0.800000011920929,66,0.3984086811542511,,,,,,,
,1808,,,,,66,,0.34354904294013977,0.0,,,,,
0.761904776096344,1835,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,67,0.42122572660446167,,,,,,,
,1835,,,,,67,,0.36211371421813965,0.0,,,,,
0.738095223903656,1862,0.7948718667030334,0.849056601524353,0.7935759425163269,0.800000011920929,68,0.464647501707077,,,,,,,
,1862,,,,,68,,0.3492680788040161,0.0,,,,,
0.738095223903656,1889,0.7948718667030334,0.849056601524353,0.7935759425163269,0.800000011920929,69,0.4510956108570099,,,,,,,
,1889,,,,,69,,0.3348018229007721,0.0,,,,,
0.7142857313156128,1916,0.7894737124443054,0.849056601524353,0.7816711664199829,0.7894737124443054,70,0.6755980849266052,,,,,,,
,1916,,,,,70,,0.34486281871795654,0.0,,,,,
0.761904776096344,1943,0.800000011920929,0.849056601524353,0.8054806590080261,0.8105263113975525,71,0.4098283350467682,,,,,,,
,1943,,,,,71,,0.34457337856292725,0.0,,,,,
0.738095223903656,1970,0.7749999761581421,0.8301886916160583,0.7841419577598572,0.7894737124443054,72,0.4654257595539093,,,,,,,
,1970,,,,,72,,0.3360362648963928,0.0,,,,,
0.738095223903656,1997,0.7749999761581421,0.8301886916160583,0.7841419577598572,0.7894737124443054,73,0.390224426984787,,,,,,,
,1997,,,,,73,,0.3524829149246216,0.0,,,,,
0.8095238208770752,2024,0.7727272510528564,0.8113208413124084,0.8104223012924194,0.8105263113975525,74,0.4095539152622223,,,,,,,
,2024,,,,,74,,0.34480035305023193,0.0,,,,,
0.738095223903656,2051,0.7749999761581421,0.8301886916160583,0.7841419577598572,0.7894737124443054,75,0.4870012700557709,,,,,,,
,2051,,,,,75,,0.3544762134552002,0.0,,,,,
0.738095223903656,2078,0.7948718667030334,0.849056601524353,0.7935759425163269,0.800000011920929,76,0.40077680349349976,,,,,,,
,2078,,,,,76,,0.33714890480041504,0.0,,,,,
0.761904776096344,2105,0.761904776096344,0.8113208413124084,0.7866127490997314,0.7894737124443054,77,0.5072340965270996,,,,,,,
,2105,,,,,77,,0.3361254632472992,0.0,,,,,
0.738095223903656,2132,0.7948718667030334,0.849056601524353,0.7935759425163269,0.800000011920929,78,0.3893081545829773,,,,,,,
,2132,,,,,78,,0.3447021543979645,0.0,,,,,
0.7857142686843872,2159,0.8461537957191467,0.8867924809455872,0.83625328540802,0.8421052694320679,79,0.4664210379123688,,,,,,,
,2159,,,,,79,,0.33749571442604065,0.0,,,,,
0.7857142686843872,2186,0.8048780560493469,0.849056601524353,0.8173854351043701,0.821052610874176,80,0.4656694233417511,,,,,,,
,2186,,,,,80,,0.3432924151420593,0.0,,,,,
0.761904776096344,2213,0.8205127716064453,0.8679245114326477,0.8149146437644958,0.821052610874176,81,0.38047003746032715,,,,,,,
,2213,,,,,81,,0.33558571338653564,0.0,,,,,
0.7857142686843872,2240,0.7674418687820435,0.8113208413124084,0.7985174655914307,0.800000011920929,82,0.48605674505233765,,,,,,,
,2240,,,,,82,,0.3481200933456421,0.0,,,,,
0.761904776096344,2267,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,83,0.4443543553352356,,,,,,,
,2267,,,,,83,,0.32283657789230347,0.0,,,,,
0.761904776096344,2294,0.8205127716064453,0.8679245114326477,0.8149146437644958,0.821052610874176,84,0.4441978335380554,,,,,,,
,2294,,,,,84,,0.3333352506160736,0.0,,,,,
0.761904776096344,2321,0.7804877758026123,0.8301886916160583,0.796046793460846,0.800000011920929,85,0.4716978669166565,,,,,,,
,2321,,,,,85,,0.313109427690506,0.0,,,,,
0.7142857313156128,2348,0.8571428656578064,0.9056603908538818,0.8099730610847473,0.821052610874176,86,0.3685432970523834,,,,,,,
,2348,,,,,86,,0.3103388547897339,0.0,,,,,
0.761904776096344,2375,0.8205127716064453,0.8679245114326477,0.8149146437644958,0.821052610874176,87,0.35183435678482056,,,,,,,
,2375,,,,,87,,0.3341732323169708,0.0,,,,,
0.761904776096344,2402,0.7804877758026123,0.8301886916160583,0.796046793460846,0.800000011920929,88,0.3623236119747162,,,,,,,
,2402,,,,,88,,0.32459449768066406,0.0,,,,,
0.761904776096344,2429,0.800000011920929,0.849056601524353,0.8054806590080261,0.8105263113975525,89,0.45512324571609497,,,,,,,
,2429,,,,,89,,0.32544219493865967,0.0,,,,,
0.761904776096344,2456,0.7441861033439636,0.792452871799469,0.7771788239479065,0.7789473533630371,90,0.3986663520336151,,,,,,,
,2456,,,,,90,,0.3236713111400604,0.0,,,,,
0.761904776096344,2483,0.7804877758026123,0.8301886916160583,0.796046793460846,0.800000011920929,91,0.3671051859855652,,,,,,,
,2483,,,,,91,,0.32190629839897156,0.0,,,,,
0.761904776096344,2510,0.800000011920929,0.849056601524353,0.8054806590080261,0.8105263113975525,92,0.40473702549934387,,,,,,,
,2510,,,,,92,,0.3228512108325958,0.0,,,,,
0.7857142686843872,2537,0.8048780560493469,0.849056601524353,0.8173854351043701,0.821052610874176,93,0.4171978235244751,,,,,,,
,2537,,,,,93,,0.3060963451862335,0.0,,,,,
0.761904776096344,2564,0.761904776096344,0.8113208413124084,0.7866127490997314,0.7894737124443054,94,0.45318445563316345,,,,,,,
,2564,,,,,94,,0.308815598487854,0.0,,,,,
0.761904776096344,2591,0.800000011920929,0.849056601524353,0.8054806590080261,0.8105263113975525,95,0.3672730326652527,,,,,,,
,2591,,,,,95,,0.32845747470855713,0.0,,,,,
0.761904776096344,2618,0.800000011920929,0.849056601524353,0.8054806590080261,0.8105263113975525,96,0.3759429156780243,,,,,,,
,2618,,,,,96,,0.3014568090438843,0.0,,,,,
0.7857142686843872,2645,0.7674418687820435,0.8113208413124084,0.7985174655914307,0.800000011920929,97,0.3941096365451813,,,,,,,
,2645,,,,,97,,0.3118034601211548,0.0,,,,,
0.6904761791229248,2672,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,98,0.39766842126846313,,,,,,,
,2672,,,,,98,,0.285794734954834,0.0,,,,,
0.7857142686843872,2699,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,99,0.645796000957489,,,,,,,
,2699,,,,,99,,0.3130526840686798,0.0,,,,,
0.761904776096344,2726,0.761904776096344,0.8113208413124084,0.7866127490997314,0.7894737124443054,100,0.48605823516845703,,,,,,,
,2726,,,,,100,,0.31211382150650024,0.0,,,,,
0.7857142686843872,2753,0.8461537957191467,0.8867924809455872,0.83625328540802,0.8421052694320679,101,0.3920910954475403,,,,,,,
,2753,,,,,101,,0.31855183839797974,0.0,,,,,
0.7857142686843872,2780,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,102,0.41373497247695923,,,,,,,
,2780,,,,,102,,0.3059914708137512,0.0,,,,,
0.761904776096344,2807,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,103,0.458627849817276,,,,,,,
,2807,,,,,103,,0.3094218075275421,0.0,,,,,
0.761904776096344,2834,0.761904776096344,0.8113208413124084,0.7866127490997314,0.7894737124443054,104,0.7125039100646973,,,,,,,
,2834,,,,,104,,0.2896977365016937,0.0,,,,,
0.7857142686843872,2861,0.824999988079071,0.8679245114326477,0.8268193006515503,0.8315789699554443,105,0.4395424425601959,,,,,,,
,2861,,,,,105,,0.30539146065711975,0.0,,,,,
0.8095238208770752,2888,0.739130437374115,0.7735848426818848,0.7915543913841248,0.7894737124443054,106,0.4337170124053955,,,,,,,
,2888,,,,,106,,0.31893792748451233,0.0,,,,,
0.7857142686843872,2915,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,107,0.40991342067718506,,,,,,,
,2915,,,,,107,,0.3012823462486267,0.0,,,,,
0.761904776096344,2942,0.8888888955116272,0.9245282411575317,0.8432164788246155,0.8526315689086914,108,0.40723568201065063,,,,,,,
,2942,,,,,108,,0.29097193479537964,0.0,,,,,
0.738095223903656,2969,0.8857142925262451,0.9245282411575317,0.831311821937561,0.8421052694320679,109,0.5076137781143188,,,,,,,
,2969,,,,,109,,0.30201488733291626,0.0,,,,,
0.738095223903656,2996,0.8157894611358643,0.8679245114326477,0.8030098080635071,0.8105263113975525,110,0.43629777431488037,,,,,,,
,2996,,,,,110,,0.3011358678340912,0.0,,,,,
0.8095238208770752,3023,0.8292682766914368,0.8679245114326477,0.8387241363525391,0.8421052694320679,111,0.3950558006763458,,,,,,,
,3023,,,,,111,,0.31167516112327576,0.0,,,,,
0.738095223903656,3050,0.8611111044883728,0.9056603908538818,0.8218778371810913,0.8315789699554443,112,0.40465492010116577,,,,,,,
,3050,,,,,112,,0.3067162036895752,0.0,,,,,
0.7142857313156128,3077,0.8108107447624207,0.8679245114326477,0.7911050915718079,0.800000011920929,113,0.43976473808288574,,,,,,,
,3077,,,,,113,,0.2887107729911804,0.0,,,,,
0.761904776096344,3104,0.800000011920929,0.849056601524353,0.8054806590080261,0.8105263113975525,114,0.652337908744812,,,,,,,
,3104,,,,,114,,0.30097225308418274,0.0,,,,,
0.7857142686843872,3131,0.8461537957191467,0.8867924809455872,0.83625328540802,0.8421052694320679,115,0.4402376413345337,,,,,,,
,3131,,,,,115,,0.29286932945251465,0.0,,,,,
0.761904776096344,3158,0.8648648858070374,0.9056603908538818,0.8337825536727905,0.8421052694320679,116,0.4130696654319763,,,,,,,
,3158,,,,,116,,0.3039785325527191,0.0,,,,,
0.761904776096344,3185,0.7804877758026123,0.8301886916160583,0.796046793460846,0.800000011920929,117,0.376343309879303,,,,,,,
,3185,,,,,117,,0.28621286153793335,0.0,,,,,
0.761904776096344,3212,0.8648648858070374,0.9056603908538818,0.8337825536727905,0.8421052694320679,118,0.44819003343582153,,,,,,,
,3212,,,,,118,,0.2983378767967224,0.0,,,,,
0.7857142686843872,3239,0.8461537957191467,0.8867924809455872,0.83625328540802,0.8421052694320679,119,0.4151257872581482,,,,,,,
,3239,,,,,119,,0.2848975658416748,0.0,,,,,
0.738095223903656,3266,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,120,0.4481532573699951,,,,,,,
,3266,,,,,120,,0.30141836404800415,0.0,,,,,
0.7857142686843872,3293,0.8461537957191467,0.8867924809455872,0.83625328540802,0.8421052694320679,121,0.44571810960769653,,,,,,,
,3293,,,,,121,,0.3017681837081909,0.0,,,,,
0.738095223903656,3320,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,122,0.5628690719604492,,,,,,,
,3320,,,,,122,,0.27587246894836426,0.0,,,,,
0.761904776096344,3347,0.8648648858070374,0.9056603908538818,0.8337825536727905,0.8421052694320679,123,0.4232572913169861,,,,,,,
,3347,,,,,123,,0.3139258921146393,0.0,,,,,
0.738095223903656,3374,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,124,0.42913323640823364,,,,,,,
,3374,,,,,124,,0.297540545463562,0.0,,,,,
0.738095223903656,3401,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,125,0.38289472460746765,,,,,,,
,3401,,,,,125,,0.2888869643211365,0.0,,,,,
0.738095223903656,3428,0.8857142925262451,0.9245282411575317,0.831311821937561,0.8421052694320679,126,0.4065263569355011,,,,,,,
,3428,,,,,126,,0.2890779674053192,0.0,,,,,
0.738095223903656,3455,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,127,0.35282328724861145,,,,,,,
,3455,,,,,127,,0.30624493956565857,0.0,,,,,
0.738095223903656,3482,0.8157894611358643,0.8679245114326477,0.8030098080635071,0.8105263113975525,128,0.3437315821647644,,,,,,,
,3482,,,,,128,,0.2777993381023407,0.0,,,,,
0.7857142686843872,3509,0.7674418687820435,0.8113208413124084,0.7985174655914307,0.800000011920929,129,0.4032723009586334,,,,,,,
,3509,,,,,129,,0.2805958688259125,0.0,,,,,
0.761904776096344,3536,0.8648648858070374,0.9056603908538818,0.8337825536727905,0.8421052694320679,130,0.5236235857009888,,,,,,,
,3536,,,,,130,,0.28834396600723267,0.0,,,,,
0.738095223903656,3563,0.8157894611358643,0.8679245114326477,0.8030098080635071,0.8105263113975525,131,0.35452142357826233,,,,,,,
,3563,,,,,131,,0.2859366536140442,0.0,,,,,
0.761904776096344,3590,0.7804877758026123,0.8301886916160583,0.796046793460846,0.800000011920929,132,0.3578263819217682,,,,,,,
,3590,,,,,132,,0.30209195613861084,0.0,,,,,
0.738095223903656,3617,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,133,0.44573935866355896,,,,,,,
,3617,,,,,133,,0.2992980182170868,0.0,,,,,
0.761904776096344,3644,0.8205127716064453,0.8679245114326477,0.8149146437644958,0.821052610874176,134,0.5114445686340332,,,,,,,
,3644,,,,,134,,0.2852556109428406,0.0,,,,,
0.761904776096344,3671,0.8648648858070374,0.9056603908538818,0.8337825536727905,0.8421052694320679,135,0.3808702230453491,,,,,,,
,3671,,,,,135,,0.29936036467552185,0.0,,,,,
0.738095223903656,3698,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,136,0.44752660393714905,,,,,,,
,3698,,,,,136,,0.28270387649536133,0.0,,,,,
0.761904776096344,3725,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,137,0.40277668833732605,,,,,,,
,3725,,,,,137,,0.2621651589870453,0.0,,,,,
0.761904776096344,3752,0.8205127716064453,0.8679245114326477,0.8149146437644958,0.821052610874176,138,0.35247281193733215,,,,,,,
,3752,,,,,138,,0.2710024416446686,0.0,,,,,
0.7857142686843872,3779,0.824999988079071,0.8679245114326477,0.8268193006515503,0.8315789699554443,139,0.3825003504753113,,,,,,,
,3779,,,,,139,,0.2716163694858551,0.0,,,,,
0.761904776096344,3806,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,140,0.43861761689186096,,,,,,,
,3806,,,,,140,,0.282975971698761,0.0,,,,,
0.7857142686843872,3833,0.8048780560493469,0.849056601524353,0.8173854351043701,0.821052610874176,141,0.4727478325366974,,,,,,,
,3833,,,,,141,,0.27909308671951294,0.0,,,,,
0.8095238208770752,3860,0.7906976938247681,0.8301886916160583,0.8198562860488892,0.821052610874176,142,0.42183566093444824,,,,,,,
,3860,,,,,142,,0.2890106439590454,0.0,,,,,
0.7857142686843872,3887,0.8684210777282715,0.9056603908538818,0.8456873297691345,0.8526315689086914,143,0.40346431732177734,,,,,,,
,3887,,,,,143,,0.28913164138793945,0.0,,,,,
0.761904776096344,3914,0.8648648858070374,0.9056603908538818,0.8337825536727905,0.8421052694320679,144,0.3784772455692291,,,,,,,
,3914,,,,,144,,0.278805136680603,0.0,,,,,
0.761904776096344,3941,0.8421052694320679,0.8867924809455872,0.824348509311676,0.8315789699554443,145,0.3806783854961395,,,,,,,
,3941,,,,,145,,0.2557353079319,0.0,,,,,
0.761904776096344,3968,0.8205127716064453,0.8679245114326477,0.8149146437644958,0.821052610874176,146,0.40826621651649475,,,,,,,
,3968,,,,,146,,0.27467527985572815,0.0,,,,,
0.761904776096344,3995,0.8648648858070374,0.9056603908538818,0.8337825536727905,0.8421052694320679,147,0.35581615567207336,,,,,,,
,3995,,,,,147,,0.2737394869327545,0.0,,,,,
0.8095238208770752,4022,0.8292682766914368,0.8679245114326477,0.8387241363525391,0.8421052694320679,148,0.36046546697616577,,,,,,,
,4022,,,,,148,,0.2652091979980469,0.0,,,,,
