step,val_precision,val_sensitivity,val_specificity,val_auroc,val_accuracy,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_precision,test_auroc,test_accuracy,test_sensitivity
728,,,,,,26,,0.8693089485168457,0.0,,,,,
755,0.8928571343421936,0.5952380895614624,0.9433962106704712,0.7693171501159668,0.7894737124443054,27,1.1746151447296143,,,,,,,
755,,,,,,27,,0.8921452164649963,0.0,,,,,
782,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,28,1.7870382070541382,,,,,,,
782,,,,,,28,,0.865352213382721,0.0,,,,,
809,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,29,1.432656168937683,,,,,,,
809,,,,,,29,,0.8628344535827637,0.0,,,,,
836,0.90625,0.6904761791229248,0.9433962106704712,0.816936194896698,0.8315789699554443,30,1.9762645959854126,,,,,,,
836,,,,,,30,,0.8883882164955139,0.0,,,,,
863,0.8500000238418579,0.8095238208770752,0.8867924809455872,0.8481580018997192,0.8526315689086914,31,1.0719048976898193,,,,,,,
863,,,,,,31,,0.8437284827232361,0.0,,,,,
890,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,32,0.9488570094108582,,,,,,,
890,,,,,,32,,0.8424266576766968,0.0,,,,,
917,0.8378377556800842,0.738095223903656,0.8867924809455872,0.8124438524246216,0.821052610874176,33,1.3942136764526367,,,,,,,
917,,,,,,33,,0.8120470643043518,0.0,,,,,
944,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,34,1.1083118915557861,,,,,,,
944,,,,,,34,,0.8383157849311829,0.0,,,,,
971,0.84375,0.6428571343421936,0.9056603908538818,0.7742587327957153,0.7894737124443054,35,1.8722865581512451,,,,,,,
971,,,,,,35,,0.8470282554626465,0.0,,,,,
998,0.84375,0.6428571343421936,0.9056603908538818,0.7742587327957153,0.7894737124443054,36,0.8968387246131897,,,,,,,
998,,,,,,36,,0.8450488448143005,0.0,,,,,
1025,0.8666666746139526,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.7894737124443054,37,0.9175137877464294,,,,,,,
1025,,,,,,37,,0.827259361743927,0.0,,,,,
1052,0.8611111044883728,0.738095223903656,0.9056603908538818,0.8218778371810913,0.8315789699554443,38,1.3324896097183228,,,,,,,
1052,,,,,,38,,0.8270126581192017,0.0,,,,,
1079,0.8181818127632141,0.6428571343421936,0.8867924809455872,0.7648246884346008,0.7789473533630371,39,1.4027073383331299,,,,,,,
1079,,,,,,39,,0.8218334913253784,0.0,,,,,
1106,0.7906976938247681,0.8095238208770752,0.8301886916160583,0.8198562860488892,0.821052610874176,40,1.136857032775879,,,,,,,
1106,,,,,,40,,0.8067447543144226,0.0,,,,,
1133,0.84375,0.6428571343421936,0.9056603908538818,0.7742587327957153,0.7894737124443054,41,1.7936586141586304,,,,,,,
1133,,,,,,41,,0.8635222911834717,0.0,,,,,
1160,0.8857142925262451,0.738095223903656,0.9245282411575317,0.831311821937561,0.8421052694320679,42,1.2197829484939575,,,,,,,
1160,,,,,,42,,0.8132258057594299,0.0,,,,,
1187,0.8157894611358643,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8105263113975525,43,1.0284425020217896,,,,,,,
1187,,,,,,43,,0.8189569711685181,0.0,,,,,
1214,0.8888888955116272,0.5714285969734192,0.9433962106704712,0.7574123740196228,0.7789473533630371,44,1.4588072299957275,,,,,,,
1214,,,,,,44,,0.7842192053794861,0.0,,,,,
1241,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,45,1.0975842475891113,,,,,,,
1241,,,,,,45,,0.7915977835655212,0.0,,,,,
1268,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,46,1.419541358947754,,,,,,,
1268,,,,,,46,,0.8185575604438782,0.0,,,,,
1295,0.8461537957191467,0.7857142686843872,0.8867924809455872,0.83625328540802,0.8421052694320679,47,0.9486599564552307,,,,,,,
1295,,,,,,47,,0.7776393890380859,0.0,,,,,
1322,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,48,0.8693206906318665,,,,,,,
1322,,,,,,48,,0.751388430595398,0.0,,,,,
1349,0.875,0.6666666865348816,0.9245282411575317,0.795597493648529,0.8105263113975525,49,0.8823931813240051,,,,,,,
1349,,,,,,49,,0.7785772085189819,0.0,,,,,
1376,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,50,1.1904206275939941,,,,,,,
1376,,,,,,50,,0.7526820302009583,0.0,,,,,
1403,0.8235294818878174,0.6666666865348816,0.8867924809455872,0.7767295241355896,0.7894737124443054,51,1.7116929292678833,,,,,,,
1403,,,,,,51,,0.749281644821167,0.0,,,,,
1430,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,52,1.0098903179168701,,,,,,,
1430,,,,,,52,,0.7227919697761536,0.0,,,,,
1457,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,53,1.1751033067703247,,,,,,,
1457,,,,,,53,,0.7377336621284485,0.0,,,,,
1484,0.8888888955116272,0.761904776096344,0.9245282411575317,0.8432164788246155,0.8526315689086914,54,1.2082388401031494,,,,,,,
1484,,,,,,54,,0.7400259971618652,0.0,,,,,
1511,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,55,1.0703051090240479,,,,,,,
1511,,,,,,55,,0.7394840717315674,0.0,,,,,
1538,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,56,0.836331307888031,,,,,,,
1538,,,,,,56,,0.7265678644180298,0.0,,,,,
1565,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,57,0.9306800961494446,,,,,,,
1565,,,,,,57,,0.722264289855957,0.0,,,,,
1592,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,58,0.9213358163833618,,,,,,,
1592,,,,,,58,,0.6739485263824463,0.0,,,,,
1619,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,59,1.01202392578125,,,,,,,
1619,,,,,,59,,0.7087758779525757,0.0,,,,,
1646,0.7948718667030334,0.738095223903656,0.849056601524353,0.7935759425163269,0.800000011920929,60,1.2268562316894531,,,,,,,
1646,,,,,,60,,0.7084841728210449,0.0,,,,,
1673,0.8666666746139526,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.7894737124443054,61,0.9312184453010559,,,,,,,
1673,,,,,,61,,0.7058090567588806,0.0,,,,,
1700,0.8378377556800842,0.738095223903656,0.8867924809455872,0.8124438524246216,0.821052610874176,62,0.8275934457778931,,,,,,,
1700,,,,,,62,,0.6939451694488525,0.0,,,,,
1727,0.8484848737716675,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.800000011920929,63,0.9307816624641418,,,,,,,
1727,,,,,,63,,0.7000200152397156,0.0,,,,,
1754,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,64,0.8379006385803223,,,,,,,
1754,,,,,,64,,0.694908618927002,0.0,,,,,
1781,0.875,0.6666666865348816,0.9245282411575317,0.795597493648529,0.8105263113975525,65,0.9247875809669495,,,,,,,
1781,,,,,,65,,0.7363710403442383,0.0,,,,,
1808,0.90625,0.6904761791229248,0.9433962106704712,0.816936194896698,0.8315789699554443,66,0.8293567895889282,,,,,,,
1808,,,,,,66,,0.6928592324256897,0.0,,,,,
1835,0.8823529481887817,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8315789699554443,67,0.8815555572509766,,,,,,,
1835,,,,,,67,,0.662837028503418,0.0,,,,,
1862,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,68,0.8807624578475952,,,,,,,
1862,,,,,,68,,0.6597227454185486,0.0,,,,,
1889,0.875,0.6666666865348816,0.9245282411575317,0.795597493648529,0.8105263113975525,69,1.039372205734253,,,,,,,
1889,,,,,,69,,0.6660362482070923,0.0,,,,,
1916,0.738095223903656,0.738095223903656,0.792452871799469,0.7652739882469177,0.7684210538864136,70,0.9195214509963989,,,,,,,
1916,,,,,,70,,0.6694222688674927,0.0,,,,,
1943,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,71,0.9741001129150391,,,,,,,
1943,,,,,,71,,0.6558684706687927,0.0,,,,,
1970,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,72,0.9491221308708191,,,,,,,
1970,,,,,,72,,0.6227627992630005,0.0,,,,,
1997,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,73,1.1008884906768799,,,,,,,
1997,,,,,,73,,0.6628552079200745,0.0,,,,,
2024,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,74,0.9517648220062256,,,,,,,
2024,,,,,,74,,0.6489338278770447,0.0,,,,,
2051,0.8181818127632141,0.6428571343421936,0.8867924809455872,0.7648246884346008,0.7789473533630371,75,0.9933393001556396,,,,,,,
2051,,,,,,75,,0.6128936409950256,0.0,,,,,
2078,0.7857142686843872,0.7857142686843872,0.8301886916160583,0.8079515099525452,0.8105263113975525,76,0.735859751701355,,,,,,,
2078,,,,,,76,,0.6581312417984009,0.0,,,,,
2105,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,77,1.6226482391357422,,,,,,,
2105,,,,,,77,,0.6637259721755981,0.0,,,,,
2132,0.8823529481887817,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8315789699554443,78,0.7133326530456543,,,,,,,
2132,,,,,,78,,0.6806430220603943,0.0,,,,,
2159,0.8666666746139526,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.7894737124443054,79,1.300363540649414,,,,,,,
2159,,,,,,79,,0.6710785031318665,0.0,,,,,
2186,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,80,1.0698223114013672,,,,,,,
2186,,,,,,80,,0.6274036169052124,0.0,,,,,
2213,0.8965517282485962,0.6190476417541504,0.9433962106704712,0.781221866607666,0.800000011920929,81,0.853762149810791,,,,,,,
2213,,,,,,81,,0.6248528957366943,0.0,,,,,
2240,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,82,1.2512567043304443,,,,,,,
2240,,,,,,82,,0.6398056149482727,0.0,,,,,
2267,0.800000011920929,0.761904776096344,0.849056601524353,0.8054806590080261,0.8105263113975525,83,1.0696370601654053,,,,,,,
2267,,,,,,83,,0.6377090811729431,0.0,,,,,
2294,0.8888888955116272,0.5714285969734192,0.9433962106704712,0.7574123740196228,0.7789473533630371,84,1.0245604515075684,,,,,,,
2294,,,,,,84,,0.6573941111564636,0.0,,,,,
2321,0.7948718667030334,0.738095223903656,0.849056601524353,0.7935759425163269,0.800000011920929,85,0.910152018070221,,,,,,,
2321,,,,,,85,,0.622182309627533,0.0,,,,,
2348,0.8999999761581421,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8105263113975525,86,1.0105159282684326,,,,,,,
2348,,,,,,86,,0.6723130941390991,0.0,,,,,
2375,0.75,0.7857142686843872,0.792452871799469,0.7890835404396057,0.7894737124443054,87,1.0258305072784424,,,,,,,
2375,,,,,,87,,0.6269019246101379,0.0,,,,,
2402,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,88,0.9274019598960876,,,,,,,
2402,,,,,,88,,0.5664889216423035,0.0,,,,,
2429,0.8709677457809448,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.800000011920929,89,0.8097249269485474,,,,,,,
2429,,,,,,89,,0.6042746305465698,0.0,,,,,
2456,0.9333332777023315,0.6666666865348816,0.9622642397880554,0.8144654631614685,0.8315789699554443,90,1.0014591217041016,,,,,,,
2456,,,,,,90,,0.5446557402610779,0.0,,,,,
2483,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,91,1.0319061279296875,,,,,,,
2483,,,,,,91,,0.5902642011642456,0.0,,,,,
2510,0.8666666746139526,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.7894737124443054,92,1.0995798110961914,,,,,,,
2510,,,,,,92,,0.6318838596343994,0.0,,,,,
2537,0.8666666746139526,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.7894737124443054,93,0.8163206577301025,,,,,,,
2537,,,,,,93,,0.6570655107498169,0.0,,,,,
2564,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,94,0.7706127166748047,,,,,,,
2564,,,,,,94,,0.6257952451705933,0.0,,,,,
2591,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,95,0.850399374961853,,,,,,,
2591,,,,,,95,,0.6120001077651978,0.0,,,,,
2618,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,96,0.9658505320549011,,,,,,,
2618,,,,,,96,,0.6054593920707703,0.0,,,,,
2645,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,97,1.0314345359802246,,,,,,,
2645,,,,,,97,,0.6045584082603455,0.0,,,,,
2672,0.8378377556800842,0.738095223903656,0.8867924809455872,0.8124438524246216,0.821052610874176,98,0.9272468090057373,,,,,,,
2672,,,,,,98,,0.6273228526115417,0.0,,,,,
2699,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,99,0.9248923063278198,,,,,,,
2699,,,,,,99,,0.565464437007904,0.0,,,,,
2726,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,100,0.9608834385871887,,,,,,,
2726,,,,,,100,,0.6091181635856628,0.0,,,,,
2753,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,101,0.9776535630226135,,,,,,,
2753,,,,,,101,,0.6035927534103394,0.0,,,,,
2780,0.875,0.6666666865348816,0.9245282411575317,0.795597493648529,0.8105263113975525,102,1.0789973735809326,,,,,,,
2780,,,,,,102,,0.574222207069397,0.0,,,,,
2807,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,103,0.9022263288497925,,,,,,,
2807,,,,,,103,,0.5568040609359741,0.0,,,,,
2834,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,104,1.0192127227783203,,,,,,,
2834,,,,,,104,,0.5645110011100769,0.0,,,,,
2861,0.8484848737716675,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.800000011920929,105,1.255397081375122,,,,,,,
2861,,,,,,105,,0.5524066686630249,0.0,,,,,
2888,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,106,1.341733694076538,,,,,,,
2888,,,,,,106,,0.6157671213150024,0.0,,,,,
2915,0.9032257795333862,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.821052610874176,107,0.9544093012809753,,,,,,,
2915,,,,,,107,,0.5805545449256897,0.0,,,,,
2942,0.8666666746139526,0.6190476417541504,0.9245282411575317,0.7717880010604858,0.7894737124443054,108,0.8604735732078552,,,,,,,
2942,,,,,,108,,0.5470998287200928,0.0,,,,,
2969,0.8157894611358643,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8105263113975525,109,0.8688554167747498,,,,,,,
2969,,,,,,109,,0.5602180361747742,0.0,,,,,
2996,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,110,1.2728569507598877,,,,,,,
2996,,,,,,110,,0.5926133394241333,0.0,,,,,
3023,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,111,1.1127029657363892,,,,,,,
3023,,,,,,111,,0.5139843225479126,0.0,,,,,
3050,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,112,0.8701884746551514,,,,,,,
3050,,,,,,112,,0.570280909538269,0.0,,,,,
3077,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,113,0.8983906507492065,,,,,,,
3077,,,,,,113,,0.5666732788085938,0.0,,,,,
3104,0.8484848737716675,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.800000011920929,114,1.3298261165618896,,,,,,,
3104,,,,,,114,,0.5600318312644958,0.0,,,,,
3131,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,115,0.9472408294677734,,,,,,,
3131,,,,,,115,,0.5327475666999817,0.0,,,,,
3158,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,116,1.0082921981811523,,,,,,,
3158,,,,,,116,,0.5191413164138794,0.0,,,,,
3185,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,117,1.3837101459503174,,,,,,,
3185,,,,,,117,,0.5173501968383789,0.0,,,,,
3212,0.8484848737716675,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.800000011920929,118,0.862036943435669,,,,,,,
3212,,,,,,118,,0.5056135654449463,0.0,,,,,
3239,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,119,0.8152769207954407,,,,,,,
3239,,,,,,119,,0.5164096355438232,0.0,,,,,
3266,0.8292682766914368,0.8095238208770752,0.8679245114326477,0.8387241363525391,0.8421052694320679,120,0.8169166445732117,,,,,,,
3266,,,,,,120,,0.5915907621383667,0.0,,,,,
3293,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,121,0.9297446608543396,,,,,,,
3293,,,,,,121,,0.5105708837509155,0.0,,,,,
3320,0.8484848737716675,0.6666666865348816,0.9056603908538818,0.7861635684967041,0.800000011920929,122,0.9780317544937134,,,,,,,
3320,,,,,,122,,0.5338566303253174,0.0,,,,,
3347,0.875,0.6666666865348816,0.9245282411575317,0.795597493648529,0.8105263113975525,123,0.988234281539917,,,,,,,
3347,,,,,,123,,0.48838141560554504,0.0,,,,,
3374,0.8108107447624207,0.7142857313156128,0.8679245114326477,0.7911050915718079,0.800000011920929,124,0.9415450096130371,,,,,,,
3374,,,,,,124,,0.5443128347396851,0.0,,,,,
3401,0.8709677457809448,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.800000011920929,125,0.9287592768669128,,,,,,,
3401,,,,,,125,,0.5252273082733154,0.0,,,,,
3428,0.7749999761581421,0.738095223903656,0.8301886916160583,0.7841419577598572,0.7894737124443054,126,1.281778335571289,,,,,,,
3428,,,,,,126,,0.4604329466819763,0.0,,,,,
3455,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,127,0.8199629783630371,,,,,,,
3455,,,,,,127,,0.5147255659103394,0.0,,,,,
3482,0.800000011920929,0.6666666865348816,0.8679245114326477,0.7672956585884094,0.7789473533630371,128,0.9913598895072937,,,,,,,
3482,,,,,,128,,0.5155574083328247,0.0,,,,,
3509,0.8108107447624207,0.7142857313156128,0.8679245114326477,0.7911050915718079,0.800000011920929,129,0.795119047164917,,,,,,,
3509,,,,,,129,,0.5053750276565552,0.0,,,,,
3536,0.8055555820465088,0.6904761791229248,0.8679245114326477,0.7792003154754639,0.7894737124443054,130,1.0406278371810913,,,,,,,
3536,,,,,,130,,0.5160907506942749,0.0,,,,,
3563,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,131,0.8948280811309814,,,,,,,
3563,,,,,,131,,0.4847031533718109,0.0,,,,,
3590,0.8055555820465088,0.6904761791229248,0.8679245114326477,0.7792003154754639,0.7894737124443054,132,0.9261844754219055,,,,,,,
3590,,,,,,132,,0.47825339436531067,0.0,,,,,
3617,0.7894737124443054,0.7142857313156128,0.849056601524353,0.7816711664199829,0.7894737124443054,133,0.8494328260421753,,,,,,,
3617,,,,,,133,,0.4386957883834839,0.0,,,,,
3644,0.8235294818878174,0.6666666865348816,0.8867924809455872,0.7767295241355896,0.7894737124443054,134,1.376712679862976,,,,,,,
3644,,,,,,134,,0.4681958258152008,0.0,,,,,
3671,0.8378377556800842,0.738095223903656,0.8867924809455872,0.8124438524246216,0.821052610874176,135,0.8927512168884277,,,,,,,
3671,,,,,,135,,0.5004705786705017,0.0,,,,,
3698,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,136,0.998496949672699,,,,,,,
3698,,,,,,136,,0.4631684720516205,0.0,,,,,
3725,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,137,1.116692304611206,,,,,,,
3725,,,,,,137,,0.5002710819244385,0.0,,,,,
3752,0.8055555820465088,0.6904761791229248,0.8679245114326477,0.7792003154754639,0.7894737124443054,138,1.0178208351135254,,,,,,,
3752,,,,,,138,,0.4897680878639221,0.0,,,,,
3779,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,139,1.0836694240570068,,,,,,,
3779,,,,,,139,,0.4946977198123932,0.0,,,,,
3806,0.8157894611358643,0.738095223903656,0.8679245114326477,0.8030098080635071,0.8105263113975525,140,1.1418036222457886,,,,,,,
3806,,,,,,140,,0.4593479037284851,0.0,,,,,
3833,0.8529411554336548,0.6904761791229248,0.9056603908538818,0.7980683445930481,0.8105263113975525,141,0.9655503034591675,,,,,,,
3833,,,,,,141,,0.4922088384628296,0.0,,,,,
3860,0.8571428656578064,0.7142857313156128,0.9056603908538818,0.8099730610847473,0.821052610874176,142,0.98552405834198,,,,,,,
3860,,,,,,142,,0.44657376408576965,0.0,,,,,
3887,0.8333333134651184,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8105263113975525,143,0.7385098934173584,,,,,,,
3887,,,,,,143,,0.48602405190467834,0.0,,,,,
3914,0.7837837338447571,0.6904761791229248,0.849056601524353,0.7697663903236389,0.7789473533630371,144,1.1366838216781616,,,,,,,
3914,,,,,,144,,0.44584834575653076,0.0,,,,,
3941,0.7837837338447571,0.6904761791229248,0.849056601524353,0.7697663903236389,0.7789473533630371,145,0.9309155941009521,,,,,,,
3941,,,,,,145,,0.4955911338329315,0.0,,,,,
3968,0.8787878751754761,0.6904761791229248,0.9245282411575317,0.8075022101402283,0.821052610874176,146,0.8591708540916443,,,,,,,
3968,,,,,,146,,0.45024940371513367,0.0,,,,,
3995,0.8285714387893677,0.6904761791229248,0.8867924809455872,0.7886343002319336,0.800000011920929,147,0.8986339569091797,,,,,,,
3995,,,,,,147,,0.429593563079834,0.0,,,,,
4022,0.7631579041481018,0.6904761791229248,0.8301886916160583,0.760332465171814,0.7684210538864136,148,1.0541119575500488,,,,,,,
4022,,,,,,148,,0.42211809754371643,0.0,,,,,
