val_precision,step,val_sensitivity,val_auroc,val_accuracy,val_specificity,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_auroc,test_sensitivity,test_precision,test_accuracy
0.6470588445663452,34,0.523809552192688,0.6486971974372864,0.6631578803062439,0.7735848426818848,0,0.9084201455116272,,,,,,,
,34,,,,,0,,0.6429829597473145,0.008410081267356873,,,,,
0.6000000238418579,69,0.1428571492433548,0.5336927175521851,0.5789473652839661,0.9245282411575317,1,0.6987188458442688,,,,,,,
,69,,,,,1,,0.6210912466049194,0.022913582623004913,,,,,
0.8125,104,0.3095238208770752,0.6264600157737732,0.6631578803062439,0.9433962106704712,2,0.5885376334190369,,,,,,,
,104,,,,,2,,0.6141681671142578,0.03309829160571098,,,,,
0.7586206793785095,139,0.523809552192688,0.6958670616149902,0.7157894968986511,0.8679245114326477,3,0.7421638369560242,,,,,,,
,139,,,,,3,,0.6129334568977356,0.014871062710881233,,,,,
0.5833333134651184,174,0.5,0.6084905862808228,0.621052622795105,0.7169811129570007,4,0.6511940360069275,,,,,,,
,174,,,,,4,,0.5985943675041199,0.04091382399201393,,,,,
0.7586206793785095,209,0.523809552192688,0.6958670616149902,0.7157894968986511,0.8679245114326477,5,0.5814670324325562,,,,,,,
,209,,,,,5,,0.5900450348854065,0.028301630169153214,,,,,
0.6470588445663452,244,0.523809552192688,0.6486971974372864,0.6631578803062439,0.7735848426818848,6,0.5472931861877441,,,,,,,
,244,,,,,6,,0.5502669811248779,0.03046553209424019,,,,,
0.8518518805503845,279,0.5476190447807312,0.7360737323760986,0.75789475440979,0.9245282411575317,7,0.5417537093162537,,,,,,,
,279,,,,,7,,0.5520583391189575,0.04804392531514168,,,,,
0.8620689511299133,314,0.5952380895614624,0.7598832249641418,0.7789473533630371,0.9245282411575317,8,0.5239416360855103,,,,,,,
,314,,,,,8,,0.5243967771530151,0.06711132079362869,,,,,
0.7575757503509521,349,0.5952380895614624,0.7221473455429077,0.7368420958518982,0.849056601524353,9,0.6198331713676453,,,,,,,
,349,,,,,9,,0.5207396149635315,0.09658841043710709,,,,,
0.8620689511299133,384,0.5952380895614624,0.7598832249641418,0.7789473533630371,0.9245282411575317,10,0.475430428981781,,,,,,,
,384,,,,,10,,0.5254450440406799,0.12525594234466553,,,,,
0.7777778506278992,419,0.6666666865348816,0.7578616738319397,0.7684210538864136,0.849056601524353,11,0.5966194868087769,,,,,,,
,419,,,,,11,,0.5082845687866211,0.15824495255947113,,,,,
0.8999999761581421,454,0.6428571343421936,0.79312664270401,0.8105263113975525,0.9433962106704712,12,0.5791211724281311,,,,,,,
,454,,,,,12,,0.5197261571884155,0.2086784988641739,,,,,
0.8571428656578064,489,0.5714285969734192,0.7479784488677979,0.7684210538864136,0.9245282411575317,13,0.6786687970161438,,,,,,,
,489,,,,,13,,0.5166755318641663,0.24290576577186584,,,,,
0.800000011920929,524,0.6666666865348816,0.7672956585884094,0.7789473533630371,0.8679245114326477,14,0.5208433270454407,,,,,,,
,524,,,,,14,,0.5262783765792847,0.2919340133666992,,,,,
0.8055555820465088,559,0.6904761791229248,0.7792003154754639,0.7894737124443054,0.8679245114326477,15,0.6229440569877625,,,,,,,
,559,,,,,15,,0.5294018983840942,0.28142568469047546,,,,,
0.8125,594,0.6190476417541504,0.7529200315475464,0.7684210538864136,0.8867924809455872,16,0.4746761620044708,,,,,,,
,594,,,,,16,,0.5098609924316406,0.3125021457672119,,,,,
0.7878788113594055,629,0.6190476417541504,0.7434860467910767,0.75789475440979,0.8679245114326477,17,0.598704993724823,,,,,,,
,629,,,,,17,,0.5247995257377625,0.3350979685783386,,,,,
0.8387095928192139,664,0.6190476417541504,0.7623540163040161,0.7789473533630371,0.9056603908538818,18,0.4236711859703064,,,,,,,
,664,,,,,18,,0.5109851360321045,0.3520611822605133,,,,,
0.8709677457809448,699,0.6428571343421936,0.7836927175521851,0.800000011920929,0.9245282411575317,19,0.4774642884731293,,,,,,,
,699,,,,,19,,0.5285084843635559,0.35352423787117004,,,,,
0.8709677457809448,734,0.6428571343421936,0.7836927175521851,0.800000011920929,0.9245282411575317,20,0.5869983434677124,,,,,,,
,734,,,,,20,,0.5334945321083069,0.34829628467559814,,,,,
0.8999999761581421,769,0.6428571343421936,0.79312664270401,0.8105263113975525,0.9433962106704712,21,0.49385887384414673,,,,,,,
,769,,,,,21,,0.5263678431510925,0.3775390684604645,,,,,
0.8125,804,0.6190476417541504,0.7529200315475464,0.7684210538864136,0.8867924809455872,22,0.4225686192512512,,,,,,,
,804,,,,,22,,0.5075204968452454,0.369364857673645,,,,,
0.8666666746139526,839,0.6190476417541504,0.7717880010604858,0.7894737124443054,0.9245282411575317,23,0.4446248412132263,,,,,,,
,839,,,,,23,,0.5085234642028809,0.39567703008651733,,,,,
0.8965517282485962,874,0.6190476417541504,0.781221866607666,0.800000011920929,0.9433962106704712,24,0.49895456433296204,,,,,,,
,874,,,,,24,,0.505349338054657,0.42255765199661255,,,,,
,875,,,,,25,,,,0.8939393758773804,0.7835081219673157,0.6730769276618958,0.8333333134651184,0.7966101765632629
,875,,,,,25,,,,0.9090909361839294,0.8103146553039551,0.7115384340286255,0.8604651093482971,0.8220338821411133
,875,,,,,25,,,,0.9090909361839294,0.8199300169944763,0.7307692170143127,0.8636364340782166,0.8305084705352783
