step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.0,1.0,0.5,0.0,0.557894766330719,0.6196990013122559,0,,,,,,,
26,,,,,,,0,0.0,0.6308332085609436,,,,,
53,0.1190476194024086,0.9433962106704712,0.5312219262123108,0.625,0.5789473652839661,0.7467594146728516,1,,,,,,,
53,,,,,,,1,0.0,0.6196578145027161,,,,,
80,0.1666666716337204,0.9433962106704712,0.555031418800354,0.699999988079071,0.6000000238418579,0.6744326949119568,2,,,,,,,
80,,,,,,,2,0.0,0.6073535680770874,,,,,
107,0.2857142984867096,0.9433962106704712,0.6145552396774292,0.800000011920929,0.6526315808296204,0.5902525782585144,3,,,,,,,
107,,,,,,,3,0.0,0.5959017872810364,,,,,
134,0.4047619104385376,0.9245282411575317,0.6646451354026794,0.8095238208770752,0.6947368383407593,0.786993145942688,4,,,,,,,
134,,,,,,,4,0.0,0.571988582611084,,,,,
161,0.5476190447807312,0.9056603908538818,0.7266397476196289,0.8214285373687744,0.7473683953285217,0.526944100856781,5,,,,,,,
161,,,,,,,5,0.0,0.5543206930160522,,,,,
188,0.380952388048172,0.9811320900917053,0.6810421347618103,0.9411764740943909,0.7157894968986511,0.5556834936141968,6,,,,,,,
188,,,,,,,6,0.0,0.5560018420219421,,,,,
215,0.5,0.9245282411575317,0.7122641205787659,0.8399999737739563,0.7368420958518982,0.564042866230011,7,,,,,,,
215,,,,,,,7,0.0,0.516721248626709,,,,,
242,0.4285714328289032,0.9433962106704712,0.6859838366508484,0.8571428656578064,0.7157894968986511,0.6195959448814392,8,,,,,,,
242,,,,,,,8,0.0,0.5272146463394165,,,,,
269,0.4761904776096344,0.9245282411575317,0.7003592848777771,0.8333333134651184,0.7263157963752747,0.8410704135894775,9,,,,,,,
269,,,,,,,9,0.0,0.5110834836959839,,,,,
296,0.523809552192688,0.9622642397880554,0.7430369257926941,0.9166666865348816,0.7684210538864136,0.5326239466667175,10,,,,,,,
296,,,,,,,10,0.0,0.49383440613746643,,,,,
323,0.4523809850215912,0.9622642397880554,0.7073225378990173,0.9047619700431824,0.7368420958518982,0.5218017101287842,11,,,,,,,
323,,,,,,,11,0.0,0.4838036894798279,,,,,
350,0.4285714328289032,1.0,0.7142857313156128,1.0,0.7473683953285217,0.7710487842559814,12,,,,,,,
350,,,,,,,12,0.0,0.4867956042289734,,,,,
377,0.5,0.9811320900917053,0.740566074848175,0.9545454382896423,0.7684210538864136,0.5709385275840759,13,,,,,,,
377,,,,,,,13,0.0,0.48450422286987305,,,,,
404,0.4761904776096344,1.0,0.738095223903656,1.0,0.7684210538864136,0.46049970388412476,14,,,,,,,
404,,,,,,,14,0.0,0.49398553371429443,,,,,
431,0.5,0.9622642397880554,0.7311322093009949,0.9130435585975647,0.75789475440979,0.49516090750694275,15,,,,,,,
431,,,,,,,15,0.0,0.47081515192985535,,,,,
458,0.4523809850215912,0.9245282411575317,0.6884546279907227,0.8260868787765503,0.7157894968986511,0.46398356556892395,16,,,,,,,
458,,,,,,,16,0.0,0.48268747329711914,,,,,
485,0.4285714328289032,0.9811320900917053,0.7048517465591431,0.9473684430122375,0.7368420958518982,0.5063918828964233,17,,,,,,,
485,,,,,,,17,0.0,0.4597705900669098,,,,,
512,0.4523809850215912,0.9811320900917053,0.7167565822601318,0.949999988079071,0.7473683953285217,0.45125749707221985,18,,,,,,,
512,,,,,,,18,0.0,0.46713531017303467,,,,,
539,0.6666666865348816,0.8113208413124084,0.738993763923645,0.7368420958518982,0.7473683953285217,0.4455154538154602,19,,,,,,,
539,,,,,,,19,0.0,0.48303771018981934,,,,,
566,0.523809552192688,1.0,0.761904776096344,1.0,0.7894737124443054,0.46800026297569275,20,,,,,,,
