val_precision,val_loss,epoch,val_sensitivity,val_auroc,step,val_accuracy,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_auroc,test_accuracy,test_sensitivity
0.5333333611488342,0.6910828948020935,0,0.190476194024086,0.5292003154754639,33,0.5684210658073425,0.8679245114326477,,,,,,,
,,0,,,33,,,0.01735072024166584,0.6355701684951782,,,,,
0.5714285969734192,0.6831907629966736,1,0.095238097012043,0.5193171501159668,67,0.5684210658073425,0.9433962106704712,,,,,,,
,,1,,,67,,,0.024153783917427063,0.6336952447891235,,,,,
0.3333333432674408,0.6179980635643005,2,0.02380952425301075,0.4930368661880493,101,0.5473684072494507,0.9622642397880554,,,,,,,
,,2,,,101,,,0.011882588267326355,0.6202709674835205,,,,,
0.7692307829856873,0.6261511445045471,3,0.2380952388048172,0.590745747089386,135,0.6315789222717285,0.9433962106704712,,,,,,,
,,3,,,135,,,0.0204333383589983,0.623291015625,,,,,
0.75,0.6685217022895813,4,0.2142857164144516,0.578840970993042,169,0.621052622795105,0.9433962106704712,,,,,,,
,,4,,,169,,,0.01586419902741909,0.6120291352272034,,,,,
0.7647058367729187,0.5950106382369995,5,0.6190476417541504,0.7340521812438965,203,0.7473683953285217,0.849056601524353,,,,,,,
,,5,,,203,,,0.020030545070767403,0.5972203016281128,,,,,
0.800000011920929,0.5656190514564514,6,0.6666666865348816,0.7672956585884094,237,0.7789473533630371,0.8679245114326477,,,,,,,
,,6,,,237,,,0.020468417555093765,0.5751258730888367,,,,,
0.7777778506278992,0.6088308691978455,7,0.5,0.6933962106704712,271,0.7157894968986511,0.8867924809455872,,,,,,,
,,7,,,271,,,0.039610277861356735,0.5619174838066101,,,,,
0.8125,0.5608310103416443,8,0.6190476417541504,0.7529200315475464,305,0.7684210538864136,0.8867924809455872,,,,,,,
,,8,,,305,,,0.08192243427038193,0.5504146814346313,,,,,
0.774193525314331,0.5511282086372375,9,0.5714285969734192,0.7196765542030334,339,0.7368420958518982,0.8679245114326477,,,,,,,
,,9,,,339,,,0.11686695367097855,0.5205917358398438,,,,,
0.7878788113594055,0.5624269843101501,10,0.6190476417541504,0.7434860467910767,373,0.75789475440979,0.8679245114326477,,,,,,,
,,10,,,373,,,0.19513502717018127,0.5132254362106323,,,,,
0.7368420958518982,0.5404372811317444,11,0.6666666865348816,0.738993763923645,407,0.7473683953285217,0.8113208413124084,,,,,,,
,,11,,,407,,,0.2488497644662857,0.5187286138534546,,,,,
0.7878788113594055,0.6092575192451477,12,0.6190476417541504,0.7434860467910767,441,0.75789475440979,0.8679245114326477,,,,,,,
,,12,,,441,,,0.31454896926879883,0.5351895093917847,,,,,
0.75,0.6675851345062256,13,0.7142857313156128,0.7628032565116882,475,0.7684210538864136,0.8113208413124084,,,,,,,
,,13,,,475,,,0.3450602889060974,0.5505266189575195,,,,,
0.8709677457809448,0.603198230266571,14,0.6428571343421936,0.7836927175521851,509,0.800000011920929,0.9245282411575317,,,,,,,
,,14,,,509,,,0.3081251382827759,0.5398389101028442,,,,,
0.8285714387893677,0.5339807868003845,15,0.6904761791229248,0.7886343002319336,543,0.800000011920929,0.8867924809455872,,,,,,,
,,15,,,543,,,0.3517248034477234,0.5243158936500549,,,,,
0.8181818127632141,0.6317759156227112,16,0.6428571343421936,0.7648246884346008,577,0.7789473533630371,0.8867924809455872,,,,,,,
,,16,,,577,,,0.3804281949996948,0.5148235559463501,,,,,
0.8529411554336548,0.5095800757408142,17,0.6904761791229248,0.7980683445930481,611,0.8105263113975525,0.9056603908538818,,,,,,,
,,17,,,611,,,0.39213815331459045,0.531924843788147,,,,,
0.8285714387893677,0.5426183938980103,18,0.6904761791229248,0.7886343002319336,645,0.800000011920929,0.8867924809455872,,,,,,,
,,18,,,645,,,0.4056483507156372,0.49849459528923035,,,,,
0.875,0.5431774258613586,19,0.6666666865348816,0.795597493648529,679,0.8105263113975525,0.9245282411575317,,,,,,,
,,19,,,679,,,0.4287776052951813,0.527532696723938,,,,,
0.8235294818878174,0.6488302946090698,20,0.6666666865348816,0.7767295241355896,713,0.7894737124443054,0.8867924809455872,,,,,,,
,,20,,,713,,,0.4228112995624542,0.5381686091423035,,,,,
0.9375,0.4850486218929291,21,0.7142857313156128,0.8382750153541565,747,0.8526315689086914,0.9622642397880554,,,,,,,
,,21,,,747,,,0.4500189423561096,0.4941774308681488,,,,,
0.8709677457809448,0.406259685754776,22,0.6428571343421936,0.7836927175521851,781,0.800000011920929,0.9245282411575317,,,,,,,
,,22,,,781,,,0.4870196580886841,0.5185490846633911,,,,,
0.8484848737716675,0.6350588798522949,23,0.6666666865348816,0.7861635684967041,815,0.800000011920929,0.9056603908538818,,,,,,,
,,23,,,815,,,0.506076991558075,0.4865281879901886,,,,,
0.8823529481887817,0.5600137114524841,24,0.7142857313156128,0.8194069862365723,849,0.8315789699554443,0.9245282411575317,,,,,,,
,,24,,,849,,,0.545518159866333,0.5320308804512024,,,,,
0.8787878751754761,0.4248262643814087,25,0.6904761791229248,0.8075022101402283,883,0.821052610874176,0.9245282411575317,,,,,,,
,,25,,,883,,,0.5213337540626526,0.5045415759086609,,,,,
0.8787878751754761,0.4926277697086334,26,0.6904761791229248,0.8075022101402283,917,0.821052610874176,0.9245282411575317,,,,,,,
,,26,,,917,,,0.5382765531539917,0.4778689444065094,,,,,
0.8285714387893677,0.49310538172721863,27,0.6904761791229248,0.7886343002319336,951,0.800000011920929,0.8867924809455872,,,,,,,
,,27,,,951,,,0.5705763697624207,0.5006000399589539,,,,,
0.8857142925262451,0.5715752243995667,28,0.738095223903656,0.831311821937561,985,0.8421052694320679,0.9245282411575317,,,,,,,
,,28,,,985,,,0.5524142980575562,0.4959327280521393,,,,,
0.8787878751754761,0.46047207713127136,29,0.6904761791229248,0.8075022101402283,1019,0.821052610874176,0.9245282411575317,,,,,,,
,,29,,,1019,,,0.5658538341522217,0.4710375964641571,,,,,
0.90625,0.6459380388259888,30,0.6904761791229248,0.816936194896698,1053,0.8315789699554443,0.9433962106704712,,,,,,,
,,30,,,1053,,,0.5760795474052429,0.48032012581825256,,,,,
0.8666666746139526,0.5397363901138306,31,0.6190476417541504,0.7717880010604858,1087,0.7894737124443054,0.9245282411575317,,,,,,,
,,31,,,1087,,,0.5826372504234314,0.4814363420009613,,,,,
0.875,0.5070859789848328,32,0.6666666865348816,0.795597493648529,1121,0.8105263113975525,0.9245282411575317,,,,,,,
,,32,,,1121,,,0.6034189462661743,0.4615396559238434,,,,,
0.8055555820465088,0.4801378846168518,33,0.6904761791229248,0.7792003154754639,1155,0.7894737124443054,0.8679245114326477,,,,,,,
,,33,,,1155,,,0.6195932626724243,0.4577082097530365,,,,,
0.8484848737716675,0.7042513489723206,34,0.6666666865348816,0.7861635684967041,1189,0.800000011920929,0.9056603908538818,,,,,,,
,,34,,,1189,,,0.6360753178596497,0.47281041741371155,,,,,
0.8055555820465088,0.44722825288772583,35,0.6904761791229248,0.7792003154754639,1223,0.7894737124443054,0.8679245114326477,,,,,,,
,,35,,,1223,,,0.639531672000885,0.4602133631706238,,,,,
0.800000011920929,0.47910311818122864,36,0.6666666865348816,0.7672956585884094,1257,0.7789473533630371,0.8679245114326477,,,,,,,
,,36,,,1257,,,0.6429969072341919,0.4840182662010193,,,,,
0.8235294818878174,0.5529226660728455,37,0.6666666865348816,0.7767295241355896,1291,0.7894737124443054,0.8867924809455872,,,,,,,
,,37,,,1291,,,0.6339418292045593,0.4771288335323334,,,,,
0.7777778506278992,0.4411059617996216,38,0.6666666865348816,0.7578616738319397,1325,0.7684210538864136,0.849056601524353,,,,,,,
,,38,,,1325,,,0.6487060189247131,0.43027859926223755,,,,,
0.7894737124443054,0.49478766322135925,39,0.7142857313156128,0.7816711664199829,1359,0.7894737124443054,0.849056601524353,,,,,,,
,,39,,,1359,,,0.6652763485908508,0.4609605073928833,,,,,
0.8235294818878174,0.4972338080406189,40,0.6666666865348816,0.7767295241355896,1393,0.7894737124443054,0.8867924809455872,,,,,,,
,,40,,,1393,,,0.6564587950706482,0.4458899199962616,,,,,
0.7777778506278992,0.4839912950992584,41,0.6666666865348816,0.7578616738319397,1427,0.7684210538864136,0.849056601524353,,,,,,,
,,41,,,1427,,,0.6542246341705322,0.45661163330078125,,,,,
0.8285714387893677,0.46265488862991333,42,0.6904761791229248,0.7886343002319336,1461,0.800000011920929,0.8867924809455872,,,,,,,
,,42,,,1461,,,0.6729385256767273,0.4573991894721985,,,,,
0.8055555820465088,0.39967963099479675,43,0.6904761791229248,0.7792003154754639,1495,0.7894737124443054,0.8679245114326477,,,,,,,
,,43,,,1495,,,0.6686716675758362,0.4476398825645447,,,,,
0.84375,0.47672194242477417,44,0.6428571343421936,0.7742587327957153,1529,0.7894737124443054,0.9056603908538818,,,,,,,
,,44,,,1529,,,0.6825269460678101,0.4337664246559143,,,,,
0.8108107447624207,0.5177860260009766,45,0.7142857313156128,0.7911050915718079,1563,0.800000011920929,0.8679245114326477,,,,,,,
,,45,,,1563,,,0.689374566078186,0.44631484150886536,,,,,
0.8571428656578064,0.4875667095184326,46,0.7142857313156128,0.8099730610847473,1597,0.821052610874176,0.9056603908538818,,,,,,,
,,46,,,1597,,,0.6980613470077515,0.45216843485832214,,,,,
0.8285714387893677,0.5210927128791809,47,0.6904761791229248,0.7886343002319336,1631,0.800000011920929,0.8867924809455872,,,,,,,
,,47,,,1631,,,0.6888277530670166,0.44694942235946655,,,,,
0.8285714387893677,0.5937535762786865,48,0.6904761791229248,0.7886343002319336,1665,0.800000011920929,0.8867924809455872,,,,,,,
,,48,,,1665,,,0.673204243183136,0.44326353073120117,,,,,
0.7857142686843872,0.46537765860557556,49,0.7857142686843872,0.8079515099525452,1699,0.8105263113975525,0.8301886916160583,,,,,,,
,,49,,,1699,,,0.6921082735061646,0.4469722509384155,,,,,
0.7894737124443054,0.43225932121276855,50,0.7142857313156128,0.7816711664199829,1733,0.7894737124443054,0.849056601524353,,,,,,,
,,50,,,1733,,,0.7081298232078552,0.43608522415161133,,,,,
0.8333333134651184,0.4007289409637451,51,0.7142857313156128,0.8005390167236328,1767,0.8105263113975525,0.8867924809455872,,,,,,,
,,51,,,1767,,,0.6873382925987244,0.443775475025177,,,,,
0.800000011920929,0.5036637783050537,52,0.761904776096344,0.8054806590080261,1801,0.8105263113975525,0.849056601524353,,,,,,,
,,52,,,1801,,,0.6985685229301453,0.4371412694454193,,,,,
0.8108107447624207,0.483902245759964,53,0.7142857313156128,0.7911050915718079,1835,0.800000011920929,0.8679245114326477,,,,,,,
,,53,,,1835,,,0.7089248299598694,0.4310256242752075,,,,,
0.7631579041481018,0.4264886677265167,54,0.6904761791229248,0.760332465171814,1869,0.7684210538864136,0.8301886916160583,,,,,,,
,,54,,,1869,,,0.7060258388519287,0.4174301028251648,,,,,
0.8055555820465088,0.5303906202316284,55,0.6904761791229248,0.7792003154754639,1903,0.7894737124443054,0.8679245114326477,,,,,,,
,,55,,,1903,,,0.7152040600776672,0.43084219098091125,,,,,
0.800000011920929,0.5862820744514465,56,0.6666666865348816,0.7672956585884094,1937,0.7789473533630371,0.8679245114326477,,,,,,,
,,56,,,1937,,,0.7211191654205322,0.417248010635376,,,,,
0.7894737124443054,0.4654700756072998,57,0.7142857313156128,0.7816711664199829,1971,0.7894737124443054,0.849056601524353,,,,,,,
,,57,,,1971,,,0.7198676466941833,0.4166576564311981,,,,,
0.8125,0.467214435338974,58,0.6190476417541504,0.7529200315475464,2005,0.7684210538864136,0.8867924809455872,,,,,,,
,,58,,,2005,,,0.7302981615066528,0.4317299425601959,,,,,
0.7941176295280457,0.5996588468551636,59,0.6428571343421936,0.7553907632827759,2039,0.7684210538864136,0.8679245114326477,,,,,,,
,,59,,,2039,,,0.7344620227813721,0.4200000464916229,,,,,
0.7837837338447571,0.4459991753101349,60,0.6904761791229248,0.7697663903236389,2073,0.7789473533630371,0.849056601524353,,,,,,,
,,60,,,2073,,,0.7255454063415527,0.4111320972442627,,,,,
0.800000011920929,0.4528808295726776,61,0.6666666865348816,0.7672956585884094,2107,0.7789473533630371,0.8679245114326477,,,,,,,
,,61,,,2107,,,0.7325238585472107,0.3995218276977539,,,,,
0.8235294818878174,0.44627395272254944,62,0.6666666865348816,0.7767295241355896,2141,0.7894737124443054,0.8867924809455872,,,,,,,
,,62,,,2141,,,0.7316295504570007,0.4266044497489929,,,,,
0.8285714387893677,0.4592866897583008,63,0.6904761791229248,0.7886343002319336,2175,0.800000011920929,0.8867924809455872,,,,,,,
,,63,,,2175,,,0.745432436466217,0.38917025923728943,,,,,
0.7837837338447571,0.550034761428833,64,0.6904761791229248,0.7697663903236389,2209,0.7789473533630371,0.849056601524353,,,,,,,
,,64,,,2209,,,0.7418121695518494,0.4269489645957947,,,,,
0.7837837338447571,0.5452616810798645,65,0.6904761791229248,0.7697663903236389,2243,0.7789473533630371,0.849056601524353,,,,,,,
,,65,,,2243,,,0.7433271408081055,0.40918174386024475,,,,,
0.7837837338447571,0.4778134524822235,66,0.6904761791229248,0.7697663903236389,2277,0.7789473533630371,0.849056601524353,,,,,,,
,,66,,,2277,,,0.7467058300971985,0.434867262840271,,,,,
0.7837837338447571,0.46620360016822815,67,0.6904761791229248,0.7697663903236389,2311,0.7789473533630371,0.849056601524353,,,,,,,
,,67,,,2311,,,0.7532063722610474,0.40231797099113464,,,,,
0.7631579041481018,0.43352043628692627,68,0.6904761791229248,0.760332465171814,2345,0.7684210538864136,0.8301886916160583,,,,,,,
,,68,,,2345,,,0.769166886806488,0.3938373029232025,,,,,
0.7777778506278992,0.5023301243782043,69,0.6666666865348816,0.7578616738319397,2379,0.7684210538864136,0.849056601524353,,,,,,,
,,69,,,2379,,,0.7568916082382202,0.38789045810699463,,,,,
0.8055555820465088,0.41706591844558716,70,0.6904761791229248,0.7792003154754639,2413,0.7894737124443054,0.8679245114326477,,,,,,,
,,70,,,2413,,,0.7652994990348816,0.39340779185295105,,,,,
0.8055555820465088,0.39388516545295715,71,0.6904761791229248,0.7792003154754639,2447,0.7894737124443054,0.8679245114326477,,,,,,,
,,71,,,2447,,,0.7779473662376404,0.4027779698371887,,,,,
0.8285714387893677,0.4633360505104065,72,0.6904761791229248,0.7886343002319336,2481,0.800000011920929,0.8867924809455872,,,,,,,
,,72,,,2481,,,0.7687712907791138,0.3953050673007965,,,,,
0.7837837338447571,0.4158835709095001,73,0.6904761791229248,0.7697663903236389,2515,0.7789473533630371,0.849056601524353,,,,,,,
,,73,,,2515,,,0.7653183341026306,0.4098677933216095,,,,,
