val_loss,val_specificity,val_sensitivity,val_auroc,val_precision,val_accuracy,epoch,step,train_loss,unlabeled_data_utilization,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.6183271408081055,1.0,0.0,0.5,0.0,0.557894766330719,0,26,,,,,,,
,,,,,,0,26,0.6332647204399109,0.0,,,,,
0.8513643145561218,0.9811320900917053,0.0,0.49056604504585266,0.0,0.5473684072494507,1,53,,,,,,,
,,,,,,1,53,0.6211903095245361,0.0,,,,,
1.3807168006896973,0.9811320900917053,0.0,0.49056604504585266,0.0,0.5473684072494507,2,80,,,,,,,
,,,,,,2,80,0.6235670447349548,0.0,,,,,
2.0391056537628174,0.9811320900917053,0.095238097012043,0.5381851196289062,0.800000011920929,0.5894736647605896,3,107,,,,,,,
,,,,,,3,107,0.601168692111969,0.0,,,,,
2.4734983444213867,0.9811320900917053,0.2857142984867096,0.6334232091903687,0.9230769276618958,0.6736842393875122,4,134,,,,,,,
,,,,,,4,134,0.5774590969085693,0.0,,,,,
1.2208131551742554,0.9433962106704712,0.4285714328289032,0.6859838366508484,0.8571428656578064,0.7157894968986511,5,161,,,,,,,
,,,,,,5,161,0.5734789967536926,0.0,,,,,
3.2234342098236084,0.9622642397880554,0.4285714328289032,0.6954177618026733,0.8999999761581421,0.7263157963752747,6,188,,,,,,,
,,,,,,6,188,0.5548655390739441,0.0,,,,,
1.2425622940063477,0.9056603908538818,0.4761904776096344,0.6909254193305969,0.800000011920929,0.7157894968986511,7,215,,,,,,,
,,,,,,7,215,0.5404189229011536,0.0,,,,,
0.8013882040977478,0.9245282411575317,0.523809552192688,0.7241688966751099,0.8461537957191467,0.7473683953285217,8,242,,,,,,,
,,,,,,8,242,0.5395165085792542,0.0,,,,,
1.8318628072738647,0.9433962106704712,0.4761904776096344,0.7097933292388916,0.8695652484893799,0.7368420958518982,9,269,,,,,,,
,,,,,,9,269,0.5310149788856506,0.0,,,,,
1.7205328941345215,0.9433962106704712,0.5476190447807312,0.7455076575279236,0.8846153616905212,0.7684210538864136,10,296,,,,,,,
,,,,,,10,296,0.5184093713760376,0.0,,,,,
1.1065796613693237,0.9245282411575317,0.5714285969734192,0.7479784488677979,0.8571428656578064,0.7684210538864136,11,323,,,,,,,
,,,,,,11,323,0.5169366598129272,0.0,,,,,
0.7892597913742065,0.8679245114326477,0.6428571343421936,0.7553907632827759,0.7941176295280457,0.7684210538864136,12,350,,,,,,,
,,,,,,12,350,0.48736944794654846,0.0,,,,,
3.356480121612549,0.8113208413124084,0.6666666865348816,0.738993763923645,0.7368420958518982,0.7473683953285217,13,377,,,,,,,
,,,,,,13,377,0.48394009470939636,0.0,,,,,
1.2816096544265747,0.849056601524353,0.6190476417541504,0.7340521812438965,0.7647058367729187,0.7473683953285217,14,404,,,,,,,
,,,,,,14,404,0.45348721742630005,0.0,,,,,
2.4232869148254395,0.8301886916160583,0.6428571343421936,0.7365228533744812,0.75,0.7473683953285217,15,431,,,,,,,
,,,,,,15,431,0.4743873178958893,0.0,,,,,
1.2052555084228516,0.8113208413124084,0.6904761791229248,0.7508984804153442,0.7435897588729858,0.75789475440979,16,458,,,,,,,
,,,,,,16,458,0.4795229434967041,0.0,,,,,
1.1419447660446167,0.9056603908538818,0.5952380895614624,0.7504492402076721,0.8333333134651184,0.7684210538864136,17,485,,,,,,,
,,,,,,17,485,0.4795232117176056,0.0,,,,,
0.9040066599845886,0.8867924809455872,0.6428571343421936,0.7648246884346008,0.8181818127632141,0.7789473533630371,18,512,,,,,,,
,,,,,,18,512,0.48457008600234985,0.0,,,,,
0.5172638297080994,0.9245282411575317,0.5476190447807312,0.7360737323760986,0.8518518805503845,0.75789475440979,19,539,,,,,,,
,,,,,,19,539,0.4515382647514343,0.0,,,,,
0.897455096244812,0.9245282411575317,0.6428571343421936,0.7836927175521851,0.8709677457809448,0.800000011920929,20,566,,,,,,,
,,,,,,20,566,0.4591924250125885,0.0,,,,,
0.4724067747592926,0.9056603908538818,0.6190476417541504,0.7623540163040161,0.8387095928192139,0.7789473533630371,21,593,,,,,,,
,,,,,,21,593,0.4607390761375427,0.0,,,,,
1.104445457458496,0.9056603908538818,0.6428571343421936,0.7742587327957153,0.84375,0.7894737124443054,22,620,,,,,,,
,,,,,,22,620,0.44253310561180115,0.0,,,,,
1.0810142755508423,0.9056603908538818,0.7142857313156128,0.8099730610847473,0.8571428656578064,0.821052610874176,23,647,,,,,,,
,,,,,,23,647,0.4547586739063263,0.0,,,,,
0.6007550954818726,0.9056603908538818,0.6428571343421936,0.7742587327957153,0.84375,0.7894737124443054,24,674,,,,,,,
,,,,,,24,674,0.4589068591594696,0.0,,,,,
1.6375770568847656,0.8679245114326477,0.6428571343421936,0.7553907632827759,0.7941176295280457,0.7684210538864136,25,701,,,,,,,
,,,,,,25,701,0.44132035970687866,0.0,,,,,
0.9226019382476807,0.9433962106704712,0.6666666865348816,0.8050314784049988,0.9032257795333862,0.821052610874176,26,728,,,,,,,
,,,,,,26,728,0.46334055066108704,0.0,,,,,
0.4568692147731781,0.9245282411575317,0.6666666865348816,0.795597493648529,0.875,0.8105263113975525,27,755,,,,,,,
,,,,,,27,755,0.4527376890182495,0.0,,,,,
0.8753132224082947,0.9056603908538818,0.6428571343421936,0.7742587327957153,0.84375,0.7894737124443054,28,782,,,,,,,
,,,,,,28,782,0.4403986632823944,0.0,,,,,
0.5120548605918884,0.8679245114326477,0.738095223903656,0.8030098080635071,0.8157894611358643,0.8105263113975525,29,809,,,,,,,
,,,,,,29,809,0.424502968788147,0.0,,,,,
0.47749510407447815,0.8679245114326477,0.761904776096344,0.8149146437644958,0.8205127716064453,0.821052610874176,30,836,,,,,,,
,,,,,,30,836,0.4418626129627228,0.0,,,,,
0.6926383376121521,0.9056603908538818,0.7142857313156128,0.8099730610847473,0.8571428656578064,0.821052610874176,31,863,,,,,,,
,,,,,,31,863,0.43417760729789734,0.0,,,,,
0.9915724396705627,0.9245282411575317,0.6666666865348816,0.795597493648529,0.875,0.8105263113975525,32,890,,,,,,,
,,,,,,32,890,0.44874727725982666,0.0,,,,,
0.47916096448898315,0.9056603908538818,0.6904761791229248,0.7980683445930481,0.8529411554336548,0.8105263113975525,33,917,,,,,,,
,,,,,,33,917,0.43436703085899353,0.0,,,,,
0.6542963981628418,0.8867924809455872,0.7142857313156128,0.8005390167236328,0.8333333134651184,0.8105263113975525,34,944,,,,,,,
,,,,,,34,944,0.4366111159324646,0.0,,,,,
0.3995310068130493,0.8679245114326477,0.7142857313156128,0.7911050915718079,0.8108107447624207,0.800000011920929,35,971,,,,,,,
,,,,,,35,971,0.4164867401123047,0.0,,,,,
0.6023050546646118,0.8867924809455872,0.6904761791229248,0.7886343002319336,0.8285714387893677,0.800000011920929,36,998,,,,,,,
,,,,,,36,998,0.4042510390281677,0.0,,,,,
1.2645896673202515,0.8867924809455872,0.7142857313156128,0.8005390167236328,0.8333333134651184,0.8105263113975525,37,1025,,,,,,,
,,,,,,37,1025,0.43889567255973816,0.0,,,,,
0.930895984172821,0.9056603908538818,0.7142857313156128,0.8099730610847473,0.8571428656578064,0.821052610874176,38,1052,,,,,,,
,,,,,,38,1052,0.4195445477962494,0.0,,,,,
0.47204476594924927,0.8679245114326477,0.6904761791229248,0.7792003154754639,0.8055555820465088,0.7894737124443054,39,1079,,,,,,,
,,,,,,39,1079,0.41911646723747253,0.0,,,,,
0.5013427734375,0.9245282411575317,0.738095223903656,0.831311821937561,0.8857142925262451,0.8421052694320679,40,1106,,,,,,,
,,,,,,40,1106,0.4059523046016693,0.0,,,,,
0.5097609758377075,0.9245282411575317,0.7142857313156128,0.8194069862365723,0.8823529481887817,0.8315789699554443,41,1133,,,,,,,
,,,,,,41,1133,0.43167540431022644,0.0,,,,,
0.5473787188529968,0.9056603908538818,0.6428571343421936,0.7742587327957153,0.84375,0.7894737124443054,42,1160,,,,,,,
,,,,,,42,1160,0.4222901165485382,0.0,,,,,
0.7141207456588745,0.8867924809455872,0.6666666865348816,0.7767295241355896,0.8235294818878174,0.7894737124443054,43,1187,,,,,,,
,,,,,,43,1187,0.4021404981613159,0.0,,,,,
0.5422536730766296,0.9433962106704712,0.6666666865348816,0.8050314784049988,0.9032257795333862,0.821052610874176,44,1214,,,,,,,
,,,,,,44,1214,0.4266549050807953,0.0,,,,,
