val_auroc,val_specificity,epoch,step,val_accuracy,val_loss,val_sensitivity,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_precision,test_accuracy,test_sensitivity,test_specificity
0.5,1.0,0,26,0.557894766330719,0.6179043650627136,0.0,0.0,,,,,,,
,,0,26,,,,,0.631296694278717,0.0,,,,,
0.5172955989837646,0.8679245114326477,1,53,0.557894766330719,0.8435930609703064,0.1666666716337204,0.5,,,,,,,
,,1,53,,,,,0.6231335401535034,0.0,,,,,
0.5029200315475464,0.8867924809455872,2,80,0.5473684072494507,0.6107083559036255,0.1190476194024086,0.4545454680919647,,,,,,,
,,2,80,,,,,0.6111440062522888,0.0,,,,,
0.590745747089386,0.9433962106704712,3,107,0.6315789222717285,1.810034155845642,0.2380952388048172,0.7692307829856873,,,,,,,
,,3,107,,,,,0.6053197383880615,0.0,,,,,
0.6264600157737732,0.9433962106704712,4,134,0.6631578803062439,0.9761028289794922,0.3095238208770752,0.8125,,,,,,,
,,4,134,,,,,0.6060804128646851,0.0,,,,,
0.6621742844581604,0.9433962106704712,5,161,0.6947368383407593,1.2174116373062134,0.380952388048172,0.8421052694320679,,,,,,,
,,5,161,,,,,0.5786306858062744,0.0,,,,,
0.7241688966751099,0.9245282411575317,6,188,0.7473683953285217,1.6367607116699219,0.523809552192688,0.8461537957191467,,,,,,,
,,6,188,,,,,0.5654622912406921,0.0,,,,,
0.6745282411575317,0.849056601524353,7,215,0.6947368383407593,1.5783500671386719,0.5,0.7241379022598267,,,,,,,
,,7,215,,,,,0.5473154187202454,0.0,,,,,
0.7385445237159729,0.9056603908538818,8,242,0.75789475440979,0.6167506575584412,0.5714285969734192,0.8275862336158752,,,,,,,
,,8,242,,,,,0.5242317318916321,0.0,,,,,
0.7598832249641418,0.9245282411575317,9,269,0.7789473533630371,1.5306963920593262,0.5952380895614624,0.8620689511299133,,,,,,,
,,9,269,,,,,0.525576651096344,0.0,,,,,
0.7529200315475464,0.8867924809455872,10,296,0.7684210538864136,0.8429073691368103,0.6190476417541504,0.8125,,,,,,,
,,10,296,,,,,0.5268810987472534,0.0,,,,,
0.7504492402076721,0.9056603908538818,11,323,0.7684210538864136,1.7565054893493652,0.5952380895614624,0.8333333134651184,,,,,,,
,,11,323,,,,,0.4973791241645813,0.0,,,,,
0.8075022101402283,0.9245282411575317,12,350,0.821052610874176,1.2328521013259888,0.6904761791229248,0.8787878751754761,,,,,,,
,,12,350,,,,,0.4995703399181366,0.0,,,,,
0.7836927175521851,0.9245282411575317,13,377,0.800000011920929,1.2706530094146729,0.6428571343421936,0.8709677457809448,,,,,,,
,,13,377,,,,,0.48486948013305664,0.0,,,,,
0.7598832249641418,0.9245282411575317,14,404,0.7789473533630371,0.7856203317642212,0.5952380895614624,0.8620689511299133,,,,,,,
,,14,404,,,,,0.4643075168132782,0.0,,,,,
0.7836927175521851,0.9245282411575317,15,431,0.800000011920929,0.8651393055915833,0.6428571343421936,0.8709677457809448,,,,,,,
,,15,431,,,,,0.4909435212612152,0.0,,,,,
0.8075022101402283,0.9245282411575317,16,458,0.821052610874176,0.5260966420173645,0.6904761791229248,0.8787878751754761,,,,,,,
,,16,458,,,,,0.4720321595668793,0.0,,,,,
0.8075022101402283,0.9245282411575317,17,485,0.821052610874176,1.1108508110046387,0.6904761791229248,0.8787878751754761,,,,,,,
,,17,485,,,,,0.46909740567207336,0.0,,,,,
0.7529200315475464,0.8867924809455872,18,512,0.7684210538864136,1.1608303785324097,0.6190476417541504,0.8125,,,,,,,
,,18,512,,,,,0.46849361062049866,0.0,,,,,
0.8099730610847473,0.9056603908538818,19,539,0.821052610874176,0.7678620219230652,0.7142857313156128,0.8571428656578064,,,,,,,
,,19,539,,,,,0.4557946026325226,0.0,,,,,
0.7742587327957153,0.9056603908538818,20,566,0.7894737124443054,0.5208041667938232,0.6428571343421936,0.84375,,,,,,,
,,20,566,,,,,0.4522939920425415,0.0,,,,,
0.795597493648529,0.9245282411575317,21,593,0.8105263113975525,0.4646041989326477,0.6666666865348816,0.875,,,,,,,
,,21,593,,,,,0.43998369574546814,0.0,,,,,
0.795597493648529,0.9245282411575317,22,620,0.8105263113975525,0.6206068396568298,0.6666666865348816,0.875,,,,,,,
,,22,620,,,,,0.4392070472240448,0.0,,,,,
0.816936194896698,0.9433962106704712,23,647,0.8315789699554443,1.4799628257751465,0.6904761791229248,0.90625,,,,,,,
,,23,647,,,,,0.4289510250091553,0.0,,,,,
0.828840970993042,0.9433962106704712,24,674,0.8421052694320679,1.1356667280197144,0.7142857313156128,0.9090909361839294,,,,,,,
,,24,674,,,,,0.43852660059928894,0.0,,,,,
0.795597493648529,0.9245282411575317,25,701,0.8105263113975525,0.9813346266746521,0.6666666865348816,0.875,,,,,,,
,,25,701,,,,,0.43969210982322693,0.0,,,,,
0.828840970993042,0.9433962106704712,26,728,0.8421052694320679,0.9062735438346863,0.7142857313156128,0.9090909361839294,,,,,,,
,,26,728,,,,,0.42258286476135254,0.0,,,,,
0.8194069862365723,0.9245282411575317,27,755,0.8315789699554443,0.4006066620349884,0.7142857313156128,0.8823529481887817,,,,,,,
,,27,755,,,,,0.43947121500968933,0.0,,,,,
0.8050314784049988,0.9433962106704712,28,782,0.821052610874176,0.7753718495368958,0.6666666865348816,0.9032257795333862,,,,,,,
,,28,782,,,,,0.41972437500953674,0.0,,,,,
