epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.0714285746216774,0.5684210658073425,0.5168463587760925,0.6000000238418579,0.9622642397880554,0.7059178948402405,33,,,,,,,
0,,,,,,,33,0.6354595422744751,0.030906856060028076,,,,,
1,0.0476190485060215,0.5789473652839661,0.523809552192688,1.0,1.0,1.132603406906128,67,,,,,,,
1,,,,,,,67,0.630558967590332,0.016464781016111374,,,,,
2,0.02380952425301075,0.5473684072494507,0.4930368661880493,0.3333333432674408,0.9622642397880554,0.8902572393417358,101,,,,,,,
2,,,,,,,101,0.6256898641586304,0.02599550224840641,,,,,
3,0.2380952388048172,0.621052622795105,0.581311821937561,0.7142857313156128,0.9245282411575317,0.5982621908187866,135,,,,,,,
3,,,,,,,135,0.614945113658905,0.028719700872898102,,,,,
4,0.3571428656578064,0.6736842393875122,0.6408355832099915,0.7894737124443054,0.9245282411575317,0.6091455221176147,169,,,,,,,
4,,,,,,,169,0.6284102201461792,0.04345463961362839,,,,,
5,0.6428571343421936,0.7368420958518982,0.7270889282226562,0.7297297716140747,0.8113208413124084,0.8175214529037476,203,,,,,,,
5,,,,,,,203,0.6043875813484192,0.03887808695435524,,,,,
6,0.6190476417541504,0.6947368383407593,0.6868823170661926,0.6666666865348816,0.7547169923782349,0.6637365818023682,237,,,,,,,
6,,,,,,,237,0.5895848274230957,0.045249275863170624,,,,,
7,0.4761904776096344,0.6842105388641357,0.6626235246658325,0.7142857313156128,0.849056601524353,0.7262369394302368,271,,,,,,,
7,,,,,,,271,0.5776200294494629,0.03388550505042076,,,,,
8,0.6428571343421936,0.7157894968986511,0.7082209587097168,0.692307710647583,0.7735848426818848,0.7078068256378174,305,,,,,,,
8,,,,,,,305,0.5551691055297852,0.05112037807703018,,,,,
9,0.6904761791229248,0.7368420958518982,0.7320306301116943,0.707317054271698,0.7735848426818848,0.9853270053863525,339,,,,,,,
9,,,,,,,339,0.5481651425361633,0.07931733876466751,,,,,
10,0.7142857313156128,0.7789473533630371,0.7722371816635132,0.7692307829856873,0.8301886916160583,0.5527684688568115,373,,,,,,,
10,,,,,,,373,0.5385833382606506,0.10794612020254135,,,,,
11,0.6904761791229248,0.800000011920929,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.5954284071922302,407,,,,,,,
11,,,,,,,407,0.5314868092536926,0.1523943990468979,,,,,
12,0.6904761791229248,0.8105263113975525,0.7980683445930481,0.8529411554336548,0.9056603908538818,0.5461226105690002,441,,,,,,,
12,,,,,,,441,0.5324648022651672,0.1765904426574707,,,,,
13,0.6190476417541504,0.75789475440979,0.7434860467910767,0.7878788113594055,0.8679245114326477,0.48611384630203247,475,,,,,,,
13,,,,,,,475,0.5213934183120728,0.20305278897285461,,,,,
14,0.6904761791229248,0.7789473533630371,0.7697663903236389,0.7837837338447571,0.849056601524353,0.7870588898658752,509,,,,,,,
14,,,,,,,509,0.5448868870735168,0.25527364015579224,,,,,
15,0.6904761791229248,0.800000011920929,0.7886343002319336,0.8285714387893677,0.8867924809455872,0.4768562614917755,543,,,,,,,
