step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.0,1.0,0.5,0.0,0.557894766330719,0.6207611560821533,0,,,,,,,
26,,,,,,,0,0.0,0.6278092861175537,,,,,
53,0.0476190485060215,0.9622642397880554,0.5049416422843933,0.5,0.557894766330719,0.7772353887557983,1,,,,,,,
53,,,,,,,1,0.0,0.6267688870429993,,,,,
80,0.0714285746216774,1.0,0.5357142686843872,1.0,0.5894736647605896,0.7798475027084351,2,,,,,,,
80,,,,,,,2,0.0,0.614818274974823,,,,,
107,0.02380952425301075,0.9622642397880554,0.4930368661880493,0.3333333432674408,0.5473684072494507,0.6072778105735779,3,,,,,,,
107,,,,,,,3,0.0,0.617765486240387,,,,,
134,0.1428571492433548,0.9056603908538818,0.5242587924003601,0.5454545617103577,0.5684210658073425,0.9408648610115051,4,,,,,,,
134,,,,,,,4,0.0,0.6095793843269348,,,,,
161,0.3333333432674408,0.8679245114326477,0.6006289720535278,0.6666666865348816,0.6315789222717285,0.8172802329063416,5,,,,,,,
161,,,,,,,5,0.0,0.5930657982826233,,,,,
188,0.5714285969734192,0.7547169923782349,0.6630727648735046,0.6486486196517944,0.6736842393875122,0.5438283681869507,6,,,,,,,
188,,,,,,,6,0.0,0.5897419452667236,,,,,
215,0.523809552192688,0.792452871799469,0.6581311821937561,0.6666666865348816,0.6736842393875122,1.0099990367889404,7,,,,,,,
215,,,,,,,7,0.0,0.56941819190979,,,,,
242,0.523809552192688,0.7735848426818848,0.6486971974372864,0.6470588445663452,0.6631578803062439,0.7366156578063965,8,,,,,,,
242,,,,,,,8,0.0,0.5495598912239075,,,,,
269,0.4761904776096344,0.7358490824699402,0.6060197353363037,0.5882353186607361,0.621052622795105,0.5703165531158447,9,,,,,,,
269,,,,,,,9,0.0,0.5520522594451904,,,,,
296,0.4523809850215912,0.8301886916160583,0.6412848234176636,0.6785714626312256,0.6631578803062439,0.6806911826133728,10,,,,,,,
296,,,,,,,10,0.0,0.5382935404777527,,,,,
323,0.4523809850215912,0.9056603908538818,0.6790205836296082,0.7916666865348816,0.7052631378173828,0.6393532156944275,11,,,,,,,
323,,,,,,,11,0.0,0.518551230430603,,,,,
350,0.4523809850215912,0.8679245114326477,0.6601526737213135,0.7307692170143127,0.6842105388641357,0.5147108435630798,12,,,,,,,
350,,,,,,,12,0.0,0.5168904066085815,,,,,
377,0.523809552192688,0.8867924809455872,0.7053009867668152,0.7857142686843872,0.7263157963752747,0.5241425037384033,13,,,,,,,
377,,,,,,,13,0.0,0.507127046585083,,,,,
404,0.5952380895614624,0.849056601524353,0.7221473455429077,0.7575757503509521,0.7368420958518982,0.4893605411052704,14,,,,,,,
404,,,,,,,14,0.0,0.4959126114845276,,,,,
431,0.5714285969734192,0.7358490824699402,0.6536387801170349,0.6315789222717285,0.6631578803062439,0.9609034657478333,15,,,,,,,
431,,,,,,,15,0.0,0.5165567994117737,,,,,
458,0.6428571343421936,0.8867924809455872,0.7648246884346008,0.8181818127632141,0.7789473533630371,1.6247950792312622,16,,,,,,,
458,,,,,,,16,0.0,0.4757497310638428,,,,,
485,0.6428571343421936,0.8679245114326477,0.7553907632827759,0.7941176295280457,0.7684210538864136,0.9132421612739563,17,,,,,,,
485,,,,,,,17,0.0,0.5039483904838562,,,,,
512,0.6428571343421936,0.8679245114326477,0.7553907632827759,0.7941176295280457,0.7684210538864136,0.6168448328971863,18,,,,,,,
512,,,,,,,18,0.0,0.4880675971508026,,,,,
539,0.5714285969734192,0.9433962106704712,0.7574123740196228,0.8888888955116272,0.7789473533630371,0.6137179732322693,19,,,,,,,
539,,,,,,,19,0.0,0.48023417592048645,,,,,
566,0.6904761791229248,0.8113208413124084,0.7508984804153442,0.7435897588729858,0.75789475440979,0.6504174470901489,20,,,,,,,
566,,,,,,,20,0.0,0.46723297238349915,,,,,
593,0.5952380895614624,0.9245282411575317,0.7598832249641418,0.8620689511299133,0.7789473533630371,0.6045485734939575,21,,,,,,,
593,,,,,,,21,0.0,0.4673711955547333,,,,,
620,0.5476190447807312,0.9056603908538818,0.7266397476196289,0.8214285373687744,0.7473683953285217,0.7994297742843628,22,,,,,,,
620,,,,,,,22,0.0,0.46882209181785583,,,,,
647,0.7142857313156128,0.7547169923782349,0.734501302242279,0.6976743936538696,0.7368420958518982,0.6343883872032166,23,,,,,,,
647,,,,,,,23,0.0,0.46563437581062317,,,,,
674,0.7142857313156128,0.8867924809455872,0.8005390167236328,0.8333333134651184,0.8105263113975525,0.47484326362609863,24,,,,,,,
674,,,,,,,24,0.0,0.46800604462623596,,,,,
701,0.6904761791229248,0.849056601524353,0.7697663903236389,0.7837837338447571,0.7789473533630371,0.5501684546470642,25,,,,,,,
701,,,,,,,25,0.0,0.46544766426086426,,,,,
728,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.8709677457809448,0.800000011920929,0.5902292728424072,26,,,,,,,
728,,,,,,,26,0.0,0.45593172311782837,,,,,
755,0.6428571343421936,0.9245282411575317,0.7836927175521851,0.8709677457809448,0.800000011920929,0.5161011219024658,27,,,,,,,
755,,,,,,,27,0.0,0.4394776523113251,,,,,
782,0.6190476417541504,0.9056603908538818,0.7623540163040161,0.8387095928192139,0.7789473533630371,0.8634288311004639,28,,,,,,,
782,,,,,,,28,0.0,0.45157378911972046,,,,,
809,0.6666666865348816,0.7735848426818848,0.7201257944107056,0.699999988079071,0.7263157963752747,0.5017527937889099,29,,,,,,,
809,,,,,,,29,0.0,0.44326433539390564,,,,,
836,0.6666666865348816,0.8867924809455872,0.7767295241355896,0.8235294818878174,0.7894737124443054,0.5239982604980469,30,,,,,,,
836,,,,,,,30,0.0,0.4335078001022339,,,,,
863,0.738095223903656,0.8867924809455872,0.8124438524246216,0.8378377556800842,0.821052610874176,0.46598419547080994,31,,,,,,,
863,,,,,,,31,0.0,0.44734880328178406,,,,,
890,0.7142857313156128,0.849056601524353,0.7816711664199829,0.7894737124443054,0.7894737124443054,0.4799392819404602,32,,,,,,,
890,,,,,,,32,0.0,0.4343931972980499,,,,,
917,0.6190476417541504,0.9056603908538818,0.7623540163040161,0.8387095928192139,0.7789473533630371,0.47842836380004883,33,,,,,,,
917,,,,,,,33,0.0,0.4281198978424072,,,,,
944,0.6190476417541504,0.8867924809455872,0.7529200315475464,0.8125,0.7684210538864136,0.7076334953308105,34,,,,,,,
944,,,,,,,34,0.0,0.44399723410606384,,,,,
971,0.761904776096344,0.6603773832321167,0.7111411094665527,0.6399999856948853,0.7052631378173828,0.6983405947685242,35,,,,,,,
971,,,,,,,35,0.0,0.44268926978111267,,,,,
998,0.6190476417541504,0.8867924809455872,0.7529200315475464,0.8125,0.7684210538864136,0.8735511898994446,36,,,,,,,
998,,,,,,,36,0.0,0.4272589385509491,,,,,
1025,0.7857142686843872,0.8679245114326477,0.8268193006515503,0.824999988079071,0.8315789699554443,0.5324938297271729,37,,,,,,,
1025,,,,,,,37,0.0,0.42626097798347473,,,,,
1052,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8823529481887817,0.8315789699554443,0.480624258518219,38,,,,,,,
1052,,,,,,,38,0.0,0.45489415526390076,,,,,
1079,0.738095223903656,0.7735848426818848,0.7558401226997375,0.7209302186965942,0.75789475440979,0.42708468437194824,39,,,,,,,
1079,,,,,,,39,0.0,0.4127962291240692,,,,,
