val_accuracy,step,epoch,val_precision,val_sensitivity,val_specificity,val_loss,val_auroc,train_loss,unlabeled_data_utilization,test_sensitivity,test_accuracy,test_auroc,test_specificity,test_precision
0.49473685026168823,26,0,0.4615384638309479,0.8571428656578064,0.2075471729040146,1.139973759651184,0.5323450565338135,,,,,,,
,26,0,,,,,,0.6327082514762878,0.00899128895252943,,,,,
0.5894736647605896,53,1,0.800000011920929,0.095238097012043,0.9811320900917053,1.59111750125885,0.5381851196289062,,,,,,,
,53,1,,,,,,0.6296998262405396,0.02438540942966938,,,,,
0.7157894968986511,80,2,0.7777778506278992,0.5,0.8867924809455872,0.9630753993988037,0.6933962106704712,,,,,,,
,80,2,,,,,,0.6139277815818787,0.017327534034848213,,,,,
0.6631578803062439,107,3,0.7083333134651184,0.4047619104385376,0.8679245114326477,1.0955935716629028,0.636343240737915,,,,,,,
,107,3,,,,,,0.5995108485221863,0.02062995731830597,,,,,
0.7157894968986511,134,4,0.7586206793785095,0.523809552192688,0.8679245114326477,0.9764504432678223,0.6958670616149902,,,,,,,
,134,4,,,,,,0.5888466238975525,0.022923247888684273,,,,,
0.7473683953285217,161,5,0.75,0.6428571343421936,0.8301886916160583,0.7011879086494446,0.7365228533744812,,,,,,,
,161,5,,,,,,0.5726541876792908,0.029429679736495018,,,,,
0.7473683953285217,188,6,0.78125,0.5952380895614624,0.8679245114326477,0.6758859157562256,0.7315813302993774,,,,,,,
,188,6,,,,,,0.5514021515846252,0.024654801934957504,,,,,
0.6947368383407593,215,7,0.782608687877655,0.4285714328289032,0.9056603908538818,0.8513128757476807,0.6671159267425537,,,,,,,
,215,7,,,,,,0.536462664604187,0.036537740379571915,,,,,
0.7789473533630371,242,8,0.8620689511299133,0.5952380895614624,0.9245282411575317,0.7407363653182983,0.7598832249641418,,,,,,,
,242,8,,,,,,0.5221388936042786,0.05399272218346596,,,,,
0.821052610874176,269,9,0.9629629850387573,0.6190476417541504,0.9811320900917053,0.7145612239837646,0.8000898957252502,,,,,,,
,269,9,,,,,,0.5578312277793884,0.07490509003400803,,,,,
0.821052610874176,296,10,0.931034505367279,0.6428571343421936,0.9622642397880554,1.1422710418701172,0.8025606870651245,,,,,,,
,296,10,,,,,,0.5461219549179077,0.0687449648976326,,,,,
0.7684210538864136,323,11,0.8125,0.6190476417541504,0.8867924809455872,0.7052463889122009,0.7529200315475464,,,,,,,
,323,11,,,,,,0.5316498875617981,0.07015200704336166,,,,,
0.7789473533630371,350,12,0.8620689511299133,0.5952380895614624,0.9245282411575317,0.8268792629241943,0.7598832249641418,,,,,,,
,350,12,,,,,,0.5381718277931213,0.0846303328871727,,,,,
0.800000011920929,377,13,0.8709677457809448,0.6428571343421936,0.9245282411575317,0.5926084518432617,0.7836927175521851,,,,,,,
,377,13,,,,,,0.5137849450111389,0.08880345523357391,,,,,
0.7263157963752747,404,14,0.7352941632270813,0.5952380895614624,0.8301886916160583,0.6832407116889954,0.712713360786438,,,,,,,
,404,14,,,,,,0.5152398347854614,0.09486617147922516,,,,,
0.800000011920929,431,15,0.8709677457809448,0.6428571343421936,0.9245282411575317,1.0415129661560059,0.7836927175521851,,,,,,,
,431,15,,,,,,0.5076580047607422,0.10979794710874557,,,,,
0.7789473533630371,458,16,0.8387095928192139,0.6190476417541504,0.9056603908538818,0.7233745455741882,0.7623540163040161,,,,,,,
,458,16,,,,,,0.5272523164749146,0.11886230111122131,,,,,
0.7789473533630371,485,17,0.8387095928192139,0.6190476417541504,0.9056603908538818,0.6280801892280579,0.7623540163040161,,,,,,,
,485,17,,,,,,0.48992830514907837,0.12058541923761368,,,,,
0.7894737124443054,512,18,0.8928571343421936,0.5952380895614624,0.9433962106704712,0.7728747129440308,0.7693171501159668,,,,,,,
,512,18,,,,,,0.5145495533943176,0.16294029355049133,,,,,
0.7789473533630371,539,19,0.8181818127632141,0.6428571343421936,0.8867924809455872,0.545583963394165,0.7648246884346008,,,,,,,
,539,19,,,,,,0.5072973966598511,0.17232394218444824,,,,,
0.800000011920929,566,20,0.8965517282485962,0.6190476417541504,0.9433962106704712,0.7092360854148865,0.781221866607666,,,,,,,
,566,20,,,,,,0.5172857046127319,0.1930558979511261,,,,,
0.7789473533630371,593,21,0.8387095928192139,0.6190476417541504,0.9056603908538818,0.5687215328216553,0.7623540163040161,,,,,,,
,593,21,,,,,,0.506453275680542,0.20596393942832947,,,,,
0.7789473533630371,620,22,0.8387095928192139,0.6190476417541504,0.9056603908538818,0.7881819605827332,0.7623540163040161,,,,,,,
,620,22,,,,,,0.520301878452301,0.2233305126428604,,,,,
0.800000011920929,647,23,0.8709677457809448,0.6428571343421936,0.9245282411575317,0.6207330822944641,0.7836927175521851,,,,,,,
,647,23,,,,,,0.5140023827552795,0.2320498377084732,,,,,
0.7894737124443054,674,24,0.8666666746139526,0.6190476417541504,0.9245282411575317,0.834790050983429,0.7717880010604858,,,,,,,
,674,24,,,,,,0.5089240670204163,0.2458261400461197,,,,,
,675,25,,,,,,,,0.6730769276618958,0.7796609997749329,0.7683566212654114,0.8636364340782166,0.7954545617103577
,675,25,,,,,,,,0.6538461446762085,0.7711864709854126,0.7587412595748901,0.8636364340782166,0.7906976938247681
,675,25,,,,,,,,0.6538461446762085,0.7923728823661804,0.7776806354522705,0.9015151262283325,0.8395060896873474
