epoch,val_precision,val_specificity,step,val_loss,val_sensitivity,val_auroc,val_accuracy,train_loss,unlabeled_data_utilization,test_precision,test_auroc,test_accuracy,test_specificity,test_sensitivity
25,0.8620689511299133,0.9245282411575317,701,0.30971261858940125,0.5952380895614624,0.7598832249641418,0.7789473533630371,,,,,,,
25,,,701,,,,,0.23640795052051544,0.0,,,,,
26,0.8620689511299133,0.9245282411575317,728,0.3708769977092743,0.5952380895614624,0.7598832249641418,0.7789473533630371,,,,,,,
26,,,728,,,,,0.24944886565208435,0.0,,,,,
27,0.9200000166893005,0.9622642397880554,755,0.45411917567253113,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
27,,,755,,,,,0.2319893091917038,0.0,,,,,
28,0.9545454382896423,0.9811320900917053,782,0.3201455771923065,0.5,0.740566074848175,0.7684210538864136,,,,,,,
28,,,782,,,,,0.23681919276714325,0.0,,,,,
29,0.9130435585975647,0.9622642397880554,809,0.24065247178077698,0.5,0.7311322093009949,0.75789475440979,,,,,,,
29,,,809,,,,,0.23765037953853607,0.0,,,,,
30,0.9599999785423279,0.9811320900917053,836,0.2997230589389801,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
30,,,836,,,,,0.23815779387950897,0.0,,,,,
31,0.9599999785423279,0.9811320900917053,863,0.3402891457080841,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
31,,,863,,,,,0.23406635224819183,0.0,,,,,
32,0.8518518805503845,0.9245282411575317,890,0.46717363595962524,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
32,,,890,,,,,0.23715560138225555,0.0,,,,,
33,0.9599999785423279,0.9811320900917053,917,0.5598276853561401,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
33,,,917,,,,,0.23470957577228546,0.0,,,,,
34,0.9629629850387573,0.9811320900917053,944,0.3305806815624237,0.6190476417541504,0.8000898957252502,0.821052610874176,,,,,,,
34,,,944,,,,,0.23875540494918823,0.0,,,,,
35,0.9615384340286255,0.9811320900917053,971,0.7790522575378418,0.5952380895614624,0.7881851196289062,0.8105263113975525,,,,,,,
35,,,971,,,,,0.23962709307670593,0.0,,,,,
36,0.9259259104728699,0.9622642397880554,998,0.2885105311870575,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
36,,,998,,,,,0.23077882826328278,0.0,,,,,
37,0.9615384340286255,0.9811320900917053,1025,0.7502270936965942,0.5952380895614624,0.7881851196289062,0.8105263113975525,,,,,,,
37,,,1025,,,,,0.23023274540901184,0.0,,,,,
38,0.9599999785423279,0.9811320900917053,1052,0.3223462402820587,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
38,,,1052,,,,,0.23096375167369843,0.0,,,,,
39,0.9583333134651184,0.9811320900917053,1079,0.6278455257415771,0.5476190447807312,0.764375627040863,0.7894737124443054,,,,,,,
39,,,1079,,,,,0.22984066605567932,0.0,,,,,
40,0.9259259104728699,0.9622642397880554,1106,0.6565030217170715,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
40,,,1106,,,,,0.22927172482013702,0.0,,,,,
41,0.8461537957191467,0.9245282411575317,1133,0.5512926578521729,0.523809552192688,0.7241688966751099,0.7473683953285217,,,,,,,
41,,,1133,,,,,0.23317623138427734,0.0,,,,,
42,0.9130435585975647,0.9622642397880554,1160,0.577214777469635,0.5,0.7311322093009949,0.75789475440979,,,,,,,
42,,,1160,,,,,0.2366236299276352,0.0,,,,,
43,0.9130435585975647,0.9622642397880554,1187,0.3599664270877838,0.5,0.7311322093009949,0.75789475440979,,,,,,,
43,,,1187,,,,,0.22749768197536469,0.0,,,,,
44,0.800000011920929,0.8867924809455872,1214,0.3060883581638336,0.5714285969734192,0.7291104793548584,0.7473683953285217,,,,,,,
44,,,1214,,,,,0.23404064774513245,0.0,,,,,
45,1.0,1.0,1241,0.6180440783500671,0.5952380895614624,0.7976190447807312,0.821052610874176,,,,,,,
45,,,1241,,,,,0.2302955687046051,0.0,,,,,
46,0.9285714626312256,0.9622642397880554,1268,0.3279905319213867,0.6190476417541504,0.7906559109687805,0.8105263113975525,,,,,,,
46,,,1268,,,,,0.2316902130842209,0.0,,,,,
47,0.9629629850387573,0.9811320900917053,1295,0.25259822607040405,0.6190476417541504,0.8000898957252502,0.821052610874176,,,,,,,
47,,,1295,,,,,0.22986401617527008,0.0,,,,,
48,0.9285714626312256,0.9622642397880554,1322,0.41876310110092163,0.6190476417541504,0.7906559109687805,0.8105263113975525,,,,,,,
48,,,1322,,,,,0.22608904540538788,0.0,,,,,
49,0.9200000166893005,0.9622642397880554,1349,0.4313322901725769,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
49,,,1349,,,,,0.22464850544929504,0.0,,,,,
50,0.8846153616905212,0.9433962106704712,1376,0.6865749359130859,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
50,,,1376,,,,,0.2270248830318451,0.0,,,,,
51,0.9230769276618958,0.9622642397880554,1403,0.3222905397415161,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
51,,,1403,,,,,0.2322753220796585,0.0,,,,,
52,0.8965517282485962,0.9433962106704712,1430,0.3384838402271271,0.6190476417541504,0.781221866607666,0.800000011920929,,,,,,,
52,,,1430,,,,,0.22246615588665009,0.0,,,,,
53,0.8965517282485962,0.9433962106704712,1457,0.4444630742073059,0.6190476417541504,0.781221866607666,0.800000011920929,,,,,,,
53,,,1457,,,,,0.230300173163414,0.0,,,,,
54,0.9599999785423279,0.9811320900917053,1484,0.45263588428497314,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
54,,,1484,,,,,0.22715353965759277,0.0,,,,,
55,0.9599999785423279,0.9811320900917053,1511,0.3884643614292145,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
55,,,1511,,,,,0.23093193769454956,0.0,,,,,
56,0.9599999785423279,0.9811320900917053,1538,0.4844835102558136,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
56,,,1538,,,,,0.2220303863286972,0.0,,,,,
57,0.9200000166893005,0.9622642397880554,1565,0.6460663080215454,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
57,,,1565,,,,,0.21641066670417786,0.0,,,,,
58,0.9583333134651184,0.9811320900917053,1592,0.619091808795929,0.5476190447807312,0.764375627040863,0.7894737124443054,,,,,,,
58,,,1592,,,,,0.21643708646297455,0.0,,,,,
59,0.8518518805503845,0.9245282411575317,1619,0.5648455619812012,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
59,,,1619,,,,,0.22803951799869537,0.0,,,,,
60,0.8275862336158752,0.9056603908538818,1646,0.3699605166912079,0.5714285969734192,0.7385445237159729,0.75789475440979,,,,,,,
60,,,1646,,,,,0.2166188657283783,0.0,,,,,
61,0.8888888955116272,0.9433962106704712,1673,0.24653169512748718,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
61,,,1673,,,,,0.2237059623003006,0.0,,,,,
62,0.8888888955116272,0.9433962106704712,1700,0.3467594385147095,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
62,,,1700,,,,,0.22788852453231812,0.0,,,,,
63,0.8846153616905212,0.9433962106704712,1727,0.4587552845478058,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
63,,,1727,,,,,0.225526824593544,0.0,,,,,
64,0.9259259104728699,0.9622642397880554,1754,0.44992774724960327,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
64,,,1754,,,,,0.22193284332752228,0.0,,,,,
65,0.9615384340286255,0.9811320900917053,1781,0.48236334323883057,0.5952380895614624,0.7881851196289062,0.8105263113975525,,,,,,,
65,,,1781,,,,,0.21851065754890442,0.0,,,,,
66,0.9259259104728699,0.9622642397880554,1808,0.3303753733634949,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
66,,,1808,,,,,0.22680722177028656,0.0,,,,,
67,0.9599999785423279,0.9811320900917053,1835,0.3703466057777405,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
67,,,1835,,,,,0.2274526059627533,0.0,,,,,
68,0.8888888955116272,0.9433962106704712,1862,0.445468932390213,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
68,,,1862,,,,,0.21461454033851624,0.0,,,,,
69,0.8888888955116272,0.9433962106704712,1889,0.46495556831359863,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
69,,,1889,,,,,0.22629976272583008,0.0,,,,,
70,0.8571428656578064,0.9245282411575317,1916,0.9279716610908508,0.5714285969734192,0.7479784488677979,0.7684210538864136,,,,,,,
70,,,1916,,,,,0.22511088848114014,0.0,,,,,
71,0.8928571343421936,0.9433962106704712,1943,0.260978102684021,0.5952380895614624,0.7693171501159668,0.7894737124443054,,,,,,,
71,,,1943,,,,,0.22226582467556,0.0,,,,,
72,0.8214285373687744,0.9056603908538818,1970,0.7577313184738159,0.5476190447807312,0.7266397476196289,0.7473683953285217,,,,,,,
72,,,1970,,,,,0.21511998772621155,0.0,,,,,
73,0.8888888955116272,0.9433962106704712,1997,0.30307549238204956,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
73,,,1997,,,,,0.21271760761737823,0.0,,,,,
74,0.8620689511299133,0.9245282411575317,2024,0.6553819179534912,0.5952380895614624,0.7598832249641418,0.7789473533630371,,,,,,,
74,,,2024,,,,,0.22688530385494232,0.0,,,,,
75,0.8275862336158752,0.9056603908538818,2051,0.439681738615036,0.5714285969734192,0.7385445237159729,0.75789475440979,,,,,,,
75,,,2051,,,,,0.218655526638031,0.0,,,,,
76,0.8518518805503845,0.9245282411575317,2078,0.46868962049484253,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
76,,,2078,,,,,0.220829576253891,0.0,,,,,
77,0.8518518805503845,0.9245282411575317,2105,0.48279279470443726,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
77,,,2105,,,,,0.21863748133182526,0.0,,,,,
78,0.8214285373687744,0.9056603908538818,2132,0.3109220564365387,0.5476190447807312,0.7266397476196289,0.7473683953285217,,,,,,,
78,,,2132,,,,,0.21563318371772766,0.0,,,,,
79,0.8518518805503845,0.9245282411575317,2159,0.35620439052581787,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
79,,,2159,,,,,0.22058163583278656,0.0,,,,,
80,0.9230769276618958,0.9622642397880554,2186,0.47565388679504395,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
80,,,2186,,,,,0.220677450299263,0.0,,,,,
81,0.8888888955116272,0.9433962106704712,2213,0.44252249598503113,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
81,,,2213,,,,,0.22635537385940552,0.0,,,,,
82,0.8846153616905212,0.9433962106704712,2240,0.644577145576477,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
82,,,2240,,,,,0.22138364613056183,0.0,,,,,
83,0.9599999785423279,0.9811320900917053,2267,0.4427734911441803,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
83,,,2267,,,,,0.2202272266149521,0.0,,,,,
84,0.8620689511299133,0.9245282411575317,2294,0.5636368989944458,0.5952380895614624,0.7598832249641418,0.7789473533630371,,,,,,,
84,,,2294,,,,,0.21670082211494446,0.0,,,,,
85,0.8518518805503845,0.9245282411575317,2321,0.3183079957962036,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
85,,,2321,,,,,0.22368228435516357,0.0,,,,,
86,0.8571428656578064,0.9245282411575317,2348,1.580788493156433,0.5714285969734192,0.7479784488677979,0.7684210538864136,,,,,,,
86,,,2348,,,,,0.21797066926956177,0.0,,,,,
87,0.8571428656578064,0.9245282411575317,2375,1.6764131784439087,0.5714285969734192,0.7479784488677979,0.7684210538864136,,,,,,,
87,,,2375,,,,,0.22573284804821014,0.0,,,,,
88,0.8571428656578064,0.9245282411575317,2402,0.4843131899833679,0.5714285969734192,0.7479784488677979,0.7684210538864136,,,,,,,
88,,,2402,,,,,0.21508747339248657,0.0,,,,,
89,0.9259259104728699,0.9622642397880554,2429,0.5812246203422546,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
89,,,2429,,,,,0.21599875390529633,0.0,,,,,
90,0.8888888955116272,0.9433962106704712,2456,0.5526382923126221,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
90,,,2456,,,,,0.21964594721794128,0.0,,,,,
91,0.8620689511299133,0.9245282411575317,2483,0.3623536229133606,0.5952380895614624,0.7598832249641418,0.7789473533630371,,,,,,,
91,,,2483,,,,,0.2188839614391327,0.0,,,,,
92,0.9230769276618958,0.9622642397880554,2510,0.28950971364974976,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
92,,,2510,,,,,0.21693550050258636,0.0,,,,,
93,0.8571428656578064,0.9245282411575317,2537,0.7512722015380859,0.5714285969734192,0.7479784488677979,0.7684210538864136,,,,,,,
93,,,2537,,,,,0.2172335833311081,0.0,,,,,
94,0.9166666865348816,0.9622642397880554,2564,0.598897397518158,0.523809552192688,0.7430369257926941,0.7684210538864136,,,,,,,
94,,,2564,,,,,0.2188412994146347,0.0,,,,,
95,0.8399999737739563,0.9245282411575317,2591,0.7489645481109619,0.5,0.7122641205787659,0.7368420958518982,,,,,,,
95,,,2591,,,,,0.21306994557380676,0.0,,,,,
96,0.8275862336158752,0.9056603908538818,2618,0.28009673953056335,0.5714285969734192,0.7385445237159729,0.75789475440979,,,,,,,
96,,,2618,,,,,0.22298212349414825,0.0,,,,,
97,0.8846153616905212,0.9433962106704712,2645,0.3388233482837677,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
97,,,2645,,,,,0.22723008692264557,0.0,,,,,
98,0.8888888955116272,0.9433962106704712,2672,0.4268055260181427,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
98,,,2672,,,,,0.21689629554748535,0.0,,,,,
99,0.8846153616905212,0.9433962106704712,2699,0.3913722038269043,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
99,,,2699,,,,,0.21638460457324982,0.0,,,,,
100,0.8461537957191467,0.9245282411575317,2726,0.6775391697883606,0.523809552192688,0.7241688966751099,0.7473683953285217,,,,,,,
100,,,2726,,,,,0.21728621423244476,0.0,,,,,
101,0.8695652484893799,0.9433962106704712,2753,0.6950462460517883,0.4761904776096344,0.7097933292388916,0.7368420958518982,,,,,,,
101,,,2753,,,,,0.21631747484207153,0.0,,,,,
102,0.8799999952316284,0.9433962106704712,2780,0.5368270874023438,0.523809552192688,0.7336028814315796,0.75789475440979,,,,,,,
102,,,2780,,,,,0.21305187046527863,0.0,,,,,
103,0.8888888955116272,0.9433962106704712,2807,0.3765811622142792,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
103,,,2807,,,,,0.212523952126503,0.0,,,,,
104,0.8928571343421936,0.9433962106704712,2834,0.37919682264328003,0.5952380895614624,0.7693171501159668,0.7894737124443054,,,,,,,
104,,,2834,,,,,0.214262917637825,0.0,,,,,
105,0.9259259104728699,0.9622642397880554,2861,0.2880203425884247,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
105,,,2861,,,,,0.21256723999977112,0.0,,,,,
106,0.8799999952316284,0.9433962106704712,2888,0.31962570548057556,0.523809552192688,0.7336028814315796,0.75789475440979,,,,,,,
106,,,2888,,,,,0.22026020288467407,0.0,,,,,
107,0.8888888955116272,0.9433962106704712,2915,0.629355251789093,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
107,,,2915,,,,,0.21821126341819763,0.0,,,,,
108,0.8799999952316284,0.9433962106704712,2942,0.439999520778656,0.523809552192688,0.7336028814315796,0.75789475440979,,,,,,,
108,,,2942,,,,,0.222107395529747,0.0,,,,,
109,0.9230769276618958,0.9622642397880554,2969,0.22758245468139648,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
109,,,2969,,,,,0.21811914443969727,0.0,,,,,
110,0.9599999785423279,0.9811320900917053,2996,0.3216995894908905,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
110,,,2996,,,,,0.21247103810310364,0.0,,,,,
111,0.8888888955116272,0.9433962106704712,3023,0.3536854088306427,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
111,,,3023,,,,,0.2141997069120407,0.0,,,,,
112,0.8518518805503845,0.9245282411575317,3050,0.9594937562942505,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
112,,,3050,,,,,0.21811212599277496,0.0,,,,,
113,0.8846153616905212,0.9433962106704712,3077,0.26267868280410767,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
113,,,3077,,,,,0.21544934809207916,0.0,,,,,
114,0.9166666865348816,0.9622642397880554,3104,0.37430742383003235,0.523809552192688,0.7430369257926941,0.7684210538864136,,,,,,,
114,,,3104,,,,,0.21067459881305695,0.0,,,,,
115,0.8518518805503845,0.9245282411575317,3131,0.4996374547481537,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
115,,,3131,,,,,0.21399924159049988,0.0,,,,,
116,0.9583333134651184,0.9811320900917053,3158,0.3611203730106354,0.5476190447807312,0.764375627040863,0.7894737124443054,,,,,,,
116,,,3158,,,,,0.2169552445411682,0.0,,,,,
117,0.8571428656578064,0.9245282411575317,3185,0.6840351819992065,0.5714285969734192,0.7479784488677979,0.7684210538864136,,,,,,,
117,,,3185,,,,,0.22127898037433624,0.0,,,,,
118,0.9599999785423279,0.9811320900917053,3212,0.6442610025405884,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
118,,,3212,,,,,0.21536113321781158,0.0,,,,,
119,0.9230769276618958,0.9622642397880554,3239,0.3886202871799469,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
119,,,3239,,,,,0.21140329539775848,0.0,,,,,
120,1.0,1.0,3266,0.2289501130580902,0.5714285969734192,0.7857142686843872,0.8105263113975525,,,,,,,
120,,,3266,,,,,0.21669845283031464,0.0,,,,,
121,1.0,1.0,3293,0.38499435782432556,0.5476190447807312,0.773809552192688,0.800000011920929,,,,,,,
121,,,3293,,,,,0.22102250158786774,0.0,,,,,
122,1.0,1.0,3320,0.41264432668685913,0.5476190447807312,0.773809552192688,0.800000011920929,,,,,,,
122,,,3320,,,,,0.2124686986207962,0.0,,,,,
123,0.8888888955116272,0.9433962106704712,3347,0.3966436982154846,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
123,,,3347,,,,,0.20707491040229797,0.0,,,,,
124,0.9583333134651184,0.9811320900917053,3374,0.2975063621997833,0.5476190447807312,0.764375627040863,0.7894737124443054,,,,,,,
124,,,3374,,,,,0.2176813930273056,0.0,,,,,
125,0.8846153616905212,0.9433962106704712,3401,0.4437762498855591,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
125,,,3401,,,,,0.21346324682235718,0.0,,,,,
126,0.9200000166893005,0.9622642397880554,3428,0.23317791521549225,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
126,,,3428,,,,,0.2177298665046692,0.0,,,,,
127,0.8846153616905212,0.9433962106704712,3455,0.4376976490020752,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
127,,,3455,,,,,0.21136273443698883,0.0,,,,,
128,0.8846153616905212,0.9433962106704712,3482,0.2908188998699188,0.5476190447807312,0.7455076575279236,0.7684210538864136,,,,,,,
128,,,3482,,,,,0.21394337713718414,0.0,,,,,
129,0.9200000166893005,0.9622642397880554,3509,0.25593411922454834,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
129,,,3509,,,,,0.20761115849018097,0.0,,,,,
130,0.9599999785423279,0.9811320900917053,3536,0.2622634172439575,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
130,,,3536,,,,,0.21210934221744537,0.0,,,,,
131,0.9230769276618958,0.9622642397880554,3563,0.31310582160949707,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
131,,,3563,,,,,0.21536538004875183,0.0,,,,,
132,0.8888888955116272,0.9433962106704712,3590,0.48759475350379944,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
132,,,3590,,,,,0.21461240947246552,0.0,,,,,
133,0.9230769276618958,0.9622642397880554,3617,0.2937595546245575,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
133,,,3617,,,,,0.2109670639038086,0.0,,,,,
134,0.9230769276618958,0.9622642397880554,3644,0.6936550140380859,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
134,,,3644,,,,,0.2083842009305954,0.0,,,,,
135,0.9599999785423279,0.9811320900917053,3671,0.310247540473938,0.5714285969734192,0.7762802839279175,0.800000011920929,,,,,,,
135,,,3671,,,,,0.21109017729759216,0.0,,,,,
136,0.9230769276618958,0.9622642397880554,3698,0.6242548227310181,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
136,,,3698,,,,,0.20921273529529572,0.0,,,,,
137,0.8571428656578064,0.9245282411575317,3725,0.3951352834701538,0.5714285969734192,0.7479784488677979,0.7684210538864136,,,,,,,
137,,,3725,,,,,0.2119159698486328,0.0,,,,,
138,0.8928571343421936,0.9433962106704712,3752,0.35910141468048096,0.5952380895614624,0.7693171501159668,0.7894737124443054,,,,,,,
138,,,3752,,,,,0.2097569853067398,0.0,,,,,
139,0.8928571343421936,0.9433962106704712,3779,0.33520790934562683,0.5952380895614624,0.7693171501159668,0.7894737124443054,,,,,,,
139,,,3779,,,,,0.20787733793258667,0.0,,,,,
140,0.9259259104728699,0.9622642397880554,3806,0.37312227487564087,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
140,,,3806,,,,,0.21112725138664246,0.0,,,,,
141,0.9259259104728699,0.9622642397880554,3833,0.30305880308151245,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
141,,,3833,,,,,0.20973831415176392,0.0,,,,,
142,0.9200000166893005,0.9622642397880554,3860,0.6144819855690002,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
142,,,3860,,,,,0.2071237713098526,0.0,,,,,
143,0.8518518805503845,0.9245282411575317,3887,0.6614766716957092,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
143,,,3887,,,,,0.2095266580581665,0.0,,,,,
144,0.8518518805503845,0.9245282411575317,3914,0.277058482170105,0.5476190447807312,0.7360737323760986,0.75789475440979,,,,,,,
144,,,3914,,,,,0.20996327698230743,0.0,,,,,
145,0.8888888955116272,0.9433962106704712,3941,0.2841808497905731,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
145,,,3941,,,,,0.2080862671136856,0.0,,,,,
146,0.9615384340286255,0.9811320900917053,3968,0.21606720983982086,0.5952380895614624,0.7881851196289062,0.8105263113975525,,,,,,,
146,,,3968,,,,,0.21221114695072174,0.0,,,,,
147,1.0,1.0,3995,0.27120453119277954,0.5714285969734192,0.7857142686843872,0.8105263113975525,,,,,,,
147,,,3995,,,,,0.20940051972866058,0.0,,,,,
148,0.9200000166893005,0.9622642397880554,4022,0.24628733098506927,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
