val_sensitivity,val_precision,val_auroc,epoch,val_loss,step,val_specificity,val_accuracy,unlabeled_data_utilization,train_loss,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
0.0,0.0,0.5,0,0.6200617551803589,26,1.0,0.557894766330719,,,,,,,
,,,0,,26,,,0.0027739377692341805,0.6348892450332642,,,,,
0.0714285746216774,0.6000000238418579,0.5168463587760925,1,1.1872330904006958,53,0.9622642397880554,0.5684210658073425,,,,,,,
,,,1,,53,,,0.005013966467231512,0.625811755657196,,,,,
0.1428571492433548,0.6666666865348816,0.5431267023086548,2,1.3167004585266113,80,0.9433962106704712,0.5894736647605896,,,,,,,
,,,2,,80,,,0.003438951913267374,0.6271494030952454,,,,,
0.1666666716337204,0.7777778506278992,0.5644654631614685,3,1.6733763217926025,107,0.9622642397880554,0.6105263233184814,,,,,,,
,,,3,,107,,,0.007347928360104561,0.6353600025177002,,,,,
0.2142857164144516,0.75,0.578840970993042,4,1.1865266561508179,134,0.9433962106704712,0.621052622795105,,,,,,,
,,,4,,134,,,0.0027921274304389954,0.6156516075134277,,,,,
0.261904776096344,0.6875,0.5837825536727905,5,1.4357473850250244,161,0.9056603908538818,0.621052622795105,,,,,,,
,,,5,,161,,,0.00428657466545701,0.5979681015014648,,,,,
0.4047619104385376,0.8947368264198303,0.6835130453109741,6,1.61399507522583,188,0.9622642397880554,0.7157894968986511,,,,,,,
,,,6,,188,,,0.0043556843884289265,0.5795875787734985,,,,,
0.380952388048172,0.761904776096344,0.6433063745498657,7,1.2655142545700073,215,0.9056603908538818,0.6736842393875122,,,,,,,
,,,7,,215,,,0.006339420098811388,0.5665051341056824,,,,,
0.4523809850215912,0.7037037014961243,0.6507187485694885,8,1.262122631072998,242,0.849056601524353,0.6736842393875122,,,,,,,
,,,8,,242,,,0.016299167647957802,0.5401979088783264,,,,,
0.4523809850215912,0.8636363744735718,0.6978886127471924,9,2.462627410888672,269,0.9433962106704712,0.7263157963752747,,,,,,,
,,,9,,269,,,0.021452179178595543,0.5313467383384705,,,,,
0.5,0.807692289352417,0.7028301954269409,10,1.6198019981384277,296,0.9056603908538818,0.7263157963752747,,,,,,,
,,,10,,296,,,0.02975418232381344,0.5227537155151367,,,,,
0.6190476417541504,0.7878788113594055,0.7434860467910767,11,1.1018047332763672,323,0.8679245114326477,0.75789475440979,,,,,,,
,,,11,,323,,,0.048432402312755585,0.5183595418930054,,,,,
0.523809552192688,0.8461537957191467,0.7241688966751099,12,0.6641854047775269,350,0.9245282411575317,0.7473683953285217,,,,,,,
,,,12,,350,,,0.07681623101234436,0.5132620930671692,,,,,
0.5714285969734192,0.8888888955116272,0.7574123740196228,13,2.010711669921875,377,0.9433962106704712,0.7789473533630371,,,,,,,
,,,13,,377,,,0.09246562421321869,0.51973956823349,,,,,
0.5,0.875,0.7216981053352356,14,1.1751803159713745,404,0.9433962106704712,0.7473683953285217,,,,,,,
,,,14,,404,,,0.10090998560190201,0.5038285851478577,,,,,
0.5952380895614624,0.8620689511299133,0.7598832249641418,15,1.394841194152832,431,0.9245282411575317,0.7789473533630371,,,,,,,
,,,15,,431,,,0.09200599044561386,0.4943106174468994,,,,,
0.6190476417541504,0.8387095928192139,0.7623540163040161,16,1.62712824344635,458,0.9056603908538818,0.7789473533630371,,,,,,,
,,,16,,458,,,0.09817935526371002,0.5268393754959106,,,,,
0.6190476417541504,0.8125,0.7529200315475464,17,1.9285626411437988,485,0.8867924809455872,0.7684210538864136,,,,,,,
,,,17,,485,,,0.11128190904855728,0.4848988950252533,,,,,
0.6190476417541504,0.8965517282485962,0.781221866607666,18,0.9148179888725281,512,0.9433962106704712,0.800000011920929,,,,,,,
,,,18,,512,,,0.12742279469966888,0.47740212082862854,,,,,
0.6666666865348816,0.8484848737716675,0.7861635684967041,19,1.4562305212020874,539,0.9056603908538818,0.800000011920929,,,,,,,
,,,19,,539,,,0.1545875370502472,0.4682639241218567,,,,,
0.5714285969734192,0.9230769276618958,0.7668463587760925,20,0.6366562247276306,566,0.9622642397880554,0.7894737124443054,,,,,,,
,,,20,,566,,,0.16902482509613037,0.4910166561603546,,,,,
0.5714285969734192,0.8888888955116272,0.7574123740196228,21,0.5874098539352417,593,0.9433962106704712,0.7789473533630371,,,,,,,
,,,21,,593,,,0.16564112901687622,0.47692933678627014,,,,,
0.5714285969734192,0.8888888955116272,0.7574123740196228,22,0.6799405813217163,620,0.9433962106704712,0.7789473533630371,,,,,,,
,,,22,,620,,,0.17701786756515503,0.44656482338905334,,,,,
0.5476190447807312,0.9200000166893005,0.7549417018890381,23,0.8768041729927063,647,0.9622642397880554,0.7789473533630371,,,,,,,
,,,23,,647,,,0.18513497710227966,0.4892734885215759,,,,,
0.6190476417541504,0.8965517282485962,0.781221866607666,24,0.8290497064590454,674,0.9433962106704712,0.800000011920929,,,,,,,
,,,24,,674,,,0.18606258928775787,0.44273391366004944,,,,,
