val_specificity,val_precision,val_accuracy,val_auroc,epoch,val_loss,step,val_sensitivity,unlabeled_data_utilization,train_loss,test_sensitivity,test_specificity,test_precision,test_accuracy,test_auroc
0.5660377144813538,0.48888885974884033,0.5473684072494507,0.5449236631393433,0,0.6271357536315918,34,0.523809552192688,,,,,,,
,,,,0,,34,,0.006617437116801739,0.6406064033508301,,,,,
0.35849055647850037,0.5,0.557894766330719,0.584007203578949,1,0.6381392478942871,69,0.8095238208770752,,,,,,,
,,,,1,,69,,0.00396923441439867,0.6327734589576721,,,,,
0.3396226465702057,0.4776119291782379,0.5263158082962036,0.550763726234436,2,0.6034234762191772,104,0.761904776096344,,,,,,,
,,,,2,,104,,0.0076884920708835125,0.634696900844574,,,,,
0.6415094137191772,0.42424243688583374,0.5052631497383118,0.4874213635921478,3,0.6304662823677063,139,0.3333333432674408,,,,,,,
,,,,3,,139,,0.008976956829428673,0.6335068345069885,,,,,
0.849056601524353,0.5,0.557894766330719,0.5197663903236389,4,0.6725964546203613,174,0.190476194024086,,,,,,,
,,,,4,,174,,0.010755324736237526,0.6275011301040649,,,,,
0.9245282411575317,0.5,0.557894766330719,0.5098831653594971,5,0.6647365689277649,209,0.095238097012043,,,,,,,
,,,,5,,209,,0.005467854905873537,0.6264744400978088,,,,,
0.9056603908538818,0.375,0.5368421077728271,0.4885444641113281,6,0.6778695583343506,244,0.0714285746216774,,,,,,,
,,,,6,,244,,0.00912921316921711,0.6237432956695557,,,,,
0.9622642397880554,0.6666666865348816,0.5789473652839661,0.5287511348724365,7,0.6068488359451294,279,0.095238097012043,,,,,,,
,,,,7,,279,,0.009059195406734943,0.6246899962425232,,,,,
0.9622642397880554,0.7142857313156128,0.5894736647605896,0.5406559109687805,8,0.6982759237289429,314,0.1190476194024086,,,,,,,
,,,,8,,314,,0.009662417694926262,0.6222347617149353,,,,,
0.9245282411575317,0.6363636255264282,0.5894736647605896,0.5455974340438843,9,0.646716833114624,349,0.1666666716337204,,,,,,,
,,,,9,,349,,0.007369111757725477,0.6218948364257812,,,,,
0.9433962106704712,0.625,0.5789473652839661,0.5312219262123108,10,0.6062449812889099,384,0.1190476194024086,,,,,,,
,,,,10,,384,,0.011753639206290245,0.6169763207435608,,,,,
0.9245282411575317,0.5555555820465088,0.5684210658073425,0.5217879414558411,11,0.6320124268531799,419,0.1190476194024086,,,,,,,
,,,,11,,419,,0.00996787752956152,0.6220242977142334,,,,,
0.9811320900917053,0.75,0.5789473652839661,0.5262802839279175,12,0.6229655146598816,454,0.0714285746216774,,,,,,,
,,,,12,,454,,0.014637802727520466,0.6271716356277466,,,,,
0.9811320900917053,0.75,0.5789473652839661,0.5262802839279175,13,0.7338947653770447,489,0.0714285746216774,,,,,,,
,,,,13,,489,,0.008691295981407166,0.6141564846038818,,,,,
0.9811320900917053,0.8571428656578064,0.6105263233184814,0.5619946718215942,14,0.585161566734314,524,0.1428571492433548,,,,,,,
,,,,14,,524,,0.010630819015204906,0.6145516633987427,,,,,
0.9622642397880554,0.7777778506278992,0.6105263233184814,0.5644654631614685,15,0.6386860609054565,559,0.1666666716337204,,,,,,,
,,,,15,,559,,0.01409091241657734,0.614369809627533,,,,,
0.9811320900917053,0.8888888955116272,0.6315789222717285,0.5858041644096375,16,0.636749267578125,594,0.190476194024086,,,,,,,
,,,,16,,594,,0.012881631031632423,0.6081472039222717,,,,,
0.9811320900917053,0.9166666865348816,0.6631578803062439,0.6215183734893799,17,0.6066884994506836,629,0.261904776096344,,,,,,,
,,,,17,,629,,0.016674933955073357,0.6069353222846985,,,,,
0.9811320900917053,0.9230769276618958,0.6736842393875122,0.6334232091903687,18,0.6286236047744751,664,0.2857142984867096,,,,,,,
,,,,18,,664,,0.015403247438371181,0.6032878160476685,,,,,
0.9622642397880554,0.8666666746139526,0.6736842393875122,0.6358940005302429,19,0.6053285002708435,699,0.3095238208770752,,,,,,,
,,,,19,,699,,0.013759969733655453,0.6035400629043579,,,,,
0.9433962106704712,0.8235294818878174,0.6736842393875122,0.6383647918701172,20,0.5899671316146851,734,0.3333333432674408,,,,,,,
,,,,20,,734,,0.009425856173038483,0.5989803075790405,,,,,
0.9056603908538818,0.7368420958518982,0.6526315808296204,0.6194968819618225,21,0.5921963453292847,769,0.3333333432674408,,,,,,,
,,,,21,,769,,0.011263526976108551,0.5842361450195312,,,,,
0.8867924809455872,0.739130437374115,0.6736842393875122,0.64577716588974,22,0.6030980944633484,804,0.4047619104385376,,,,,,,
,,,,22,,804,,0.015234425663948059,0.5897919535636902,,,,,
0.8867924809455872,0.75,0.6842105388641357,0.6576818823814392,23,0.652465283870697,839,0.4285714328289032,,,,,,,
,,,,23,,839,,0.009897001087665558,0.5773975849151611,,,,,
0.8867924809455872,0.7599999904632568,0.6947368383407593,0.6695866584777832,24,0.6172735095024109,874,0.4523809850215912,,,,,,,
,,,,24,,874,,0.009752479381859303,0.5970149040222168,,,,,
0.8679245114326477,0.7586206793785095,0.7157894968986511,0.6958670616149902,25,0.6349741220474243,909,0.523809552192688,,,,,,,
,,,,25,,909,,0.012555853463709354,0.5768733024597168,,,,,
0.8679245114326477,0.7586206793785095,0.7157894968986511,0.6958670616149902,26,0.5806031227111816,944,0.523809552192688,,,,,,,
,,,,26,,944,,0.017221666872501373,0.5739546418190002,,,,,
0.8113208413124084,0.6875,0.6842105388641357,0.6675651669502258,27,0.5633699893951416,979,0.523809552192688,,,,,,,
,,,,27,,979,,0.019376007840037346,0.5713174343109131,,,,,
0.8113208413124084,0.6875,0.6842105388641357,0.6675651669502258,28,0.6373410820960999,1014,0.523809552192688,,,,,,,
,,,,28,,1014,,0.01590103469789028,0.5572786331176758,,,,,
0.8113208413124084,0.6969696879386902,0.6947368383407593,0.6794699430465698,29,0.620503842830658,1049,0.5476190447807312,,,,,,,
,,,,29,,1049,,0.014854023233056068,0.5582773685455322,,,,,
0.8113208413124084,0.6969696879386902,0.6947368383407593,0.6794699430465698,30,0.5915573835372925,1084,0.5476190447807312,,,,,,,
,,,,30,,1084,,0.01936274580657482,0.561567485332489,,,,,
0.792452871799469,0.6764705181121826,0.6842105388641357,0.6700359582901001,31,0.5536154508590698,1119,0.5476190447807312,,,,,,,
,,,,31,,1119,,0.018217165023088455,0.545495331287384,,,,,
0.792452871799469,0.6666666865348816,0.6736842393875122,0.6581311821937561,32,0.5839407444000244,1154,0.523809552192688,,,,,,,
,,,,32,,1154,,0.021787745878100395,0.542270302772522,,,,,
0.792452871799469,0.6764705181121826,0.6842105388641357,0.6700359582901001,33,0.5710428953170776,1189,0.5476190447807312,,,,,,,
,,,,33,,1189,,0.025482848286628723,0.5375232696533203,,,,,
0.8113208413124084,0.6969696879386902,0.6947368383407593,0.6794699430465698,34,0.5702311992645264,1224,0.5476190447807312,,,,,,,
,,,,34,,1224,,0.027116328477859497,0.5395232439041138,,,,,
0.8113208413124084,0.6969696879386902,0.6947368383407593,0.6794699430465698,35,0.5274165868759155,1259,0.5476190447807312,,,,,,,
,,,,35,,1259,,0.03634094446897507,0.5434092879295349,,,,,
0.8113208413124084,0.7058823704719543,0.7052631378173828,0.691374659538269,36,0.5440187454223633,1294,0.5714285969734192,,,,,,,
,,,,36,,1294,,0.03591955825686455,0.5318652987480164,,,,,
0.8301886916160583,0.7272727489471436,0.7157894968986511,0.7008086442947388,37,0.5548959970474243,1329,0.5714285969734192,,,,,,,
,,,,37,,1329,,0.04092369228601456,0.5391616821289062,,,,,
0.8113208413124084,0.7142857313156128,0.7157894968986511,0.703279435634613,38,0.5383591055870056,1364,0.5952380895614624,,,,,,,
,,,,38,,1364,,0.03903498873114586,0.5284671187400818,,,,,
0.8301886916160583,0.7352941632270813,0.7263157963752747,0.712713360786438,39,0.5281919836997986,1399,0.5952380895614624,,,,,,,
,,,,39,,1399,,0.048296183347702026,0.524172842502594,,,,,
0.849056601524353,0.7575757503509521,0.7368420958518982,0.7221473455429077,40,0.5001428723335266,1434,0.5952380895614624,,,,,,,
,,,,40,,1434,,0.051821786910295486,0.5248932838439941,,,,,
0.8301886916160583,0.7428570985794067,0.7368420958518982,0.724618136882782,41,0.5580928921699524,1469,0.6190476417541504,,,,,,,
,,,,41,,1469,,0.06264016032218933,0.5242996215820312,,,,,
0.8301886916160583,0.7428570985794067,0.7368420958518982,0.724618136882782,42,0.5133280754089355,1504,0.6190476417541504,,,,,,,
,,,,42,,1504,,0.06818810850381851,0.5356687307357788,,,,,
0.849056601524353,0.7647058367729187,0.7473683953285217,0.7340521812438965,43,0.5464963912963867,1539,0.6190476417541504,,,,,,,
,,,,43,,1539,,0.0739966630935669,0.5216054320335388,,,,,
0.849056601524353,0.7647058367729187,0.7473683953285217,0.7340521812438965,44,0.587526261806488,1574,0.6190476417541504,,,,,,,
,,,,44,,1574,,0.07250236719846725,0.5215620994567871,,,,,
0.849056601524353,0.7714285850524902,0.75789475440979,0.7459568381309509,45,0.506275475025177,1609,0.6428571343421936,,,,,,,
,,,,45,,1609,,0.07623898237943649,0.5165735483169556,,,,,
0.8301886916160583,0.75,0.7473683953285217,0.7365228533744812,46,0.5753419995307922,1644,0.6428571343421936,,,,,,,
,,,,46,,1644,,0.08173634856939316,0.5317558646202087,,,,,
0.849056601524353,0.7714285850524902,0.75789475440979,0.7459568381309509,47,0.4876527190208435,1679,0.6428571343421936,,,,,,,
,,,,47,,1679,,0.07655976712703705,0.5302374362945557,,,,,
0.8301886916160583,0.75,0.7473683953285217,0.7365228533744812,48,0.5819035172462463,1714,0.6428571343421936,,,,,,,
,,,,48,,1714,,0.0811590850353241,0.5234354138374329,,,,,
0.8301886916160583,0.75,0.7473683953285217,0.7365228533744812,49,0.554411768913269,1749,0.6428571343421936,,,,,,,
,,,,49,,1749,,0.08308566361665726,0.5279517769813538,,,,,
,,,,50,,1750,,,,0.6095238327980042,0.8320610523223877,0.7441859841346741,0.7330508232116699,0.7207924127578735
,,,,50,,1750,,,,0.5904762148857117,0.8396946787834167,0.7469879388809204,0.7288135886192322,0.7150854468345642
,,,,50,,1750,,,,0.6095238327980042,0.8167939186096191,0.7272727489471436,0.7245762944221497,0.7131588459014893
