val_sensitivity,val_precision,val_auroc,epoch,val_loss,step,val_specificity,val_accuracy,unlabeled_data_utilization,train_loss,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
0.0,0.0,0.5,0,0.6198378205299377,26,1.0,0.557894766330719,,,,,,,
,,,0,,26,,,0.0026452525053173304,0.6323410272598267,,,,,
0.0714285746216774,0.75,0.5262802839279175,1,1.8501113653182983,53,0.9811320900917053,0.5789473652839661,,,,,,,
,,,1,,53,,,0.006107000634074211,0.6291536688804626,,,,,
0.2142857164144516,0.8181818127632141,0.5882749557495117,2,0.9837888479232788,80,0.9622642397880554,0.6315789222717285,,,,,,,
,,,2,,80,,,0.007347928360104561,0.6302950978279114,,,,,
0.02380952425301075,0.3333333432674408,0.4930368661880493,3,1.3320236206054688,107,0.9622642397880554,0.5473684072494507,,,,,,,
,,,3,,107,,,0.0034533641301095486,0.621587336063385,,,,,
0.261904776096344,0.73333340883255,0.5932165384292603,4,2.341280937194824,134,0.9245282411575317,0.6315789222717285,,,,,,,
,,,4,,134,,,0.0032204960007220507,0.5970097780227661,,,,,
0.4047619104385376,0.9444444179534912,0.6929470896720886,5,1.4601411819458008,161,0.9811320900917053,0.7263157963752747,,,,,,,
,,,5,,161,,,0.005601386073976755,0.5788225531578064,,,,,
0.6428571343421936,0.7941176295280457,0.7553907632827759,6,1.8131781816482544,188,0.8679245114326477,0.7684210538864136,,,,,,,
,,,6,,188,,,0.004137094598263502,0.5714412331581116,,,,,
0.523809552192688,0.8148148655891418,0.7147350311279297,7,1.3695189952850342,215,0.9056603908538818,0.7368420958518982,,,,,,,
,,,7,,215,,,0.01078125461935997,0.5625418424606323,,,,,
0.523809552192688,0.8148148655891418,0.7147350311279297,8,2.3132197856903076,242,0.9056603908538818,0.7368420958518982,,,,,,,
,,,8,,242,,,0.013602911494672298,0.5151932835578918,,,,,
0.5714285969734192,0.8275862336158752,0.7385445237159729,9,3.830390453338623,269,0.9056603908538818,0.75789475440979,,,,,,,
,,,9,,269,,,0.03233592212200165,0.5168418884277344,,,,,
0.4523809850215912,0.949999988079071,0.7167565822601318,10,1.2581353187561035,296,0.9811320900917053,0.7473683953285217,,,,,,,
,,,10,,296,,,0.043963659554719925,0.5076466798782349,,,,,
0.4285714328289032,0.8571428656578064,0.6859838366508484,11,2.3729894161224365,323,0.9433962106704712,0.7157894968986511,,,,,,,
,,,11,,323,,,0.04725669324398041,0.5083078145980835,,,,,
0.4523809850215912,0.9047619700431824,0.7073225378990173,12,0.9797199964523315,350,0.9622642397880554,0.7368420958518982,,,,,,,
,,,12,,350,,,0.06352455914020538,0.49217385053634644,,,,,
0.523809552192688,0.8461537957191467,0.7241688966751099,13,2.5659499168395996,377,0.9245282411575317,0.7473683953285217,,,,,,,
,,,13,,377,,,0.0747109055519104,0.5142236948013306,,,,,
0.6190476417541504,0.9285714626312256,0.7906559109687805,14,1.0449718236923218,404,0.9622642397880554,0.8105263113975525,,,,,,,
,,,14,,404,,,0.08575858920812607,0.48384568095207214,,,,,
0.5476190447807312,0.8846153616905212,0.7455076575279236,15,0.6083723902702332,431,0.9433962106704712,0.7684210538864136,,,,,,,
,,,15,,431,,,0.08242327719926834,0.4915449619293213,,,,,
0.523809552192688,0.9166666865348816,0.7430369257926941,16,1.5573440790176392,458,0.9622642397880554,0.7684210538864136,,,,,,,
,,,16,,458,,,0.10165075212717056,0.47765210270881653,,,,,
0.4761904776096344,0.9090909361839294,0.7192272543907166,17,0.7654121518135071,485,0.9622642397880554,0.7473683953285217,,,,,,,
,,,17,,485,,,0.1087522879242897,0.5193731784820557,,,,,
0.4761904776096344,0.8695652484893799,0.7097933292388916,18,0.9623584747314453,512,0.9433962106704712,0.7368420958518982,,,,,,,
,,,18,,512,,,0.0959913581609726,0.4894956052303314,,,,,
0.523809552192688,0.8799999952316284,0.7336028814315796,19,0.7983953952789307,539,0.9433962106704712,0.75789475440979,,,,,,,
,,,19,,539,,,0.10684666037559509,0.4754807949066162,,,,,
0.523809552192688,0.9166666865348816,0.7430369257926941,20,0.9038678407669067,566,0.9622642397880554,0.7684210538864136,,,,,,,
,,,20,,566,,,0.13200834393501282,0.47774702310562134,,,,,
0.5476190447807312,0.9200000166893005,0.7549417018890381,21,1.0036160945892334,593,0.9622642397880554,0.7789473533630371,,,,,,,
,,,21,,593,,,0.1425197869539261,0.4692319631576538,,,,,
0.5476190447807312,0.9200000166893005,0.7549417018890381,22,0.6599653959274292,620,0.9622642397880554,0.7789473533630371,,,,,,,
,,,22,,620,,,0.17152906954288483,0.4824102520942688,,,,,
0.5476190447807312,0.9200000166893005,0.7549417018890381,23,1.1179101467132568,647,0.9622642397880554,0.7789473533630371,,,,,,,
,,,23,,647,,,0.16976533830165863,0.47631946206092834,,,,,
0.523809552192688,0.9166666865348816,0.7430369257926941,24,1.375218391418457,674,0.9622642397880554,0.7684210538864136,,,,,,,
,,,24,,674,,,0.18590973317623138,0.4578216075897217,,,,,
0.6428571343421936,0.931034505367279,0.8025606870651245,25,0.8683185577392578,701,0.9622642397880554,0.821052610874176,,,,,,,
,,,25,,701,,,0.19729241728782654,0.45892399549484253,,,,,
0.5476190447807312,0.8846153616905212,0.7455076575279236,26,1.127071738243103,728,0.9433962106704712,0.7684210538864136,,,,,,,
,,,26,,728,,,0.20402663946151733,0.5135452747344971,,,,,
0.5714285969734192,0.9230769276618958,0.7668463587760925,27,1.0108280181884766,755,0.9622642397880554,0.7894737124443054,,,,,,,
,,,27,,755,,,0.19304394721984863,0.4663248360157013,,,,,
0.5476190447807312,0.9200000166893005,0.7549417018890381,28,0.687400758266449,782,0.9622642397880554,0.7789473533630371,,,,,,,
,,,28,,782,,,0.19125977158546448,0.46605825424194336,,,,,
0.5714285969734192,0.9230769276618958,0.7668463587760925,29,0.8376150131225586,809,0.9622642397880554,0.7894737124443054,,,,,,,
,,,29,,809,,,0.1925705522298813,0.474927693605423,,,,,
