val_specificity,val_auroc,val_accuracy,step,val_precision,val_sensitivity,epoch,val_loss,unlabeled_data_utilization,train_loss,test_precision,test_auroc,test_sensitivity,test_specificity,test_accuracy
1.0,0.5,0.557894766330719,26,0.0,0.0,0,0.6151890158653259,,,,,,,
,,,26,,,0,,0.00231104320846498,0.6349114179611206,,,,,
0.9245282411575317,0.49797841906547546,0.5473684072494507,53,0.4285714328289032,0.0714285746216774,1,1.206292748451233,,,,,,,
,,,53,,,1,,0.0015748164150863886,0.6215113401412964,,,,,
1.0,0.523809552192688,0.5789473652839661,80,1.0,0.0476190485060215,2,1.0513522624969482,,,,,,,
,,,80,,,2,,0.001376904547214508,0.619408905506134,,,,,
0.8679245114326477,0.5411050915718079,0.5789473652839661,107,0.5625,0.2142857164144516,3,1.2375208139419556,,,,,,,
,,,107,,,3,,0.0034208043944090605,0.613291323184967,,,,,
0.9622642397880554,0.6477987766265869,0.6842105388641357,134,0.875,0.3333333432674408,4,0.7502239942550659,,,,,,,
,,,134,,,4,,0.0032386647071689367,0.5934340357780457,,,,,
1.0,0.773809552192688,0.800000011920929,161,1.0,0.5476190447807312,5,0.6420700550079346,,,,,,,
,,,161,,,5,,0.00450766971334815,0.5775237083435059,,,,,
0.8113208413124084,0.691374659538269,0.7052631378173828,188,0.7058823704719543,0.5714285969734192,6,0.820285975933075,,,,,,,
,,,188,,,6,,0.0037340486887842417,0.5496869087219238,,,,,
0.9433962106704712,0.7455076575279236,0.7684210538864136,215,0.8846153616905212,0.5476190447807312,7,0.8344234824180603,,,,,,,
,,,215,,,7,,0.011115562170743942,0.5277239084243774,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,242,0.8888888955116272,0.5714285969734192,8,0.6683065891265869,,,,,,,
,,,242,,,8,,0.026830097660422325,0.5131503343582153,,,,,
0.9245282411575317,0.7122641205787659,0.7368420958518982,269,0.8399999737739563,0.5,9,0.526337742805481,,,,,,,
,,,269,,,9,,0.045174580067396164,0.5328980088233948,,,,,
0.849056601524353,0.7578616738319397,0.7684210538864136,296,0.7777778506278992,0.6666666865348816,10,0.5426339507102966,,,,,,,
,,,296,,,10,,0.0440111942589283,0.5102295279502869,,,,,
0.9433962106704712,0.7216981053352356,0.7473683953285217,323,0.875,0.5,11,0.549140214920044,,,,,,,
,,,323,,,11,,0.057940952479839325,0.5026349425315857,,,,,
0.9622642397880554,0.7430369257926941,0.7684210538864136,350,0.9166666865348816,0.523809552192688,12,0.5801531076431274,,,,,,,
,,,350,,,12,,0.07188650965690613,0.5039838552474976,,,,,
0.8301886916160583,0.7841419577598572,0.7894737124443054,377,0.7749999761581421,0.738095223903656,13,0.8332937359809875,,,,,,,
,,,377,,,13,,0.08342351764440536,0.49687352776527405,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,404,0.8787878751754761,0.6904761791229248,14,0.4806814193725586,,,,,,,
,,,404,,,14,,0.10160405933856964,0.4842682480812073,,,,,
0.9056603908538818,0.7980683445930481,0.8105263113975525,431,0.8529411554336548,0.6904761791229248,15,0.47263091802597046,,,,,,,
,,,431,,,15,,0.10738494247198105,0.4807807207107544,,,,,
0.9245282411575317,0.8194069862365723,0.8315789699554443,458,0.8823529481887817,0.7142857313156128,16,0.4586057662963867,,,,,,,
,,,458,,,16,,0.12391099333763123,0.47701722383499146,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,485,0.8666666746139526,0.6190476417541504,17,0.519941508769989,,,,,,,
,,,485,,,17,,0.14581309258937836,0.479229211807251,,,,,
0.9433962106704712,0.79312664270401,0.8105263113975525,512,0.8999999761581421,0.6428571343421936,18,0.5807667374610901,,,,,,,
,,,512,,,18,,0.13316470384597778,0.4967622756958008,,,,,
0.9245282411575317,0.7836927175521851,0.800000011920929,539,0.8709677457809448,0.6428571343421936,19,0.5214672684669495,,,,,,,
,,,539,,,19,,0.14245769381523132,0.4822697043418884,,,,,
0.9245282411575317,0.795597493648529,0.8105263113975525,566,0.875,0.6666666865348816,20,0.3859846293926239,,,,,,,
,,,566,,,20,,0.13790899515151978,0.47029727697372437,,,,,
0.9245282411575317,0.7836927175521851,0.800000011920929,593,0.8709677457809448,0.6428571343421936,21,0.4639340937137604,,,,,,,
,,,593,,,21,,0.1335526704788208,0.4516737163066864,,,,,
0.9433962106704712,0.79312664270401,0.8105263113975525,620,0.8999999761581421,0.6428571343421936,22,0.38376614451408386,,,,,,,
,,,620,,,22,,0.15669621527194977,0.46016356348991394,,,,,
0.9245282411575317,0.795597493648529,0.8105263113975525,647,0.875,0.6666666865348816,23,0.4341808259487152,,,,,,,
