step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
34,0.5069631338119507,0.44565215706825256,0,0.03773584961891174,0.6193972229957581,0.4526315927505493,0.976190447807312,,,,,,,
34,,,0,,,,,0.6121675968170166,0.009341595694422722,,,,,
69,0.5253818035125732,0.45679011940956116,1,0.16981132328510284,0.6525530815124512,0.4842105209827423,0.8809523582458496,,,,,,,
69,,,1,,,,,0.6235190629959106,0.02557089738547802,,,,,
104,0.5649146437644958,0.6111111044883728,2,0.8679245114326477,0.6220547556877136,0.6000000238418579,0.261904776096344,,,,,,,
104,,,2,,,,,0.6235095262527466,0.01814264990389347,,,,,
139,0.6105121374130249,0.6206896305084229,3,0.792452871799469,0.6413001418113708,0.6315789222717285,0.4285714328289032,,,,,,,
139,,,3,,,,,0.6140541434288025,0.010103707201778889,,,,,
174,0.5242587924003601,0.5454545617103577,4,0.9056603908538818,0.6383635401725769,0.5684210658073425,0.1428571492433548,,,,,,,
174,,,4,,,,,0.6072882413864136,0.015544552356004715,,,,,
209,0.581311821937561,0.7142857313156128,5,0.9245282411575317,0.6374761462211609,0.621052622795105,0.2380952388048172,,,,,,,
209,,,5,,,,,0.6214889883995056,0.016186760738492012,,,,,
244,0.569407045841217,0.692307710647583,6,0.9245282411575317,0.6083053946495056,0.6105263233184814,0.2142857164144516,,,,,,,
244,,,6,,,,,0.6103960275650024,0.01817667856812477,,,,,
279,0.6170260310173035,0.7647058367729187,7,0.9245282411575317,0.6161773800849915,0.6526315808296204,0.3095238208770752,,,,,,,
279,,,7,,,,,0.6079158782958984,0.01733429916203022,,,,,
314,0.6388140320777893,0.692307710647583,8,0.849056601524353,0.6540459990501404,0.6631578803062439,0.4285714328289032,,,,,,,
314,,,8,,,,,0.6056878566741943,0.020998919382691383,,,,,
349,0.6408355832099915,0.7894737124443054,9,0.9245282411575317,0.791109561920166,0.6736842393875122,0.3571428656578064,,,,,,,
349,,,9,,,,,0.6045947670936584,0.011253192089498043,,,,,
384,0.6507187485694885,0.7037037014961243,10,0.849056601524353,0.6031606197357178,0.6736842393875122,0.4523809850215912,,,,,,,
384,,,10,,,,,0.5954713821411133,0.0104801831766963,,,,,
419,0.6601526737213135,0.7307692170143127,11,0.8679245114326477,0.5826533436775208,0.6842105388641357,0.4523809850215912,,,,,,,
419,,,11,,,,,0.5720750689506531,0.014123574830591679,,,,,
454,0.6552111506462097,0.7727272510528564,12,0.9056603908538818,0.704255223274231,0.6842105388641357,0.4047619104385376,,,,,,,
454,,,12,,,,,0.5722023844718933,0.017599599435925484,,,,,
489,0.648248016834259,0.7200000286102295,13,0.8679245114326477,0.6210153102874756,0.6736842393875122,0.4285714328289032,,,,,,,
489,,,13,,,,,0.5686249136924744,0.020001575350761414,,,,,
524,0.6864330768585205,0.73333340883255,14,0.849056601524353,0.5509603023529053,0.7052631378173828,0.523809552192688,,,,,,,
524,,,14,,,,,0.5652449131011963,0.018486658111214638,,,,,
559,0.7315813302993774,0.78125,15,0.8679245114326477,0.5688150525093079,0.7473683953285217,0.5952380895614624,,,,,,,
559,,,15,,,,,0.5217417478561401,0.021227749064564705,,,,,
594,0.6769991517066956,0.7096773386001587,16,0.8301886916160583,0.6754719018936157,0.6947368383407593,0.523809552192688,,,,,,,
594,,,16,,,,,0.5266478061676025,0.0396537259221077,,,,,
629,0.7266397476196289,0.8214285373687744,17,0.9056603908538818,0.5574451684951782,0.7473683953285217,0.5476190447807312,,,,,,,
629,,,17,,,,,0.5000113844871521,0.05086036026477814,,,,,
664,0.7053009867668152,0.7857142686843872,18,0.8867924809455872,0.5420410633087158,0.7263157963752747,0.523809552192688,,,,,,,
664,,,18,,,,,0.49730542302131653,0.0632455125451088,,,,,
699,0.6864330768585205,0.73333340883255,19,0.849056601524353,0.5370398759841919,0.7052631378173828,0.523809552192688,,,,,,,
699,,,19,,,,,0.48558464646339417,0.08461599051952362,,,,,
734,0.7077717781066895,0.76666659116745,20,0.8679245114326477,0.6755778789520264,0.7263157963752747,0.5476190447807312,,,,,,,
734,,,20,,,,,0.4888928532600403,0.0904323011636734,,,,,
769,0.7077717781066895,0.76666659116745,21,0.8679245114326477,0.5195487141609192,0.7263157963752747,0.5476190447807312,,,,,,,
769,,,21,,,,,0.4710777997970581,0.11585021764039993,,,,,
804,0.7291104793548584,0.800000011920929,22,0.8867924809455872,0.6679813265800476,0.7473683953285217,0.5714285969734192,,,,,,,
804,,,22,,,,,0.4712420105934143,0.11765628308057785,,,,,
839,0.7291104793548584,0.800000011920929,23,0.8867924809455872,0.5108856558799744,0.7473683953285217,0.5714285969734192,,,,,,,
839,,,23,,,,,0.4721039831638336,0.12020283192396164,,,,,
874,0.7598832249641418,0.8620689511299133,24,0.9245282411575317,0.5881862044334412,0.7789473533630371,0.5952380895614624,,,,,,,
874,,,24,,,,,0.46025028824806213,0.13288263976573944,,,,,
875,,,25,,,,,,,0.9166666865348816,0.6442307829856873,0.8589743375778198,0.7966101765632629,0.7804487943649292
875,,,25,,,,,,,0.8939393758773804,0.6538461446762085,0.8292682766914368,0.7881355881690979,0.7738927602767944
875,,,25,,,,,,,0.9166666865348816,0.6442307829856873,0.8589743375778198,0.7966101765632629,0.7804487943649292
