val_accuracy,val_specificity,epoch,val_loss,val_sensitivity,val_precision,step,val_auroc,unlabeled_data_utilization,train_loss,test_specificity,test_accuracy,test_precision,test_sensitivity,test_auroc
0.4421052634716034,0.0,0,1.114088535308838,1.0,0.4421052634716034,26,0.5,,,,,,,
,,0,,,,26,,0.0,1.1091821193695068,,,,,
0.557894766330719,0.9622642397880554,1,2.7883894443511963,0.0476190485060215,0.5,53,0.5049416422843933,,,,,,,
,,1,,,,53,,0.0,1.0904710292816162,,,,,
0.6736842393875122,0.9811320900917053,2,2.2118842601776123,0.2857142984867096,0.9230769276618958,80,0.6334232091903687,,,,,,,
,,2,,,,80,,0.0,1.059036135673523,,,,,
0.75789475440979,0.9056603908538818,3,2.082087755203247,0.5714285969734192,0.8275862336158752,107,0.7385445237159729,,,,,,,
,,3,,,,107,,0.0,0.9769231081008911,,,,,
0.7368420958518982,0.9056603908538818,4,1.4188251495361328,0.523809552192688,0.8148148655891418,134,0.7147350311279297,,,,,,,
,,4,,,,134,,0.0,0.9132634401321411,,,,,
0.75789475440979,0.792452871799469,5,3.343961477279663,0.7142857313156128,0.7317073345184326,161,0.7533692717552185,,,,,,,
,,5,,,,161,,0.0,0.8954751491546631,,,,,
0.7684210538864136,0.9433962106704712,6,1.0855934619903564,0.5476190447807312,0.8846153616905212,188,0.7455076575279236,,,,,,,
,,6,,,,188,,0.0,0.8644877076148987,,,,,
0.75789475440979,0.8867924809455872,7,1.1293120384216309,0.5952380895614624,0.806451678276062,215,0.7410151958465576,,,,,,,
,,7,,,,215,,0.0,0.8320189118385315,,,,,
0.7684210538864136,0.9245282411575317,8,1.1523364782333374,0.5714285969734192,0.8571428656578064,242,0.7479784488677979,,,,,,,
,,8,,,,242,,0.0,0.8128741383552551,,,,,
0.7894737124443054,0.8867924809455872,9,0.9762906432151794,0.6666666865348816,0.8235294818878174,269,0.7767295241355896,,,,,,,
,,9,,,,269,,0.0,0.8161755800247192,,,,,
0.75789475440979,0.9056603908538818,10,0.991944432258606,0.5714285969734192,0.8275862336158752,296,0.7385445237159729,,,,,,,
,,10,,,,296,,0.0,0.8060606718063354,,,,,
0.75789475440979,0.9056603908538818,11,1.2093696594238281,0.5714285969734192,0.8275862336158752,323,0.7385445237159729,,,,,,,
,,11,,,,323,,0.0,0.8038620948791504,,,,,
0.7157894968986511,0.849056601524353,12,1.3320989608764648,0.5476190447807312,0.7419354915618896,350,0.6983378529548645,,,,,,,
,,12,,,,350,,0.0,0.7827231287956238,,,,,
0.7473683953285217,0.9245282411575317,13,0.9032471776008606,0.523809552192688,0.8461537957191467,377,0.7241688966751099,,,,,,,
,,13,,,,377,,0.0,0.8087549805641174,,,,,
0.7894737124443054,0.9245282411575317,14,1.0275310277938843,0.6190476417541504,0.8666666746139526,404,0.7717880010604858,,,,,,,
,,14,,,,404,,0.0,0.7400023341178894,,,,,
0.7263157963752747,0.8867924809455872,15,0.9765807390213013,0.523809552192688,0.7857142686843872,431,0.7053009867668152,,,,,,,
,,15,,,,431,,0.0,0.7924214005470276,,,,,
0.75789475440979,0.9056603908538818,16,0.945682942867279,0.5714285969734192,0.8275862336158752,458,0.7385445237159729,,,,,,,
,,16,,,,458,,0.0,0.6961290240287781,,,,,
0.7789473533630371,0.9056603908538818,17,0.8376255035400391,0.6190476417541504,0.8387095928192139,485,0.7623540163040161,,,,,,,
,,17,,,,485,,0.0,0.7444911599159241,,,,,
0.7894737124443054,0.9433962106704712,18,0.8836560845375061,0.5952380895614624,0.8928571343421936,512,0.7693171501159668,,,,,,,
,,18,,,,512,,0.0,0.757162868976593,,,,,
0.7684210538864136,0.9056603908538818,19,1.2130084037780762,0.5952380895614624,0.8333333134651184,539,0.7504492402076721,,,,,,,
,,19,,,,539,,0.0,0.7338699698448181,,,,,
0.800000011920929,0.8867924809455872,20,0.8009803891181946,0.6904761791229248,0.8285714387893677,566,0.7886343002319336,,,,,,,
,,20,,,,566,,0.0,0.6980013251304626,,,,,
0.75789475440979,0.8301886916160583,21,1.6168462038040161,0.6666666865348816,0.7567567229270935,593,0.7484278082847595,,,,,,,
,,21,,,,593,,0.0,0.7561836838722229,,,,,
0.800000011920929,0.9056603908538818,22,1.1442166566848755,0.6666666865348816,0.8484848737716675,620,0.7861635684967041,,,,,,,
,,22,,,,620,,0.0,0.7140270471572876,,,,,
0.7789473533630371,0.8679245114326477,23,0.9892167448997498,0.6666666865348816,0.800000011920929,647,0.7672956585884094,,,,,,,
,,23,,,,647,,0.0,0.713170051574707,,,,,
0.7789473533630371,0.8867924809455872,24,0.9088613986968994,0.6428571343421936,0.8181818127632141,674,0.7648246884346008,,,,,,,
,,24,,,,674,,0.0,0.6814627051353455,,,,,
0.8105263113975525,0.9622642397880554,25,0.7751925587654114,0.6190476417541504,0.9285714626312256,701,0.7906559109687805,,,,,,,
,,25,,,,701,,0.0,0.6848660111427307,,,,,
0.821052610874176,0.9245282411575317,26,0.7459027171134949,0.6904761791229248,0.8787878751754761,728,0.8075022101402283,,,,,,,
,,26,,,,728,,0.0,0.7095873951911926,,,,,
0.800000011920929,0.9056603908538818,27,0.768577516078949,0.6666666865348816,0.8484848737716675,755,0.7861635684967041,,,,,,,
,,27,,,,755,,0.0,0.6761461496353149,,,,,
0.800000011920929,0.9622642397880554,28,0.77069091796875,0.5952380895614624,0.9259259104728699,782,0.7787511944770813,,,,,,,
,,28,,,,782,,0.0,0.6966419816017151,,,,,
0.8105263113975525,0.9245282411575317,29,0.7941187024116516,0.6666666865348816,0.875,809,0.795597493648529,,,,,,,
,,29,,,,809,,0.0,0.6797125339508057,,,,,
0.821052610874176,0.9245282411575317,30,0.7590488791465759,0.6904761791229248,0.8787878751754761,836,0.8075022101402283,,,,,,,
,,30,,,,836,,0.0,0.6773828268051147,,,,,
