step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
17,0.5,0.4421052634716034,0,0.0,0.6227409839630127,0.4421052634716034,1.0,,,,,,,
17,,,0,,,,,0.6299411654472351,0.012295273132622242,,,,,
35,0.5896226763725281,0.5526315569877625,1,0.6792452931404114,0.8927190899848938,0.6000000238418579,0.5,,,,,,,
35,,,1,,,,,0.6333538293838501,0.022091703489422798,,,,,
53,0.4836028516292572,0.25,2,0.9433962106704712,0.6076172590255737,0.5368421077728271,0.02380952425301075,,,,,,,
53,,,2,,,,,0.6417317390441895,0.017944999039173126,,,,,
71,0.49056604504585266,0.0,3,0.9811320900917053,0.5998866558074951,0.5473684072494507,0.0,,,,,,,
71,,,3,,,,,0.6356645822525024,0.01223556324839592,,,,,
89,0.5,0.0,4,1.0,0.7442879676818848,0.557894766330719,0.0,,,,,,,
89,,,4,,,,,0.6257222890853882,0.01726643741130829,,,,,
107,0.49056604504585266,0.0,5,0.9811320900917053,0.6432272791862488,0.5473684072494507,0.0,,,,,,,
107,,,5,,,,,0.6214946508407593,0.011589117348194122,,,,,
125,0.5,0.0,6,1.0,0.6271318197250366,0.557894766330719,0.0,,,,,,,
125,,,6,,,,,0.6206880807876587,0.00797618180513382,,,,,
143,0.5357142686843872,1.0,7,1.0,0.8392975926399231,0.5894736647605896,0.0714285746216774,,,,,,,
143,,,7,,,,,0.613208532333374,0.012525755912065506,,,,,
161,0.5500898361206055,0.8333333134651184,8,0.9811320900917053,0.832057774066925,0.6000000238418579,0.1190476194024086,,,,,,,
161,,,8,,,,,0.6206833720207214,0.0188697911798954,,,,,
179,0.5858041644096375,0.8888888955116272,9,0.9811320900917053,0.6384434103965759,0.6315789222717285,0.190476194024086,,,,,,,
179,,,9,,,,,0.6061964631080627,0.017565518617630005,,,,,
197,0.6909254193305969,0.800000011920929,10,0.9056603908538818,0.7683899998664856,0.7157894968986511,0.4761904776096344,,,,,,,
197,,,10,,,,,0.5922670364379883,0.019106071442365646,,,,,
215,0.6740791201591492,0.8500000238418579,11,0.9433962106704712,0.6441968083381653,0.7052631378173828,0.4047619104385376,,,,,,,
215,,,11,,,,,0.5809547901153564,0.02590245008468628,,,,,
233,0.7455076575279236,0.8846153616905212,12,0.9433962106704712,0.5969554781913757,0.7684210538864136,0.5476190447807312,,,,,,,
233,,,12,,,,,0.5639494061470032,0.01823795586824417,,,,,
251,0.7529200315475464,0.8125,13,0.8867924809455872,0.7325568199157715,0.7684210538864136,0.6190476417541504,,,,,,,
251,,,13,,,,,0.5413458347320557,0.02107919566333294,,,,,
269,0.7529200315475464,0.8125,14,0.8867924809455872,0.6082398295402527,0.7684210538864136,0.6190476417541504,,,,,,,
269,,,14,,,,,0.5664330124855042,0.03854893520474434,,,,,
287,0.7410151958465576,0.806451678276062,15,0.8867924809455872,0.5737049579620361,0.75789475440979,0.5952380895614624,,,,,,,
287,,,15,,,,,0.5399682521820068,0.04106280580163002,,,,,
305,0.7484278082847595,0.7567567229270935,16,0.8301886916160583,0.6092731952667236,0.75789475440979,0.6666666865348816,,,,,,,
305,,,16,,,,,0.536857008934021,0.06557178497314453,,,,,
323,0.7459568381309509,0.7714285850524902,17,0.849056601524353,0.5214671492576599,0.75789475440979,0.6428571343421936,,,,,,,
323,,,17,,,,,0.5347790122032166,0.08859063684940338,,,,,
341,0.7529200315475464,0.8125,18,0.8867924809455872,0.5888915657997131,0.7684210538864136,0.6190476417541504,,,,,,,
341,,,18,,,,,0.533991277217865,0.1060713455080986,,,,,
359,0.7672956585884094,0.800000011920929,19,0.8679245114326477,0.6090901494026184,0.7789473533630371,0.6666666865348816,,,,,,,
359,,,19,,,,,0.49810585379600525,0.11317204684019089,,,,,
377,0.7672956585884094,0.800000011920929,20,0.8679245114326477,0.5273099541664124,0.7789473533630371,0.6666666865348816,,,,,,,
377,,,20,,,,,0.5257851481437683,0.13581721484661102,,,,,
395,0.7980683445930481,0.8529411554336548,21,0.9056603908538818,0.5659659504890442,0.8105263113975525,0.6904761791229248,,,,,,,
395,,,21,,,,,0.5344554781913757,0.15342532098293304,,,,,
413,0.7980683445930481,0.8529411554336548,22,0.9056603908538818,0.51777583360672,0.8105263113975525,0.6904761791229248,,,,,,,
413,,,22,,,,,0.5100539922714233,0.16597647964954376,,,,,
431,0.8099730610847473,0.8571428656578064,23,0.9056603908538818,0.5977391004562378,0.821052610874176,0.7142857313156128,,,,,,,
431,,,23,,,,,0.5183606743812561,0.19446977972984314,,,,,
449,0.8099730610847473,0.8571428656578064,24,0.9056603908538818,0.520995557308197,0.821052610874176,0.7142857313156128,,,,,,,
449,,,24,,,,,0.5208609104156494,0.1975332349538803,,,,,
450,,,25,,,,,,,0.8863635659217834,0.6442307829856873,0.8170731663703918,0.7796609997749329,0.7652972340583801
450,,,25,,,,,,,0.8787878751754761,0.625,0.8024691343307495,0.7669491767883301,0.751893937587738
450,,,25,,,,,,,0.9166666865348816,0.6057692170143127,0.8513513803482056,0.7796609997749329,0.7612178325653076
