val_auroc,epoch,val_accuracy,val_specificity,val_loss,step,val_sensitivity,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_precision,test_accuracy,test_sensitivity
0.5,0,0.4421052634716034,0.0,0.08003294467926025,26,1.0,0.4421052634716034,,,,,,,
,0,,,,26,,,0.19999998807907104,0.0,,,,,
0.46563342213630676,1,0.49473685026168823,0.7169811129570007,0.16241659224033356,53,0.2142857164144516,0.375,,,,,,,
,1,,,,53,,,0.19999998807907104,0.0,,,,,
0.47596582770347595,2,0.4842105209827423,0.5471698045730591,0.16403287649154663,80,0.4047619104385376,0.4146341383457184,,,,,,,
,2,,,,80,,,0.19999998807907104,0.0,,,,,
0.5276280641555786,3,0.5473684072494507,0.698113203048706,0.2813251316547394,107,0.3571428656578064,0.4838709235191345,,,,,,,
,3,,,,107,,,0.19999998807907104,0.0,,,,,
0.466531902551651,4,0.4736842215061188,0.5283018946647644,0.1781914383172989,134,0.4047619104385376,0.4047619104385376,,,,,,,
,4,,,,134,,,0.19999998807907104,0.0,,,,,
0.4784366488456726,5,0.4842105209827423,0.5283018946647644,0.17939580976963043,161,0.4285714328289032,0.41860464215278625,,,,,,,
,5,,,,161,,,0.19999998807907104,0.0,,,,,
0.48787063360214233,6,0.49473685026168823,0.5471698045730591,0.41119706630706787,188,0.4285714328289032,0.4285714328289032,,,,,,,
,6,,,,188,,,0.19999998807907104,0.0,,,,,
0.44519320130348206,7,0.4526315927505493,0.5094339847564697,0.37945282459259033,215,0.380952388048172,0.380952388048172,,,,,,,
,7,,,,215,,,0.19999998807907104,0.0,,,,,
0.466531902551651,8,0.4736842215061188,0.5283018946647644,0.2083081156015396,242,0.4047619104385376,0.4047619104385376,,,,,,,
,8,,,,242,,,0.19999998807907104,0.0,,,,,
0.48090746998786926,9,0.4842105209827423,0.5094339847564697,0.3153363764286041,269,0.4523809850215912,0.42222222685813904,,,,,,,
,9,,,,269,,,0.19999998807907104,0.0,,,,,
0.49281221628189087,10,0.49473685026168823,0.5094339847564697,0.25415804982185364,296,0.4761904776096344,0.43478262424468994,,,,,,,
,10,,,,296,,,0.19999998807907104,0.0,,,,,
0.4586702883243561,11,0.4842105209827423,0.6792452931404114,0.18441730737686157,323,0.2380952388048172,0.37037035822868347,,,,,,,
,11,,,,323,,,0.19999998807907104,0.0,,,,,
0.4620395004749298,12,0.46315789222717285,0.4716981053352356,0.37988486886024475,350,0.4523809850215912,0.40425530076026917,,,,,,,
,12,,,,350,,,0.19999998807907104,0.0,,,,,
0.43283915519714355,13,0.4526315927505493,0.6037735939025879,0.17882050573825836,377,0.261904776096344,0.34375,,,,,,,
,13,,,,377,,,0.19999998807907104,0.0,,,,,
0.4869721531867981,14,0.5157894492149353,0.7358490824699402,0.12732265889644623,404,0.2380952388048172,0.4166666567325592,,,,,,,
,14,,,,404,,,0.19999998807907104,0.0,,,,,
0.5042677521705627,15,0.5157894492149353,0.6037735939025879,0.23316994309425354,431,0.4047619104385376,0.44736841320991516,,,,,,,
,15,,,,431,,,0.19999998807907104,0.0,,,,,
0.5186432600021362,16,0.5263158082962036,0.5849056839942932,0.23215821385383606,458,0.4523809850215912,0.46341463923454285,,,,,,,
,16,,,,458,,,0.19999998807907104,0.0,,,,,
0.49932610988616943,17,0.5157894492149353,0.6415094137191772,0.31192511320114136,485,0.3571428656578064,0.44117647409439087,,,,,,,
,17,,,,485,,,0.19999998807907104,0.0,,,,,
0.5206648707389832,18,0.5368421077728271,0.6603773832321167,0.11272506415843964,512,0.380952388048172,0.47058823704719543,,,,,,,
,18,,,,512,,,0.19999998807907104,0.0,,,,,
0.482928991317749,19,0.49473685026168823,0.5849056839942932,0.16794681549072266,539,0.380952388048172,0.42105263471603394,,,,,,,
,19,,,,539,,,0.19999998807907104,0.0,,,,,
