val_sensitivity,val_precision,val_auroc,epoch,val_loss,step,val_specificity,val_accuracy,unlabeled_data_utilization,train_loss,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
0.0,0.0,0.5,0,0.6198221445083618,26,1.0,0.557894766330719,,,,,,,
,,,0,,26,,,0.0021422840654850006,0.643744707107544,,,,,
0.02380952425301075,0.5,0.5024707913398743,1,0.7672203183174133,53,0.9811320900917053,0.557894766330719,,,,,,,
,,,1,,53,,,0.0067047299817204475,0.6243489980697632,,,,,
0.1190476194024086,0.625,0.5312219262123108,2,2.1752800941467285,80,0.9433962106704712,0.5789473652839661,,,,,,,
,,,2,,80,,,0.005619429051876068,0.6310737133026123,,,,,
0.02380952425301075,0.5,0.5024707913398743,3,2.75679087638855,107,0.9811320900917053,0.557894766330719,,,,,,,
,,,3,,107,,,0.006848379969596863,0.6247634887695312,,,,,
0.095238097012043,0.6666666865348816,0.5287511348724365,4,3.758305072784424,134,0.9622642397880554,0.5789473652839661,,,,,,,
,,,4,,134,,,0.0038655761163681746,0.6073668599128723,,,,,
0.261904776096344,0.8461537957191467,0.6120844483375549,5,1.1466104984283447,161,0.9622642397880554,0.6526315808296204,,,,,,,
,,,5,,161,,,0.010658186860382557,0.6055840849876404,,,,,
0.4047619104385376,0.8500000238418579,0.6740791201591492,6,0.5971593856811523,188,0.9433962106704712,0.7052631378173828,,,,,,,
,,,6,,188,,,0.003256833180785179,0.572260856628418,,,,,
0.5,0.8399999737739563,0.7122641205787659,7,2.2951159477233887,215,0.9245282411575317,0.7368420958518982,,,,,,,
,,,7,,215,,,0.008953397162258625,0.5776402950286865,,,,,
0.5,0.8399999737739563,0.7122641205787659,8,1.5897622108459473,242,0.9245282411575317,0.7368420958518982,,,,,,,
,,,8,,242,,,0.010024730116128922,0.552750825881958,,,,,
0.5,0.9130435585975647,0.7311322093009949,9,0.8685029149055481,269,0.9622642397880554,0.75789475440979,,,,,,,
,,,9,,269,,,0.012754064984619617,0.5390196442604065,,,,,
0.5714285969734192,0.8888888955116272,0.7574123740196228,10,0.8799136281013489,296,0.9433962106704712,0.7789473533630371,,,,,,,
,,,10,,296,,,0.023213937878608704,0.5263606905937195,,,,,
0.5476190447807312,0.8518518805503845,0.7360737323760986,11,1.079699993133545,323,0.9245282411575317,0.75789475440979,,,,,,,
,,,11,,323,,,0.03867476060986519,0.5137709975242615,,,,,
0.523809552192688,0.9166666865348816,0.7430369257926941,12,2.084592580795288,350,0.9622642397880554,0.7684210538864136,,,,,,,
,,,12,,350,,,0.0501900389790535,0.5133281946182251,,,,,
0.6428571343421936,0.8709677457809448,0.7836927175521851,13,1.1374890804290771,377,0.9245282411575317,0.800000011920929,,,,,,,
,,,13,,377,,,0.04961376637220383,0.49973437190055847,,,,,
0.5714285969734192,0.8571428656578064,0.7479784488677979,14,0.450063556432724,404,0.9245282411575317,0.7684210538864136,,,,,,,
,,,14,,404,,,0.05187024176120758,0.5042349696159363,,,,,
0.5476190447807312,0.8214285373687744,0.7266397476196289,15,1.871031403541565,431,0.9056603908538818,0.7473683953285217,,,,,,,
,,,15,,431,,,0.06417957693338394,0.5206440687179565,,,,,
0.5952380895614624,0.8333333134651184,0.7504492402076721,16,0.5927523970603943,458,0.9056603908538818,0.7684210538864136,,,,,,,
,,,16,,458,,,0.05953828617930412,0.4884408116340637,,,,,
0.6428571343421936,0.7941176295280457,0.7553907632827759,17,3.030299663543701,485,0.8679245114326477,0.7684210538864136,,,,,,,
,,,17,,485,,,0.06829565018415451,0.5150414109230042,,,,,
