step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.9523809552192688,0.03773584961891174,0.4950583875179291,0.4395604729652405,0.4421052634716034,0.6462211608886719,0,,,,,,,
26,,,,,,,0,0.00336636183783412,0.6356366872787476,,,,,
53,0.095238097012043,0.9245282411575317,0.5098831653594971,0.5,0.557894766330719,1.755691409111023,1,,,,,,,
53,,,,,,,1,0.004267939832061529,0.6279183030128479,,,,,
80,0.2142857164144516,0.9811320900917053,0.5977088809013367,0.8999999761581421,0.6421052813529968,0.7073478102684021,2,,,,,,,
80,,,,,,,2,0.014675655402243137,0.6263087391853333,,,,,
107,0.4761904776096344,0.9245282411575317,0.7003592848777771,0.8333333134651184,0.7263157963752747,1.185187816619873,3,,,,,,,
107,,,,,,,3,0.008932380937039852,0.6129308938980103,,,,,
134,0.4523809850215912,0.9245282411575317,0.6884546279907227,0.8260868787765503,0.7157894968986511,1.016083836555481,4,,,,,,,
134,,,,,,,4,0.0233724657446146,0.6150398850440979,,,,,
161,0.6428571343421936,0.8867924809455872,0.7648246884346008,0.8181818127632141,0.7789473533630371,0.8727537989616394,5,,,,,,,
161,,,,,,,5,0.013409558683633804,0.5887840986251831,,,,,
188,0.7142857313156128,0.8301886916160583,0.7722371816635132,0.7692307829856873,0.7789473533630371,0.6427494287490845,6,,,,,,,
188,,,,,,,6,0.010862505063414574,0.5846644639968872,,,,,
215,0.5952380895614624,0.849056601524353,0.7221473455429077,0.7575757503509521,0.7368420958518982,2.356144666671753,7,,,,,,,
215,,,,,,,7,0.0158672034740448,0.5633953809738159,,,,,
242,0.738095223903656,0.9245282411575317,0.831311821937561,0.8857142925262451,0.8421052694320679,0.512039065361023,8,,,,,,,
242,,,,,,,8,0.03765885531902313,0.5582324266433716,,,,,
269,0.7857142686843872,0.849056601524353,0.8173854351043701,0.8048780560493469,0.821052610874176,0.6003100872039795,9,,,,,,,
269,,,,,,,9,0.04040183871984482,0.5801027417182922,,,,,
