val_accuracy,epoch,val_auroc,val_sensitivity,step,val_loss,val_precision,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.7368420958518982,0,0.7270889282226562,0.6428571343421936,26,0.5428618788719177,0.7297297716140747,0.8113208413124084,,,,,,,
,0,,,26,,,,0.09935915470123291,0.5765277147293091,,,,,
0.8105263113975525,1,0.8030098080635071,0.738095223903656,53,0.4712783098220825,0.8157894611358643,0.8679245114326477,,,,,,,
,1,,,53,,,,0.4502602815628052,0.6304913759231567,,,,,
0.7473683953285217,2,0.7365228533744812,0.6428571343421936,80,0.5000308752059937,0.75,0.8301886916160583,,,,,,,
,2,,,80,,,,0.44074174761772156,0.5927456617355347,,,,,
0.8105263113975525,3,0.8005390167236328,0.7142857313156128,107,0.4756927192211151,0.8333333134651184,0.8867924809455872,,,,,,,
,3,,,107,,,,0.4786504805088043,0.5774970650672913,,,,,
0.7684210538864136,4,0.7553907632827759,0.6428571343421936,134,0.4990234673023224,0.7941176295280457,0.8679245114326477,,,,,,,
,4,,,134,,,,0.4796448051929474,0.5813402533531189,,,,,
0.7894737124443054,5,0.7767295241355896,0.6666666865348816,161,0.48084181547164917,0.8235294818878174,0.8867924809455872,,,,,,,
,5,,,161,,,,0.46377912163734436,0.5938639044761658,,,,,
0.800000011920929,6,0.7886343002319336,0.6904761791229248,188,0.47845762968063354,0.8285714387893677,0.8867924809455872,,,,,,,
,6,,,188,,,,0.4391591548919678,0.5704431533813477,,,,,
0.8105263113975525,7,0.8005390167236328,0.7142857313156128,215,0.4282205402851105,0.8333333134651184,0.8867924809455872,,,,,,,
,7,,,215,,,,0.4716806411743164,0.5776494145393372,,,,,
0.800000011920929,8,0.7886343002319336,0.6904761791229248,242,0.5117653608322144,0.8285714387893677,0.8867924809455872,,,,,,,
,8,,,242,,,,0.45907437801361084,0.5584166646003723,,,,,
0.8105263113975525,9,0.8005390167236328,0.7142857313156128,269,0.49097537994384766,0.8333333134651184,0.8867924809455872,,,,,,,
,9,,,269,,,,0.4493885040283203,0.5629994869232178,,,,,
0.800000011920929,10,0.7886343002319336,0.6904761791229248,296,0.5320960879325867,0.8285714387893677,0.8867924809455872,,,,,,,
,10,,,296,,,,0.48829126358032227,0.5453882813453674,,,,,
0.7684210538864136,11,0.7578616738319397,0.6666666865348816,323,0.4624391794204712,0.7777778506278992,0.849056601524353,,,,,,,
,11,,,323,,,,0.46176451444625854,0.5706923007965088,,,,,
0.7894737124443054,12,0.7792003154754639,0.6904761791229248,350,0.4726598560810089,0.8055555820465088,0.8679245114326477,,,,,,,
,12,,,350,,,,0.480666846036911,0.552036464214325,,,,,
