val_accuracy,epoch,val_auroc,val_sensitivity,step,val_loss,val_precision,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.7368420958518982,0,0.7419137358665466,0.7857142686843872,26,0.5019553899765015,0.6734693646430969,0.698113203048706,,,,,,,
,0,,,26,,,,0.0021585882641375065,0.5387294888496399,,,,,
0.75789475440979,1,0.7632524967193604,0.8095238208770752,53,0.4691847264766693,0.693877637386322,0.7169811129570007,,,,,,,
,1,,,53,,,,0.17509183287620544,0.5601970553398132,,,,,
0.7368420958518982,2,0.7443845272064209,0.8095238208770752,80,0.5008060932159424,0.6666666865348816,0.6792452931404114,,,,,,,
,2,,,80,,,,0.15936236083507538,0.5185518264770508,,,,,
0.7473683953285217,3,0.7513477802276611,0.7857142686843872,107,0.47597408294677734,0.6875,0.7169811129570007,,,,,,,
,3,,,107,,,,0.1708391010761261,0.5218269228935242,,,,,
0.75789475440979,4,0.7583107948303223,0.761904776096344,134,0.4572935104370117,0.7111111283302307,0.7547169923782349,,,,,,,
,4,,,134,,,,0.1629309505224228,0.5208354592323303,,,,,
0.8105263113975525,5,0.8030098080635071,0.738095223903656,161,0.46272894740104675,0.8157894611358643,0.8679245114326477,,,,,,,
,5,,,161,,,,0.14238157868385315,0.5184520483016968,,,,,
0.7684210538864136,6,0.770215630531311,0.7857142686843872,188,0.433730810880661,0.717391312122345,0.7547169923782349,,,,,,,
,6,,,188,,,,0.1610855758190155,0.5015776753425598,,,,,
0.7789473533630371,7,0.7771788239479065,0.761904776096344,215,0.43423396348953247,0.7441861033439636,0.792452871799469,,,,,,,
,7,,,215,,,,0.16731245815753937,0.4979986250400543,,,,,
0.7789473533630371,8,0.7771788239479065,0.761904776096344,242,0.4857373833656311,0.7441861033439636,0.792452871799469,,,,,,,
,8,,,242,,,,0.15812136232852936,0.5132410526275635,,,,,
0.75789475440979,9,0.7583107948303223,0.761904776096344,269,0.43649059534072876,0.7111111283302307,0.7547169923782349,,,,,,,
