val_precision,step,val_sensitivity,val_auroc,val_accuracy,val_specificity,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_auroc,test_sensitivity,test_precision,test_accuracy
0.3333333432674408,34,0.0476190485060215,0.48607367277145386,0.5368421077728271,0.9245282411575317,0,0.7579982280731201,,,,,,,
,34,,,,,0,,0.6340333819389343,0.012456596828997135,,,,,
0.4285714328289032,69,0.0714285746216774,0.49797841906547546,0.5473684072494507,0.9245282411575317,1,0.6194329857826233,,,,,,,
,69,,,,,1,,0.6304053664207458,0.028903035447001457,,,,,
0.692307710647583,104,0.4285714328289032,0.6388140320777893,0.6631578803062439,0.849056601524353,2,0.6083731055259705,,,,,,,
,104,,,,,2,,0.6162438988685608,0.02278161607682705,,,,,
0.7931034564971924,139,0.5476190447807312,0.7172057032585144,0.7368420958518982,0.8867924809455872,3,0.6958662867546082,,,,,,,
,139,,,,,3,,0.582487940788269,0.02614031545817852,,,,,
0.8125,174,0.6190476417541504,0.7529200315475464,0.7684210538864136,0.8867924809455872,4,0.6066500544548035,,,,,,,
,174,,,,,4,,0.5698164701461792,0.037077855318784714,,,,,
0.8181818127632141,209,0.6428571343421936,0.7648246884346008,0.7789473533630371,0.8867924809455872,5,0.5608963370323181,,,,,,,
,209,,,,,5,,0.5489974021911621,0.04861282557249069,,,,,
0.8125,244,0.6190476417541504,0.7529200315475464,0.7684210538864136,0.8867924809455872,6,0.6989749073982239,,,,,,,
,244,,,,,6,,0.5236928462982178,0.05665471404790878,,,,,
0.800000011920929,279,0.6666666865348816,0.7672956585884094,0.7789473533630371,0.8679245114326477,7,0.6091494560241699,,,,,,,
,279,,,,,7,,0.5157455801963806,0.08295508474111557,,,,,
0.7941176295280457,314,0.6428571343421936,0.7553907632827759,0.7684210538864136,0.8679245114326477,8,0.5738711953163147,,,,,,,
,314,,,,,8,,0.5250727534294128,0.09974025189876556,,,,,
0.84375,349,0.6428571343421936,0.7742587327957153,0.7894737124443054,0.9056603908538818,9,0.5819951891899109,,,,,,,
,349,,,,,9,,0.5016778111457825,0.15081718564033508,,,,,
0.8620689511299133,384,0.5952380895614624,0.7598832249641418,0.7789473533630371,0.9245282411575317,10,0.48867082595825195,,,,,,,
,384,,,,,10,,0.5133861303329468,0.1951836496591568,,,,,
0.875,419,0.6666666865348816,0.795597493648529,0.8105263113975525,0.9245282411575317,11,0.5604872703552246,,,,,,,
,419,,,,,11,,0.5203309655189514,0.22378700971603394,,,,,
0.8529411554336548,454,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,12,0.5652867555618286,,,,,,,
,454,,,,,12,,0.5194589495658875,0.2553289234638214,,,,,
0.7941176295280457,489,0.6428571343421936,0.7553907632827759,0.7684210538864136,0.8679245114326477,13,0.5501030683517456,,,,,,,
,489,,,,,13,,0.5229399800300598,0.28663113713264465,,,,,
0.8529411554336548,524,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,14,0.4502483308315277,,,,,,,
,524,,,,,14,,0.4997631907463074,0.32721003890037537,,,,,
0.939393937587738,559,0.738095223903656,0.8501797318458557,0.8631578683853149,0.9622642397880554,15,0.515809953212738,,,,,,,
,559,,,,,15,,0.5262851119041443,0.3466469645500183,,,,,
0.8823529481887817,594,0.7142857313156128,0.8194069862365723,0.8315789699554443,0.9245282411575317,16,0.426974356174469,,,,,,,
,594,,,,,16,,0.5067920088768005,0.36417198181152344,,,,,
0.8611111044883728,629,0.738095223903656,0.8218778371810913,0.8315789699554443,0.9056603908538818,17,0.46118971705436707,,,,,,,
,629,,,,,17,,0.5168617963790894,0.39447322487831116,,,,,
0.8333333134651184,664,0.7142857313156128,0.8005390167236328,0.8105263113975525,0.8867924809455872,18,0.4502617418766022,,,,,,,
,664,,,,,18,,0.512087345123291,0.4200790822505951,,,,,
0.8857142925262451,699,0.738095223903656,0.831311821937561,0.8421052694320679,0.9245282411575317,19,0.42844417691230774,,,,,,,
,699,,,,,19,,0.5235927700996399,0.4576275050640106,,,,,
0.8611111044883728,734,0.738095223903656,0.8218778371810913,0.8315789699554443,0.9056603908538818,20,0.40025511384010315,,,,,,,
,734,,,,,20,,0.5209828019142151,0.48813992738723755,,,,,
0.8823529481887817,769,0.7142857313156128,0.8194069862365723,0.8315789699554443,0.9245282411575317,21,0.4898008108139038,,,,,,,
,769,,,,,21,,0.5342443585395813,0.5070981383323669,,,,,
0.8378377556800842,804,0.738095223903656,0.8124438524246216,0.821052610874176,0.8867924809455872,22,0.45070135593414307,,,,,,,
,804,,,,,22,,0.5093506574630737,0.5125285387039185,,,,,
0.8571428656578064,839,0.7142857313156128,0.8099730610847473,0.821052610874176,0.9056603908538818,23,0.5631689429283142,,,,,,,
,839,,,,,23,,0.5195768475532532,0.491755872964859,,,,,
0.8999999761581421,874,0.6428571343421936,0.79312664270401,0.8105263113975525,0.9433962106704712,24,0.3964325487613678,,,,,,,
,874,,,,,24,,0.49597278237342834,0.5055651068687439,,,,,
0.824999988079071,909,0.7857142686843872,0.8268193006515503,0.8315789699554443,0.8679245114326477,25,0.40430164337158203,,,,,,,
,909,,,,,25,,0.503329873085022,0.5382575392723083,,,,,
0.8205127716064453,944,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,26,0.42286911606788635,,,,,,,
,944,,,,,26,,0.5173360705375671,0.5517417788505554,,,,,
0.9142856597900391,979,0.761904776096344,0.8526504635810852,0.8631578683853149,0.9433962106704712,27,0.45817673206329346,,,,,,,
,979,,,,,27,,0.4984617829322815,0.5602683424949646,,,,,
0.7674418687820435,1014,0.7857142686843872,0.7985174655914307,0.800000011920929,0.8113208413124084,28,0.44061675667762756,,,,,,,
,1014,,,,,28,,0.4920223355293274,0.5577893257141113,,,,,
0.8611111044883728,1049,0.738095223903656,0.8218778371810913,0.8315789699554443,0.9056603908538818,29,0.4508035480976105,,,,,,,
,1049,,,,,29,,0.5247992873191833,0.590485692024231,,,,,
0.8333333134651184,1084,0.7142857313156128,0.8005390167236328,0.8105263113975525,0.8867924809455872,30,0.38970157504081726,,,,,,,
,1084,,,,,30,,0.48790276050567627,0.6100053787231445,,,,,
0.800000011920929,1119,0.761904776096344,0.8054806590080261,0.8105263113975525,0.849056601524353,31,0.44263917207717896,,,,,,,
,1119,,,,,31,,0.5057907104492188,0.622679591178894,,,,,
0.7857142686843872,1154,0.7857142686843872,0.8079515099525452,0.8105263113975525,0.8301886916160583,32,0.4492175579071045,,,,,,,
,1154,,,,,32,,0.5036808252334595,0.616187572479248,,,,,
0.8421052694320679,1189,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,33,0.5940889120101929,,,,,,,
,1189,,,,,33,,0.5021414160728455,0.6383383274078369,,,,,
0.8648648858070374,1224,0.761904776096344,0.8337825536727905,0.8421052694320679,0.9056603908538818,34,0.46008408069610596,,,,,,,
,1224,,,,,34,,0.4983943998813629,0.6381629705429077,,,,,
0.8648648858070374,1259,0.761904776096344,0.8337825536727905,0.8421052694320679,0.9056603908538818,35,0.4126106798648834,,,,,,,
,1259,,,,,35,,0.4838167428970337,0.6404855251312256,,,,,
0.8648648858070374,1294,0.761904776096344,0.8337825536727905,0.8421052694320679,0.9056603908538818,36,0.4249523878097534,,,,,,,
,1294,,,,,36,,0.5121082067489624,0.6423364877700806,,,,,
0.8648648858070374,1329,0.761904776096344,0.8337825536727905,0.8421052694320679,0.9056603908538818,37,0.470541775226593,,,,,,,
,1329,,,,,37,,0.48455312848091125,0.6404368281364441,,,,,
0.8461537957191467,1364,0.7857142686843872,0.83625328540802,0.8421052694320679,0.8867924809455872,38,0.4806842505931854,,,,,,,
,1364,,,,,38,,0.4775283634662628,0.6600661873817444,,,,,
0.8421052694320679,1399,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,39,0.4225102961063385,,,,,,,
,1399,,,,,39,,0.4620758593082428,0.6533881425857544,,,,,
0.8421052694320679,1434,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,40,0.45230337977409363,,,,,,,
,1434,,,,,40,,0.47220322489738464,0.6735240817070007,,,,,
0.8205127716064453,1469,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,41,0.454118013381958,,,,,,,
,1469,,,,,41,,0.4831273555755615,0.6755728125572205,,,,,
0.8205127716064453,1504,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,42,0.39628922939300537,,,,,,,
,1504,,,,,42,,0.49207162857055664,0.6739606857299805,,,,,
0.8378377556800842,1539,0.738095223903656,0.8124438524246216,0.821052610874176,0.8867924809455872,43,0.4151819050312042,,,,,,,
,1539,,,,,43,,0.4872753322124481,0.6563347578048706,,,,,
0.8421052694320679,1574,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,44,0.507678747177124,,,,,,,
,1574,,,,,44,,0.48370400071144104,0.6506190299987793,,,,,
0.8461537957191467,1609,0.7857142686843872,0.83625328540802,0.8421052694320679,0.8867924809455872,45,0.41725826263427734,,,,,,,
