step,val_sensitivity,val_specificity,val_auroc,val_precision,val_accuracy,val_loss,epoch,unlabeled_data_utilization,train_loss,test_specificity,test_auroc,test_accuracy,test_sensitivity,test_precision
26,0.261904776096344,0.8301886916160583,0.5460466742515564,0.550000011920929,0.5789473652839661,1.0091301202774048,0,,,,,,,
26,,,,,,,0,0.008851485326886177,0.6354299187660217,,,,,
53,0.190476194024086,0.9433962106704712,0.566936194896698,0.7272727489471436,0.6105263233184814,2.3358473777770996,1,,,,,,,
53,,,,,,,1,0.02660655416548252,0.6426953077316284,,,,,
80,0.190476194024086,0.9622642397880554,0.5763701796531677,0.800000011920929,0.621052622795105,0.864870548248291,2,,,,,,,
80,,,,,,,2,0.02154655195772648,0.627829372882843,,,,,
107,0.4523809850215912,0.849056601524353,0.6507187485694885,0.7037037014961243,0.6736842393875122,0.8663330674171448,3,,,,,,,
107,,,,,,,3,0.015823328867554665,0.6060092449188232,,,,,
134,0.4285714328289032,0.8301886916160583,0.6293801069259644,0.6666666865348816,0.6526315808296204,1.9328343868255615,4,,,,,,,
134,,,,,,,4,0.02260972559452057,0.5775526165962219,,,,,
161,0.523809552192688,0.8867924809455872,0.7053009867668152,0.7857142686843872,0.7263157963752747,0.80423903465271,5,,,,,,,
161,,,,,,,5,0.03437725827097893,0.5616089105606079,,,,,
188,0.523809552192688,0.9056603908538818,0.7147350311279297,0.8148148655891418,0.7368420958518982,1.1155085563659668,6,,,,,,,
188,,,,,,,6,0.03854277357459068,0.5678667426109314,,,,,
215,0.523809552192688,0.9245282411575317,0.7241688966751099,0.8461537957191467,0.7473683953285217,1.3773856163024902,7,,,,,,,
215,,,,,,,7,0.050627466291189194,0.5531319975852966,,,,,
242,0.4523809850215912,0.9811320900917053,0.7167565822601318,0.949999988079071,0.7473683953285217,0.6746097207069397,8,,,,,,,
242,,,,,,,8,0.07979493588209152,0.560139536857605,,,,,
269,0.5,0.9811320900917053,0.740566074848175,0.9545454382896423,0.7684210538864136,0.6737756133079529,9,,,,,,,
269,,,,,,,9,0.10478822886943817,0.5565844178199768,,,,,
296,0.5714285969734192,0.9622642397880554,0.7668463587760925,0.9230769276618958,0.7894737124443054,0.4987677037715912,10,,,,,,,
296,,,,,,,10,0.15189701318740845,0.5426836609840393,,,,,
323,0.523809552192688,0.8679245114326477,0.6958670616149902,0.7586206793785095,0.7157894968986511,0.5404223203659058,11,,,,,,,
323,,,,,,,11,0.16529972851276398,0.547438383102417,,,,,
350,0.5476190447807312,0.9811320900917053,0.764375627040863,0.9583333134651184,0.7894737124443054,0.6234028935432434,12,,,,,,,
350,,,,,,,12,0.2005145251750946,0.5149739384651184,,,,,
377,0.5952380895614624,1.0,0.7976190447807312,1.0,0.821052610874176,0.5005406737327576,13,,,,,,,
377,,,,,,,13,0.251707524061203,0.54487544298172,,,,,
404,0.6428571343421936,0.9622642397880554,0.8025606870651245,0.931034505367279,0.821052610874176,0.6128937602043152,14,,,,,,,
404,,,,,,,14,0.28068622946739197,0.5351266860961914,,,,,
431,0.6666666865348816,0.9245282411575317,0.795597493648529,0.875,0.8105263113975525,0.7530386447906494,15,,,,,,,
431,,,,,,,15,0.2939029335975647,0.565802812576294,,,,,
458,0.6666666865348816,0.9622642397880554,0.8144654631614685,0.9333332777023315,0.8315789699554443,0.44430306553840637,16,,,,,,,
458,,,,,,,16,0.3116562068462372,0.5469467639923096,,,,,
485,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.9032257795333862,0.821052610874176,1.1530861854553223,17,,,,,,,
485,,,,,,,17,0.3298662006855011,0.5693435668945312,,,,,
512,0.6666666865348816,0.9622642397880554,0.8144654631614685,0.9333332777023315,0.8315789699554443,0.5023337006568909,18,,,,,,,
512,,,,,,,18,0.32242074608802795,0.5392603874206543,,,,,
539,0.6666666865348816,0.9433962106704712,0.8050314784049988,0.9032257795333862,0.821052610874176,0.6728054881095886,19,,,,,,,
539,,,,,,,19,0.36753737926483154,0.53959059715271,,,,,
566,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,0.40216973423957825,20,,,,,,,
566,,,,,,,20,0.40283986926078796,0.5491554141044617,,,,,
593,0.7857142686843872,0.9811320900917053,0.8834231495857239,0.970588207244873,0.8947368264198303,0.3822041451931,21,,,,,,,
593,,,,,,,21,0.42896148562431335,0.567615270614624,,,,,
620,0.761904776096344,0.9622642397880554,0.8620845079421997,0.9411764740943909,0.8736842274665833,0.5341848134994507,22,,,,,,,
620,,,,,,,22,0.4155099391937256,0.5389317274093628,,,,,
647,0.761904776096344,0.9433962106704712,0.8526504635810852,0.9142856597900391,0.8631578683853149,0.5536314845085144,23,,,,,,,
647,,,,,,,23,0.43340006470680237,0.5397312045097351,,,,,
674,0.761904776096344,0.9433962106704712,0.8526504635810852,0.9142856597900391,0.8631578683853149,0.5609684586524963,24,,,,,,,
674,,,,,,,24,0.44932693243026733,0.5693429112434387,,,,,
701,0.761904776096344,0.9622642397880554,0.8620845079421997,0.9411764740943909,0.8736842274665833,0.6633704304695129,25,,,,,,,
701,,,,,,,25,0.4560241103172302,0.5384231805801392,,,,,
728,0.738095223903656,0.9245282411575317,0.831311821937561,0.8857142925262451,0.8421052694320679,0.6453148722648621,26,,,,,,,
728,,,,,,,26,0.458223819732666,0.5351334810256958,,,,,
755,0.761904776096344,0.9622642397880554,0.8620845079421997,0.9411764740943909,0.8736842274665833,0.48736822605133057,27,,,,,,,
755,,,,,,,27,0.4890138804912567,0.5302761793136597,,,,,
782,0.7857142686843872,0.9622642397880554,0.8739892244338989,0.9428571462631226,0.8842105269432068,0.8931866884231567,28,,,,,,,
782,,,,,,,28,0.4948524832725525,0.5379082560539246,,,,,
809,0.7857142686843872,0.9245282411575317,0.8551213145256042,0.8918918967247009,0.8631578683853149,0.5719417333602905,29,,,,,,,
809,,,,,,,29,0.505810558795929,0.5423654913902283,,,,,
836,0.6428571343421936,0.9433962106704712,0.79312664270401,0.8999999761581421,0.8105263113975525,1.0691322088241577,30,,,,,,,
836,,,,,,,30,0.5354670882225037,0.5489110946655273,,,,,
863,0.761904776096344,0.9245282411575317,0.8432164788246155,0.8888888955116272,0.8526315689086914,0.4636898934841156,31,,,,,,,
863,,,,,,,31,0.5148594379425049,0.5230957269668579,,,,,
890,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8823529481887817,0.8315789699554443,0.8838695883750916,32,,,,,,,
890,,,,,,,32,0.5129820108413696,0.5306304693222046,,,,,
917,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,1.0051655769348145,33,,,,,,,
917,,,,,,,33,0.5398237705230713,0.551859974861145,,,,,
944,0.7142857313156128,0.9245282411575317,0.8194069862365723,0.8823529481887817,0.8315789699554443,0.44095245003700256,34,,,,,,,
944,,,,,,,34,0.5254305005073547,0.5416216850280762,,,,,
971,0.761904776096344,0.9433962106704712,0.8526504635810852,0.9142856597900391,0.8631578683853149,0.34973737597465515,35,,,,,,,
971,,,,,,,35,0.5243735909461975,0.5122948288917542,,,,,
998,0.761904776096344,0.9245282411575317,0.8432164788246155,0.8888888955116272,0.8526315689086914,0.5589186549186707,36,,,,,,,
998,,,,,,,36,0.5229582786560059,0.5292767286300659,,,,,
1025,0.738095223903656,0.9433962106704712,0.8407456874847412,0.9117646813392639,0.8526315689086914,0.7153673768043518,37,,,,,,,
1025,,,,,,,37,0.554999053478241,0.5133240222930908,,,,,
1052,0.6666666865348816,0.9622642397880554,0.8144654631614685,0.9333332777023315,0.8315789699554443,0.6250402927398682,38,,,,,,,
1052,,,,,,,38,0.5685088634490967,0.5215867161750793,,,,,
1079,0.6904761791229248,0.9622642397880554,0.8263701796531677,0.9354839324951172,0.8421052694320679,0.39130455255508423,39,,,,,,,
1079,,,,,,,39,0.5613788366317749,0.530742883682251,,,,,
1106,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,0.48366618156433105,40,,,,,,,
1106,,,,,,,40,0.5540207028388977,0.5427908301353455,,,,,
1133,0.8095238208770752,0.9622642397880554,0.8858940005302429,0.9444444179534912,0.8947368264198303,0.5533546805381775,41,,,,,,,
1133,,,,,,,41,0.5451360940933228,0.48798397183418274,,,,,
1160,0.761904776096344,0.9622642397880554,0.8620845079421997,0.9411764740943909,0.8736842274665833,0.8744798898696899,42,,,,,,,
1160,,,,,,,42,0.5805587768554688,0.5237898230552673,,,,,
1187,0.7142857313156128,0.9622642397880554,0.8382750153541565,0.9375,0.8526315689086914,0.9359607696533203,43,,,,,,,
1187,,,,,,,43,0.5755385756492615,0.5128996968269348,,,,,
1214,0.738095223903656,0.9622642397880554,0.8501797318458557,0.939393937587738,0.8631578683853149,0.42211610078811646,44,,,,,,,
1214,,,,,,,44,0.5654142498970032,0.5294851064682007,,,,,
1241,0.738095223903656,0.9622642397880554,0.8501797318458557,0.939393937587738,0.8631578683853149,0.3594002425670624,45,,,,,,,
1241,,,,,,,45,0.5783161520957947,0.5112191438674927,,,,,
