val_sensitivity,step,val_precision,val_specificity,val_auroc,val_accuracy,epoch,val_loss,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_precision,test_sensitivity,test_accuracy
,728,,,,,26,,0.4095269441604614,0.0,,,,,
0.6428571343421936,755,0.8999999761581421,0.9433962106704712,0.79312664270401,0.8105263113975525,27,0.6144948601722717,,,,,,,
,755,,,,,27,,0.39965999126434326,0.0,,,,,
0.6428571343421936,782,0.8181818127632141,0.8867924809455872,0.7648246884346008,0.7789473533630371,28,0.790217936038971,,,,,,,
,782,,,,,28,,0.40007174015045166,0.0,,,,,
0.5714285969734192,809,0.8888888955116272,0.9433962106704712,0.7574123740196228,0.7789473533630371,29,0.4852863848209381,,,,,,,
,809,,,,,29,,0.3941833972930908,0.0,,,,,
0.738095223903656,836,0.8611111044883728,0.9056603908538818,0.8218778371810913,0.8315789699554443,30,1.01943039894104,,,,,,,
,836,,,,,30,,0.3925565481185913,0.0,,,,,
0.6428571343421936,863,0.8999999761581421,0.9433962106704712,0.79312664270401,0.8105263113975525,31,0.7795533537864685,,,,,,,
,863,,,,,31,,0.37424272298812866,0.0,,,,,
0.6666666865348816,890,0.9032257795333862,0.9433962106704712,0.8050314784049988,0.821052610874176,32,0.7094892859458923,,,,,,,
,890,,,,,32,,0.39108550548553467,0.0,,,,,
0.6666666865348816,917,0.9032257795333862,0.9433962106704712,0.8050314784049988,0.821052610874176,33,0.7427944540977478,,,,,,,
,917,,,,,33,,0.3859775960445404,0.0,,,,,
0.6190476417541504,944,0.8965517282485962,0.9433962106704712,0.781221866607666,0.800000011920929,34,0.8205082416534424,,,,,,,
,944,,,,,34,,0.38015374541282654,0.0,,,,,
0.6428571343421936,971,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,35,0.6546186804771423,,,,,,,
,971,,,,,35,,0.3929823338985443,0.0,,,,,
0.6428571343421936,998,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,36,1.2186092138290405,,,,,,,
,998,,,,,36,,0.37542393803596497,0.0,,,,,
0.6428571343421936,1025,0.8999999761581421,0.9433962106704712,0.79312664270401,0.8105263113975525,37,0.5138057470321655,,,,,,,
,1025,,,,,37,,0.37241411209106445,0.0,,,,,
0.6190476417541504,1052,0.8965517282485962,0.9433962106704712,0.781221866607666,0.800000011920929,38,0.8107128143310547,,,,,,,
,1052,,,,,38,,0.40287864208221436,0.0,,,,,
0.5714285969734192,1079,0.9230769276618958,0.9622642397880554,0.7668463587760925,0.7894737124443054,39,0.8780990839004517,,,,,,,
,1079,,,,,39,,0.3967479169368744,0.0,,,,,
0.6904761791229248,1106,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,40,0.6968812346458435,,,,,,,
,1106,,,,,40,,0.3845495879650116,0.0,,,,,
0.5952380895614624,1133,0.8928571343421936,0.9433962106704712,0.7693171501159668,0.7894737124443054,41,0.5178208947181702,,,,,,,
,1133,,,,,41,,0.36408376693725586,0.0,,,,,
0.6190476417541504,1160,0.8666666746139526,0.9245282411575317,0.7717880010604858,0.7894737124443054,42,0.5860869288444519,,,,,,,
,1160,,,,,42,,0.36393335461616516,0.0,,,,,
0.6428571343421936,1187,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,43,0.5388511419296265,,,,,,,
,1187,,,,,43,,0.3548087477684021,0.0,,,,,
0.6666666865348816,1214,0.9032257795333862,0.9433962106704712,0.8050314784049988,0.821052610874176,44,0.6050899624824524,,,,,,,
,1214,,,,,44,,0.3727838099002838,0.0,,,,,
0.6428571343421936,1241,0.8181818127632141,0.8867924809455872,0.7648246884346008,0.7789473533630371,45,0.49558889865875244,,,,,,,
,1241,,,,,45,,0.35065847635269165,0.0,,,,,
0.6666666865348816,1268,0.875,0.9245282411575317,0.795597493648529,0.8105263113975525,46,0.5849634408950806,,,,,,,
,1268,,,,,46,,0.3501836657524109,0.0,,,,,
0.7142857313156128,1295,0.7894737124443054,0.849056601524353,0.7816711664199829,0.7894737124443054,47,0.4362708330154419,,,,,,,
,1295,,,,,47,,0.3555943965911865,0.0,,,,,
0.5952380895614624,1322,0.8333333134651184,0.9056603908538818,0.7504492402076721,0.7684210538864136,48,0.6303307414054871,,,,,,,
,1322,,,,,48,,0.3497571051120758,0.0,,,,,
0.5952380895614624,1349,0.8928571343421936,0.9433962106704712,0.7693171501159668,0.7894737124443054,49,0.4797188341617584,,,,,,,
,1349,,,,,49,,0.3376503884792328,0.0,,,,,
0.6666666865348816,1376,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,50,0.5609380602836609,,,,,,,
,1376,,,,,50,,0.3341085910797119,0.0,,,,,
0.6428571343421936,1403,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,51,0.7198432683944702,,,,,,,
,1403,,,,,51,,0.33861011266708374,0.0,,,,,
0.6666666865348816,1430,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,52,0.6339929699897766,,,,,,,
,1430,,,,,52,,0.34474992752075195,0.0,,,,,
0.6666666865348816,1457,0.7777778506278992,0.849056601524353,0.7578616738319397,0.7684210538864136,53,0.46322906017303467,,,,,,,
,1457,,,,,53,,0.3297906219959259,0.0,,,,,
0.6190476417541504,1484,0.8965517282485962,0.9433962106704712,0.781221866607666,0.800000011920929,54,0.6041773557662964,,,,,,,
,1484,,,,,54,,0.3467312455177307,0.0,,,,,
0.5952380895614624,1511,0.8928571343421936,0.9433962106704712,0.7693171501159668,0.7894737124443054,55,0.6750642657279968,,,,,,,
,1511,,,,,55,,0.3371651768684387,0.0,,,,,
0.6904761791229248,1538,0.8787878751754761,0.9245282411575317,0.8075022101402283,0.821052610874176,56,0.5718517899513245,,,,,,,
,1538,,,,,56,,0.3426011800765991,0.0,,,,,
0.6428571343421936,1565,0.8999999761581421,0.9433962106704712,0.79312664270401,0.8105263113975525,57,0.49724477529525757,,,,,,,
,1565,,,,,57,,0.33142462372779846,0.0,,,,,
0.6428571343421936,1592,0.931034505367279,0.9622642397880554,0.8025606870651245,0.821052610874176,58,0.4271669387817383,,,,,,,
,1592,,,,,58,,0.33049464225769043,0.0,,,,,
0.738095223903656,1619,0.8611111044883728,0.9056603908538818,0.8218778371810913,0.8315789699554443,59,0.597122848033905,,,,,,,
,1619,,,,,59,,0.32536575198173523,0.0,,,,,
0.6428571343421936,1646,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,60,0.41827377676963806,,,,,,,
,1646,,,,,60,,0.330766499042511,0.0,,,,,
0.6428571343421936,1673,0.8181818127632141,0.8867924809455872,0.7648246884346008,0.7789473533630371,61,0.5408639311790466,,,,,,,
,1673,,,,,61,,0.32358822226524353,0.0,,,,,
0.738095223903656,1700,0.8857142925262451,0.9245282411575317,0.831311821937561,0.8421052694320679,62,0.4792002737522125,,,,,,,
,1700,,,,,62,,0.3229064345359802,0.0,,,,,
0.738095223903656,1727,0.8378377556800842,0.8867924809455872,0.8124438524246216,0.821052610874176,63,0.7176696062088013,,,,,,,
,1727,,,,,63,,0.34670644998550415,0.0,,,,,
0.6428571343421936,1754,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,64,0.7289852499961853,,,,,,,
,1754,,,,,64,,0.31485337018966675,0.0,,,,,
0.6904761791229248,1781,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,65,0.643081784248352,,,,,,,
,1781,,,,,65,,0.33279913663864136,0.0,,,,,
0.6428571343421936,1808,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,66,0.5352761149406433,,,,,,,
,1808,,,,,66,,0.31002822518348694,0.0,,,,,
0.6190476417541504,1835,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,67,0.7824034094810486,,,,,,,
,1835,,,,,67,,0.3199562430381775,0.0,,,,,
0.6666666865348816,1862,0.9032257795333862,0.9433962106704712,0.8050314784049988,0.821052610874176,68,0.5212457776069641,,,,,,,
,1862,,,,,68,,0.3263814151287079,0.0,,,,,
0.6428571343421936,1889,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,69,0.5137732625007629,,,,,,,
,1889,,,,,69,,0.3169792890548706,0.0,,,,,
0.6428571343421936,1916,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,70,0.4609909951686859,,,,,,,
,1916,,,,,70,,0.31231221556663513,0.0,,,,,
0.6428571343421936,1943,0.7941176295280457,0.8679245114326477,0.7553907632827759,0.7684210538864136,71,0.5324015617370605,,,,,,,
,1943,,,,,71,,0.3222275674343109,0.0,,,,,
0.6190476417541504,1970,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,72,0.4784308075904846,,,,,,,
,1970,,,,,72,,0.3230530023574829,0.0,,,,,
0.6904761791229248,1997,0.8055555820465088,0.8679245114326477,0.7792003154754639,0.7894737124443054,73,1.2640783786773682,,,,,,,
,1997,,,,,73,,0.30712956190109253,0.0,,,,,
0.5952380895614624,2024,0.8928571343421936,0.9433962106704712,0.7693171501159668,0.7894737124443054,74,0.6897647380828857,,,,,,,
,2024,,,,,74,,0.3123919367790222,0.0,,,,,
0.5952380895614624,2051,0.806451678276062,0.8867924809455872,0.7410151958465576,0.75789475440979,75,0.5286534428596497,,,,,,,
,2051,,,,,75,,0.30894026160240173,0.0,,,,,
0.5714285969734192,2078,0.800000011920929,0.8867924809455872,0.7291104793548584,0.7473683953285217,76,0.4679029881954193,,,,,,,
,2078,,,,,76,,0.319711834192276,0.0,,,,,
0.6666666865348816,2105,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,77,0.4580383598804474,,,,,,,
,2105,,,,,77,,0.3157671391963959,0.0,,,,,
0.6428571343421936,2132,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,78,0.6819989085197449,,,,,,,
,2132,,,,,78,,0.32478663325309753,0.0,,,,,
0.6428571343421936,2159,0.7941176295280457,0.8679245114326477,0.7553907632827759,0.7684210538864136,79,0.3976755738258362,,,,,,,
,2159,,,,,79,,0.3070537745952606,0.0,,,,,
0.6428571343421936,2186,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,80,0.6220242977142334,,,,,,,
,2186,,,,,80,,0.3024015426635742,0.0,,,,,
0.761904776096344,2213,0.800000011920929,0.849056601524353,0.8054806590080261,0.8105263113975525,81,0.41406577825546265,,,,,,,
,2213,,,,,81,,0.30155688524246216,0.0,,,,,
0.5952380895614624,2240,0.8620689511299133,0.9245282411575317,0.7598832249641418,0.7789473533630371,82,0.7791658639907837,,,,,,,
,2240,,,,,82,,0.31151747703552246,0.0,,,,,
0.6428571343421936,2267,0.8181818127632141,0.8867924809455872,0.7648246884346008,0.7789473533630371,83,0.5458136796951294,,,,,,,
,2267,,,,,83,,0.3242013454437256,0.0,,,,,
0.6190476417541504,2294,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,84,0.6863134503364563,,,,,,,
,2294,,,,,84,,0.29579249024391174,0.0,,,,,
0.5952380895614624,2321,0.806451678276062,0.8867924809455872,0.7410151958465576,0.75789475440979,85,0.4552842080593109,,,,,,,
,2321,,,,,85,,0.30062898993492126,0.0,,,,,
0.6428571343421936,2348,0.8181818127632141,0.8867924809455872,0.7648246884346008,0.7789473533630371,86,0.4877186119556427,,,,,,,
,2348,,,,,86,,0.31436455249786377,0.0,,,,,
0.6904761791229248,2375,0.8285714387893677,0.8867924809455872,0.7886343002319336,0.800000011920929,87,0.48541441559791565,,,,,,,
,2375,,,,,87,,0.30256974697113037,0.0,,,,,
0.6904761791229248,2402,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,88,0.5232332944869995,,,,,,,
,2402,,,,,88,,0.29002124071121216,0.0,,,,,
0.6190476417541504,2429,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,89,0.6269903182983398,,,,,,,
,2429,,,,,89,,0.2909975051879883,0.0,,,,,
0.6666666865348816,2456,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,90,0.4904211461544037,,,,,,,
,2456,,,,,90,,0.29994305968284607,0.0,,,,,
0.6666666865348816,2483,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,91,0.6046976447105408,,,,,,,
,2483,,,,,91,,0.2829068601131439,0.0,,,,,
0.6428571343421936,2510,0.7941176295280457,0.8679245114326477,0.7553907632827759,0.7684210538864136,92,0.584916889667511,,,,,,,
,2510,,,,,92,,0.29754897952079773,0.0,,,,,
0.6666666865348816,2537,0.7777778506278992,0.849056601524353,0.7578616738319397,0.7684210538864136,93,0.5258002877235413,,,,,,,
,2537,,,,,93,,0.29277685284614563,0.0,,,,,
0.6666666865348816,2564,0.7777778506278992,0.849056601524353,0.7578616738319397,0.7684210538864136,94,0.4969840347766876,,,,,,,
,2564,,,,,94,,0.2940447926521301,0.0,,,,,
0.6666666865348816,2591,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,95,0.43989381194114685,,,,,,,
,2591,,,,,95,,0.2732998728752136,0.0,,,,,
0.6428571343421936,2618,0.7941176295280457,0.8679245114326477,0.7553907632827759,0.7684210538864136,96,0.6047663688659668,,,,,,,
,2618,,,,,96,,0.2955571115016937,0.0,,,,,
0.6904761791229248,2645,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,97,0.6392256617546082,,,,,,,
,2645,,,,,97,,0.2889616787433624,0.0,,,,,
0.6904761791229248,2672,0.8055555820465088,0.8679245114326477,0.7792003154754639,0.7894737124443054,98,0.47000211477279663,,,,,,,
,2672,,,,,98,,0.27597683668136597,0.0,,,,,
0.6428571343421936,2699,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,99,0.6407906413078308,,,,,,,
,2699,,,,,99,,0.2750190198421478,0.0,,,,,
0.6666666865348816,2726,0.800000011920929,0.8679245114326477,0.7672956585884094,0.7789473533630371,100,0.5030495524406433,,,,,,,
,2726,,,,,100,,0.2866601347923279,0.0,,,,,
0.6666666865348816,2753,0.800000011920929,0.8679245114326477,0.7672956585884094,0.7789473533630371,101,0.8890620470046997,,,,,,,
,2753,,,,,101,,0.2696726620197296,0.0,,,,,
0.6904761791229248,2780,0.8285714387893677,0.8867924809455872,0.7886343002319336,0.800000011920929,102,1.0936973094940186,,,,,,,
,2780,,,,,102,,0.2792334258556366,0.0,,,,,
0.6666666865348816,2807,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,103,0.5085398554801941,,,,,,,
,2807,,,,,103,,0.3041393458843231,0.0,,,,,
0.6190476417541504,2834,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,104,0.4932885766029358,,,,,,,
,2834,,,,,104,,0.2759440839290619,0.0,,,,,
0.6190476417541504,2861,0.7878788113594055,0.8679245114326477,0.7434860467910767,0.75789475440979,105,0.43301787972450256,,,,,,,
,2861,,,,,105,,0.2873241901397705,0.0,,,,,
0.6190476417541504,2888,0.8125,0.8867924809455872,0.7529200315475464,0.7684210538864136,106,1.232695460319519,,,,,,,
,2888,,,,,106,,0.26598188281059265,0.0,,,,,
0.6190476417541504,2915,0.8666666746139526,0.9245282411575317,0.7717880010604858,0.7894737124443054,107,0.6681129336357117,,,,,,,
,2915,,,,,107,,0.29000329971313477,0.0,,,,,
0.6190476417541504,2942,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,108,0.4725898802280426,,,,,,,
,2942,,,,,108,,0.2750506103038788,0.0,,,,,
0.6190476417541504,2969,0.7878788113594055,0.8679245114326477,0.7434860467910767,0.75789475440979,109,0.4967276453971863,,,,,,,
,2969,,,,,109,,0.2773873805999756,0.0,,,,,
0.6428571343421936,2996,0.8181818127632141,0.8867924809455872,0.7648246884346008,0.7789473533630371,110,0.4764842689037323,,,,,,,
,2996,,,,,110,,0.28420406579971313,0.0,,,,,
0.5952380895614624,3023,0.806451678276062,0.8867924809455872,0.7410151958465576,0.75789475440979,111,0.4146536886692047,,,,,,,
,3023,,,,,111,,0.2825286090373993,0.0,,,,,
0.6190476417541504,3050,0.8666666746139526,0.9245282411575317,0.7717880010604858,0.7894737124443054,112,0.5199141502380371,,,,,,,
,3050,,,,,112,,0.26945745944976807,0.0,,,,,
0.6666666865348816,3077,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,113,0.45172804594039917,,,,,,,
,3077,,,,,113,,0.28892529010772705,0.0,,,,,
0.7142857313156128,3104,0.8108107447624207,0.8679245114326477,0.7911050915718079,0.800000011920929,114,0.43091869354248047,,,,,,,
,3104,,,,,114,,0.28269585967063904,0.0,,,,,
0.6904761791229248,3131,0.8055555820465088,0.8679245114326477,0.7792003154754639,0.7894737124443054,115,0.41481345891952515,,,,,,,
,3131,,,,,115,,0.2727729380130768,0.0,,,,,
0.6904761791229248,3158,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,116,0.4467858672142029,,,,,,,
,3158,,,,,116,,0.27072224020957947,0.0,,,,,
0.6190476417541504,3185,0.8666666746139526,0.9245282411575317,0.7717880010604858,0.7894737124443054,117,0.4442628026008606,,,,,,,
,3185,,,,,117,,0.27436667680740356,0.0,,,,,
0.6666666865348816,3212,0.800000011920929,0.8679245114326477,0.7672956585884094,0.7789473533630371,118,0.5634599328041077,,,,,,,
,3212,,,,,118,,0.2757703959941864,0.0,,,,,
0.6428571343421936,3239,0.8709677457809448,0.9245282411575317,0.7836927175521851,0.800000011920929,119,0.5029130578041077,,,,,,,
,3239,,,,,119,,0.27936235070228577,0.0,,,,,
0.6190476417541504,3266,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,120,0.594092071056366,,,,,,,
,3266,,,,,120,,0.2622191905975342,0.0,,,,,
0.6904761791229248,3293,0.8787878751754761,0.9245282411575317,0.8075022101402283,0.821052610874176,121,0.5017445683479309,,,,,,,
,3293,,,,,121,,0.2667553424835205,0.0,,,,,
0.6428571343421936,3320,0.8181818127632141,0.8867924809455872,0.7648246884346008,0.7789473533630371,122,0.3869130611419678,,,,,,,
,3320,,,,,122,,0.2611624598503113,0.0,,,,,
0.6428571343421936,3347,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,123,0.4519753158092499,,,,,,,
,3347,,,,,123,,0.252449631690979,0.0,,,,,
0.6428571343421936,3374,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,124,0.4806419909000397,,,,,,,
,3374,,,,,124,,0.25919264554977417,0.0,,,,,
0.6666666865348816,3401,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,125,0.5755218863487244,,,,,,,
,3401,,,,,125,,0.2824047803878784,0.0,,,,,
0.6428571343421936,3428,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,126,0.45147469639778137,,,,,,,
,3428,,,,,126,,0.25144919753074646,0.0,,,,,
0.6190476417541504,3455,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,127,0.5955123901367188,,,,,,,
,3455,,,,,127,,0.26684269309043884,0.0,,,,,
0.6190476417541504,3482,0.8666666746139526,0.9245282411575317,0.7717880010604858,0.7894737124443054,128,0.8006434440612793,,,,,,,
,3482,,,,,128,,0.26079630851745605,0.0,,,,,
0.6428571343421936,3509,0.7714285850524902,0.849056601524353,0.7459568381309509,0.75789475440979,129,0.47169139981269836,,,,,,,
,3509,,,,,129,,0.26732563972473145,0.0,,,,,
0.6190476417541504,3536,0.8387095928192139,0.9056603908538818,0.7623540163040161,0.7789473533630371,130,0.5387454628944397,,,,,,,
,3536,,,,,130,,0.25753524899482727,0.0,,,,,
0.6428571343421936,3563,0.7941176295280457,0.8679245114326477,0.7553907632827759,0.7684210538864136,131,0.46088752150535583,,,,,,,
,3563,,,,,131,,0.2593629062175751,0.0,,,,,
0.6666666865348816,3590,0.8235294818878174,0.8867924809455872,0.7767295241355896,0.7894737124443054,132,0.4879308342933655,,,,,,,
,3590,,,,,132,,0.26144692301750183,0.0,,,,,
0.5952380895614624,3617,0.78125,0.8679245114326477,0.7315813302993774,0.7473683953285217,133,0.45106497406959534,,,,,,,
,3617,,,,,133,,0.25941672921180725,0.0,,,,,
0.6666666865348816,3644,0.7777778506278992,0.849056601524353,0.7578616738319397,0.7684210538864136,134,0.4508237838745117,,,,,,,
,3644,,,,,134,,0.2668832540512085,0.0,,,,,
0.6666666865348816,3671,0.800000011920929,0.8679245114326477,0.7672956585884094,0.7789473533630371,135,0.4563121497631073,,,,,,,
,3671,,,,,135,,0.2546606659889221,0.0,,,,,
0.6428571343421936,3698,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,136,0.6594314575195312,,,,,,,
,3698,,,,,136,,0.2534593939781189,0.0,,,,,
0.6904761791229248,3725,0.8529411554336548,0.9056603908538818,0.7980683445930481,0.8105263113975525,137,0.5489781498908997,,,,,,,
,3725,,,,,137,,0.25507909059524536,0.0,,,,,
0.6428571343421936,3752,0.84375,0.9056603908538818,0.7742587327957153,0.7894737124443054,138,0.4118765890598297,,,,,,,
,3752,,,,,138,,0.2459622323513031,0.0,,,,,
0.6190476417541504,3779,0.7878788113594055,0.8679245114326477,0.7434860467910767,0.75789475440979,139,0.4441818296909332,,,,,,,
,3779,,,,,139,,0.2574702799320221,0.0,,,,,
0.6190476417541504,3806,0.8125,0.8867924809455872,0.7529200315475464,0.7684210538864136,140,0.49886730313301086,,,,,,,
,3806,,,,,140,,0.24140393733978271,0.0,,,,,
0.6666666865348816,3833,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,141,0.538838803768158,,,,,,,
,3833,,,,,141,,0.2611994743347168,0.0,,,,,
0.6190476417541504,3860,0.7878788113594055,0.8679245114326477,0.7434860467910767,0.75789475440979,142,0.471347838640213,,,,,,,
,3860,,,,,142,,0.24180494248867035,0.0,,,,,
0.6666666865348816,3887,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,143,0.5590884685516357,,,,,,,
,3887,,,,,143,,0.24962885677814484,0.0,,,,,
0.6666666865348816,3914,0.8484848737716675,0.9056603908538818,0.7861635684967041,0.800000011920929,144,0.4609089195728302,,,,,,,
,3914,,,,,144,,0.2530704140663147,0.0,,,,,
0.6904761791229248,3941,0.8285714387893677,0.8867924809455872,0.7886343002319336,0.800000011920929,145,0.4783497154712677,,,,,,,
,3941,,,,,145,,0.24800041317939758,0.0,,,,,
0.7142857313156128,3968,0.8571428656578064,0.9056603908538818,0.8099730610847473,0.821052610874176,146,0.4730147421360016,,,,,,,
,3968,,,,,146,,0.24290664494037628,0.0,,,,,
0.5952380895614624,3995,0.806451678276062,0.8867924809455872,0.7410151958465576,0.75789475440979,147,0.43396127223968506,,,,,,,
,3995,,,,,147,,0.24721115827560425,0.0,,,,,
