val_specificity,val_loss,val_accuracy,epoch,val_sensitivity,val_precision,val_auroc,step,unlabeled_data_utilization,train_loss,test_auroc,test_precision,test_accuracy,test_sensitivity,test_specificity
0.8867924809455872,0.5139888525009155,0.7684210538864136,12,0.6190476417541504,0.8125,0.7529200315475464,350,,,,,,,
,,,12,,,,350,0.0,0.48443904519081116,,,,,
0.8679245114326477,0.7292461395263672,0.7894737124443054,13,0.6904761791229248,0.8055555820465088,0.7792003154754639,377,,,,,,,
,,,13,,,,377,0.0,0.4812120497226715,,,,,
0.8679245114326477,0.8604336977005005,0.800000011920929,14,0.7142857313156128,0.8108107447624207,0.7911050915718079,404,,,,,,,
,,,14,,,,404,0.0,0.47614389657974243,,,,,
0.9245282411575317,0.5696818232536316,0.7894737124443054,15,0.6190476417541504,0.8666666746139526,0.7717880010604858,431,,,,,,,
,,,15,,,,431,0.0,0.4815521240234375,,,,,
0.9433962106704712,0.7828655242919922,0.8105263113975525,16,0.6428571343421936,0.8999999761581421,0.79312664270401,458,,,,,,,
,,,16,,,,458,0.0,0.4688277244567871,,,,,
0.9433962106704712,0.5739530324935913,0.821052610874176,17,0.6666666865348816,0.9032257795333862,0.8050314784049988,485,,,,,,,
,,,17,,,,485,0.0,0.47454503178596497,,,,,
0.9433962106704712,0.5627797245979309,0.8526315689086914,18,0.738095223903656,0.9117646813392639,0.8407456874847412,512,,,,,,,
,,,18,,,,512,0.0,0.4876670837402344,,,,,
0.9245282411575317,0.671113908290863,0.821052610874176,19,0.6904761791229248,0.8787878751754761,0.8075022101402283,539,,,,,,,
,,,19,,,,539,0.0,0.4538927972316742,,,,,
0.9622642397880554,0.5545254945755005,0.8315789699554443,20,0.6666666865348816,0.9333332777023315,0.8144654631614685,566,,,,,,,
,,,20,,,,566,0.0,0.45849838852882385,,,,,
0.9245282411575317,0.6388288140296936,0.8105263113975525,21,0.6666666865348816,0.875,0.795597493648529,593,,,,,,,
,,,21,,,,593,0.0,0.44145718216896057,,,,,
0.9245282411575317,0.7428501844406128,0.8421052694320679,22,0.738095223903656,0.8857142925262451,0.831311821937561,620,,,,,,,
,,,22,,,,620,0.0,0.44284695386886597,,,,,
0.7735848426818848,0.5938898324966431,0.75789475440979,23,0.738095223903656,0.7209302186965942,0.7558401226997375,647,,,,,,,
,,,23,,,,647,0.0,0.44360747933387756,,,,,
0.8113208413124084,2.039705991744995,0.7789473533630371,24,0.738095223903656,0.7560975551605225,0.7747079730033875,674,,,,,,,
,,,24,,,,674,0.0,0.4196401834487915,,,,,
0.8867924809455872,1.056043028831482,0.821052610874176,25,0.738095223903656,0.8378377556800842,0.8124438524246216,701,,,,,,,
,,,25,,,,701,0.0,0.42643362283706665,,,,,
0.849056601524353,1.409903645515442,0.7894737124443054,26,0.7142857313156128,0.7894737124443054,0.7816711664199829,728,,,,,,,
,,,26,,,,728,0.0,0.4226132333278656,,,,,
0.849056601524353,0.5821008682250977,0.7894737124443054,27,0.7142857313156128,0.7894737124443054,0.7816711664199829,755,,,,,,,
,,,27,,,,755,0.0,0.4317624866962433,,,,,
0.9056603908538818,0.5579946041107178,0.821052610874176,28,0.7142857313156128,0.8571428656578064,0.8099730610847473,782,,,,,,,
,,,28,,,,782,0.0,0.4289731979370117,,,,,
0.8867924809455872,0.8466258645057678,0.8105263113975525,29,0.7142857313156128,0.8333333134651184,0.8005390167236328,809,,,,,,,
,,,29,,,,809,0.0,0.42311832308769226,,,,,
0.8679245114326477,1.2504926919937134,0.800000011920929,30,0.7142857313156128,0.8108107447624207,0.7911050915718079,836,,,,,,,
,,,30,,,,836,0.0,0.4308340847492218,,,,,
0.8679245114326477,0.9632826447486877,0.821052610874176,31,0.761904776096344,0.8205127716064453,0.8149146437644958,863,,,,,,,
,,,31,,,,863,0.0,0.43040722608566284,,,,,
0.8867924809455872,0.5526464581489563,0.8315789699554443,32,0.761904776096344,0.8421052694320679,0.824348509311676,890,,,,,,,
,,,32,,,,890,0.0,0.43025875091552734,,,,,
0.8679245114326477,0.6254711151123047,0.8315789699554443,33,0.7857142686843872,0.824999988079071,0.8268193006515503,917,,,,,,,
,,,33,,,,917,0.0,0.4119972586631775,,,,,
0.8679245114326477,0.9306503534317017,0.800000011920929,34,0.7142857313156128,0.8108107447624207,0.7911050915718079,944,,,,,,,
,,,34,,,,944,0.0,0.4144830107688904,,,,,
0.8301886916160583,0.42286285758018494,0.800000011920929,35,0.761904776096344,0.7804877758026123,0.796046793460846,971,,,,,,,
,,,35,,,,971,0.0,0.40601637959480286,,,,,
0.9056603908538818,0.4335686266422272,0.8421052694320679,36,0.761904776096344,0.8648648858070374,0.8337825536727905,998,,,,,,,
,,,36,,,,998,0.0,0.3959665894508362,,,,,
0.9245282411575317,0.5589735507965088,0.8421052694320679,37,0.738095223903656,0.8857142925262451,0.831311821937561,1025,,,,,,,
,,,37,,,,1025,0.0,0.4038419723510742,,,,,
0.8679245114326477,0.43464240431785583,0.821052610874176,38,0.761904776096344,0.8205127716064453,0.8149146437644958,1052,,,,,,,
,,,38,,,,1052,0.0,0.4010479152202606,,,,,
0.8867924809455872,0.7724744081497192,0.8421052694320679,39,0.7857142686843872,0.8461537957191467,0.83625328540802,1079,,,,,,,
,,,39,,,,1079,0.0,0.3981912136077881,,,,,
0.9056603908538818,0.49747562408447266,0.8315789699554443,40,0.738095223903656,0.8611111044883728,0.8218778371810913,1106,,,,,,,
,,,40,,,,1106,0.0,0.4095475971698761,,,,,
0.8867924809455872,1.7308158874511719,0.8315789699554443,41,0.761904776096344,0.8421052694320679,0.824348509311676,1133,,,,,,,
,,,41,,,,1133,0.0,0.39817702770233154,,,,,
0.849056601524353,0.5981742143630981,0.821052610874176,42,0.7857142686843872,0.8048780560493469,0.8173854351043701,1160,,,,,,,
,,,42,,,,1160,0.0,0.3864351511001587,,,,,
0.849056601524353,0.754114031791687,0.8105263113975525,43,0.761904776096344,0.800000011920929,0.8054806590080261,1187,,,,,,,
,,,43,,,,1187,0.0,0.3940284550189972,,,,,
0.8679245114326477,0.5891673564910889,0.8526315689086914,44,0.8333333134651184,0.8333333134651184,0.8506287932395935,1214,,,,,,,
,,,44,,,,1214,0.0,0.41544806957244873,,,,,
0.8867924809455872,1.2501578330993652,0.8421052694320679,45,0.7857142686843872,0.8461537957191467,0.83625328540802,1241,,,,,,,
,,,45,,,,1241,0.0,0.389924019575119,,,,,
0.9056603908538818,0.8934739232063293,0.8421052694320679,46,0.761904776096344,0.8648648858070374,0.8337825536727905,1268,,,,,,,
,,,46,,,,1268,0.0,0.38798049092292786,,,,,
0.9056603908538818,0.5613876581192017,0.8526315689086914,47,0.7857142686843872,0.8684210777282715,0.8456873297691345,1295,,,,,,,
,,,47,,,,1295,0.0,0.3873731195926666,,,,,
0.8679245114326477,0.7251874208450317,0.8421052694320679,48,0.8095238208770752,0.8292682766914368,0.8387241363525391,1322,,,,,,,
,,,48,,,,1322,0.0,0.4114360213279724,,,,,
0.8679245114326477,0.874941349029541,0.8315789699554443,49,0.7857142686843872,0.824999988079071,0.8268193006515503,1349,,,,,,,
,,,49,,,,1349,0.0,0.3907291293144226,,,,,
0.9056603908538818,0.7089387774467468,0.8526315689086914,50,0.7857142686843872,0.8684210777282715,0.8456873297691345,1376,,,,,,,
,,,50,,,,1376,0.0,0.4002019762992859,,,,,
0.8867924809455872,0.7660443186759949,0.8526315689086914,51,0.8095238208770752,0.8500000238418579,0.8481580018997192,1403,,,,,,,
,,,51,,,,1403,0.0,0.3889223337173462,,,,,
0.9056603908538818,1.5037510395050049,0.8526315689086914,52,0.7857142686843872,0.8684210777282715,0.8456873297691345,1430,,,,,,,
,,,52,,,,1430,0.0,0.3948529064655304,,,,,
0.8679245114326477,0.48969119787216187,0.8315789699554443,53,0.7857142686843872,0.824999988079071,0.8268193006515503,1457,,,,,,,
,,,53,,,,1457,0.0,0.40376943349838257,,,,,
0.849056601524353,0.5810860395431519,0.821052610874176,54,0.7857142686843872,0.8048780560493469,0.8173854351043701,1484,,,,,,,
,,,54,,,,1484,0.0,0.3820783197879791,,,,,
0.8679245114326477,0.38171112537384033,0.8315789699554443,55,0.7857142686843872,0.824999988079071,0.8268193006515503,1511,,,,,,,
,,,55,,,,1511,0.0,0.4035026729106903,,,,,
0.849056601524353,0.4876788556575775,0.8315789699554443,56,0.8095238208770752,0.8095238208770752,0.8292902112007141,1538,,,,,,,
,,,56,,,,1538,0.0,0.3637501299381256,,,,,
0.849056601524353,0.4139951467514038,0.8315789699554443,57,0.8095238208770752,0.8095238208770752,0.8292902112007141,1565,,,,,,,
,,,57,,,,1565,0.0,0.3743288516998291,,,,,
0.8679245114326477,0.5104133486747742,0.8315789699554443,58,0.7857142686843872,0.824999988079071,0.8268193006515503,1592,,,,,,,
,,,58,,,,1592,0.0,0.3866042196750641,,,,,
0.8867924809455872,0.4878430962562561,0.8421052694320679,59,0.7857142686843872,0.8461537957191467,0.83625328540802,1619,,,,,,,
,,,59,,,,1619,0.0,0.38477054238319397,,,,,
0.8867924809455872,0.6786403656005859,0.8421052694320679,60,0.7857142686843872,0.8461537957191467,0.83625328540802,1646,,,,,,,
,,,60,,,,1646,0.0,0.38386037945747375,,,,,
0.8867924809455872,1.044359803199768,0.8315789699554443,61,0.761904776096344,0.8421052694320679,0.824348509311676,1673,,,,,,,
,,,61,,,,1673,0.0,0.3728488087654114,,,,,
0.8679245114326477,1.0442453622817993,0.8421052694320679,62,0.8095238208770752,0.8292682766914368,0.8387241363525391,1700,,,,,,,
,,,62,,,,1700,0.0,0.3738454282283783,,,,,
0.9056603908538818,0.8164433240890503,0.8526315689086914,63,0.7857142686843872,0.8684210777282715,0.8456873297691345,1727,,,,,,,
,,,63,,,,1727,0.0,0.37550851702690125,,,,,
0.8867924809455872,0.5408118367195129,0.8421052694320679,64,0.7857142686843872,0.8461537957191467,0.83625328540802,1754,,,,,,,
,,,64,,,,1754,0.0,0.3728526830673218,,,,,
0.9056603908538818,0.9774739146232605,0.8631578683853149,65,0.8095238208770752,0.8717948794364929,0.8575921058654785,1781,,,,,,,
,,,65,,,,1781,0.0,0.37687942385673523,,,,,
0.9056603908538818,0.6621480584144592,0.8526315689086914,66,0.7857142686843872,0.8684210777282715,0.8456873297691345,1808,,,,,,,
,,,66,,,,1808,0.0,0.370195209980011,,,,,
0.9056603908538818,0.4438140392303467,0.8526315689086914,67,0.7857142686843872,0.8684210777282715,0.8456873297691345,1835,,,,,,,
,,,67,,,,1835,0.0,0.36710262298583984,,,,,
0.9056603908538818,0.5886127352714539,0.8526315689086914,68,0.7857142686843872,0.8684210777282715,0.8456873297691345,1862,,,,,,,
,,,68,,,,1862,0.0,0.36331453919410706,,,,,
0.9056603908538818,0.8168752789497375,0.8421052694320679,69,0.761904776096344,0.8648648858070374,0.8337825536727905,1889,,,,,,,
,,,69,,,,1889,0.0,0.35276079177856445,,,,,
0.9056603908538818,0.5203697681427002,0.8631578683853149,70,0.8095238208770752,0.8717948794364929,0.8575921058654785,1916,,,,,,,
,,,70,,,,1916,0.0,0.35495734214782715,,,,,
0.8867924809455872,0.5793331861495972,0.8315789699554443,71,0.761904776096344,0.8421052694320679,0.824348509311676,1943,,,,,,,
,,,71,,,,1943,0.0,0.36471500992774963,,,,,
0.8867924809455872,0.40562495589256287,0.8526315689086914,72,0.8095238208770752,0.8500000238418579,0.8481580018997192,1970,,,,,,,
,,,72,,,,1970,0.0,0.3615267276763916,,,,,
0.8867924809455872,0.41574788093566895,0.8421052694320679,73,0.7857142686843872,0.8461537957191467,0.83625328540802,1997,,,,,,,
,,,73,,,,1997,0.0,0.3700072467327118,,,,,
0.9056603908538818,1.2332193851470947,0.8631578683853149,74,0.8095238208770752,0.8717948794364929,0.8575921058654785,2024,,,,,,,
,,,74,,,,2024,0.0,0.3585898280143738,,,,,
0.8679245114326477,0.5890321731567383,0.8315789699554443,75,0.7857142686843872,0.824999988079071,0.8268193006515503,2051,,,,,,,
,,,75,,,,2051,0.0,0.3641602396965027,,,,,
0.9056603908538818,0.39068353176116943,0.8631578683853149,76,0.8095238208770752,0.8717948794364929,0.8575921058654785,2078,,,,,,,
,,,76,,,,2078,0.0,0.3544861078262329,,,,,
0.8867924809455872,0.5078814029693604,0.8526315689086914,77,0.8095238208770752,0.8500000238418579,0.8481580018997192,2105,,,,,,,
,,,77,,,,2105,0.0,0.3549104928970337,,,,,
0.8679245114326477,1.060410737991333,0.8631578683853149,78,0.8571428656578064,0.8372092843055725,0.8625337481498718,2132,,,,,,,
,,,78,,,,2132,0.0,0.35514354705810547,,,,,
0.8679245114326477,0.43716272711753845,0.8315789699554443,79,0.7857142686843872,0.824999988079071,0.8268193006515503,2159,,,,,,,
,,,79,,,,2159,0.0,0.3488486707210541,,,,,
0.8867924809455872,0.4356439411640167,0.8421052694320679,80,0.7857142686843872,0.8461537957191467,0.83625328540802,2186,,,,,,,
,,,80,,,,2186,0.0,0.359701007604599,,,,,
0.8679245114326477,0.7592531442642212,0.8315789699554443,81,0.7857142686843872,0.824999988079071,0.8268193006515503,2213,,,,,,,
,,,81,,,,2213,0.0,0.35910460352897644,,,,,
0.8867924809455872,0.4169965386390686,0.8421052694320679,82,0.7857142686843872,0.8461537957191467,0.83625328540802,2240,,,,,,,
,,,82,,,,2240,0.0,0.351971834897995,,,,,
0.8679245114326477,0.41377636790275574,0.8315789699554443,83,0.7857142686843872,0.824999988079071,0.8268193006515503,2267,,,,,,,
,,,83,,,,2267,0.0,0.3440639078617096,,,,,
0.8679245114326477,0.6721062660217285,0.8315789699554443,84,0.7857142686843872,0.824999988079071,0.8268193006515503,2294,,,,,,,
,,,84,,,,2294,0.0,0.34072816371917725,,,,,
0.8679245114326477,0.7831693291664124,0.8315789699554443,85,0.7857142686843872,0.824999988079071,0.8268193006515503,2321,,,,,,,
,,,85,,,,2321,0.0,0.34271225333213806,,,,,
0.8867924809455872,0.4106909930706024,0.8421052694320679,86,0.7857142686843872,0.8461537957191467,0.83625328540802,2348,,,,,,,
,,,86,,,,2348,0.0,0.3352489173412323,,,,,
0.9056603908538818,0.3870285153388977,0.8526315689086914,87,0.7857142686843872,0.8684210777282715,0.8456873297691345,2375,,,,,,,
,,,87,,,,2375,0.0,0.34277963638305664,,,,,
0.9056603908538818,0.46122437715530396,0.8421052694320679,88,0.761904776096344,0.8648648858070374,0.8337825536727905,2402,,,,,,,
,,,88,,,,2402,0.0,0.3254697322845459,,,,,
0.7735848426818848,0.7464563250541687,0.800000011920929,89,0.8333333134651184,0.7446807622909546,0.803459107875824,2429,,,,,,,
,,,89,,,,2429,0.0,0.3479633629322052,,,,,
0.9056603908538818,1.000134825706482,0.8526315689086914,90,0.7857142686843872,0.8684210777282715,0.8456873297691345,2456,,,,,,,
,,,90,,,,2456,0.0,0.3512696623802185,,,,,
0.9056603908538818,0.43978434801101685,0.8421052694320679,91,0.761904776096344,0.8648648858070374,0.8337825536727905,2483,,,,,,,
,,,91,,,,2483,0.0,0.3416525423526764,,,,,
0.8867924809455872,0.5355973243713379,0.8526315689086914,92,0.8095238208770752,0.8500000238418579,0.8481580018997192,2510,,,,,,,
,,,92,,,,2510,0.0,0.3345503509044647,,,,,
0.8867924809455872,0.3896659314632416,0.8631578683853149,93,0.8333333134651184,0.8536585569381714,0.860062837600708,2537,,,,,,,
,,,93,,,,2537,0.0,0.3394494354724884,,,,,
0.849056601524353,0.3828698694705963,0.821052610874176,94,0.7857142686843872,0.8048780560493469,0.8173854351043701,2564,,,,,,,
,,,94,,,,2564,0.0,0.33438727259635925,,,,,
0.8867924809455872,0.4911491870880127,0.8315789699554443,95,0.761904776096344,0.8421052694320679,0.824348509311676,2591,,,,,,,
,,,95,,,,2591,0.0,0.3436278700828552,,,,,
0.8867924809455872,0.37318331003189087,0.8526315689086914,96,0.8095238208770752,0.8500000238418579,0.8481580018997192,2618,,,,,,,
,,,96,,,,2618,0.0,0.33883136510849,,,,,
0.9056603908538818,0.3716922998428345,0.8526315689086914,97,0.7857142686843872,0.8684210777282715,0.8456873297691345,2645,,,,,,,
,,,97,,,,2645,0.0,0.35290682315826416,,,,,
0.9056603908538818,0.434278279542923,0.8631578683853149,98,0.8095238208770752,0.8717948794364929,0.8575921058654785,2672,,,,,,,
,,,98,,,,2672,0.0,0.3311198055744171,,,,,
0.8867924809455872,0.3931620419025421,0.8526315689086914,99,0.8095238208770752,0.8500000238418579,0.8481580018997192,2699,,,,,,,
,,,99,,,,2699,0.0,0.34081366658210754,,,,,
0.9056603908538818,0.6028964519500732,0.8631578683853149,100,0.8095238208770752,0.8717948794364929,0.8575921058654785,2726,,,,,,,
,,,100,,,,2726,0.0,0.3353915512561798,,,,,
0.9056603908538818,0.44339126348495483,0.8526315689086914,101,0.7857142686843872,0.8684210777282715,0.8456873297691345,2753,,,,,,,
,,,101,,,,2753,0.0,0.33134725689888,,,,,
0.8679245114326477,0.3720815181732178,0.8421052694320679,102,0.8095238208770752,0.8292682766914368,0.8387241363525391,2780,,,,,,,
,,,102,,,,2780,0.0,0.3248208463191986,,,,,
0.9056603908538818,0.6400339007377625,0.8526315689086914,103,0.7857142686843872,0.8684210777282715,0.8456873297691345,2807,,,,,,,
,,,103,,,,2807,0.0,0.30899736285209656,,,,,
0.849056601524353,0.401584655046463,0.8315789699554443,104,0.8095238208770752,0.8095238208770752,0.8292902112007141,2834,,,,,,,
,,,104,,,,2834,0.0,0.3334197402000427,,,,,
0.9056603908538818,0.4243783950805664,0.8631578683853149,105,0.8095238208770752,0.8717948794364929,0.8575921058654785,2861,,,,,,,
,,,105,,,,2861,0.0,0.334622323513031,,,,,
0.9056603908538818,0.4012269377708435,0.8842105269432068,106,0.8571428656578064,0.8780487775802612,0.8814015984535217,2888,,,,,,,
,,,106,,,,2888,0.0,0.3281109929084778,,,,,
0.9056603908538818,0.4777394235134125,0.8631578683853149,107,0.8095238208770752,0.8717948794364929,0.8575921058654785,2915,,,,,,,
,,,107,,,,2915,0.0,0.3341132700443268,,,,,
0.9056603908538818,0.4567687511444092,0.8526315689086914,108,0.7857142686843872,0.8684210777282715,0.8456873297691345,2942,,,,,,,
,,,108,,,,2942,0.0,0.32561612129211426,,,,,
0.9056603908538818,0.4825346767902374,0.8526315689086914,109,0.7857142686843872,0.8684210777282715,0.8456873297691345,2969,,,,,,,
,,,109,,,,2969,0.0,0.31779831647872925,,,,,
0.9056603908538818,0.5170645117759705,0.8421052694320679,110,0.761904776096344,0.8648648858070374,0.8337825536727905,2996,,,,,,,
,,,110,,,,2996,0.0,0.31379202008247375,,,,,
0.8301886916160583,0.4277455508708954,0.8315789699554443,111,0.8333333134651184,0.7954545617103577,0.8317610025405884,3023,,,,,,,
,,,111,,,,3023,0.0,0.3220541179180145,,,,,
0.8867924809455872,0.4787989854812622,0.8526315689086914,112,0.8095238208770752,0.8500000238418579,0.8481580018997192,3050,,,,,,,
,,,112,,,,3050,0.0,0.33279067277908325,,,,,
0.849056601524353,0.607856273651123,0.8105263113975525,113,0.761904776096344,0.800000011920929,0.8054806590080261,3077,,,,,,,
,,,113,,,,3077,0.0,0.31839099526405334,,,,,
0.8867924809455872,0.4686662256717682,0.8736842274665833,114,0.8571428656578064,0.8571428656578064,0.8719676733016968,3104,,,,,,,
,,,114,,,,3104,0.0,0.33309561014175415,,,,,
0.8301886916160583,0.43564972281455994,0.8421052694320679,115,0.8571428656578064,0.800000011920929,0.8436657786369324,3131,,,,,,,
,,,115,,,,3131,0.0,0.3287178575992584,,,,,
0.9056603908538818,0.38933780789375305,0.8631578683853149,116,0.8095238208770752,0.8717948794364929,0.8575921058654785,3158,,,,,,,
,,,116,,,,3158,0.0,0.33088353276252747,,,,,
0.8867924809455872,0.3953391909599304,0.8526315689086914,117,0.8095238208770752,0.8500000238418579,0.8481580018997192,3185,,,,,,,
,,,117,,,,3185,0.0,0.3165144622325897,,,,,
0.8867924809455872,0.3950647711753845,0.8631578683853149,118,0.8333333134651184,0.8536585569381714,0.860062837600708,3212,,,,,,,
,,,118,,,,3212,0.0,0.3207434415817261,,,,,
0.8679245114326477,0.4479600489139557,0.8421052694320679,119,0.8095238208770752,0.8292682766914368,0.8387241363525391,3239,,,,,,,
,,,119,,,,3239,0.0,0.3218104839324951,,,,,
0.8867924809455872,0.3811042904853821,0.8421052694320679,120,0.7857142686843872,0.8461537957191467,0.83625328540802,3266,,,,,,,
,,,120,,,,3266,0.0,0.3248102068901062,,,,,
0.8679245114326477,0.3810370862483978,0.821052610874176,121,0.761904776096344,0.8205127716064453,0.8149146437644958,3293,,,,,,,
,,,121,,,,3293,0.0,0.3154047429561615,,,,,
0.8679245114326477,0.5564655065536499,0.8315789699554443,122,0.7857142686843872,0.824999988079071,0.8268193006515503,3320,,,,,,,
,,,122,,,,3320,0.0,0.31113722920417786,,,,,
0.8679245114326477,0.39336249232292175,0.8315789699554443,123,0.7857142686843872,0.824999988079071,0.8268193006515503,3347,,,,,,,
,,,123,,,,3347,0.0,0.3198447823524475,,,,,
0.8679245114326477,0.3457794189453125,0.8315789699554443,124,0.7857142686843872,0.824999988079071,0.8268193006515503,3374,,,,,,,
,,,124,,,,3374,0.0,0.30478498339653015,,,,,
0.849056601524353,0.6822410225868225,0.821052610874176,125,0.7857142686843872,0.8048780560493469,0.8173854351043701,3401,,,,,,,
,,,125,,,,3401,0.0,0.3126971423625946,,,,,
0.8867924809455872,0.36508986353874207,0.8421052694320679,126,0.7857142686843872,0.8461537957191467,0.83625328540802,3428,,,,,,,
,,,126,,,,3428,0.0,0.3084965944290161,,,,,
0.7735848426818848,0.4738951325416565,0.7894737124443054,127,0.8095238208770752,0.739130437374115,0.7915543913841248,3455,,,,,,,
,,,127,,,,3455,0.0,0.3089258074760437,,,,,
0.792452871799469,0.43261033296585083,0.8105263113975525,128,0.8333333134651184,0.760869562625885,0.8128930330276489,3482,,,,,,,
,,,128,,,,3482,0.0,0.3102589249610901,,,,,
0.849056601524353,0.3484444320201874,0.8315789699554443,129,0.8095238208770752,0.8095238208770752,0.8292902112007141,3509,,,,,,,
,,,129,,,,3509,0.0,0.3135451674461365,,,,,
0.8301886916160583,0.48742911219596863,0.8315789699554443,130,0.8333333134651184,0.7954545617103577,0.8317610025405884,3536,,,,,,,
,,,130,,,,3536,0.0,0.3150089681148529,,,,,
0.792452871799469,0.3564663827419281,0.8105263113975525,131,0.8333333134651184,0.760869562625885,0.8128930330276489,3563,,,,,,,
,,,131,,,,3563,0.0,0.3136982023715973,,,,,
0.8867924809455872,0.3615994155406952,0.8315789699554443,132,0.761904776096344,0.8421052694320679,0.824348509311676,3590,,,,,,,
,,,132,,,,3590,0.0,0.3204970061779022,,,,,
0.7547169923782349,0.4345303475856781,0.7894737124443054,133,0.8333333134651184,0.7291666865348816,0.7940252423286438,3617,,,,,,,
,,,133,,,,3617,0.0,0.3079029619693756,,,,,
0.849056601524353,0.5747789144515991,0.821052610874176,134,0.7857142686843872,0.8048780560493469,0.8173854351043701,3644,,,,,,,
,,,134,,,,3644,0.0,0.311541885137558,,,,,
0.8867924809455872,0.4333604574203491,0.8421052694320679,135,0.7857142686843872,0.8461537957191467,0.83625328540802,3671,,,,,,,
,,,135,,,,3671,0.0,0.3181125521659851,,,,,
0.8679245114326477,0.40588682889938354,0.8315789699554443,136,0.7857142686843872,0.824999988079071,0.8268193006515503,3698,,,,,,,
,,,136,,,,3698,0.0,0.3124932646751404,,,,,
0.849056601524353,0.3950229585170746,0.821052610874176,137,0.7857142686843872,0.8048780560493469,0.8173854351043701,3725,,,,,,,
,,,137,,,,3725,0.0,0.2855883538722992,,,,,
0.7735848426818848,0.38054168224334717,0.800000011920929,138,0.8333333134651184,0.7446807622909546,0.803459107875824,3752,,,,,,,
,,,138,,,,3752,0.0,0.29276296496391296,,,,,
0.792452871799469,0.4896318018436432,0.821052610874176,139,0.8571428656578064,0.7659574747085571,0.8247978687286377,3779,,,,,,,
,,,139,,,,3779,0.0,0.30110809206962585,,,,,
0.849056601524353,0.4296703040599823,0.8105263113975525,140,0.761904776096344,0.800000011920929,0.8054806590080261,3806,,,,,,,
,,,140,,,,3806,0.0,0.2964400053024292,,,,,
0.8113208413124084,0.3643431067466736,0.800000011920929,141,0.7857142686843872,0.7674418687820435,0.7985174655914307,3833,,,,,,,
,,,141,,,,3833,0.0,0.28030315041542053,,,,,
0.8113208413124084,0.44706568121910095,0.7894737124443054,142,0.761904776096344,0.761904776096344,0.7866127490997314,3860,,,,,,,
,,,142,,,,3860,0.0,0.2987019717693329,,,,,
0.849056601524353,0.3780294358730316,0.8105263113975525,143,0.761904776096344,0.800000011920929,0.8054806590080261,3887,,,,,,,
,,,143,,,,3887,0.0,0.28705164790153503,,,,,
0.8867924809455872,0.3490316569805145,0.8315789699554443,144,0.761904776096344,0.8421052694320679,0.824348509311676,3914,,,,,,,
,,,144,,,,3914,0.0,0.2964321970939636,,,,,
0.849056601524353,0.40922611951828003,0.8421052694320679,145,0.8333333134651184,0.8139534592628479,0.8411949276924133,3941,,,,,,,
,,,145,,,,3941,0.0,0.2881027162075043,,,,,
0.8867924809455872,0.37594157457351685,0.8315789699554443,146,0.761904776096344,0.8421052694320679,0.824348509311676,3968,,,,,,,
,,,146,,,,3968,0.0,0.29783597588539124,,,,,
0.8113208413124084,0.4121952950954437,0.8105263113975525,147,0.8095238208770752,0.7727272510528564,0.8104223012924194,3995,,,,,,,
,,,147,,,,3995,0.0,0.29407450556755066,,,,,
