val_loss,epoch,val_precision,val_specificity,step,val_sensitivity,val_accuracy,val_auroc,unlabeled_data_utilization,train_loss,test_accuracy,test_sensitivity,test_specificity,test_auroc,test_precision
0.15459805727005005,0,0.4421052634716034,0.0,26,1.0,0.4421052634716034,0.5,,,,,,,
,0,,,26,,,,0.0,0.2000214159488678,,,,,
0.6227090358734131,1,0.59375,0.7547169923782349,53,0.4523809850215912,0.621052622795105,0.6035489439964294,,,,,,,
,1,,,53,,,,0.0,0.2006104290485382,,,,,
0.4847409427165985,2,0.4225352108478546,0.22641509771347046,80,0.7142857313156128,0.4421052634716034,0.470350444316864,,,,,,,
,2,,,80,,,,0.0,0.20080646872520447,,,,,
0.6019490361213684,3,0.37837836146354675,0.5660377144813538,107,0.3333333432674408,0.46315789222717285,0.44968560338020325,,,,,,,
,3,,,107,,,,0.0,0.20006699860095978,,,,,
0.3395881652832031,4,0.44736841320991516,0.2075471729040146,134,0.8095238208770752,0.4736842215061188,0.5085355043411255,,,,,,,
,4,,,134,,,,0.0,0.2001551240682602,,,,,
0.5061976313591003,5,0.47297295928001404,0.2641509473323822,161,0.8333333134651184,0.5157894492149353,0.5487421154975891,,,,,,,
,5,,,161,,,,0.0,0.19999998807907104,,,,,
0.7850694060325623,6,0.380952388048172,0.7547169923782349,188,0.190476194024086,0.5052631497383118,0.47259658575057983,,,,,,,
,6,,,188,,,,0.0,0.20218704640865326,,,,,
0.6150389909744263,7,0.4423076808452606,0.4528301954269409,215,0.5476190447807312,0.49473685026168823,0.5002245903015137,,,,,,,
,7,,,215,,,,0.0,0.20049826800823212,,,,,
0.580590546131134,8,0.4516128897666931,0.6792452931404114,242,0.3333333432674408,0.5263158082962036,0.5062893033027649,,,,,,,
,8,,,242,,,,0.0,0.20051805675029755,,,,,
0.5380441546440125,9,0.4642857313156128,0.7169811129570007,269,0.3095238208770752,0.5368421077728271,0.5132524967193604,,,,,,,
,9,,,269,,,,0.0,0.19999998807907104,,,,,
0.2804608643054962,10,0.4166666567325592,0.6037735939025879,296,0.3571428656578064,0.49473685026168823,0.48045822978019714,,,,,,,
,10,,,296,,,,0.0,0.20030580461025238,,,,,
0.734952449798584,11,0.47826087474823,0.7735848426818848,323,0.261904776096344,0.5473684072494507,0.5177448391914368,,,,,,,
,11,,,323,,,,0.0,0.19999998807907104,,,,,
1.1323633193969727,12,0.47058823704719543,0.8301886916160583,350,0.190476194024086,0.5473684072494507,0.510332465171814,,,,,,,
,12,,,350,,,,0.0,0.20109766721725464,,,,,
0.579144299030304,13,0.5333333611488342,0.8679245114326477,377,0.190476194024086,0.5684210658073425,0.5292003154754639,,,,,,,
,13,,,377,,,,0.0,0.19999998807907104,,,,,
0.4348556399345398,14,0.5454545617103577,0.8113208413124084,404,0.2857142984867096,0.5789473652839661,0.5485175251960754,,,,,,,
,14,,,404,,,,0.0,0.19999998807907104,,,,,
0.5239146947860718,15,0.4375,0.8301886916160583,431,0.1666666716337204,0.5368421077728271,0.4984276592731476,,,,,,,
,15,,,431,,,,0.0,0.19999998807907104,,,,,
0.2163832038640976,16,0.5833333134651184,0.9056603908538818,458,0.1666666716337204,0.5789473652839661,0.5361635088920593,,,,,,,
,16,,,458,,,,0.0,0.19999998807907104,,,,,
1.932524561882019,17,0.4285714328289032,0.849056601524353,485,0.1428571492433548,0.5368421077728271,0.4959568977355957,,,,,,,
,17,,,485,,,,0.0,0.19999998807907104,,,,,
1.1013174057006836,18,0.5714285969734192,0.8301886916160583,512,0.2857142984867096,0.5894736647605896,0.5579514503479004,,,,,,,
,18,,,512,,,,0.0,0.20028802752494812,,,,,
0.9455987811088562,19,0.5882353186607361,0.6037735939025879,539,0.7142857313156128,0.6526315808296204,0.6590296626091003,,,,,,,
,19,,,539,,,,0.0,0.19999998807907104,,,,,
0.7949828505516052,20,0.5925925970077515,0.792452871799469,566,0.380952388048172,0.6105263233184814,0.5867025852203369,,,,,,,
,20,,,566,,,,0.0,0.19999998807907104,,,,,
0.5208407044410706,21,0.6060606241226196,0.7547169923782349,593,0.4761904776096344,0.6315789222717285,0.6154537200927734,,,,,,,
,21,,,593,,,,0.0,0.19999998807907104,,,,,
0.446358323097229,22,0.6222222447395325,0.6792452931404114,620,0.6666666865348816,0.6736842393875122,0.6729559898376465,,,,,,,
,22,,,620,,,,0.0,0.19999998807907104,,,,,
0.8550159931182861,23,0.5714285969734192,0.7735848426818848,647,0.380952388048172,0.6000000238418579,0.577268660068512,,,,,,,
,23,,,647,,,,0.0,0.19999998807907104,,,,,
0.5476080179214478,24,0.6315789222717285,0.7358490824699402,674,0.5714285969734192,0.6631578803062439,0.6536387801170349,,,,,,,
,24,,,674,,,,0.0,0.19999998807907104,,,,,
0.35287606716156006,25,0.6086956262588501,0.6603773832321167,701,0.6666666865348816,0.6631578803062439,0.6635220050811768,,,,,,,
,25,,,701,,,,0.0,0.19999998807907104,,,,,
1.05402672290802,26,0.6190476417541504,0.849056601524353,728,0.3095238208770752,0.6105263233184814,0.5792902112007141,,,,,,,
,26,,,728,,,,0.0,0.19999998807907104,,,,,
0.6945807337760925,27,0.6499999761581421,0.7358490824699402,755,0.6190476417541504,0.6842105388641357,0.6774483323097229,,,,,,,
,27,,,755,,,,0.0,0.19999998807907104,,,,,
0.8341605067253113,28,0.6388888955116272,0.7547169923782349,782,0.5476190447807312,0.6631578803062439,0.6511680483818054,,,,,,,
,28,,,782,,,,0.0,0.20065660774707794,,,,,
0.28898292779922485,29,0.5423728823661804,0.49056604504585266,809,0.761904776096344,0.6105263233184814,0.6262353658676147,,,,,,,
,29,,,809,,,,0.0,0.19999998807907104,,,,,
0.6675783395767212,30,0.53125,0.43396225571632385,836,0.8095238208770752,0.6000000238418579,0.6217430830001831,,,,,,,
,30,,,836,,,,0.0,0.19999998807907104,,,,,
1.039257287979126,31,0.4691358208656311,0.18867924809455872,863,0.9047619700431824,0.5052631497383118,0.546720564365387,,,,,,,
,31,,,863,,,,0.0,0.19999998807907104,,,,,
1.033282995223999,32,0.4430379867553711,0.16981132328510284,890,0.8333333134651184,0.46315789222717285,0.50157231092453,,,,,,,
,32,,,890,,,,0.0,0.19999998807907104,,,,,
0.5181712508201599,33,0.45121949911117554,0.15094339847564697,917,0.8809523582458496,0.4736842215061188,0.5159478783607483,,,,,,,
,33,,,917,,,,0.0,0.19999998807907104,,,,,
0.8559061288833618,34,0.4523809850215912,0.1320754736661911,944,0.9047619700431824,0.4736842215061188,0.5184186697006226,,,,,,,
,34,,,944,,,,0.0,0.19999998807907104,,,,,
1.1131019592285156,35,0.4691358208656311,0.18867924809455872,971,0.9047619700431824,0.5052631497383118,0.546720564365387,,,,,,,
,35,,,971,,,,0.0,0.19999998807907104,,,,,
0.5694758892059326,36,0.581818163394928,0.5660377144813538,998,0.761904776096344,0.6526315808296204,0.6639712452888489,,,,,,,
,36,,,998,,,,0.0,0.19999998807907104,,,,,
0.6663351058959961,37,0.5254237055778503,0.4716981053352356,1025,0.738095223903656,0.5894736647605896,0.6048966646194458,,,,,,,
,37,,,1025,,,,0.0,0.19999998807907104,,,,,
0.8542714715003967,38,0.5806451439857483,0.7547169923782349,1052,0.4285714328289032,0.6105263233184814,0.5916442275047302,,,,,,,
,38,,,1052,,,,0.0,0.20036640763282776,,,,,
0.7467322945594788,39,0.75,0.9433962106704712,1079,0.2142857164144516,0.621052622795105,0.578840970993042,,,,,,,
,39,,,1079,,,,0.0,0.20068709552288055,,,,,
1.9210388660430908,40,0.6428571343421936,0.9056603908538818,1106,0.2142857164144516,0.6000000238418579,0.5599730610847473,,,,,,,
,40,,,1106,,,,0.0,0.19999998807907104,,,,,
0.6006762981414795,41,0.7272727489471436,0.9433962106704712,1133,0.190476194024086,0.6105263233184814,0.566936194896698,,,,,,,
,41,,,1133,,,,0.0,0.19999998807907104,,,,,
0.7990981340408325,42,0.692307710647583,0.9245282411575317,1160,0.2142857164144516,0.6105263233184814,0.569407045841217,,,,,,,
,42,,,1160,,,,0.0,0.19999998807907104,,,,,
