val_accuracy,val_auroc,val_precision,step,val_sensitivity,epoch,val_specificity,val_loss,train_loss,unlabeled_data_utilization,test_precision,test_accuracy,test_sensitivity,test_auroc,test_specificity
0.7052631378173828,0.6839622855186462,0.75,350,0.5,12,0.8679245114326477,0.6221084594726562,,,,,,,
,,,350,,12,,,0.4821914732456207,0.0,,,,,
0.7052631378173828,0.6889038681983948,0.71875,377,0.5476190447807312,13,0.8301886916160583,0.7391690015792847,,,,,,,
,,,377,,13,,,0.462788850069046,0.0,,,,,
0.6842105388641357,0.6650943160057068,0.699999988079071,404,0.5,14,0.8301886916160583,0.8436638116836548,,,,,,,
,,,404,,14,,,0.4824351966381073,0.0,,,,,
0.7052631378173828,0.6814914345741272,0.7692307829856873,431,0.4761904776096344,15,0.8867924809455872,0.763942539691925,,,,,,,
,,,431,,15,,,0.46648234128952026,0.0,,,,,
0.7052631378173828,0.6864330768585205,0.73333340883255,458,0.523809552192688,16,0.849056601524353,0.9999173879623413,,,,,,,
,,,458,,16,,,0.4532086253166199,0.0,,,,,
0.7473683953285217,0.7315813302993774,0.78125,485,0.5952380895614624,17,0.8679245114326477,0.8893890976905823,,,,,,,
,,,485,,17,,,0.4427560567855835,0.0,,,,,
0.7684210538864136,0.7455076575279236,0.8846153616905212,512,0.5476190447807312,18,0.9433962106704712,0.9540975689888,,,,,,,
,,,512,,18,,,0.45359817147254944,0.0,,,,,
0.7473683953285217,0.7241688966751099,0.8461537957191467,539,0.523809552192688,19,0.9245282411575317,0.4977854788303375,,,,,,,
,,,539,,19,,,0.4287562370300293,0.0,,,,,
0.7684210538864136,0.7479784488677979,0.8571428656578064,566,0.5714285969734192,20,0.9245282411575317,1.1290674209594727,,,,,,,
,,,566,,20,,,0.4405350983142853,0.0,,,,,
0.75789475440979,0.7360737323760986,0.8518518805503845,593,0.5476190447807312,21,0.9245282411575317,0.5626350045204163,,,,,,,
,,,593,,21,,,0.44791680574417114,0.0,,,,,
0.75789475440979,0.7360737323760986,0.8518518805503845,620,0.5476190447807312,22,0.9245282411575317,0.9231258034706116,,,,,,,
,,,620,,22,,,0.44416043162345886,0.0,,,,,
0.7684210538864136,0.7479784488677979,0.8571428656578064,647,0.5714285969734192,23,0.9245282411575317,0.6098567843437195,,,,,,,
,,,647,,23,,,0.4348630905151367,0.0,,,,,
0.75789475440979,0.7336028814315796,0.8799999952316284,674,0.523809552192688,24,0.9433962106704712,0.43814176321029663,,,,,,,
,,,674,,24,,,0.44028809666633606,0.0,,,,,
0.7789473533630371,0.7549417018890381,0.9200000166893005,701,0.5476190447807312,25,0.9622642397880554,0.4832425117492676,,,,,,,
,,,701,,25,,,0.4154449701309204,0.0,,,,,
0.7789473533630371,0.7549417018890381,0.9200000166893005,728,0.5476190447807312,26,0.9622642397880554,0.4315364360809326,,,,,,,
,,,728,,26,,,0.4277624785900116,0.0,,,,,
0.7894737124443054,0.7668463587760925,0.9230769276618958,755,0.5714285969734192,27,0.9622642397880554,0.7483397126197815,,,,,,,
,,,755,,27,,,0.4358673095703125,0.0,,,,,
0.800000011920929,0.7787511944770813,0.9259259104728699,782,0.5952380895614624,28,0.9622642397880554,0.44039231538772583,,,,,,,
,,,782,,28,,,0.41862332820892334,0.0,,,,,
0.821052610874176,0.8025606870651245,0.931034505367279,809,0.6428571343421936,29,0.9622642397880554,0.6978121399879456,,,,,,,
,,,809,,29,,,0.4060879647731781,0.0,,,,,
0.821052610874176,0.8050314784049988,0.9032257795333862,836,0.6666666865348816,30,0.9433962106704712,0.6466679573059082,,,,,,,
,,,836,,30,,,0.41605913639068604,0.0,,,,,
0.821052610874176,0.8050314784049988,0.9032257795333862,863,0.6666666865348816,31,0.9433962106704712,0.5701727271080017,,,,,,,
,,,863,,31,,,0.4091333746910095,0.0,,,,,
0.800000011920929,0.781221866607666,0.8965517282485962,890,0.6190476417541504,32,0.9433962106704712,0.6284849047660828,,,,,,,
,,,890,,32,,,0.4210216701030731,0.0,,,,,
0.7684210538864136,0.7479784488677979,0.8571428656578064,917,0.5714285969734192,33,0.9245282411575317,0.5061365962028503,,,,,,,
,,,917,,33,,,0.38959774374961853,0.0,,,,,
0.8105263113975525,0.795597493648529,0.875,944,0.6666666865348816,34,0.9245282411575317,0.4930690824985504,,,,,,,
,,,944,,34,,,0.3971637785434723,0.0,,,,,
0.7894737124443054,0.7742587327957153,0.84375,971,0.6428571343421936,35,0.9056603908538818,0.4784765839576721,,,,,,,
,,,971,,35,,,0.40003135800361633,0.0,,,,,
0.7894737124443054,0.7717880010604858,0.8666666746139526,998,0.6190476417541504,36,0.9245282411575317,0.49507975578308105,,,,,,,
,,,998,,36,,,0.4012655019760132,0.0,,,,,
0.821052610874176,0.8025606870651245,0.931034505367279,1025,0.6428571343421936,37,0.9622642397880554,0.42462339997291565,,,,,,,
,,,1025,,37,,,0.3847806453704834,0.0,,,,,
0.7789473533630371,0.7623540163040161,0.8387095928192139,1052,0.6190476417541504,38,0.9056603908538818,0.5579970479011536,,,,,,,
,,,1052,,38,,,0.3997538089752197,0.0,,,,,
0.7894737124443054,0.7717880010604858,0.8666666746139526,1079,0.6190476417541504,39,0.9245282411575317,0.6283850073814392,,,,,,,
,,,1079,,39,,,0.3832622170448303,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,1106,0.6904761791229248,40,0.8679245114326477,0.8081204295158386,,,,,,,
,,,1106,,40,,,0.3847501277923584,0.0,,,,,
0.7473683953285217,0.7340521812438965,0.7647058367729187,1133,0.6190476417541504,41,0.849056601524353,0.6203773617744446,,,,,,,
,,,1133,,41,,,0.3738666772842407,0.0,,,,,
0.75789475440979,0.7410151958465576,0.806451678276062,1160,0.5952380895614624,42,0.8867924809455872,0.6623331308364868,,,,,,,
,,,1160,,42,,,0.3861752450466156,0.0,,,,,
0.7789473533630371,0.7697663903236389,0.7837837338447571,1187,0.6904761791229248,43,0.849056601524353,0.8379284739494324,,,,,,,
,,,1187,,43,,,0.3707237243652344,0.0,,,,,
0.7684210538864136,0.7529200315475464,0.8125,1214,0.6190476417541504,44,0.8867924809455872,0.48466143012046814,,,,,,,
,,,1214,,44,,,0.3888380229473114,0.0,,,,,
0.7894737124443054,0.7717880010604858,0.8666666746139526,1241,0.6190476417541504,45,0.9245282411575317,0.6194696426391602,,,,,,,
,,,1241,,45,,,0.36895281076431274,0.0,,,,,
0.8105263113975525,0.79312664270401,0.8999999761581421,1268,0.6428571343421936,46,0.9433962106704712,0.391117662191391,,,,,,,
,,,1268,,46,,,0.37474966049194336,0.0,,,,,
0.75789475440979,0.7410151958465576,0.806451678276062,1295,0.5952380895614624,47,0.8867924809455872,1.1182125806808472,,,,,,,
,,,1295,,47,,,0.37560519576072693,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,1322,0.6904761791229248,48,0.8867924809455872,0.5324083566665649,,,,,,,
,,,1322,,48,,,0.3744889497756958,0.0,,,,,
0.821052610874176,0.8075022101402283,0.8787878751754761,1349,0.6904761791229248,49,0.9245282411575317,0.906166136264801,,,,,,,
,,,1349,,49,,,0.37023457884788513,0.0,,,,,
0.8315789699554443,0.816936194896698,0.90625,1376,0.6904761791229248,50,0.9433962106704712,0.8365373015403748,,,,,,,
,,,1376,,50,,,0.3754143714904785,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1403,0.5952380895614624,51,0.9433962106704712,0.8653087615966797,,,,,,,
,,,1403,,51,,,0.36786720156669617,0.0,,,,,
0.821052610874176,0.8050314784049988,0.9032257795333862,1430,0.6666666865348816,52,0.9433962106704712,0.44253844022750854,,,,,,,
,,,1430,,52,,,0.3680992126464844,0.0,,,,,
0.7894737124443054,0.7742587327957153,0.84375,1457,0.6428571343421936,53,0.9056603908538818,0.4346400499343872,,,,,,,
,,,1457,,53,,,0.39817672967910767,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,1484,0.6904761791229248,54,0.9056603908538818,0.8606559634208679,,,,,,,
,,,1484,,54,,,0.35115817189216614,0.0,,,,,
0.8105263113975525,0.79312664270401,0.8999999761581421,1511,0.6428571343421936,55,0.9433962106704712,0.459151953458786,,,,,,,
,,,1511,,55,,,0.35919269919395447,0.0,,,,,
0.800000011920929,0.7861635684967041,0.8484848737716675,1538,0.6666666865348816,56,0.9056603908538818,0.4758998155593872,,,,,,,
,,,1538,,56,,,0.35252875089645386,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,1565,0.6666666865348816,57,0.8867924809455872,0.45499953627586365,,,,,,,
,,,1565,,57,,,0.3654554784297943,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,1592,0.6666666865348816,58,0.8867924809455872,0.6648504734039307,,,,,,,
,,,1592,,58,,,0.35725247859954834,0.0,,,,,
0.821052610874176,0.8050314784049988,0.9032257795333862,1619,0.6666666865348816,59,0.9433962106704712,0.37893229722976685,,,,,,,
,,,1619,,59,,,0.33660799264907837,0.0,,,,,
0.821052610874176,0.8075022101402283,0.8787878751754761,1646,0.6904761791229248,60,0.9245282411575317,0.450485497713089,,,,,,,
,,,1646,,60,,,0.3482288420200348,0.0,,,,,
0.8315789699554443,0.816936194896698,0.90625,1673,0.6904761791229248,61,0.9433962106704712,0.6198831796646118,,,,,,,
,,,1673,,61,,,0.34574243426322937,0.0,,,,,
0.821052610874176,0.8099730610847473,0.8571428656578064,1700,0.7142857313156128,62,0.9056603908538818,0.46478956937789917,,,,,,,
,,,1700,,62,,,0.33107346296310425,0.0,,,,,
0.7684210538864136,0.7578616738319397,0.7777778506278992,1727,0.6666666865348816,63,0.849056601524353,0.744415819644928,,,,,,,
,,,1727,,63,,,0.3416621685028076,0.0,,,,,
0.821052610874176,0.8075022101402283,0.8787878751754761,1754,0.6904761791229248,64,0.9245282411575317,0.418718546628952,,,,,,,
,,,1754,,64,,,0.3392910361289978,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,1781,0.7142857313156128,65,0.8867924809455872,0.506137490272522,,,,,,,
,,,1781,,65,,,0.3257776200771332,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,1808,0.6904761791229248,66,0.8679245114326477,0.5121374130249023,,,,,,,
,,,1808,,66,,,0.33744344115257263,0.0,,,,,
0.8315789699554443,0.824348509311676,0.8421052694320679,1835,0.761904776096344,67,0.8867924809455872,0.6542752385139465,,,,,,,
,,,1835,,67,,,0.34420400857925415,0.0,,,,,
0.7894737124443054,0.7742587327957153,0.84375,1862,0.6428571343421936,68,0.9056603908538818,0.6424100995063782,,,,,,,
,,,1862,,68,,,0.32786262035369873,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,1889,0.6904761791229248,69,0.9056603908538818,0.4321880042552948,,,,,,,
,,,1889,,69,,,0.337369441986084,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,1916,0.6904761791229248,70,0.8679245114326477,0.37409669160842896,,,,,,,
,,,1916,,70,,,0.3446904122829437,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,1943,0.6904761791229248,71,0.8867924809455872,0.5138375163078308,,,,,,,
,,,1943,,71,,,0.3165951669216156,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,1970,0.7142857313156128,72,0.8867924809455872,0.4092881977558136,,,,,,,
,,,1970,,72,,,0.3334622085094452,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,1997,0.6904761791229248,73,0.8679245114326477,0.5833739042282104,,,,,,,
,,,1997,,73,,,0.34812402725219727,0.0,,,,,
0.800000011920929,0.7861635684967041,0.8484848737716675,2024,0.6666666865348816,74,0.9056603908538818,0.5771161317825317,,,,,,,
,,,2024,,74,,,0.33422204852104187,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,2051,0.6904761791229248,75,0.9056603908538818,0.6789714097976685,,,,,,,
,,,2051,,75,,,0.32242053747177124,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,2078,0.6666666865348816,76,0.8867924809455872,0.4107862114906311,,,,,,,
,,,2078,,76,,,0.32236477732658386,0.0,,,,,
0.7684210538864136,0.7553907632827759,0.7941176295280457,2105,0.6428571343421936,77,0.8679245114326477,0.5781744718551636,,,,,,,
,,,2105,,77,,,0.32614490389823914,0.0,,,,,
0.75789475440979,0.7459568381309509,0.7714285850524902,2132,0.6428571343421936,78,0.849056601524353,0.4116170108318329,,,,,,,
,,,2132,,78,,,0.3027051091194153,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,2159,0.7142857313156128,79,0.8867924809455872,0.3981707990169525,,,,,,,
,,,2159,,79,,,0.323316752910614,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2186,0.6428571343421936,80,0.8867924809455872,0.4365766942501068,,,,,,,
,,,2186,,80,,,0.3185805678367615,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,2213,0.6666666865348816,81,0.8867924809455872,0.4806903302669525,,,,,,,
,,,2213,,81,,,0.30020564794540405,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2240,0.6428571343421936,82,0.8867924809455872,0.490456223487854,,,,,,,
,,,2240,,82,,,0.31979578733444214,0.0,,,,,
0.8105263113975525,0.8030098080635071,0.8157894611358643,2267,0.738095223903656,83,0.8679245114326477,0.4899667501449585,,,,,,,
,,,2267,,83,,,0.314492791891098,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,2294,0.7142857313156128,84,0.8867924809455872,0.9040444493293762,,,,,,,
,,,2294,,84,,,0.32329216599464417,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2321,0.6428571343421936,85,0.8867924809455872,0.46734750270843506,,,,,,,
,,,2321,,85,,,0.3136695325374603,0.0,,,,,
0.8105263113975525,0.8030098080635071,0.8157894611358643,2348,0.738095223903656,86,0.8679245114326477,0.4385605752468109,,,,,,,
,,,2348,,86,,,0.31494051218032837,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,2375,0.6666666865348816,87,0.8867924809455872,0.4558986723423004,,,,,,,
,,,2375,,87,,,0.30423426628112793,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,2402,0.6904761791229248,88,0.8867924809455872,0.6045143008232117,,,,,,,
,,,2402,,88,,,0.30872973799705505,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,2429,0.6904761791229248,89,0.8867924809455872,0.7940905690193176,,,,,,,
,,,2429,,89,,,0.3041410446166992,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,2456,0.6904761791229248,90,0.8867924809455872,0.8359151482582092,,,,,,,
,,,2456,,90,,,0.310242235660553,0.0,,,,,
0.821052610874176,0.8124438524246216,0.8378377556800842,2483,0.738095223903656,91,0.8867924809455872,0.45777854323387146,,,,,,,
,,,2483,,91,,,0.295997679233551,0.0,,,,,
0.800000011920929,0.7911050915718079,0.8108107447624207,2510,0.7142857313156128,92,0.8679245114326477,0.4889288544654846,,,,,,,
,,,2510,,92,,,0.3146277070045471,0.0,,,,,
0.800000011920929,0.7911050915718079,0.8108107447624207,2537,0.7142857313156128,93,0.8679245114326477,0.6494939923286438,,,,,,,
,,,2537,,93,,,0.3024705648422241,0.0,,,,,
0.8105263113975525,0.8030098080635071,0.8157894611358643,2564,0.738095223903656,94,0.8679245114326477,0.40206292271614075,,,,,,,
,,,2564,,94,,,0.29482901096343994,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,2591,0.7142857313156128,95,0.8867924809455872,0.3624996244907379,,,,,,,
,,,2591,,95,,,0.29005491733551025,0.0,,,,,
0.821052610874176,0.8099730610847473,0.8571428656578064,2618,0.7142857313156128,96,0.9056603908538818,0.41597780585289,,,,,,,
,,,2618,,96,,,0.29601213335990906,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,2645,0.6904761791229248,97,0.8867924809455872,0.524634838104248,,,,,,,
,,,2645,,97,,,0.2925001382827759,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,2672,0.7142857313156128,98,0.8867924809455872,0.449794739484787,,,,,,,
,,,2672,,98,,,0.30558884143829346,0.0,,,,,
0.821052610874176,0.8149146437644958,0.8205127716064453,2699,0.761904776096344,99,0.8679245114326477,0.3380882143974304,,,,,,,
,,,2699,,99,,,0.28142401576042175,0.0,,,,,
0.7789473533630371,0.7697663903236389,0.7837837338447571,2726,0.6904761791229248,100,0.849056601524353,0.5002164840698242,,,,,,,
,,,2726,,100,,,0.29240137338638306,0.0,,,,,
0.7789473533630371,0.7672956585884094,0.800000011920929,2753,0.6666666865348816,101,0.8679245114326477,0.41996461153030396,,,,,,,
,,,2753,,101,,,0.28247523307800293,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,2780,0.6904761791229248,102,0.8867924809455872,0.41952264308929443,,,,,,,
,,,2780,,102,,,0.2970229983329773,0.0,,,,,
0.8315789699554443,0.8268193006515503,0.824999988079071,2807,0.7857142686843872,103,0.8679245114326477,0.3731401562690735,,,,,,,
,,,2807,,103,,,0.2991428077220917,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,2834,0.6666666865348816,104,0.8867924809455872,0.6457343697547913,,,,,,,
,,,2834,,104,,,0.28498637676239014,0.0,,,,,
0.8315789699554443,0.8268193006515503,0.824999988079071,2861,0.7857142686843872,105,0.8679245114326477,0.4773378372192383,,,,,,,
,,,2861,,105,,,0.2741033732891083,0.0,,,,,
0.8105263113975525,0.8030098080635071,0.8157894611358643,2888,0.738095223903656,106,0.8679245114326477,0.48832497000694275,,,,,,,
,,,2888,,106,,,0.29349586367607117,0.0,,,,,
0.7894737124443054,0.7742587327957153,0.84375,2915,0.6428571343421936,107,0.9056603908538818,0.40533897280693054,,,,,,,
,,,2915,,107,,,0.2852274477481842,0.0,,,,,
0.821052610874176,0.8124438524246216,0.8378377556800842,2942,0.738095223903656,108,0.8867924809455872,0.42675286531448364,,,,,,,
,,,2942,,108,,,0.2839800715446472,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,2969,0.6904761791229248,109,0.8679245114326477,0.4074232280254364,,,,,,,
,,,2969,,109,,,0.28218525648117065,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,2996,0.7142857313156128,110,0.8867924809455872,0.4636884331703186,,,,,,,
,,,2996,,110,,,0.28596019744873047,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3023,0.6666666865348816,111,0.8867924809455872,0.3765101432800293,,,,,,,
,,,3023,,111,,,0.27799132466316223,0.0,,,,,
0.821052610874176,0.8173854351043701,0.8048780560493469,3050,0.7857142686843872,112,0.849056601524353,0.37893375754356384,,,,,,,
,,,3050,,112,,,0.29211780428886414,0.0,,,,,
0.8105263113975525,0.8079515099525452,0.7857142686843872,3077,0.7857142686843872,113,0.8301886916160583,0.47307369112968445,,,,,,,
,,,3077,,113,,,0.28770750761032104,0.0,,,,,
0.800000011920929,0.796046793460846,0.7804877758026123,3104,0.761904776096344,114,0.8301886916160583,0.46313461661338806,,,,,,,
,,,3104,,114,,,0.2799992859363556,0.0,,,,,
0.800000011920929,0.7911050915718079,0.8108107447624207,3131,0.7142857313156128,115,0.8679245114326477,0.43625539541244507,,,,,,,
,,,3131,,115,,,0.2796218693256378,0.0,,,,,
0.821052610874176,0.8173854351043701,0.8048780560493469,3158,0.7857142686843872,116,0.849056601524353,0.4354231059551239,,,,,,,
,,,3158,,116,,,0.28745412826538086,0.0,,,,,
0.7894737124443054,0.7841419577598572,0.7749999761581421,3185,0.738095223903656,117,0.8301886916160583,0.40297356247901917,,,,,,,
,,,3185,,117,,,0.2629416882991791,0.0,,,,,
0.7684210538864136,0.7578616738319397,0.7777778506278992,3212,0.6666666865348816,118,0.849056601524353,0.36061596870422363,,,,,,,
,,,3212,,118,,,0.2904342710971832,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3239,0.6666666865348816,119,0.8867924809455872,0.3811856210231781,,,,,,,
,,,3239,,119,,,0.2728074789047241,0.0,,,,,
0.8315789699554443,0.824348509311676,0.8421052694320679,3266,0.761904776096344,120,0.8867924809455872,0.41212016344070435,,,,,,,
,,,3266,,120,,,0.27447396516799927,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3293,0.6666666865348816,121,0.8867924809455872,0.3622601628303528,,,,,,,
,,,3293,,121,,,0.28386586904525757,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,3320,0.6904761791229248,122,0.8867924809455872,0.39343738555908203,,,,,,,
,,,3320,,122,,,0.26483723521232605,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,3347,0.6904761791229248,123,0.9056603908538818,0.48161184787750244,,,,,,,
,,,3347,,123,,,0.25618255138397217,0.0,,,,,
0.7894737124443054,0.7816711664199829,0.7894737124443054,3374,0.7142857313156128,124,0.849056601524353,0.4215491712093353,,,,,,,
,,,3374,,124,,,0.27214354276657104,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,3401,0.6904761791229248,125,0.8679245114326477,0.539892852306366,,,,,,,
,,,3401,,125,,,0.26660189032554626,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,3428,0.7142857313156128,126,0.8867924809455872,0.43760985136032104,,,,,,,
,,,3428,,126,,,0.2739337980747223,0.0,,,,,
0.800000011920929,0.7911050915718079,0.8108107447624207,3455,0.7142857313156128,127,0.8679245114326477,0.38119110465049744,,,,,,,
,,,3455,,127,,,0.2574463486671448,0.0,,,,,
0.800000011920929,0.7911050915718079,0.8108107447624207,3482,0.7142857313156128,128,0.8679245114326477,0.46267271041870117,,,,,,,
,,,3482,,128,,,0.2682294249534607,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3509,0.6666666865348816,129,0.8867924809455872,0.4323146343231201,,,,,,,
,,,3509,,129,,,0.2646127939224243,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,3536,0.6904761791229248,130,0.9056603908538818,0.42613887786865234,,,,,,,
,,,3536,,130,,,0.2600352466106415,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,3563,0.6904761791229248,131,0.8679245114326477,0.4600211977958679,,,,,,,
,,,3563,,131,,,0.26545631885528564,0.0,,,,,
0.821052610874176,0.8099730610847473,0.8571428656578064,3590,0.7142857313156128,132,0.9056603908538818,0.4487248361110687,,,,,,,
,,,3590,,132,,,0.2594122588634491,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,3617,0.7142857313156128,133,0.8867924809455872,0.5229512453079224,,,,,,,
,,,3617,,133,,,0.25205060839653015,0.0,,,,,
0.821052610874176,0.8099730610847473,0.8571428656578064,3644,0.7142857313156128,134,0.9056603908538818,0.40430712699890137,,,,,,,
,,,3644,,134,,,0.26138654351234436,0.0,,,,,
0.821052610874176,0.8099730610847473,0.8571428656578064,3671,0.7142857313156128,135,0.9056603908538818,0.43024060130119324,,,,,,,
,,,3671,,135,,,0.24718378484249115,0.0,,,,,
0.800000011920929,0.796046793460846,0.7804877758026123,3698,0.761904776096344,136,0.8301886916160583,0.3934081494808197,,,,,,,
,,,3698,,136,,,0.264191597700119,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,3725,0.6904761791229248,137,0.9056603908538818,0.6092400550842285,,,,,,,
,,,3725,,137,,,0.2562817931175232,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,3752,0.6904761791229248,138,0.9056603908538818,0.4233546257019043,,,,,,,
,,,3752,,138,,,0.27277547121047974,0.0,,,,,
0.800000011920929,0.7935759425163269,0.7948718667030334,3779,0.738095223903656,139,0.849056601524353,0.49797216057777405,,,,,,,
,,,3779,,139,,,0.24456289410591125,0.0,,,,,
0.800000011920929,0.7861635684967041,0.8484848737716675,3806,0.6666666865348816,140,0.9056603908538818,0.5881142020225525,,,,,,,
,,,3806,,140,,,0.2609083652496338,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,3833,0.6904761791229248,141,0.8867924809455872,0.5891817808151245,,,,,,,
,,,3833,,141,,,0.24069581925868988,0.0,,,,,
0.800000011920929,0.7861635684967041,0.8484848737716675,3860,0.6666666865348816,142,0.9056603908538818,0.5090965628623962,,,,,,,
,,,3860,,142,,,0.24513746798038483,0.0,,,,,
0.7684210538864136,0.7578616738319397,0.7777778506278992,3887,0.6666666865348816,143,0.849056601524353,0.5097757577896118,,,,,,,
,,,3887,,143,,,0.25549575686454773,0.0,,,,,
0.800000011920929,0.796046793460846,0.7804877758026123,3914,0.761904776096344,144,0.8301886916160583,0.5422061681747437,,,,,,,
,,,3914,,144,,,0.24289226531982422,0.0,,,,,
0.8105263113975525,0.8030098080635071,0.8157894611358643,3941,0.738095223903656,145,0.8679245114326477,0.4597826600074768,,,,,,,
,,,3941,,145,,,0.26308125257492065,0.0,,,,,
0.8315789699554443,0.8218778371810913,0.8611111044883728,3968,0.738095223903656,146,0.9056603908538818,0.5103477835655212,,,,,,,
,,,3968,,146,,,0.2509438991546631,0.0,,,,,
0.7894737124443054,0.7742587327957153,0.84375,3995,0.6428571343421936,147,0.9056603908538818,0.42064085602760315,,,,,,,
,,,3995,,147,,,0.2628600001335144,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,4022,0.6666666865348816,148,0.8867924809455872,0.4240662157535553,,,,,,,
