val_precision,step,val_sensitivity,val_auroc,val_accuracy,val_specificity,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_auroc,test_sensitivity,test_precision,test_accuracy
0.5,34,0.1190476194024086,0.5123540163040161,0.557894766330719,0.9056603908538818,0,0.7401956915855408,,,,,,,
,34,,,,,0,,0.6444430947303772,0.013896570540964603,,,,,
1.0,69,0.0476190485060215,0.523809552192688,0.5789473652839661,1.0,1,0.6266636848449707,,,,,,,
,69,,,,,1,,0.6281148195266724,0.02115631103515625,,,,,
1.0,104,0.02380952425301075,0.511904776096344,0.5684210658073425,1.0,2,0.7901409864425659,,,,,,,
,104,,,,,2,,0.6239606738090515,0.021300403401255608,,,,,
1.0,139,0.02380952425301075,0.511904776096344,0.5684210658073425,1.0,3,0.7211804986000061,,,,,,,
,139,,,,,3,,0.6254461407661438,0.01696278341114521,,,,,
0.9375,174,0.3571428656578064,0.6691375374794006,0.7052631378173828,0.9811320900917053,4,0.8548536896705627,,,,,,,
,174,,,,,4,,0.5984795689582825,0.01714109629392624,,,,,
0.8461537957191467,209,0.523809552192688,0.7241688966751099,0.7473683953285217,0.9245282411575317,5,0.5855804085731506,,,,,,,
,209,,,,,5,,0.5672091245651245,0.021224234253168106,,,,,
0.807692289352417,244,0.5,0.7028301954269409,0.7263157963752747,0.9056603908538818,6,0.7599309086799622,,,,,,,
,244,,,,,6,,0.5659219026565552,0.030146965757012367,,,,,
0.8529411554336548,279,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,7,0.5262933373451233,,,,,,,
,279,,,,,7,,0.5506311058998108,0.06021113321185112,,,,,
0.7941176295280457,314,0.6428571343421936,0.7553907632827759,0.7684210538864136,0.8679245114326477,8,0.5451806783676147,,,,,,,
,314,,,,,8,,0.5419793725013733,0.0780290812253952,,,,,
0.8387095928192139,349,0.6190476417541504,0.7623540163040161,0.7789473533630371,0.9056603908538818,9,0.8271811008453369,,,,,,,
,349,,,,,9,,0.5322876572608948,0.11741174757480621,,,,,
0.875,384,0.6666666865348816,0.795597493648529,0.8105263113975525,0.9245282411575317,10,0.5022854804992676,,,,,,,
,384,,,,,10,,0.5282272696495056,0.13888439536094666,,,,,
0.7941176295280457,419,0.6428571343421936,0.7553907632827759,0.7684210538864136,0.8679245114326477,11,0.6797471046447754,,,,,,,
,419,,,,,11,,0.513918399810791,0.1497703194618225,,,,,
0.7692307829856873,454,0.7142857313156128,0.7722371816635132,0.7789473533630371,0.8301886916160583,12,0.5702343583106995,,,,,,,
,454,,,,,12,,0.5167854428291321,0.20280160009860992,,,,,
0.8571428656578064,489,0.7142857313156128,0.8099730610847473,0.821052610874176,0.9056603908538818,13,0.5676923394203186,,,,,,,
,489,,,,,13,,0.5332174301147461,0.21193337440490723,,,,,
0.8928571343421936,524,0.5952380895614624,0.7693171501159668,0.7894737124443054,0.9433962106704712,14,0.5147798657417297,,,,,,,
,524,,,,,14,,0.512814462184906,0.2530715763568878,,,,,
0.9032257795333862,559,0.6666666865348816,0.8050314784049988,0.821052610874176,0.9433962106704712,15,0.5520148873329163,,,,,,,
,559,,,,,15,,0.5158969759941101,0.32604414224624634,,,,,
0.8529411554336548,594,0.6904761791229248,0.7980683445930481,0.8105263113975525,0.9056603908538818,16,0.4420205056667328,,,,,,,
,594,,,,,16,,0.5332444310188293,0.3431224524974823,,,,,
0.8823529481887817,629,0.7142857313156128,0.8194069862365723,0.8315789699554443,0.9245282411575317,17,0.4318358898162842,,,,,,,
,629,,,,,17,,0.5147873759269714,0.3277289867401123,,,,,
0.8571428656578064,664,0.7142857313156128,0.8099730610847473,0.821052610874176,0.9056603908538818,18,0.5959993600845337,,,,,,,
,664,,,,,18,,0.5077700018882751,0.34548765420913696,,,,,
0.8611111044883728,699,0.738095223903656,0.8218778371810913,0.8315789699554443,0.9056603908538818,19,0.4516448676586151,,,,,,,
,699,,,,,19,,0.5175076127052307,0.3849309980869293,,,,,
0.8823529481887817,734,0.7142857313156128,0.8194069862365723,0.8315789699554443,0.9245282411575317,20,0.6509428024291992,,,,,,,
,734,,,,,20,,0.510421633720398,0.3986538052558899,,,,,
0.8857142925262451,769,0.738095223903656,0.831311821937561,0.8421052694320679,0.9245282411575317,21,0.4303227365016937,,,,,,,
,769,,,,,21,,0.5154805183410645,0.4030405580997467,,,,,
0.8333333134651184,804,0.7142857313156128,0.8005390167236328,0.8105263113975525,0.8867924809455872,22,0.3611815869808197,,,,,,,
,804,,,,,22,,0.5059813261032104,0.4176670014858246,,,,,
0.8857142925262451,839,0.738095223903656,0.831311821937561,0.8421052694320679,0.9245282411575317,23,0.3374207615852356,,,,,,,
,839,,,,,23,,0.5012916326522827,0.4736514091491699,,,,,
0.8648648858070374,874,0.761904776096344,0.8337825536727905,0.8421052694320679,0.9056603908538818,24,0.4063260555267334,,,,,,,
,874,,,,,24,,0.519802987575531,0.4823002815246582,,,,,
0.7894737124443054,909,0.7142857313156128,0.7816711664199829,0.7894737124443054,0.849056601524353,25,0.4160105288028717,,,,,,,
,909,,,,,25,,0.5026347637176514,0.4939022958278656,,,,,
0.8717948794364929,944,0.8095238208770752,0.8575921058654785,0.8631578683853149,0.9056603908538818,26,0.4135153591632843,,,,,,,
,944,,,,,26,,0.5049794912338257,0.5099837779998779,,,,,
0.8157894611358643,979,0.738095223903656,0.8030098080635071,0.8105263113975525,0.8679245114326477,27,0.3695952594280243,,,,,,,
,979,,,,,27,,0.5123884081840515,0.5305896997451782,,,,,
0.8421052694320679,1014,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,28,0.3773628771305084,,,,,,,
,1014,,,,,28,,0.5029935240745544,0.538251519203186,,,,,
0.8333333134651184,1049,0.8333333134651184,0.8506287932395935,0.8526315689086914,0.8679245114326477,29,0.3769471049308777,,,,,,,
,1049,,,,,29,,0.48362255096435547,0.5558669567108154,,,,,
0.7954545617103577,1084,0.8333333134651184,0.8317610025405884,0.8315789699554443,0.8301886916160583,30,0.40106579661369324,,,,,,,
,1084,,,,,30,,0.49681752920150757,0.581649661064148,,,,,
0.75,1119,0.7857142686843872,0.7890835404396057,0.7894737124443054,0.792452871799469,31,0.41876062750816345,,,,,,,
,1119,,,,,31,,0.4992966055870056,0.5902783870697021,,,,,
0.8421052694320679,1154,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,32,0.4073702394962311,,,,,,,
,1154,,,,,32,,0.48368778824806213,0.6001908183097839,,,,,
0.8536585569381714,1189,0.8333333134651184,0.860062837600708,0.8631578683853149,0.8867924809455872,33,0.37984925508499146,,,,,,,
,1189,,,,,33,,0.5080810189247131,0.6106692552566528,,,,,
0.8648648858070374,1224,0.761904776096344,0.8337825536727905,0.8421052694320679,0.9056603908538818,34,0.36711952090263367,,,,,,,
,1224,,,,,34,,0.4936167597770691,0.6067886352539062,,,,,
0.8918918967247009,1259,0.7857142686843872,0.8551213145256042,0.8631578683853149,0.9245282411575317,35,0.36985620856285095,,,,,,,
,1259,,,,,35,,0.5035358667373657,0.60956209897995,,,,,
0.7906976938247681,1294,0.8095238208770752,0.8198562860488892,0.821052610874176,0.8301886916160583,36,0.4020227789878845,,,,,,,
,1294,,,,,36,,0.4729065001010895,0.6124829053878784,,,,,
0.8684210777282715,1329,0.7857142686843872,0.8456873297691345,0.8526315689086914,0.9056603908538818,37,0.4095301628112793,,,,,,,
,1329,,,,,37,,0.4824100136756897,0.6106520891189575,,,,,
0.8717948794364929,1364,0.8095238208770752,0.8575921058654785,0.8631578683853149,0.9056603908538818,38,0.410720556974411,,,,,,,
,1364,,,,,38,,0.4817931056022644,0.6237436532974243,,,,,
0.8648648858070374,1399,0.761904776096344,0.8337825536727905,0.8421052694320679,0.9056603908538818,39,0.4692806303501129,,,,,,,
,1399,,,,,39,,0.4897586405277252,0.6411330103874207,,,,,
0.8421052694320679,1434,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,40,0.36635762453079224,,,,,,,
,1434,,,,,40,,0.47005969285964966,0.638195276260376,,,,,
0.8611111044883728,1469,0.738095223903656,0.8218778371810913,0.8315789699554443,0.9056603908538818,41,0.3834618926048279,,,,,,,
,1469,,,,,41,,0.4815509021282196,0.6584043502807617,,,,,
0.8684210777282715,1504,0.7857142686843872,0.8456873297691345,0.8526315689086914,0.9056603908538818,42,0.34984320402145386,,,,,,,
,1504,,,,,42,,0.46626701951026917,0.6612400412559509,,,,,
0.8421052694320679,1539,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,43,0.3841559588909149,,,,,,,
,1539,,,,,43,,0.47263994812965393,0.6607589721679688,,,,,
0.8292682766914368,1574,0.8095238208770752,0.8387241363525391,0.8421052694320679,0.8679245114326477,44,0.4029046595096588,,,,,,,
,1574,,,,,44,,0.47806647419929504,0.6454378366470337,,,,,
0.8571428656578064,1609,0.8571428656578064,0.8719676733016968,0.8736842274665833,0.8867924809455872,45,0.334230899810791,,,,,,,
