val_loss,epoch,val_auroc,val_accuracy,val_precision,val_specificity,val_sensitivity,step,unlabeled_data_utilization,train_loss,test_precision,test_sensitivity,test_specificity,test_auroc,test_accuracy
0.620978593826294,0,0.5,0.557894766330719,0.0,1.0,0.0,26,,,,,,,
,0,,,,,,26,0.0,0.6364668607711792,,,,,
1.6102668046951294,1,0.5312219262123108,0.5789473652839661,0.625,0.9433962106704712,0.1190476194024086,53,,,,,,,
,1,,,,,,53,0.0,0.622715175151825,,,,,
1.579293131828308,2,0.6646451354026794,0.6947368383407593,0.8095238208770752,0.9245282411575317,0.4047619104385376,80,,,,,,,
,2,,,,,,80,0.0,0.610727846622467,,,,,
1.7702662944793701,3,0.6026504635810852,0.6421052813529968,0.7857142686843872,0.9433962106704712,0.261904776096344,107,,,,,,,
,3,,,,,,107,0.0,0.5868620276451111,,,,,
1.2559624910354614,4,0.6383647918701172,0.6736842393875122,0.8235294818878174,0.9433962106704712,0.3333333432674408,134,,,,,,,
,4,,,,,,134,0.0,0.58375483751297,,,,,
0.8545343279838562,5,0.6150044798851013,0.6421052813529968,0.6666666865348816,0.849056601524353,0.380952388048172,161,,,,,,,
,5,,,,,,161,0.0,0.5577419996261597,,,,,
0.8288710117340088,6,0.6547619104385376,0.6947368383407593,1.0,1.0,0.3095238208770752,188,,,,,,,
,6,,,,,,188,0.0,0.5495222210884094,,,,,
1.0187959671020508,7,0.6621742844581604,0.6947368383407593,0.8421052694320679,0.9433962106704712,0.380952388048172,215,,,,,,,
,7,,,,,,215,0.0,0.5354464054107666,,,,,
1.1509020328521729,8,0.7097933292388916,0.7368420958518982,0.8695652484893799,0.9433962106704712,0.4761904776096344,242,,,,,,,
,8,,,,,,242,0.0,0.5112082362174988,,,,,
0.8073588609695435,9,0.6716082692146301,0.7052631378173828,0.8888888955116272,0.9622642397880554,0.380952388048172,269,,,,,,,
,9,,,,,,269,0.0,0.5075005888938904,,,,,
2.1620800495147705,10,0.6954177618026733,0.7263157963752747,0.8999999761581421,0.9622642397880554,0.4285714328289032,296,,,,,,,
,10,,,,,,296,0.0,0.5130288600921631,,,,,
2.3737263679504395,11,0.6859838366508484,0.7157894968986511,0.8571428656578064,0.9433962106704712,0.4285714328289032,323,,,,,,,
,11,,,,,,323,0.0,0.48456478118896484,,,,,
2.114008665084839,12,0.6716082692146301,0.7052631378173828,0.8888888955116272,0.9622642397880554,0.380952388048172,350,,,,,,,
,12,,,,,,350,0.0,0.4847184121608734,,,,,
1.9571483135223389,13,0.6835130453109741,0.7157894968986511,0.8947368264198303,0.9622642397880554,0.4047619104385376,377,,,,,,,
,13,,,,,,377,0.0,0.4988945424556732,,,,,
0.9668818712234497,14,0.7073225378990173,0.7368420958518982,0.9047619700431824,0.9622642397880554,0.4523809850215912,404,,,,,,,
,14,,,,,,404,0.0,0.4828929901123047,,,,,
2.619669198989868,15,0.7241688966751099,0.7473683953285217,0.8461537957191467,0.9245282411575317,0.523809552192688,431,,,,,,,
,15,,,,,,431,0.0,0.4794716536998749,,,,,
0.6628262996673584,16,0.7336028814315796,0.75789475440979,0.8799999952316284,0.9433962106704712,0.523809552192688,458,,,,,,,
,16,,,,,,458,0.0,0.48488059639930725,,,,,
1.6905831098556519,17,0.7360737323760986,0.75789475440979,0.8518518805503845,0.9245282411575317,0.5476190447807312,485,,,,,,,
,17,,,,,,485,0.0,0.4585357904434204,,,,,
1.3055917024612427,18,0.7693171501159668,0.7894737124443054,0.8928571343421936,0.9433962106704712,0.5952380895614624,512,,,,,,,
,18,,,,,,512,0.0,0.4616062045097351,,,,,
1.005823016166687,19,0.7479784488677979,0.7684210538864136,0.8571428656578064,0.9245282411575317,0.5714285969734192,539,,,,,,,
,19,,,,,,539,0.0,0.4578700661659241,,,,,
1.2978519201278687,20,0.7336028814315796,0.75789475440979,0.8799999952316284,0.9433962106704712,0.523809552192688,566,,,,,,,
,20,,,,,,566,0.0,0.4626818597316742,,,,,
0.7532246708869934,21,0.7122641205787659,0.7368420958518982,0.8399999737739563,0.9245282411575317,0.5,593,,,,,,,
,21,,,,,,593,0.0,0.45416104793548584,,,,,
0.6614932417869568,22,0.7360737323760986,0.75789475440979,0.8518518805503845,0.9245282411575317,0.5476190447807312,620,,,,,,,
,22,,,,,,620,0.0,0.44370236992836,,,,,
0.8523215651512146,23,0.7479784488677979,0.7684210538864136,0.8571428656578064,0.9245282411575317,0.5714285969734192,647,,,,,,,
,23,,,,,,647,0.0,0.4478360116481781,,,,,
0.6897477507591248,24,0.7623540163040161,0.7789473533630371,0.8387095928192139,0.9056603908538818,0.6190476417541504,674,,,,,,,
,24,,,,,,674,0.0,0.4259401261806488,,,,,
0.8500056862831116,25,0.7623540163040161,0.7789473533630371,0.8387095928192139,0.9056603908538818,0.6190476417541504,701,,,,,,,
,25,,,,,,701,0.0,0.4165823459625244,,,,,
1.1235178709030151,26,0.7311322093009949,0.75789475440979,0.9130435585975647,0.9622642397880554,0.5,728,,,,,,,
,26,,,,,,728,0.0,0.42236387729644775,,,,,
0.9746302366256714,27,0.7574123740196228,0.7789473533630371,0.8888888955116272,0.9433962106704712,0.5714285969734192,755,,,,,,,
,27,,,,,,755,0.0,0.4327428340911865,,,,,
1.0416169166564941,28,0.7693171501159668,0.7894737124443054,0.8928571343421936,0.9433962106704712,0.5952380895614624,782,,,,,,,
,28,,,,,,782,0.0,0.4217435121536255,,,,,
1.1430915594100952,29,0.7073225378990173,0.7368420958518982,0.9047619700431824,0.9622642397880554,0.4523809850215912,809,,,,,,,
,29,,,,,,809,0.0,0.42211365699768066,,,,,
2.278797149658203,30,0.7216981053352356,0.7473683953285217,0.875,0.9433962106704712,0.5,836,,,,,,,
,30,,,,,,836,0.0,0.4284643828868866,,,,,
0.5507626533508301,31,0.7787511944770813,0.800000011920929,0.9259259104728699,0.9622642397880554,0.5952380895614624,863,,,,,,,
,31,,,,,,863,0.0,0.40649494528770447,,,,,
