epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.02380952425301075,0.5368421077728271,0.4836028516292572,0.25,0.9433962106704712,1.0285907983779907,26,,,,,,,
0,,,,,,,26,0.6419335007667542,0.01213132031261921,,,,,
1,0.0714285746216774,0.5789473652839661,0.5262802839279175,0.75,0.9811320900917053,0.6278449892997742,53,,,,,,,
1,,,,,,,53,0.6359407901763916,0.02078516036272049,,,,,
2,0.0714285746216774,0.5789473652839661,0.5262802839279175,0.75,0.9811320900917053,0.5938787460327148,80,,,,,,,
2,,,,,,,80,0.6363943815231323,0.02434653602540493,,,,,
3,0.261904776096344,0.6105263233184814,0.5743485689163208,0.6470588445663452,0.8867924809455872,0.9743878245353699,107,,,,,,,
3,,,,,,,107,0.6357110738754272,0.027000125497579575,,,,,
4,0.4523809850215912,0.6842105388641357,0.6601526737213135,0.7307692170143127,0.8679245114326477,0.579696536064148,134,,,,,,,
4,,,,,,,134,0.6188337206840515,0.03136453032493591,,,,,
5,0.6190476417541504,0.7263157963752747,0.7151841521263123,0.7222221493721008,0.8113208413124084,0.6402398347854614,161,,,,,,,
5,,,,,,,161,0.6082324981689453,0.03597915917634964,,,,,
6,0.6190476417541504,0.7157894968986511,0.7057502269744873,0.7027027606964111,0.792452871799469,0.5499830842018127,188,,,,,,,
6,,,,,,,188,0.5833573937416077,0.03778531774878502,,,,,
7,0.7142857313156128,0.7684210538864136,0.7628032565116882,0.75,0.8113208413124084,0.782384991645813,215,,,,,,,
7,,,,,,,215,0.5613718628883362,0.05835966020822525,,,,,
8,0.6904761791229248,0.75789475440979,0.7508984804153442,0.7435897588729858,0.8113208413124084,0.5000457763671875,242,,,,,,,
8,,,,,,,242,0.5773676037788391,0.07625310868024826,,,,,
9,0.6666666865348816,0.800000011920929,0.7861635684967041,0.8484848737716675,0.9056603908538818,0.6638558506965637,269,,,,,,,
