val_precision,val_loss,epoch,val_sensitivity,val_auroc,step,val_accuracy,val_specificity,unlabeled_data_utilization,train_loss,test_precision,test_specificity,test_auroc,test_accuracy,test_sensitivity
0.0,0.6179286241531372,0,0.0,0.5,26,0.557894766330719,1.0,,,,,,,
,,0,,,26,,,0.0,0.6330559253692627,,,,,
0.20000000298023224,1.1516510248184204,1,0.0476190485060215,0.4483378231525421,53,0.49473685026168823,0.849056601524353,,,,,,,
,,1,,,53,,,0.0,0.6184584498405457,,,,,
0.6875,0.6831409931182861,2,0.261904776096344,0.5837825536727905,80,0.621052622795105,0.9056603908538818,,,,,,,
,,2,,,80,,,0.0,0.6043466925621033,,,,,
0.6470588445663452,0.8477399945259094,3,0.261904776096344,0.5743485689163208,107,0.6105263233184814,0.8867924809455872,,,,,,,
,,3,,,107,,,0.0,0.5890699028968811,,,,,
0.8260868787765503,2.322662115097046,4,0.4523809850215912,0.6884546279907227,134,0.7157894968986511,0.9245282411575317,,,,,,,
,,4,,,134,,,0.0,0.5790114402770996,,,,,
0.8399999737739563,0.616328775882721,5,0.5,0.7122641205787659,161,0.7368420958518982,0.9245282411575317,,,,,,,
,,5,,,161,,,0.0,0.5602743029594421,,,,,
0.7407407164573669,0.9734757542610168,6,0.4761904776096344,0.6720574498176575,188,0.6947368383407593,0.8679245114326477,,,,,,,
,,6,,,188,,,0.0,0.5301514863967896,,,,,
0.7200000286102295,1.5849356651306152,7,0.4285714328289032,0.648248016834259,215,0.6736842393875122,0.8679245114326477,,,,,,,
,,7,,,215,,,0.0,0.5388738512992859,,,,,
0.7419354915618896,0.5564708709716797,8,0.5476190447807312,0.6983378529548645,242,0.7157894968986511,0.849056601524353,,,,,,,
,,8,,,242,,,0.0,0.5279387831687927,,,,,
0.7857142686843872,1.3521734476089478,9,0.523809552192688,0.7053009867668152,269,0.7263157963752747,0.8867924809455872,,,,,,,
,,9,,,269,,,0.0,0.5276035666465759,,,,,
0.875,0.9978455901145935,10,0.6666666865348816,0.795597493648529,296,0.8105263113975525,0.9245282411575317,,,,,,,
,,10,,,296,,,0.0,0.5160340666770935,,,,,
0.84375,1.4806082248687744,11,0.6428571343421936,0.7742587327957153,323,0.7894737124443054,0.9056603908538818,,,,,,,
,,11,,,323,,,0.0,0.4953378736972809,,,,,
0.806451678276062,0.4450976252555847,12,0.5952380895614624,0.7410151958465576,350,0.75789475440979,0.8867924809455872,,,,,,,
,,12,,,350,,,0.0,0.4753798842430115,,,,,
0.8275862336158752,1.3361436128616333,13,0.5714285969734192,0.7385445237159729,377,0.75789475440979,0.9056603908538818,,,,,,,
,,13,,,377,,,0.0,0.49202480912208557,,,,,
0.800000011920929,0.8006015419960022,14,0.5714285969734192,0.7291104793548584,404,0.7473683953285217,0.8867924809455872,,,,,,,
,,14,,,404,,,0.0,0.46632546186447144,,,,,
0.8181818127632141,0.4532047212123871,15,0.6428571343421936,0.7648246884346008,431,0.7789473533630371,0.8867924809455872,,,,,,,
,,15,,,431,,,0.0,0.47891879081726074,,,,,
0.7567567229270935,0.5298925638198853,16,0.6666666865348816,0.7484278082847595,458,0.75789475440979,0.8301886916160583,,,,,,,
,,16,,,458,,,0.0,0.4705667793750763,,,,,
0.8857142925262451,1.1311603784561157,17,0.738095223903656,0.831311821937561,485,0.8421052694320679,0.9245282411575317,,,,,,,
,,17,,,485,,,0.0,0.467354416847229,,,,,
0.8235294818878174,1.8180400133132935,18,0.6666666865348816,0.7767295241355896,512,0.7894737124443054,0.8867924809455872,,,,,,,
,,18,,,512,,,0.0,0.4645015597343445,,,,,
0.800000011920929,0.9399983286857605,19,0.6666666865348816,0.7672956585884094,539,0.7789473533630371,0.8679245114326477,,,,,,,
,,19,,,539,,,0.0,0.46595481038093567,,,,,
0.84375,1.4967677593231201,20,0.6428571343421936,0.7742587327957153,566,0.7894737124443054,0.9056603908538818,,,,,,,
,,20,,,566,,,0.0,0.443241685628891,,,,,
0.875,0.4824170470237732,21,0.6666666865348816,0.795597493648529,593,0.8105263113975525,0.9245282411575317,,,,,,,
,,21,,,593,,,0.0,0.43810006976127625,,,,,
0.8709677457809448,1.214422345161438,22,0.6428571343421936,0.7836927175521851,620,0.800000011920929,0.9245282411575317,,,,,,,
,,22,,,620,,,0.0,0.448210746049881,,,,,
0.8235294818878174,0.4941546320915222,23,0.6666666865348816,0.7767295241355896,647,0.7894737124443054,0.8867924809455872,,,,,,,
,,23,,,647,,,0.0,0.42683476209640503,,,,,
0.7941176295280457,0.713875949382782,24,0.6428571343421936,0.7553907632827759,674,0.7684210538864136,0.8679245114326477,,,,,,,
,,24,,,674,,,0.0,0.42042142152786255,,,,,
0.84375,0.8973280787467957,25,0.6428571343421936,0.7742587327957153,701,0.7894737124443054,0.9056603908538818,,,,,,,
,,25,,,701,,,0.0,0.45259132981300354,,,,,
0.7647058367729187,0.41317763924598694,26,0.6190476417541504,0.7340521812438965,728,0.7473683953285217,0.849056601524353,,,,,,,
,,26,,,728,,,0.0,0.43556052446365356,,,,,
0.8620689511299133,1.6867979764938354,27,0.5952380895614624,0.7598832249641418,755,0.7789473533630371,0.9245282411575317,,,,,,,
,,27,,,755,,,0.0,0.4415784478187561,,,,,
0.7777778506278992,0.5956351161003113,28,0.6666666865348816,0.7578616738319397,782,0.7684210538864136,0.849056601524353,,,,,,,
,,28,,,782,,,0.0,0.42181363701820374,,,,,
0.806451678276062,0.3944849371910095,29,0.5952380895614624,0.7410151958465576,809,0.75789475440979,0.8867924809455872,,,,,,,
,,29,,,809,,,0.0,0.4348817765712738,,,,,
0.7714285850524902,0.519274890422821,30,0.6428571343421936,0.7459568381309509,836,0.75789475440979,0.849056601524353,,,,,,,
,,30,,,836,,,0.0,0.4339151680469513,,,,,
0.800000011920929,0.8565031886100769,31,0.6666666865348816,0.7672956585884094,863,0.7789473533630371,0.8679245114326477,,,,,,,
,,31,,,863,,,0.0,0.4195272922515869,,,,,
0.8518518805503845,0.689421534538269,32,0.5476190447807312,0.7360737323760986,890,0.75789475440979,0.9245282411575317,,,,,,,
,,32,,,890,,,0.0,0.42265093326568604,,,,,
