epoch,val_precision,val_specificity,step,val_loss,val_sensitivity,val_auroc,val_accuracy,train_loss,unlabeled_data_utilization,test_precision,test_auroc,test_accuracy,test_specificity,test_sensitivity
22,0.8888888955116272,0.9433962106704712,620,0.25308024883270264,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
22,,,620,,,,,0.24206623435020447,0.0,,,,,
23,0.9285714626312256,0.9622642397880554,647,0.4208926260471344,0.6190476417541504,0.7906559109687805,0.8105263113975525,,,,,,,
23,,,647,,,,,0.24392032623291016,0.0,,,,,
24,0.931034505367279,0.9622642397880554,674,0.45506247878074646,0.6428571343421936,0.8025606870651245,0.821052610874176,,,,,,,
24,,,674,,,,,0.23590300977230072,0.0,,,,,
25,0.9285714626312256,0.9622642397880554,701,0.6708198189735413,0.6190476417541504,0.7906559109687805,0.8105263113975525,,,,,,,
25,,,701,,,,,0.24280843138694763,0.0,,,,,
26,0.9259259104728699,0.9622642397880554,728,0.45579975843429565,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
26,,,728,,,,,0.23298083245754242,0.0,,,,,
27,0.9230769276618958,0.9622642397880554,755,0.6826915740966797,0.5714285969734192,0.7668463587760925,0.7894737124443054,,,,,,,
27,,,755,,,,,0.23888467252254486,0.0,,,,,
28,0.9259259104728699,0.9622642397880554,782,0.5162962079048157,0.5952380895614624,0.7787511944770813,0.800000011920929,,,,,,,
28,,,782,,,,,0.23184765875339508,0.0,,,,,
29,0.931034505367279,0.9622642397880554,809,0.36106616258621216,0.6428571343421936,0.8025606870651245,0.821052610874176,,,,,,,
29,,,809,,,,,0.23306934535503387,0.0,,,,,
30,0.8888888955116272,0.9433962106704712,836,0.45346859097480774,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
30,,,836,,,,,0.24560017883777618,0.0,,,,,
31,0.9285714626312256,0.9622642397880554,863,0.44859564304351807,0.6190476417541504,0.7906559109687805,0.8105263113975525,,,,,,,
31,,,863,,,,,0.23270869255065918,0.0,,,,,
32,0.9200000166893005,0.9622642397880554,890,0.3037409782409668,0.5476190447807312,0.7549417018890381,0.7789473533630371,,,,,,,
32,,,890,,,,,0.23833639919757843,0.0,,,,,
33,0.7931034564971924,0.8867924809455872,917,0.4481480121612549,0.5476190447807312,0.7172057032585144,0.7368420958518982,,,,,,,
33,,,917,,,,,0.23133447766304016,0.0,,,,,
34,0.7931034564971924,0.8867924809455872,944,0.6283040642738342,0.5476190447807312,0.7172057032585144,0.7368420958518982,,,,,,,
34,,,944,,,,,0.23812919855117798,0.0,,,,,
35,0.8214285373687744,0.9056603908538818,971,0.6571057438850403,0.5476190447807312,0.7266397476196289,0.7473683953285217,,,,,,,
35,,,971,,,,,0.23736566305160522,0.0,,,,,
36,0.8888888955116272,0.9433962106704712,998,0.6049206852912903,0.5714285969734192,0.7574123740196228,0.7789473533630371,,,,,,,
36,,,998,,,,,0.22726893424987793,0.0,,,,,
37,0.8275862336158752,0.9056603908538818,1025,0.357094943523407,0.5714285969734192,0.7385445237159729,0.75789475440979,,,,,,,
37,,,1025,,,,,0.2305358648300171,0.0,,,,,
38,0.8928571343421936,0.9433962106704712,1052,0.6683660745620728,0.5952380895614624,0.7693171501159668,0.7894737124443054,,,,,,,
38,,,1052,,,,,0.2316100299358368,0.0,,,,,
39,0.875,0.9245282411575317,1079,0.27060291171073914,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
39,,,1079,,,,,0.22643348574638367,0.0,,,,,
40,0.84375,0.9056603908538818,1106,0.4438450336456299,0.6428571343421936,0.7742587327957153,0.7894737124443054,,,,,,,
40,,,1106,,,,,0.23088641464710236,0.0,,,,,
41,0.90625,0.9433962106704712,1133,0.3667198717594147,0.6904761791229248,0.816936194896698,0.8315789699554443,,,,,,,
41,,,1133,,,,,0.23354631662368774,0.0,,,,,
42,0.9032257795333862,0.9433962106704712,1160,0.33186593651771545,0.6666666865348816,0.8050314784049988,0.821052610874176,,,,,,,
42,,,1160,,,,,0.2260010689496994,0.0,,,,,
43,0.9032257795333862,0.9433962106704712,1187,0.3044072389602661,0.6666666865348816,0.8050314784049988,0.821052610874176,,,,,,,
43,,,1187,,,,,0.2326485812664032,0.0,,,,,
44,0.875,0.9245282411575317,1214,0.8304895758628845,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
44,,,1214,,,,,0.2216854989528656,0.0,,,,,
45,0.8421052694320679,0.8867924809455872,1241,0.7204304933547974,0.761904776096344,0.824348509311676,0.8315789699554443,,,,,,,
45,,,1241,,,,,0.22777682542800903,0.0,,,,,
46,0.8857142925262451,0.9245282411575317,1268,0.4427165687084198,0.738095223903656,0.831311821937561,0.8421052694320679,,,,,,,
46,,,1268,,,,,0.22935475409030914,0.0,,,,,
47,0.8823529481887817,0.9245282411575317,1295,0.24803324043750763,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
47,,,1295,,,,,0.22112387418746948,0.0,,,,,
48,0.8787878751754761,0.9245282411575317,1322,0.3493283987045288,0.6904761791229248,0.8075022101402283,0.821052610874176,,,,,,,
48,,,1322,,,,,0.22638271749019623,0.0,,,,,
49,0.8823529481887817,0.9245282411575317,1349,0.43275877833366394,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
49,,,1349,,,,,0.22935017943382263,0.0,,,,,
50,0.8888888955116272,0.9245282411575317,1376,0.3438899517059326,0.761904776096344,0.8432164788246155,0.8526315689086914,,,,,,,
50,,,1376,,,,,0.2267034351825714,0.0,,,,,
51,0.8421052694320679,0.8867924809455872,1403,0.3859924376010895,0.761904776096344,0.824348509311676,0.8315789699554443,,,,,,,
51,,,1403,,,,,0.2230963557958603,0.0,,,,,
52,0.8857142925262451,0.9245282411575317,1430,0.27102360129356384,0.738095223903656,0.831311821937561,0.8421052694320679,,,,,,,
52,,,1430,,,,,0.2208305448293686,0.0,,,,,
53,0.9142856597900391,0.9433962106704712,1457,0.36510440707206726,0.761904776096344,0.8526504635810852,0.8631578683853149,,,,,,,
53,,,1457,,,,,0.21868011355400085,0.0,,,,,
54,0.9166666865348816,0.9433962106704712,1484,0.5164996981620789,0.7857142686843872,0.864555299282074,0.8736842274665833,,,,,,,
54,,,1484,,,,,0.21577952802181244,0.0,,,,,
55,0.8823529481887817,0.9245282411575317,1511,0.27529239654541016,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
55,,,1511,,,,,0.21921372413635254,0.0,,,,,
56,0.9142856597900391,0.9433962106704712,1538,0.2448166161775589,0.761904776096344,0.8526504635810852,0.8631578683853149,,,,,,,
56,,,1538,,,,,0.2228766530752182,0.0,,,,,
57,0.8205127716064453,0.8679245114326477,1565,0.2894321084022522,0.761904776096344,0.8149146437644958,0.821052610874176,,,,,,,
57,,,1565,,,,,0.21775273978710175,0.0,,,,,
58,0.8529411554336548,0.9056603908538818,1592,0.29999685287475586,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
58,,,1592,,,,,0.22130386531352997,0.0,,,,,
59,0.8529411554336548,0.9056603908538818,1619,0.7332295179367065,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
59,,,1619,,,,,0.22048352658748627,0.0,,,,,
60,0.8666666746139526,0.9245282411575317,1646,0.3422967493534088,0.6190476417541504,0.7717880010604858,0.7894737124443054,,,,,,,
60,,,1646,,,,,0.22323408722877502,0.0,,,,,
61,0.8181818127632141,0.8867924809455872,1673,0.27228298783302307,0.6428571343421936,0.7648246884346008,0.7789473533630371,,,,,,,
61,,,1673,,,,,0.22090008854866028,0.0,,,,,
62,0.8181818127632141,0.8867924809455872,1700,0.6981942653656006,0.6428571343421936,0.7648246884346008,0.7789473533630371,,,,,,,
62,,,1700,,,,,0.21308660507202148,0.0,,,,,
63,0.8125,0.8867924809455872,1727,0.3032222390174866,0.6190476417541504,0.7529200315475464,0.7684210538864136,,,,,,,
63,,,1727,,,,,0.21431896090507507,0.0,,,,,
64,0.8620689511299133,0.9245282411575317,1754,0.4460678994655609,0.5952380895614624,0.7598832249641418,0.7789473533630371,,,,,,,
64,,,1754,,,,,0.22526508569717407,0.0,,,,,
65,0.8620689511299133,0.9245282411575317,1781,0.4260154068470001,0.5952380895614624,0.7598832249641418,0.7789473533630371,,,,,,,
65,,,1781,,,,,0.21770606935024261,0.0,,,,,
66,0.8666666746139526,0.9245282411575317,1808,0.31604042649269104,0.6190476417541504,0.7717880010604858,0.7894737124443054,,,,,,,
66,,,1808,,,,,0.22158463299274445,0.0,,,,,
67,0.8709677457809448,0.9245282411575317,1835,0.46379706263542175,0.6428571343421936,0.7836927175521851,0.800000011920929,,,,,,,
67,,,1835,,,,,0.21085718274116516,0.0,,,,,
68,0.8529411554336548,0.9056603908538818,1862,0.27950504422187805,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
68,,,1862,,,,,0.22083976864814758,0.0,,,,,
69,0.8529411554336548,0.9056603908538818,1889,0.3196018636226654,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
69,,,1889,,,,,0.22326642274856567,0.0,,,,,
70,0.8787878751754761,0.9245282411575317,1916,0.2884221374988556,0.6904761791229248,0.8075022101402283,0.821052610874176,,,,,,,
70,,,1916,,,,,0.21803848445415497,0.0,,,,,
71,0.8484848737716675,0.9056603908538818,1943,0.27825087308883667,0.6666666865348816,0.7861635684967041,0.800000011920929,,,,,,,
71,,,1943,,,,,0.2202259749174118,0.0,,,,,
72,0.8529411554336548,0.9056603908538818,1970,0.25749722123146057,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
72,,,1970,,,,,0.21553882956504822,0.0,,,,,
73,0.8235294818878174,0.8867924809455872,1997,0.21095332503318787,0.6666666865348816,0.7767295241355896,0.7894737124443054,,,,,,,
73,,,1997,,,,,0.21353858709335327,0.0,,,,,
74,0.8378377556800842,0.8867924809455872,2024,0.42954662442207336,0.738095223903656,0.8124438524246216,0.821052610874176,,,,,,,
74,,,2024,,,,,0.21238702535629272,0.0,,,,,
75,0.8823529481887817,0.9245282411575317,2051,0.25884580612182617,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
75,,,2051,,,,,0.21759086847305298,0.0,,,,,
76,0.8571428656578064,0.9056603908538818,2078,0.2951665222644806,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
76,,,2078,,,,,0.20990681648254395,0.0,,,,,
77,0.9090909361839294,0.9433962106704712,2105,0.441682368516922,0.7142857313156128,0.828840970993042,0.8421052694320679,,,,,,,
77,,,2105,,,,,0.21735019981861115,0.0,,,,,
78,0.875,0.9245282411575317,2132,0.44053688645362854,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
78,,,2132,,,,,0.2110549956560135,0.0,,,,,
79,0.8787878751754761,0.9245282411575317,2159,0.24769651889801025,0.6904761791229248,0.8075022101402283,0.821052610874176,,,,,,,
79,,,2159,,,,,0.20996050536632538,0.0,,,,,
80,0.8787878751754761,0.9245282411575317,2186,0.37392017245292664,0.6904761791229248,0.8075022101402283,0.821052610874176,,,,,,,
80,,,2186,,,,,0.21317289769649506,0.0,,,,,
81,0.8529411554336548,0.9056603908538818,2213,0.45570769906044006,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
81,,,2213,,,,,0.21505257487297058,0.0,,,,,
82,0.8787878751754761,0.9245282411575317,2240,0.3552830219268799,0.6904761791229248,0.8075022101402283,0.821052610874176,,,,,,,
82,,,2240,,,,,0.2130560725927353,0.0,,,,,
83,0.875,0.9245282411575317,2267,1.2584620714187622,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
83,,,2267,,,,,0.2109677642583847,0.0,,,,,
84,0.875,0.9245282411575317,2294,0.5917946696281433,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
84,,,2294,,,,,0.20846810936927795,0.0,,,,,
85,0.875,0.9245282411575317,2321,0.21980391442775726,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
85,,,2321,,,,,0.21075017750263214,0.0,,,,,
86,0.8611111044883728,0.9056603908538818,2348,0.37935972213745117,0.738095223903656,0.8218778371810913,0.8315789699554443,,,,,,,
86,,,2348,,,,,0.21158137917518616,0.0,,,,,
87,0.8857142925262451,0.9245282411575317,2375,0.7428689002990723,0.738095223903656,0.831311821937561,0.8421052694320679,,,,,,,
87,,,2375,,,,,0.21293938159942627,0.0,,,,,
88,0.8611111044883728,0.9056603908538818,2402,0.46094366908073425,0.738095223903656,0.8218778371810913,0.8315789699554443,,,,,,,
88,,,2402,,,,,0.2101173847913742,0.0,,,,,
89,0.8787878751754761,0.9245282411575317,2429,0.3899671137332916,0.6904761791229248,0.8075022101402283,0.821052610874176,,,,,,,
89,,,2429,,,,,0.21114903688430786,0.0,,,,,
90,0.8571428656578064,0.9056603908538818,2456,0.3376999795436859,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
90,,,2456,,,,,0.21262404322624207,0.0,,,,,
91,0.8823529481887817,0.9245282411575317,2483,0.334227591753006,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
91,,,2483,,,,,0.2102230191230774,0.0,,,,,
92,0.8571428656578064,0.9056603908538818,2510,0.5623268485069275,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
92,,,2510,,,,,0.21193990111351013,0.0,,,,,
93,0.8823529481887817,0.9245282411575317,2537,0.31889986991882324,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
93,,,2537,,,,,0.21564389765262604,0.0,,,,,
94,0.8823529481887817,0.9245282411575317,2564,0.3256780803203583,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
94,,,2564,,,,,0.20701001584529877,0.0,,,,,
95,0.8571428656578064,0.9056603908538818,2591,0.28391703963279724,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
95,,,2591,,,,,0.2098911851644516,0.0,,,,,
96,0.8529411554336548,0.9056603908538818,2618,0.253421425819397,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
96,,,2618,,,,,0.20658522844314575,0.0,,,,,
97,0.8181818127632141,0.8867924809455872,2645,0.5776337385177612,0.6428571343421936,0.7648246884346008,0.7789473533630371,,,,,,,
97,,,2645,,,,,0.21286754310131073,0.0,,,,,
98,0.8709677457809448,0.9245282411575317,2672,0.3732297122478485,0.6428571343421936,0.7836927175521851,0.800000011920929,,,,,,,
98,,,2672,,,,,0.2130364626646042,0.0,,,,,
99,0.84375,0.9056603908538818,2699,0.25894472002983093,0.6428571343421936,0.7742587327957153,0.7894737124443054,,,,,,,
99,,,2699,,,,,0.20925667881965637,0.0,,,,,
100,0.8387095928192139,0.9056603908538818,2726,0.4689330756664276,0.6190476417541504,0.7623540163040161,0.7789473533630371,,,,,,,
100,,,2726,,,,,0.20788238942623138,0.0,,,,,
101,0.8484848737716675,0.9056603908538818,2753,1.060943841934204,0.6666666865348816,0.7861635684967041,0.800000011920929,,,,,,,
101,,,2753,,,,,0.20920194685459137,0.0,,,,,
102,0.84375,0.9056603908538818,2780,0.2179470807313919,0.6428571343421936,0.7742587327957153,0.7894737124443054,,,,,,,
102,,,2780,,,,,0.20851077139377594,0.0,,,,,
103,0.875,0.9245282411575317,2807,0.5335602760314941,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
103,,,2807,,,,,0.2085604965686798,0.0,,,,,
104,0.8823529481887817,0.9245282411575317,2834,0.29917705059051514,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
104,,,2834,,,,,0.20663613080978394,0.0,,,,,
105,0.8571428656578064,0.9056603908538818,2861,0.49258697032928467,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
105,,,2861,,,,,0.21053843200206757,0.0,,,,,
106,0.8235294818878174,0.8867924809455872,2888,0.3429606854915619,0.6666666865348816,0.7767295241355896,0.7894737124443054,,,,,,,
106,,,2888,,,,,0.20964480936527252,0.0,,,,,
107,0.8333333134651184,0.8867924809455872,2915,0.23139403760433197,0.7142857313156128,0.8005390167236328,0.8105263113975525,,,,,,,
107,,,2915,,,,,0.21159064769744873,0.0,,,,,
108,0.8571428656578064,0.9056603908538818,2942,0.5535999536514282,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
108,,,2942,,,,,0.21126466989517212,0.0,,,,,
109,0.8823529481887817,0.9245282411575317,2969,0.40179723501205444,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
109,,,2969,,,,,0.21490220725536346,0.0,,,,,
110,0.8611111044883728,0.9056603908538818,2996,0.6574913859367371,0.738095223903656,0.8218778371810913,0.8315789699554443,,,,,,,
110,,,2996,,,,,0.20685604214668274,0.0,,,,,
111,0.8571428656578064,0.9056603908538818,3023,0.4526030421257019,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
111,,,3023,,,,,0.20925970375537872,0.0,,,,,
112,0.8529411554336548,0.9056603908538818,3050,0.32896754145622253,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
112,,,3050,,,,,0.2080792784690857,0.0,,,,,
113,0.8648648858070374,0.9056603908538818,3077,0.3371933102607727,0.761904776096344,0.8337825536727905,0.8421052694320679,,,,,,,
113,,,3077,,,,,0.20986667275428772,0.0,,,,,
114,0.8529411554336548,0.9056603908538818,3104,0.20832684636116028,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
114,,,3104,,,,,0.2077106386423111,0.0,,,,,
115,0.8484848737716675,0.9056603908538818,3131,0.4344015121459961,0.6666666865348816,0.7861635684967041,0.800000011920929,,,,,,,
115,,,3131,,,,,0.20604442059993744,0.0,,,,,
116,0.8571428656578064,0.9056603908538818,3158,0.25222039222717285,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
116,,,3158,,,,,0.202383890748024,0.0,,,,,
117,0.8378377556800842,0.8867924809455872,3185,0.5987522006034851,0.738095223903656,0.8124438524246216,0.821052610874176,,,,,,,
117,,,3185,,,,,0.2115214467048645,0.0,,,,,
118,0.8571428656578064,0.9056603908538818,3212,0.38740605115890503,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
118,,,3212,,,,,0.20458802580833435,0.0,,,,,
119,0.8823529481887817,0.9245282411575317,3239,0.47641751170158386,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
119,,,3239,,,,,0.20767495036125183,0.0,,,,,
120,0.8857142925262451,0.9245282411575317,3266,0.2817731201648712,0.738095223903656,0.831311821937561,0.8421052694320679,,,,,,,
120,,,3266,,,,,0.20818178355693817,0.0,,,,,
121,0.8571428656578064,0.9056603908538818,3293,0.27955934405326843,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
121,,,3293,,,,,0.20802366733551025,0.0,,,,,
122,0.8571428656578064,0.9056603908538818,3320,0.4254472553730011,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
122,,,3320,,,,,0.20756706595420837,0.0,,,,,
123,0.8611111044883728,0.9056603908538818,3347,0.5805382132530212,0.738095223903656,0.8218778371810913,0.8315789699554443,,,,,,,
123,,,3347,,,,,0.2071862369775772,0.0,,,,,
124,0.8611111044883728,0.9056603908538818,3374,0.2848058044910431,0.738095223903656,0.8218778371810913,0.8315789699554443,,,,,,,
124,,,3374,,,,,0.20356233417987823,0.0,,,,,
125,0.8648648858070374,0.9056603908538818,3401,0.5363311171531677,0.761904776096344,0.8337825536727905,0.8421052694320679,,,,,,,
125,,,3401,,,,,0.20714204013347626,0.0,,,,,
126,0.8857142925262451,0.9245282411575317,3428,0.709412157535553,0.738095223903656,0.831311821937561,0.8421052694320679,,,,,,,
126,,,3428,,,,,0.2063528448343277,0.0,,,,,
127,0.8333333134651184,0.8867924809455872,3455,0.27742138504981995,0.7142857313156128,0.8005390167236328,0.8105263113975525,,,,,,,
127,,,3455,,,,,0.20631401240825653,0.0,,,,,
128,0.8529411554336548,0.9056603908538818,3482,0.5324581861495972,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
128,,,3482,,,,,0.2065463364124298,0.0,,,,,
129,0.8285714387893677,0.8867924809455872,3509,0.3411930799484253,0.6904761791229248,0.7886343002319336,0.800000011920929,,,,,,,
129,,,3509,,,,,0.20580336451530457,0.0,,,,,
130,0.8571428656578064,0.9056603908538818,3536,0.33520618081092834,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
130,,,3536,,,,,0.2071700096130371,0.0,,,,,
131,0.8285714387893677,0.8867924809455872,3563,0.40287837386131287,0.6904761791229248,0.7886343002319336,0.800000011920929,,,,,,,
131,,,3563,,,,,0.20585951209068298,0.0,,,,,
132,0.875,0.9245282411575317,3590,0.2351876050233841,0.6666666865348816,0.795597493648529,0.8105263113975525,,,,,,,
132,,,3590,,,,,0.2035105973482132,0.0,,,,,
133,0.8333333134651184,0.8867924809455872,3617,0.3266623914241791,0.7142857313156128,0.8005390167236328,0.8105263113975525,,,,,,,
133,,,3617,,,,,0.2060488909482956,0.0,,,,,
134,0.8333333134651184,0.8867924809455872,3644,0.35986366868019104,0.7142857313156128,0.8005390167236328,0.8105263113975525,,,,,,,
134,,,3644,,,,,0.207258939743042,0.0,,,,,
135,0.8823529481887817,0.9245282411575317,3671,0.42440128326416016,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
135,,,3671,,,,,0.20585042238235474,0.0,,,,,
136,0.8529411554336548,0.9056603908538818,3698,0.31342267990112305,0.6904761791229248,0.7980683445930481,0.8105263113975525,,,,,,,
136,,,3698,,,,,0.2052389532327652,0.0,,,,,
137,0.8571428656578064,0.9056603908538818,3725,0.35973793268203735,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
137,,,3725,,,,,0.2064104527235031,0.0,,,,,
138,0.8285714387893677,0.8867924809455872,3752,0.47729557752609253,0.6904761791229248,0.7886343002319336,0.800000011920929,,,,,,,
138,,,3752,,,,,0.2067803293466568,0.0,,,,,
139,0.8055555820465088,0.8679245114326477,3779,0.23695845901966095,0.6904761791229248,0.7792003154754639,0.7894737124443054,,,,,,,
139,,,3779,,,,,0.2067876160144806,0.0,,,,,
140,0.8285714387893677,0.8867924809455872,3806,0.29561296105384827,0.6904761791229248,0.7886343002319336,0.800000011920929,,,,,,,
140,,,3806,,,,,0.2043481469154358,0.0,,,,,
141,0.8235294818878174,0.8867924809455872,3833,0.6195624470710754,0.6666666865348816,0.7767295241355896,0.7894737124443054,,,,,,,
141,,,3833,,,,,0.20454581081867218,0.0,,,,,
142,0.7941176295280457,0.8679245114326477,3860,0.408383309841156,0.6428571343421936,0.7553907632827759,0.7684210538864136,,,,,,,
142,,,3860,,,,,0.2081480622291565,0.0,,,,,
143,0.8571428656578064,0.9056603908538818,3887,0.25672489404678345,0.7142857313156128,0.8099730610847473,0.821052610874176,,,,,,,
143,,,3887,,,,,0.20694436132907867,0.0,,,,,
144,0.8285714387893677,0.8867924809455872,3914,0.21922199428081512,0.6904761791229248,0.7886343002319336,0.800000011920929,,,,,,,
144,,,3914,,,,,0.20770709216594696,0.0,,,,,
145,0.8235294818878174,0.8867924809455872,3941,0.21706721186637878,0.6666666865348816,0.7767295241355896,0.7894737124443054,,,,,,,
145,,,3941,,,,,0.20880065858364105,0.0,,,,,
146,0.8333333134651184,0.8867924809455872,3968,0.8691840171813965,0.7142857313156128,0.8005390167236328,0.8105263113975525,,,,,,,
146,,,3968,,,,,0.20473900437355042,0.0,,,,,
147,0.8823529481887817,0.9245282411575317,3995,0.3402141034603119,0.7142857313156128,0.8194069862365723,0.8315789699554443,,,,,,,
147,,,3995,,,,,0.20602288842201233,0.0,,,,,
