val_accuracy,val_specificity,epoch,val_loss,val_sensitivity,val_precision,step,val_auroc,unlabeled_data_utilization,train_loss,test_specificity,test_accuracy,test_precision,test_sensitivity,test_auroc
0.557894766330719,1.0,0,1.11275315284729,0.0,0.0,26,0.5,,,,,,,
,,0,,,,26,,0.0,1.1240332126617432,,,,,
0.557894766330719,0.9622642397880554,1,3.469459056854248,0.0476190485060215,0.5,53,0.5049416422843933,,,,,,,
,,1,,,,53,,0.0,1.0920475721359253,,,,,
0.5894736647605896,1.0,2,2.6528537273406982,0.0714285746216774,1.0,80,0.5357142686843872,,,,,,,
,,2,,,,80,,0.0,1.067991852760315,,,,,
0.621052622795105,0.9622642397880554,3,3.43367338180542,0.190476194024086,0.800000011920929,107,0.5763701796531677,,,,,,,
,,3,,,,107,,0.0,1.0356745719909668,,,,,
0.6947368383407593,1.0,4,1.5211340188980103,0.3095238208770752,1.0,134,0.6547619104385376,,,,,,,
,,4,,,,134,,0.0,0.9745767712593079,,,,,
0.7894737124443054,1.0,5,1.6411240100860596,0.523809552192688,1.0,161,0.761904776096344,,,,,,,
,,5,,,,161,,0.0,0.9281095862388611,,,,,
0.7684210538864136,0.9622642397880554,6,2.862522602081299,0.523809552192688,0.9166666865348816,188,0.7430369257926941,,,,,,,
,,6,,,,188,,0.0,0.8925374746322632,,,,,
0.7894737124443054,0.9056603908538818,7,1.657007098197937,0.6428571343421936,0.84375,215,0.7742587327957153,,,,,,,
,,7,,,,215,,0.0,0.8853464722633362,,,,,
0.8315789699554443,0.8867924809455872,8,2.7411229610443115,0.761904776096344,0.8421052694320679,242,0.824348509311676,,,,,,,
,,8,,,,242,,0.0,0.8611624836921692,,,,,
0.821052610874176,0.9245282411575317,9,2.4382779598236084,0.6904761791229248,0.8787878751754761,269,0.8075022101402283,,,,,,,
,,9,,,,269,,0.0,0.8352290391921997,,,,,
0.7684210538864136,0.9433962106704712,10,2.0577878952026367,0.5476190447807312,0.8846153616905212,296,0.7455076575279236,,,,,,,
,,10,,,,296,,0.0,0.829684317111969,,,,,
0.7368420958518982,0.9245282411575317,11,0.9697631597518921,0.5,0.8399999737739563,323,0.7122641205787659,,,,,,,
,,11,,,,323,,0.0,0.8010277152061462,,,,,
0.821052610874176,0.9433962106704712,12,1.421343207359314,0.6666666865348816,0.9032257795333862,350,0.8050314784049988,,,,,,,
,,12,,,,350,,0.0,0.8214320540428162,,,,,
0.8105263113975525,0.9245282411575317,13,1.794607400894165,0.6666666865348816,0.875,377,0.795597493648529,,,,,,,
,,13,,,,377,,0.0,0.7610624432563782,,,,,
0.8315789699554443,0.8867924809455872,14,2.3562426567077637,0.761904776096344,0.8421052694320679,404,0.824348509311676,,,,,,,
,,14,,,,404,,0.0,0.7806909084320068,,,,,
0.8526315689086914,0.9245282411575317,15,1.7874449491500854,0.761904776096344,0.8888888955116272,431,0.8432164788246155,,,,,,,
,,15,,,,431,,0.0,0.733011782169342,,,,,
0.8421052694320679,0.9245282411575317,16,1.2343504428863525,0.738095223903656,0.8857142925262451,458,0.831311821937561,,,,,,,
,,16,,,,458,,0.0,0.745968759059906,,,,,
0.8526315689086914,0.9433962106704712,17,0.7353041172027588,0.738095223903656,0.9117646813392639,485,0.8407456874847412,,,,,,,
,,17,,,,485,,0.0,0.7318463325500488,,,,,
0.8421052694320679,0.9245282411575317,18,1.2418105602264404,0.738095223903656,0.8857142925262451,512,0.831311821937561,,,,,,,
,,18,,,,512,,0.0,0.7552128434181213,,,,,
0.8421052694320679,0.9433962106704712,19,0.987637996673584,0.7142857313156128,0.9090909361839294,539,0.828840970993042,,,,,,,
,,19,,,,539,,0.0,0.7164319753646851,,,,,
0.8421052694320679,0.9245282411575317,20,0.9151554107666016,0.738095223903656,0.8857142925262451,566,0.831311821937561,,,,,,,
,,20,,,,566,,0.0,0.7167996168136597,,,,,
0.8421052694320679,0.9245282411575317,21,1.0558873414993286,0.738095223903656,0.8857142925262451,593,0.831311821937561,,,,,,,
,,21,,,,593,,0.0,0.7106602787971497,,,,,
0.8421052694320679,0.9245282411575317,22,1.6930147409439087,0.738095223903656,0.8857142925262451,620,0.831311821937561,,,,,,,
,,22,,,,620,,0.0,0.6753315925598145,,,,,
0.821052610874176,0.9056603908538818,23,1.3985180854797363,0.7142857313156128,0.8571428656578064,647,0.8099730610847473,,,,,,,
,,23,,,,647,,0.0,0.6699061393737793,,,,,
0.8105263113975525,0.8867924809455872,24,1.030900001525879,0.7142857313156128,0.8333333134651184,674,0.8005390167236328,,,,,,,
,,24,,,,674,,0.0,0.6850364804267883,,,,,
0.821052610874176,0.8867924809455872,25,1.0968965291976929,0.738095223903656,0.8378377556800842,701,0.8124438524246216,,,,,,,
,,25,,,,701,,0.0,0.708250105381012,,,,,
0.8315789699554443,0.9056603908538818,26,0.8299689292907715,0.738095223903656,0.8611111044883728,728,0.8218778371810913,,,,,,,
,,26,,,,728,,0.0,0.6665255427360535,,,,,
0.8315789699554443,0.8867924809455872,27,0.7660806179046631,0.761904776096344,0.8421052694320679,755,0.824348509311676,,,,,,,
,,27,,,,755,,0.0,0.6903432607650757,,,,,
0.8315789699554443,0.9245282411575317,28,1.3936845064163208,0.7142857313156128,0.8823529481887817,782,0.8194069862365723,,,,,,,
,,28,,,,782,,0.0,0.6509408950805664,,,,,
0.8315789699554443,0.9245282411575317,29,1.7329754829406738,0.7142857313156128,0.8823529481887817,809,0.8194069862365723,,,,,,,
,,29,,,,809,,0.0,0.6515088081359863,,,,,
0.8105263113975525,0.8679245114326477,30,1.4938138723373413,0.738095223903656,0.8157894611358643,836,0.8030098080635071,,,,,,,
,,30,,,,836,,0.0,0.6971182227134705,,,,,
0.8315789699554443,0.8679245114326477,31,1.727136254310608,0.7857142686843872,0.824999988079071,863,0.8268193006515503,,,,,,,
,,31,,,,863,,0.0,0.6585639715194702,,,,,
0.8315789699554443,0.8867924809455872,32,0.9000036120414734,0.761904776096344,0.8421052694320679,890,0.824348509311676,,,,,,,
,,32,,,,890,,0.0,0.6655279994010925,,,,,
0.821052610874176,0.8301886916160583,33,1.64113187789917,0.8095238208770752,0.7906976938247681,917,0.8198562860488892,,,,,,,
,,33,,,,917,,0.0,0.6924217939376831,,,,,
0.8315789699554443,0.9056603908538818,34,0.7612930536270142,0.738095223903656,0.8611111044883728,944,0.8218778371810913,,,,,,,
,,34,,,,944,,0.0,0.6791565418243408,,,,,
0.8315789699554443,0.9056603908538818,35,1.5204856395721436,0.738095223903656,0.8611111044883728,971,0.8218778371810913,,,,,,,
,,35,,,,971,,0.0,0.6483358144760132,,,,,
0.8315789699554443,0.8867924809455872,36,1.7275381088256836,0.761904776096344,0.8421052694320679,998,0.824348509311676,,,,,,,
,,36,,,,998,,0.0,0.6749902963638306,,,,,
0.8421052694320679,0.8867924809455872,37,0.8563448190689087,0.7857142686843872,0.8461537957191467,1025,0.83625328540802,,,,,,,
,,37,,,,1025,,0.0,0.6509066224098206,,,,,
0.8421052694320679,0.8867924809455872,38,1.6190866231918335,0.7857142686843872,0.8461537957191467,1052,0.83625328540802,,,,,,,
,,38,,,,1052,,0.0,0.6661643385887146,,,,,
0.8315789699554443,0.8679245114326477,39,2.717386245727539,0.7857142686843872,0.824999988079071,1079,0.8268193006515503,,,,,,,
,,39,,,,1079,,0.0,0.6272045373916626,,,,,
0.8421052694320679,0.8867924809455872,40,0.8996827006340027,0.7857142686843872,0.8461537957191467,1106,0.83625328540802,,,,,,,
,,40,,,,1106,,0.0,0.636994481086731,,,,,
0.8526315689086914,0.8679245114326477,41,1.3359376192092896,0.8333333134651184,0.8333333134651184,1133,0.8506287932395935,,,,,,,
,,41,,,,1133,,0.0,0.621570885181427,,,,,
0.8315789699554443,0.8867924809455872,42,0.7400433421134949,0.761904776096344,0.8421052694320679,1160,0.824348509311676,,,,,,,
,,42,,,,1160,,0.0,0.586977481842041,,,,,
0.8315789699554443,0.9056603908538818,43,1.07390558719635,0.738095223903656,0.8611111044883728,1187,0.8218778371810913,,,,,,,
,,43,,,,1187,,0.0,0.6327512264251709,,,,,
0.821052610874176,0.8679245114326477,44,0.8627813458442688,0.761904776096344,0.8205127716064453,1214,0.8149146437644958,,,,,,,
,,44,,,,1214,,0.0,0.6490899324417114,,,,,
0.8421052694320679,0.8679245114326477,45,0.8445305824279785,0.8095238208770752,0.8292682766914368,1241,0.8387241363525391,,,,,,,
,,45,,,,1241,,0.0,0.6297597885131836,,,,,
0.8421052694320679,0.8867924809455872,46,0.7585572600364685,0.7857142686843872,0.8461537957191467,1268,0.83625328540802,,,,,,,
,,46,,,,1268,,0.0,0.625770628452301,,,,,
0.8631578683853149,0.8867924809455872,47,1.399420142173767,0.8333333134651184,0.8536585569381714,1295,0.860062837600708,,,,,,,
,,47,,,,1295,,0.0,0.6381123661994934,,,,,
0.8315789699554443,0.8867924809455872,48,0.9242855906486511,0.761904776096344,0.8421052694320679,1322,0.824348509311676,,,,,,,
,,48,,,,1322,,0.0,0.599027693271637,,,,,
0.8315789699554443,0.8679245114326477,49,0.7215226292610168,0.7857142686843872,0.824999988079071,1349,0.8268193006515503,,,,,,,
,,49,,,,1349,,0.0,0.6299968957901001,,,,,
0.8315789699554443,0.8679245114326477,50,0.7406737208366394,0.7857142686843872,0.824999988079071,1376,0.8268193006515503,,,,,,,
,,50,,,,1376,,0.0,0.6352162957191467,,,,,
0.8105263113975525,0.8679245114326477,51,0.7801017165184021,0.738095223903656,0.8157894611358643,1403,0.8030098080635071,,,,,,,
,,51,,,,1403,,0.0,0.622652530670166,,,,,
0.8421052694320679,0.8679245114326477,52,0.7093712091445923,0.8095238208770752,0.8292682766914368,1430,0.8387241363525391,,,,,,,
,,52,,,,1430,,0.0,0.6057358980178833,,,,,
0.8421052694320679,0.8679245114326477,53,1.3518626689910889,0.8095238208770752,0.8292682766914368,1457,0.8387241363525391,,,,,,,
,,53,,,,1457,,0.0,0.6299449801445007,,,,,
0.8526315689086914,0.849056601524353,54,1.1867765188217163,0.8571428656578064,0.8181818127632141,1484,0.8530997633934021,,,,,,,
,,54,,,,1484,,0.0,0.6160815358161926,,,,,
0.8315789699554443,0.8679245114326477,55,0.6556044816970825,0.7857142686843872,0.824999988079071,1511,0.8268193006515503,,,,,,,
,,55,,,,1511,,0.0,0.6109296679496765,,,,,
0.821052610874176,0.8679245114326477,56,0.9996116757392883,0.761904776096344,0.8205127716064453,1538,0.8149146437644958,,,,,,,
,,56,,,,1538,,0.0,0.6130443811416626,,,,,
0.8421052694320679,0.8301886916160583,57,1.0883946418762207,0.8571428656578064,0.800000011920929,1565,0.8436657786369324,,,,,,,
