val_precision,step,val_sensitivity,val_auroc,val_accuracy,val_specificity,epoch,val_loss,train_loss,unlabeled_data_utilization,test_specificity,test_auroc,test_sensitivity,test_precision,test_accuracy
0.5714285969734192,34,0.190476194024086,0.5386343002319336,0.5789473652839661,0.8867924809455872,0,0.684753954410553,,,,,,,
,34,,,,,0,,0.6315091848373413,0.012288773432374,,,,,
0.38461539149284363,69,0.1190476194024086,0.4840521216392517,0.5263158082962036,0.849056601524353,1,0.6455838680267334,,,,,,,
,69,,,,,1,,0.6174235343933105,0.03399334475398064,,,,,
0.699999988079071,104,0.5,0.6650943160057068,0.6842105388641357,0.8301886916160583,2,0.6995609998703003,,,,,,,
,104,,,,,2,,0.6289360523223877,0.050895340740680695,,,,,
0.7352941632270813,139,0.5952380895614624,0.712713360786438,0.7263157963752747,0.8301886916160583,3,0.5675457119941711,,,,,,,
,139,,,,,3,,0.5965452790260315,0.03602849692106247,,,,,
0.6428571343421936,174,0.6428571343421936,0.6799191236495972,0.6842105388641357,0.7169811129570007,4,0.5660970211029053,,,,,,,
,174,,,,,4,,0.5667185187339783,0.03568743169307709,,,,,
0.7222221493721008,209,0.6190476417541504,0.7151841521263123,0.7263157963752747,0.8113208413124084,5,0.5571640133857727,,,,,,,
,209,,,,,5,,0.5596222281455994,0.046626608818769455,,,,,
0.738095223903656,244,0.738095223903656,0.7652739882469177,0.7684210538864136,0.792452871799469,6,0.5591809749603271,,,,,,,
,244,,,,,6,,0.5437874794006348,0.057925641536712646,,,,,
0.7567567229270935,279,0.6666666865348816,0.7484278082847595,0.75789475440979,0.8301886916160583,7,0.47778674960136414,,,,,,,
,279,,,,,7,,0.5359103083610535,0.08488835394382477,,,,,
0.8571428656578064,314,0.7142857313156128,0.8099730610847473,0.821052610874176,0.9056603908538818,8,0.5264325141906738,,,,,,,
,314,,,,,8,,0.529181957244873,0.1174456924200058,,,,,
0.8709677457809448,349,0.6428571343421936,0.7836927175521851,0.800000011920929,0.9245282411575317,9,0.6211112141609192,,,,,,,
,349,,,,,9,,0.525973379611969,0.14140202105045319,,,,,
0.8421052694320679,384,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,10,0.5382694005966187,,,,,,,
,384,,,,,10,,0.5181177258491516,0.1945430487394333,,,,,
0.8421052694320679,419,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,11,0.6259954571723938,,,,,,,
,419,,,,,11,,0.5241367220878601,0.23476149141788483,,,,,
0.8205127716064453,454,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,12,0.6621640920639038,,,,,,,
,454,,,,,12,,0.5109596848487854,0.28470805287361145,,,,,
0.761904776096344,489,0.761904776096344,0.7866127490997314,0.7894737124443054,0.8113208413124084,13,0.514062762260437,,,,,,,
,489,,,,,13,,0.5353856086730957,0.30272606015205383,,,,,
0.7948718667030334,524,0.738095223903656,0.7935759425163269,0.800000011920929,0.849056601524353,14,0.5135339498519897,,,,,,,
,524,,,,,14,,0.5025385618209839,0.3451351523399353,,,,,
0.8157894611358643,559,0.738095223903656,0.8030098080635071,0.8105263113975525,0.8679245114326477,15,0.38509857654571533,,,,,,,
,559,,,,,15,,0.5335879921913147,0.37037351727485657,,,,,
0.8421052694320679,594,0.761904776096344,0.824348509311676,0.8315789699554443,0.8867924809455872,16,0.4242417514324188,,,,,,,
,594,,,,,16,,0.514445424079895,0.4064937233924866,,,,,
0.7674418687820435,629,0.7857142686843872,0.7985174655914307,0.800000011920929,0.8113208413124084,17,0.5359064936637878,,,,,,,
,629,,,,,17,,0.5042228102684021,0.42277953028678894,,,,,
0.8205127716064453,664,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,18,0.4512658417224884,,,,,,,
,664,,,,,18,,0.5250542759895325,0.45255109667778015,,,,,
0.8048780560493469,699,0.7857142686843872,0.8173854351043701,0.821052610874176,0.849056601524353,19,0.4749562442302704,,,,,,,
,699,,,,,19,,0.5148218274116516,0.47229182720184326,,,,,
0.7906976938247681,734,0.8095238208770752,0.8198562860488892,0.821052610874176,0.8301886916160583,20,0.4739348888397217,,,,,,,
,734,,,,,20,,0.5140965580940247,0.4846881031990051,,,,,
0.8157894611358643,769,0.738095223903656,0.8030098080635071,0.8105263113975525,0.8679245114326477,21,0.4352577328681946,,,,,,,
,769,,,,,21,,0.5294080376625061,0.4894258379936218,,,,,
0.7948718667030334,804,0.738095223903656,0.7935759425163269,0.800000011920929,0.849056601524353,22,0.43428441882133484,,,,,,,
,804,,,,,22,,0.49948152899742126,0.48394227027893066,,,,,
0.7749999761581421,839,0.738095223903656,0.7841419577598572,0.7894737124443054,0.8301886916160583,23,0.43118762969970703,,,,,,,
,839,,,,,23,,0.5076850652694702,0.5112878084182739,,,,,
0.761904776096344,874,0.761904776096344,0.7866127490997314,0.7894737124443054,0.8113208413124084,24,0.4603371322154999,,,,,,,
,874,,,,,24,,0.5140993595123291,0.5295729637145996,,,,,
0.7948718667030334,909,0.738095223903656,0.7935759425163269,0.800000011920929,0.849056601524353,25,0.4506291151046753,,,,,,,
,909,,,,,25,,0.497225284576416,0.5446097254753113,,,,,
0.761904776096344,944,0.761904776096344,0.7866127490997314,0.7894737124443054,0.8113208413124084,26,0.3957982659339905,,,,,,,
,944,,,,,26,,0.5119891166687012,0.5429790616035461,,,,,
0.8461537957191467,979,0.7857142686843872,0.83625328540802,0.8421052694320679,0.8867924809455872,27,0.44945210218429565,,,,,,,
,979,,,,,27,,0.5162252187728882,0.5544281601905823,,,,,
0.824999988079071,1014,0.7857142686843872,0.8268193006515503,0.8315789699554443,0.8679245114326477,28,0.4102461636066437,,,,,,,
,1014,,,,,28,,0.5053115487098694,0.5781761407852173,,,,,
0.7804877758026123,1049,0.761904776096344,0.796046793460846,0.800000011920929,0.8301886916160583,29,0.46148747205734253,,,,,,,
,1049,,,,,29,,0.48805734515190125,0.5936725735664368,,,,,
0.7200000286102295,1084,0.8571428656578064,0.7964959144592285,0.7894737124443054,0.7358490824699402,30,0.5012277960777283,,,,,,,
,1084,,,,,30,,0.4947842061519623,0.5977890491485596,,,,,
0.7727272510528564,1119,0.8095238208770752,0.8104223012924194,0.8105263113975525,0.8113208413124084,31,0.43287715315818787,,,,,,,
,1119,,,,,31,,0.4873216152191162,0.592460572719574,,,,,
0.7857142686843872,1154,0.7857142686843872,0.8079515099525452,0.8105263113975525,0.8301886916160583,32,0.43060067296028137,,,,,,,
,1154,,,,,32,,0.4895220994949341,0.6036592125892639,,,,,
0.8205127716064453,1189,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,33,0.39513134956359863,,,,,,,
,1189,,,,,33,,0.47668755054473877,0.6124575734138489,,,,,
0.7674418687820435,1224,0.7857142686843872,0.7985174655914307,0.800000011920929,0.8113208413124084,34,0.4442443549633026,,,,,,,
,1224,,,,,34,,0.4842623174190521,0.6311820149421692,,,,,
0.7906976938247681,1259,0.8095238208770752,0.8198562860488892,0.821052610874176,0.8301886916160583,35,0.5075120329856873,,,,,,,
,1259,,,,,35,,0.47572189569473267,0.6442115902900696,,,,,
0.8095238208770752,1294,0.8095238208770752,0.8292902112007141,0.8315789699554443,0.849056601524353,36,0.4706408381462097,,,,,,,
,1294,,,,,36,,0.49963995814323425,0.6346682906150818,,,,,
0.8205127716064453,1329,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,37,0.5144686102867126,,,,,,,
,1329,,,,,37,,0.4832153022289276,0.6519968509674072,,,,,
0.8095238208770752,1364,0.8095238208770752,0.8292902112007141,0.8315789699554443,0.849056601524353,38,0.4157314598560333,,,,,,,
,1364,,,,,38,,0.48897379636764526,0.6415719389915466,,,,,
0.7777778506278992,1399,0.8333333134651184,0.8223269581794739,0.821052610874176,0.8113208413124084,39,0.43460798263549805,,,,,,,
,1399,,,,,39,,0.47496625781059265,0.6548169851303101,,,,,
0.7954545617103577,1434,0.8333333134651184,0.8317610025405884,0.8315789699554443,0.8301886916160583,40,0.46736204624176025,,,,,,,
,1434,,,,,40,,0.48626840114593506,0.6522701382637024,,,,,
0.8139534592628479,1469,0.8333333134651184,0.8411949276924133,0.8421052694320679,0.849056601524353,41,0.40792664885520935,,,,,,,
,1469,,,,,41,,0.4632202386856079,0.6485642194747925,,,,,
0.8095238208770752,1504,0.8095238208770752,0.8292902112007141,0.8315789699554443,0.849056601524353,42,0.4034242630004883,,,,,,,
,1504,,,,,42,,0.4730232059955597,0.6694571375846863,,,,,
0.7777778506278992,1539,0.8333333134651184,0.8223269581794739,0.821052610874176,0.8113208413124084,43,0.5156573057174683,,,,,,,
,1539,,,,,43,,0.47035545110702515,0.6645151972770691,,,,,
0.7954545617103577,1574,0.8333333134651184,0.8317610025405884,0.8315789699554443,0.8301886916160583,44,0.4092472791671753,,,,,,,
,1574,,,,,44,,0.470285564661026,0.6705940365791321,,,,,
0.8095238208770752,1609,0.8095238208770752,0.8292902112007141,0.8315789699554443,0.849056601524353,45,0.4890502393245697,,,,,,,
,1609,,,,,45,,0.4839576482772827,0.6750262975692749,,,,,
0.8139534592628479,1644,0.8333333134651184,0.8411949276924133,0.8421052694320679,0.849056601524353,46,0.4991159439086914,,,,,,,
,1644,,,,,46,,0.4835497736930847,0.6952921748161316,,,,,
0.760869562625885,1679,0.8333333134651184,0.8128930330276489,0.8105263113975525,0.792452871799469,47,0.4482196271419525,,,,,,,
,1679,,,,,47,,0.4604697525501251,0.6947266459465027,,,,,
0.8205127716064453,1714,0.761904776096344,0.8149146437644958,0.821052610874176,0.8679245114326477,48,0.5153089761734009,,,,,,,
,1714,,,,,48,,0.47261255979537964,0.7017633318901062,,,,,
0.8461537957191467,1749,0.7857142686843872,0.83625328540802,0.8421052694320679,0.8867924809455872,49,0.40604662895202637,,,,,,,
,1749,,,,,49,,0.4683559536933899,0.7039262652397156,,,,,
0.8095238208770752,1784,0.8095238208770752,0.8292902112007141,0.8315789699554443,0.849056601524353,50,0.4505203366279602,,,,,,,
,1784,,,,,50,,0.4645634591579437,0.7028869986534119,,,,,
0.8048780560493469,1819,0.7857142686843872,0.8173854351043701,0.821052610874176,0.849056601524353,51,0.38309192657470703,,,,,,,
,1819,,,,,51,,0.4404422342777252,0.697361946105957,,,,,
0.824999988079071,1854,0.7857142686843872,0.8268193006515503,0.8315789699554443,0.8679245114326477,52,0.44810882210731506,,,,,,,
,1854,,,,,52,,0.46299684047698975,0.7132283449172974,,,,,
0.8048780560493469,1889,0.7857142686843872,0.8173854351043701,0.821052610874176,0.849056601524353,53,0.4919378459453583,,,,,,,
,1889,,,,,53,,0.45724552869796753,0.7228935956954956,,,,,
0.7906976938247681,1924,0.8095238208770752,0.8198562860488892,0.821052610874176,0.8301886916160583,54,0.4181142747402191,,,,,,,
,1924,,,,,54,,0.43988901376724243,0.7167718410491943,,,,,
0.7777778506278992,1959,0.8333333134651184,0.8223269581794739,0.821052610874176,0.8113208413124084,55,0.4985388219356537,,,,,,,
,1959,,,,,55,,0.4533909857273102,0.7125627994537354,,,,,
0.7555555701255798,1994,0.8095238208770752,0.8009883165359497,0.800000011920929,0.792452871799469,56,0.4268932044506073,,,,,,,
,1994,,,,,56,,0.4440060555934906,0.7186221480369568,,,,,
0.7555555701255798,2029,0.8095238208770752,0.8009883165359497,0.800000011920929,0.792452871799469,57,0.45281314849853516,,,,,,,
,2029,,,,,57,,0.44319039583206177,0.741102397441864,,,,,
0.7857142686843872,2064,0.7857142686843872,0.8079515099525452,0.8105263113975525,0.8301886916160583,58,0.5733333826065063,,,,,,,
,2064,,,,,58,,0.4593814015388489,0.7342194318771362,,,,,
