val_loss,val_sensitivity,val_auroc,step,val_specificity,val_precision,epoch,val_accuracy,train_loss,unlabeled_data_utilization,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.7099559307098389,0.1666666716337204,0.5644654631614685,26,0.9622642397880554,0.7777778506278992,0,0.6105263233184814,,,,,,,
,,,26,,,0,,0.639137327671051,0.0029241142328828573,,,,,
4.573920249938965,0.4523809850215912,0.575247049331665,53,0.698113203048706,0.5428571701049805,1,0.5894736647605896,,,,,,,
,,,53,,,1,,0.6187252402305603,0.00475975451990962,,,,,
2.0002927780151367,0.5476190447807312,0.6983378529548645,80,0.849056601524353,0.7419354915618896,2,0.7157894968986511,,,,,,,
,,,80,,,2,,0.6005817651748657,0.009595305658876896,,,,,
0.931383490562439,0.5,0.6839622855186462,107,0.8679245114326477,0.75,3,0.7052631378173828,,,,,,,
,,,107,,,3,,0.5720824599266052,0.020380718633532524,,,,,
0.592704713344574,0.5952380895614624,0.7598832249641418,134,0.9245282411575317,0.8620689511299133,4,0.7789473533630371,,,,,,,
,,,134,,,4,,0.5394115447998047,0.03703274205327034,,,,,
0.5589835047721863,0.523809552192688,0.6864330768585205,161,0.849056601524353,0.73333340883255,5,0.7052631378173828,,,,,,,
,,,161,,,5,,0.5251280069351196,0.04576227813959122,,,,,
0.4182872474193573,0.6190476417541504,0.7717880010604858,188,0.9245282411575317,0.8666666746139526,6,0.7894737124443054,,,,,,,
,,,188,,,6,,0.512660562992096,0.07167340070009232,,,,,
0.4906635582447052,0.5952380895614624,0.7504492402076721,215,0.9056603908538818,0.8333333134651184,7,0.7684210538864136,,,,,,,
,,,215,,,7,,0.5141065120697021,0.0681435838341713,,,,,
0.5163732767105103,0.5714285969734192,0.7385445237159729,242,0.9056603908538818,0.8275862336158752,8,0.75789475440979,,,,,,,
,,,242,,,8,,0.5072908401489258,0.06185983121395111,,,,,
0.4966242015361786,0.6428571343421936,0.79312664270401,269,0.9433962106704712,0.8999999761581421,9,0.8105263113975525,,,,,,,
,,,269,,,9,,0.5081874132156372,0.1006743535399437,,,,,
0.47223618626594543,0.5952380895614624,0.7598832249641418,296,0.9245282411575317,0.8620689511299133,10,0.7789473533630371,,,,,,,
,,,296,,,10,,0.48035022616386414,0.0997423455119133,,,,,
0.5130282044410706,0.5714285969734192,0.7196765542030334,323,0.8679245114326477,0.774193525314331,11,0.7368420958518982,,,,,,,
,,,323,,,11,,0.5060261487960815,0.11221852898597717,,,,,
0.4725044369697571,0.6666666865348816,0.795597493648529,350,0.9245282411575317,0.875,12,0.8105263113975525,,,,,,,
,,,350,,,12,,0.48891371488571167,0.1233004480600357,,,,,
0.4476430118083954,0.761904776096344,0.8054806590080261,377,0.849056601524353,0.800000011920929,13,0.8105263113975525,,,,,,,
,,,377,,,13,,0.5100538730621338,0.16996163129806519,,,,,
0.4202881157398224,0.6904761791229248,0.7792003154754639,404,0.8679245114326477,0.8055555820465088,14,0.7894737124443054,,,,,,,
,,,404,,,14,,0.473065048456192,0.15225066244602203,,,,,
0.502964973449707,0.6904761791229248,0.760332465171814,431,0.8301886916160583,0.7631579041481018,15,0.7684210538864136,,,,,,,
,,,431,,,15,,0.47249317169189453,0.14558112621307373,,,,,
0.4136752188205719,0.6666666865348816,0.738993763923645,458,0.8113208413124084,0.7368420958518982,16,0.7473683953285217,,,,,,,
,,,458,,,16,,0.4558943808078766,0.16923147439956665,,,,,
0.4176223874092102,0.738095223903656,0.7558401226997375,485,0.7735848426818848,0.7209302186965942,17,0.75789475440979,,,,,,,
,,,485,,,17,,0.4879354238510132,0.1977137178182602,,,,,
0.4812247157096863,0.761904776096344,0.8337825536727905,512,0.9056603908538818,0.8648648858070374,18,0.8421052694320679,,,,,,,
,,,512,,,18,,0.4576490521430969,0.12223809212446213,,,,,
0.4174324572086334,0.6666666865348816,0.7767295241355896,539,0.8867924809455872,0.8235294818878174,19,0.7894737124443054,,,,,,,
,,,539,,,19,,0.43481647968292236,0.17350055277347565,,,,,
0.435189425945282,0.738095223903656,0.7841419577598572,566,0.8301886916160583,0.7749999761581421,20,0.7894737124443054,,,,,,,
,,,566,,,20,,0.4590335190296173,0.207636758685112,,,,,
0.4847852289676666,0.761904776096344,0.8149146437644958,593,0.8679245114326477,0.8205127716064453,21,0.821052610874176,,,,,,,
,,,593,,,21,,0.4660939872264862,0.15203626453876495,,,,,
0.4242919385433197,0.738095223903656,0.7652739882469177,620,0.792452871799469,0.738095223903656,22,0.7684210538864136,,,,,,,
,,,620,,,22,,0.46083489060401917,0.2365003377199173,,,,,
0.5056354999542236,0.6666666865348816,0.7861635684967041,647,0.9056603908538818,0.8484848737716675,23,0.800000011920929,,,,,,,
,,,647,,,23,,0.4613816440105438,0.18676353991031647,,,,,
