epoch,val_sensitivity,val_accuracy,val_auroc,val_precision,val_specificity,val_loss,step,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_accuracy,test_precision,test_sensitivity
0,0.0714285746216774,0.5368421077728271,0.4885444641113281,0.375,0.9056603908538818,0.8392541408538818,26,,,,,,,
0,,,,,,,26,0.6464561820030212,0.026874348521232605,,,,,
1,0.02380952425301075,0.5473684072494507,0.4930368661880493,0.3333333432674408,0.9622642397880554,1.8274778127670288,53,,,,,,,
1,,,,,,,53,0.6371216177940369,0.015840651467442513,,,,,
2,0.0714285746216774,0.5894736647605896,0.5357142686843872,1.0,1.0,0.7858168482780457,80,,,,,,,
2,,,,,,,80,0.6395477056503296,0.021333249285817146,,,,,
3,0.0476190485060215,0.557894766330719,0.5049416422843933,0.5,0.9622642397880554,1.3488837480545044,107,,,,,,,
3,,,,,,,107,0.6256543397903442,0.028757981956005096,,,,,
4,0.1428571492433548,0.6000000238418579,0.5525606870651245,0.75,0.9622642397880554,1.0934948921203613,134,,,,,,,
4,,,,,,,134,0.6332102417945862,0.022453639656305313,,,,,
5,0.3095238208770752,0.6842105388641357,0.6453279256820679,0.9285714626312256,0.9811320900917053,0.7905826568603516,161,,,,,,,
5,,,,,,,161,0.6142116189002991,0.01780095510184765,,,,,
6,0.523809552192688,0.7052631378173828,0.6864330768585205,0.73333340883255,0.849056601524353,0.5911946892738342,188,,,,,,,
6,,,,,,,188,0.6241152286529541,0.03528756648302078,,,,,
7,0.380952388048172,0.6842105388641357,0.6527403593063354,0.800000011920929,0.9245282411575317,0.8108012676239014,215,,,,,,,
7,,,,,,,215,0.5891656279563904,0.024865763261914253,,,,,
8,0.5,0.7052631378173828,0.6839622855186462,0.75,0.8679245114326477,0.8061468601226807,242,,,,,,,
8,,,,,,,242,0.5818153619766235,0.02963523380458355,,,,,
9,0.5,0.6736842393875122,0.6556603908538818,0.6774194240570068,0.8113208413124084,0.7218867540359497,269,,,,,,,
9,,,,,,,269,0.554175615310669,0.029765157029032707,,,,,
10,0.523809552192688,0.7263157963752747,0.7053009867668152,0.7857142686843872,0.8867924809455872,0.5108814835548401,296,,,,,,,
10,,,,,,,296,0.5651264786720276,0.045274171978235245,,,,,
11,0.5952380895614624,0.7684210538864136,0.7504492402076721,0.8333333134651184,0.9056603908538818,0.5911712646484375,323,,,,,,,
11,,,,,,,323,0.5533514618873596,0.06756297498941422,,,,,
12,0.5952380895614624,0.7052631378173828,0.6938453912734985,0.6944444179534912,0.792452871799469,0.5771040320396423,350,,,,,,,
12,,,,,,,350,0.533413827419281,0.09627535194158554,,,,,
13,0.523809552192688,0.7473683953285217,0.7241688966751099,0.8461537957191467,0.9245282411575317,0.5205641984939575,377,,,,,,,
13,,,,,,,377,0.5582544803619385,0.1248926892876625,,,,,
14,0.5714285969734192,0.800000011920929,0.7762802839279175,0.9599999785423279,0.9811320900917053,0.6030057072639465,404,,,,,,,
14,,,,,,,404,0.5501785278320312,0.14423762261867523,,,,,
15,0.6428571343421936,0.821052610874176,0.8025606870651245,0.931034505367279,0.9622642397880554,0.4402303695678711,431,,,,,,,
15,,,,,,,431,0.539821982383728,0.1753706932067871,,,,,
16,0.5952380895614624,0.800000011920929,0.7787511944770813,0.9259259104728699,0.9622642397880554,0.4963019788265228,458,,,,,,,
16,,,,,,,458,0.5333874225616455,0.20827318727970123,,,,,
17,0.6190476417541504,0.7789473533630371,0.7623540163040161,0.8387095928192139,0.9056603908538818,0.504753589630127,485,,,,,,,
17,,,,,,,485,0.5546524524688721,0.22746531665325165,,,,,
18,0.5476190447807312,0.75789475440979,0.7360737323760986,0.8518518805503845,0.9245282411575317,0.46585559844970703,512,,,,,,,
18,,,,,,,512,0.5282614231109619,0.24466682970523834,,,,,
19,0.6190476417541504,0.8105263113975525,0.7906559109687805,0.9285714626312256,0.9622642397880554,0.7774692177772522,539,,,,,,,
19,,,,,,,539,0.5697909593582153,0.29661619663238525,,,,,
20,0.6428571343421936,0.8105263113975525,0.79312664270401,0.8999999761581421,0.9433962106704712,0.5727448463439941,566,,,,,,,
20,,,,,,,566,0.544918954372406,0.3269292712211609,,,,,
21,0.6428571343421936,0.821052610874176,0.8025606870651245,0.931034505367279,0.9622642397880554,0.4821798503398895,593,,,,,,,
21,,,,,,,593,0.5536353588104248,0.325074166059494,,,,,
