val_loss           , val_sensitivity   , val_auroc         , step, val_specificity   , val_precision     , epoch, val_accuracy      , train_loss         , unlabeled_data_utilization, test_precision    , test_specificity  , test_sensitivity  , test_accuracy     , test_auroc
0.6152428984642029 , 0.0               , 0.5               ,   26, 1.0               , 0.0               ,     0, 0.557894766330719 ,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,   26,                   ,                   ,     0,                   , 0.6301845908164978 ,      0.002144786762073636 ,                   ,                   ,                   ,                   ,  
1.2771823406219482 , 0.1428571492433548, 0.5242587924003601,   53, 0.9056603908538818, 0.5454545617103577,     1, 0.5684210658073425,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,   53,                   ,                   ,     1,                   , 0.6168374419212341 ,      0.0012089683441445231,                   ,                   ,                   ,                   ,  
0.9987161159515381 , 0.4761904776096344, 0.6814914345741272,   80, 0.8867924809455872, 0.7692307829856873,     2, 0.7052631378173828,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,   80,                   ,                   ,     2,                   , 0.5955612063407898 ,      0.004896640311926603 ,                   ,                   ,                   ,                   ,  
0.802499532699585  , 0.5952380895614624, 0.712713360786438 ,  107, 0.8301886916160583, 0.7352941632270813,     3, 0.7263157963752747,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  107,                   ,                   ,     3,                   , 0.5590174198150635 ,      0.011704615317285061 ,                   ,                   ,                   ,                   ,  
0.6221187710762024 , 0.5476190447807312, 0.7172057032585144,  134, 0.8867924809455872, 0.7931034564971924,     4, 0.7368420958518982,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  134,                   ,                   ,     4,                   , 0.5174104571342468 ,      0.01824859529733658  ,                   ,                   ,                   ,                   ,  
1.2373123168945312 , 0.5476190447807312, 0.6889038681983948,  161, 0.8301886916160583, 0.71875           ,     5, 0.7052631378173828,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  161,                   ,                   ,     5,                   , 0.5390880107879639 ,      0.034782279282808304 ,                   ,                   ,                   ,                   ,  
3.2195770740509033 , 0.5               , 0.6745282411575317,  188, 0.849056601524353 , 0.7241379022598267,     6, 0.6947368383407593,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  188,                   ,                   ,     6,                   , 0.5286272168159485 ,      0.029977547004818916 ,                   ,                   ,                   ,                   ,  
1.0029058456420898 , 0.5952380895614624, 0.7598832249641418,  215, 0.9245282411575317, 0.8620689511299133,     7, 0.7789473533630371,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  215,                   ,                   ,     7,                   , 0.5065011978149414 ,      0.036020636558532715 ,                   ,                   ,                   ,                   ,  
0.9091717600822449 , 0.6190476417541504, 0.7529200315475464,  242, 0.8867924809455872, 0.8125            ,     8, 0.7684210538864136,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  242,                   ,                   ,     8,                   , 0.5307789444923401 ,      0.07089172303676605  ,                   ,                   ,                   ,                   ,  
1.0361326932907104 , 0.5476190447807312, 0.7077717781066895,  269, 0.8679245114326477, 0.76666659116745  ,     9, 0.7263157963752747,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  269,                   ,                   ,     9,                   , 0.5203283429145813 ,      0.05340516194701195  ,                   ,                   ,                   ,                   ,  
1.983888030052185  , 0.6190476417541504, 0.7340521812438965,  296, 0.849056601524353 , 0.7647058367729187,    10, 0.7473683953285217,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  296,                   ,                   ,    10,                   , 0.47260740399360657,      0.05230327695608139  ,                   ,                   ,                   ,                   ,  
0.6096639633178711 , 0.5714285969734192, 0.7291104793548584,  323, 0.8867924809455872, 0.800000011920929 ,    11, 0.7473683953285217,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  323,                   ,                   ,    11,                   , 0.5153270363807678 ,      0.08559148758649826  ,                   ,                   ,                   ,                   ,  
0.46119993925094604, 0.6190476417541504, 0.7623540163040161,  350, 0.9056603908538818, 0.8387095928192139,    12, 0.7789473533630371,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  350,                   ,                   ,    12,                   , 0.47014108300209045,      0.09289910644292831  ,                   ,                   ,                   ,                   ,  
0.5913073420524597 , 0.5714285969734192, 0.7196765542030334,  377, 0.8679245114326477, 0.774193525314331 ,    13, 0.7368420958518982,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  377,                   ,                   ,    13,                   , 0.4787207543849945 ,      0.10994914174079895  ,                   ,                   ,                   ,                   ,  
0.8116924166679382 , 0.6190476417541504, 0.7717880010604858,  404, 0.9245282411575317, 0.8666666746139526,    14, 0.7894737124443054,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  404,                   ,                   ,    14,                   , 0.4980277121067047 ,      0.11857940256595612  ,                   ,                   ,                   ,                   ,  
0.5262181162834167 , 0.6190476417541504, 0.7434860467910767,  431, 0.8679245114326477, 0.7878788113594055,    15, 0.75789475440979  ,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  431,                   ,                   ,    15,                   , 0.46630218625068665,      0.11231225728988647  ,                   ,                   ,                   ,                   ,  
0.4770110547542572 , 0.6904761791229248, 0.7792003154754639,  458, 0.8679245114326477, 0.8055555820465088,    16, 0.7894737124443054,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  458,                   ,                   ,    16,                   , 0.5165492296218872 ,      0.16564925014972687  ,                   ,                   ,                   ,                   ,  
0.41823673248291016, 0.6904761791229248, 0.7697663903236389,  485, 0.849056601524353 , 0.7837837338447571,    17, 0.7789473533630371,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  485,                   ,                   ,    17,                   , 0.47255295515060425,      0.12718749046325684  ,                   ,                   ,                   ,                   ,  
0.4429474174976349 , 0.6190476417541504, 0.7623540163040161,  512, 0.9056603908538818, 0.8387095928192139,    18, 0.7789473533630371,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  512,                   ,                   ,    18,                   , 0.493782639503479  ,      0.17278990149497986  ,                   ,                   ,                   ,                   ,  
0.5115846395492554 , 0.6428571343421936, 0.7553907632827759,  539, 0.8679245114326477, 0.7941176295280457,    19, 0.7684210538864136,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  539,                   ,                   ,    19,                   , 0.46722936630249023,      0.16368570923805237  ,                   ,                   ,                   ,                   ,  
0.4486869275569916 , 0.6666666865348816, 0.795597493648529 ,  566, 0.9245282411575317, 0.875             ,    20, 0.8105263113975525,                    ,                           ,                   ,                   ,                   ,                   ,  
                   ,                   ,                   ,  566,                   ,                   ,    20,                   , 0.4784763753414154 ,      0.1708458662033081   ,                   ,                   ,                   ,                   ,  
