val_loss,val_sensitivity,val_auroc,step,val_specificity,val_precision,epoch,val_accuracy,train_loss,unlabeled_data_utilization,test_precision,test_specificity,test_sensitivity,test_accuracy,test_auroc
0.6347604990005493,0.0,0.5,26,1.0,0.0,0,0.557894766330719,,,,,,,
,,,26,,,0,,0.6390962600708008,0.0018436040263623,,,,,
1.8900233507156372,0.095238097012043,0.5004492402076721,53,0.9056603908538818,0.4444444477558136,1,0.5473684072494507,,,,,,,
,,,53,,,1,,0.621320903301239,0.0029241142328828573,,,,,
3.3963866233825684,0.4761904776096344,0.6060197353363037,80,0.7358490824699402,0.5882353186607361,2,0.621052622795105,,,,,,,
,,,80,,,2,,0.5926446914672852,0.005397563334554434,,,,,
1.6208282709121704,0.5952380895614624,0.6466756463050842,107,0.698113203048706,0.6097561120986938,3,0.6526315808296204,,,,,,,
,,,107,,,3,,0.5414121747016907,0.00951201282441616,,,,,
1.7825801372528076,0.5952380895614624,0.7315813302993774,134,0.8679245114326477,0.78125,4,0.7473683953285217,,,,,,,
,,,134,,,4,,0.5137028694152832,0.026024144142866135,,,,,
0.4769342839717865,0.5952380895614624,0.712713360786438,161,0.8301886916160583,0.7352941632270813,5,0.7263157963752747,,,,,,,
,,,161,,,5,,0.5362829566001892,0.05375486612319946,,,,,
0.7661999464035034,0.5952380895614624,0.7504492402076721,188,0.9056603908538818,0.8333333134651184,6,0.7684210538864136,,,,,,,
,,,188,,,6,,0.5109822154045105,0.06834857165813446,,,,,
0.7672358751296997,0.6428571343421936,0.7553907632827759,215,0.8679245114326477,0.7941176295280457,7,0.7684210538864136,,,,,,,
,,,215,,,7,,0.526147186756134,0.0857061892747879,,,,,
0.5838203430175781,0.6190476417541504,0.7529200315475464,242,0.8867924809455872,0.8125,8,0.7684210538864136,,,,,,,
,,,242,,,8,,0.5426056385040283,0.07290539890527725,,,,,
0.48626908659935,0.5952380895614624,0.7504492402076721,269,0.9056603908538818,0.8333333134651184,9,0.7684210538864136,,,,,,,
,,,269,,,9,,0.4924663305282593,0.07537854462862015,,,,,
0.8026798963546753,0.6666666865348816,0.7578616738319397,296,0.849056601524353,0.7777778506278992,10,0.7684210538864136,,,,,,,
,,,296,,,10,,0.49221840500831604,0.10366212576627731,,,,,
0.5454748868942261,0.6428571343421936,0.7553907632827759,323,0.8679245114326477,0.7941176295280457,11,0.7684210538864136,,,,,,,
,,,323,,,11,,0.5077754259109497,0.13243398070335388,,,,,
0.7291581034660339,0.6428571343421936,0.7836927175521851,350,0.9245282411575317,0.8709677457809448,12,0.800000011920929,,,,,,,
,,,350,,,12,,0.48282110691070557,0.1169741228222847,,,,,
0.5580527186393738,0.6666666865348816,0.795597493648529,377,0.9245282411575317,0.875,13,0.8105263113975525,,,,,,,
,,,377,,,13,,0.4924447238445282,0.12855812907218933,,,,,
0.4991713762283325,0.6666666865348816,0.7672956585884094,404,0.8679245114326477,0.800000011920929,14,0.7789473533630371,,,,,,,
,,,404,,,14,,0.4648205041885376,0.11981283873319626,,,,,
0.47480008006095886,0.6904761791229248,0.7792003154754639,431,0.8679245114326477,0.8055555820465088,15,0.7894737124443054,,,,,,,
,,,431,,,15,,0.4727708399295807,0.13304772973060608,,,,,
1.0021696090698242,0.6428571343421936,0.7365228533744812,458,0.8301886916160583,0.75,16,0.7473683953285217,,,,,,,
,,,458,,,16,,0.4620567560195923,0.14516131579875946,,,,,
0.6388305425643921,0.6904761791229248,0.7886343002319336,485,0.8867924809455872,0.8285714387893677,17,0.800000011920929,,,,,,,
,,,485,,,17,,0.4825745224952698,0.1768173724412918,,,,,
0.5229844450950623,0.6666666865348816,0.7672956585884094,512,0.8679245114326477,0.800000011920929,18,0.7789473533630371,,,,,,,
,,,512,,,18,,0.4776604473590851,0.15106287598609924,,,,,
0.5271342396736145,0.6904761791229248,0.7886343002319336,539,0.8867924809455872,0.8285714387893677,19,0.800000011920929,,,,,,,
,,,539,,,19,,0.4489210247993469,0.13141129910945892,,,,,
0.588367223739624,0.6904761791229248,0.7980683445930481,566,0.9056603908538818,0.8529411554336548,20,0.8105263113975525,,,,,,,
,,,566,,,20,,0.4535382091999054,0.17922718822956085,,,,,
0.5346273183822632,0.761904776096344,0.824348509311676,593,0.8867924809455872,0.8421052694320679,21,0.8315789699554443,,,,,,,
,,,593,,,21,,0.47119805216789246,0.1815960705280304,,,,,
0.4994080662727356,0.738095223903656,0.7935759425163269,620,0.849056601524353,0.7948718667030334,22,0.800000011920929,,,,,,,
,,,620,,,22,,0.4689437747001648,0.21124069392681122,,,,,
0.5396358966827393,0.7142857313156128,0.8005390167236328,647,0.8867924809455872,0.8333333134651184,23,0.8105263113975525,,,,,,,
,,,647,,,23,,0.43151676654815674,0.18736465275287628,,,,,
0.4977327585220337,0.7142857313156128,0.8005390167236328,674,0.8867924809455872,0.8333333134651184,24,0.8105263113975525,,,,,,,
,,,674,,,24,,0.4569668769836426,0.18813371658325195,,,,,
