val_accuracy,val_auroc,val_precision,step,val_sensitivity,epoch,val_specificity,val_loss,train_loss,unlabeled_data_utilization,test_precision,test_accuracy,test_sensitivity,test_auroc,test_specificity
,,,674,,24,,,0.4037097096443176,0.0,,,,,
0.7473683953285217,0.7216981053352356,0.875,701,0.5,25,0.9433962106704712,0.7154754400253296,,,,,,,
,,,701,,25,,,0.4310174286365509,0.0,,,,,
0.7789473533630371,0.7549417018890381,0.9200000166893005,728,0.5476190447807312,26,0.9622642397880554,0.8641449213027954,,,,,,,
,,,728,,26,,,0.40753379464149475,0.0,,,,,
0.75789475440979,0.7434860467910767,0.7878788113594055,755,0.6190476417541504,27,0.8679245114326477,1.7450604438781738,,,,,,,
,,,755,,27,,,0.40940701961517334,0.0,,,,,
0.7789473533630371,0.7623540163040161,0.8387095928192139,782,0.6190476417541504,28,0.9056603908538818,0.42440006136894226,,,,,,,
,,,782,,28,,,0.4028526842594147,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,809,0.5952380895614624,29,0.9433962106704712,0.4681224524974823,,,,,,,
,,,809,,29,,,0.3998241126537323,0.0,,,,,
0.75789475440979,0.7336028814315796,0.8799999952316284,836,0.523809552192688,30,0.9433962106704712,1.628043293952942,,,,,,,
,,,836,,30,,,0.41232895851135254,0.0,,,,,
0.7684210538864136,0.7430369257926941,0.9166666865348816,863,0.523809552192688,31,0.9622642397880554,0.7343024611473083,,,,,,,
,,,863,,31,,,0.3749226927757263,0.0,,,,,
0.7473683953285217,0.7192272543907166,0.9090909361839294,890,0.4761904776096344,32,0.9622642397880554,0.7161630988121033,,,,,,,
,,,890,,32,,,0.37876150012016296,0.0,,,,,
0.7684210538864136,0.7430369257926941,0.9166666865348816,917,0.523809552192688,33,0.9622642397880554,3.712134838104248,,,,,,,
,,,917,,33,,,0.3630234897136688,0.0,,,,,
0.7263157963752747,0.6978886127471924,0.8636363744735718,944,0.4523809850215912,34,0.9433962106704712,1.1337014436721802,,,,,,,
,,,944,,34,,,0.3614654839038849,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,971,0.5714285969734192,35,0.9433962106704712,0.5718736052513123,,,,,,,
,,,971,,35,,,0.38067710399627686,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,998,0.5952380895614624,36,0.9433962106704712,0.7185059189796448,,,,,,,
,,,998,,36,,,0.35851606726646423,0.0,,,,,
0.8105263113975525,0.79312664270401,0.8999999761581421,1025,0.6428571343421936,37,0.9433962106704712,0.6045515537261963,,,,,,,
,,,1025,,37,,,0.3664392828941345,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1052,0.5952380895614624,38,0.9433962106704712,0.6354025602340698,,,,,,,
,,,1052,,38,,,0.3551478385925293,0.0,,,,,
0.7684210538864136,0.7430369257926941,0.9166666865348816,1079,0.523809552192688,39,0.9622642397880554,0.8576652407646179,,,,,,,
,,,1079,,39,,,0.38476812839508057,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1106,0.5714285969734192,40,0.9433962106704712,0.6980543732643127,,,,,,,
,,,1106,,40,,,0.34830722212791443,0.0,,,,,
0.7789473533630371,0.7598832249641418,0.8620689511299133,1133,0.5952380895614624,41,0.9245282411575317,0.9049193263053894,,,,,,,
,,,1133,,41,,,0.35970160365104675,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1160,0.5952380895614624,42,0.9433962106704712,0.43818914890289307,,,,,,,
,,,1160,,42,,,0.3450085520744324,0.0,,,,,
0.7894737124443054,0.7717880010604858,0.8666666746139526,1187,0.6190476417541504,43,0.9245282411575317,1.44804048538208,,,,,,,
,,,1187,,43,,,0.3584008514881134,0.0,,,,,
0.7684210538864136,0.7455076575279236,0.8846153616905212,1214,0.5476190447807312,44,0.9433962106704712,0.44270968437194824,,,,,,,
,,,1214,,44,,,0.35177212953567505,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1241,0.5714285969734192,45,0.9433962106704712,1.090991497039795,,,,,,,
,,,1241,,45,,,0.35128992795944214,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1268,0.5714285969734192,46,0.9433962106704712,0.46756047010421753,,,,,,,
,,,1268,,46,,,0.3317088484764099,0.0,,,,,
0.7684210538864136,0.7455076575279236,0.8846153616905212,1295,0.5476190447807312,47,0.9433962106704712,0.5390607714653015,,,,,,,
,,,1295,,47,,,0.3405374586582184,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1322,0.5714285969734192,48,0.9433962106704712,0.45858147740364075,,,,,,,
,,,1322,,48,,,0.3494982123374939,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1349,0.5714285969734192,49,0.9433962106704712,0.4365382194519043,,,,,,,
,,,1349,,49,,,0.32880276441574097,0.0,,,,,
0.7473683953285217,0.7315813302993774,0.78125,1376,0.5952380895614624,50,0.8679245114326477,0.6016912460327148,,,,,,,
,,,1376,,50,,,0.32607993483543396,0.0,,,,,
0.7684210538864136,0.7455076575279236,0.8846153616905212,1403,0.5476190447807312,51,0.9433962106704712,0.5363166332244873,,,,,,,
,,,1403,,51,,,0.33421391248703003,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1430,0.5952380895614624,52,0.9433962106704712,0.4588335454463959,,,,,,,
,,,1430,,52,,,0.32675209641456604,0.0,,,,,
0.7684210538864136,0.7504492402076721,0.8333333134651184,1457,0.5952380895614624,53,0.9056603908538818,0.4726802706718445,,,,,,,
,,,1457,,53,,,0.31151682138442993,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1484,0.5714285969734192,54,0.9433962106704712,0.43753325939178467,,,,,,,
,,,1484,,54,,,0.34578895568847656,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1511,0.5952380895614624,55,0.9433962106704712,0.8582929372787476,,,,,,,
,,,1511,,55,,,0.34285247325897217,0.0,,,,,
0.7473683953285217,0.7241688966751099,0.8461537957191467,1538,0.523809552192688,56,0.9245282411575317,0.5840778350830078,,,,,,,
,,,1538,,56,,,0.34683284163475037,0.0,,,,,
0.7894737124443054,0.7668463587760925,0.9230769276618958,1565,0.5714285969734192,57,0.9622642397880554,0.40494534373283386,,,,,,,
,,,1565,,57,,,0.33345693349838257,0.0,,,,,
0.800000011920929,0.781221866607666,0.8965517282485962,1592,0.6190476417541504,58,0.9433962106704712,1.0264712572097778,,,,,,,
,,,1592,,58,,,0.31860747933387756,0.0,,,,,
0.7473683953285217,0.7216981053352356,0.875,1619,0.5,59,0.9433962106704712,0.4272328317165375,,,,,,,
,,,1619,,59,,,0.34514713287353516,0.0,,,,,
0.7684210538864136,0.7455076575279236,0.8846153616905212,1646,0.5476190447807312,60,0.9433962106704712,0.4369012415409088,,,,,,,
,,,1646,,60,,,0.32150766253471375,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1673,0.5952380895614624,61,0.9433962106704712,0.802128255367279,,,,,,,
,,,1673,,61,,,0.31717634201049805,0.0,,,,,
0.7684210538864136,0.7479784488677979,0.8571428656578064,1700,0.5714285969734192,62,0.9245282411575317,0.7244055271148682,,,,,,,
,,,1700,,62,,,0.3119579255580902,0.0,,,,,
0.7789473533630371,0.7598832249641418,0.8620689511299133,1727,0.5952380895614624,63,0.9245282411575317,0.7496377825737,,,,,,,
,,,1727,,63,,,0.31501075625419617,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1754,0.5952380895614624,64,0.9433962106704712,0.6967470049858093,,,,,,,
,,,1754,,64,,,0.3160940408706665,0.0,,,,,
0.7473683953285217,0.7216981053352356,0.875,1781,0.5,65,0.9433962106704712,0.6013731360435486,,,,,,,
,,,1781,,65,,,0.3081328868865967,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1808,0.5714285969734192,66,0.9433962106704712,0.7028269171714783,,,,,,,
,,,1808,,66,,,0.31345000863075256,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1835,0.5714285969734192,67,0.9433962106704712,0.9848793148994446,,,,,,,
,,,1835,,67,,,0.2991434931755066,0.0,,,,,
0.800000011920929,0.7787511944770813,0.9259259104728699,1862,0.5952380895614624,68,0.9622642397880554,0.779624879360199,,,,,,,
,,,1862,,68,,,0.3053022623062134,0.0,,,,,
0.7789473533630371,0.7549417018890381,0.9200000166893005,1889,0.5476190447807312,69,0.9622642397880554,0.7453089952468872,,,,,,,
,,,1889,,69,,,0.2929528057575226,0.0,,,,,
0.800000011920929,0.781221866607666,0.8965517282485962,1916,0.6190476417541504,70,0.9433962106704712,0.8562144041061401,,,,,,,
,,,1916,,70,,,0.3152613341808319,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1943,0.5952380895614624,71,0.9433962106704712,1.104920744895935,,,,,,,
,,,1943,,71,,,0.2888604402542114,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,1970,0.5714285969734192,72,0.9433962106704712,0.4207721948623657,,,,,,,
,,,1970,,72,,,0.3070240020751953,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,1997,0.5952380895614624,73,0.9433962106704712,0.45002785325050354,,,,,,,
,,,1997,,73,,,0.3035584092140198,0.0,,,,,
0.7789473533630371,0.7549417018890381,0.9200000166893005,2024,0.5476190447807312,74,0.9622642397880554,0.7016972303390503,,,,,,,
,,,2024,,74,,,0.2885628342628479,0.0,,,,,
0.7789473533630371,0.7598832249641418,0.8620689511299133,2051,0.5952380895614624,75,0.9245282411575317,0.5239015221595764,,,,,,,
,,,2051,,75,,,0.2880210876464844,0.0,,,,,
0.800000011920929,0.781221866607666,0.8965517282485962,2078,0.6190476417541504,76,0.9433962106704712,0.41864460706710815,,,,,,,
,,,2078,,76,,,0.28563210368156433,0.0,,,,,
0.7789473533630371,0.7598832249641418,0.8620689511299133,2105,0.5952380895614624,77,0.9245282411575317,0.4374692738056183,,,,,,,
,,,2105,,77,,,0.2994370758533478,0.0,,,,,
0.800000011920929,0.781221866607666,0.8965517282485962,2132,0.6190476417541504,78,0.9433962106704712,0.5203357934951782,,,,,,,
,,,2132,,78,,,0.2952137887477875,0.0,,,,,
0.800000011920929,0.781221866607666,0.8965517282485962,2159,0.6190476417541504,79,0.9433962106704712,0.42460352182388306,,,,,,,
,,,2159,,79,,,0.29733479022979736,0.0,,,,,
0.7894737124443054,0.7717880010604858,0.8666666746139526,2186,0.6190476417541504,80,0.9245282411575317,0.42552053928375244,,,,,,,
,,,2186,,80,,,0.2865777313709259,0.0,,,,,
0.75789475440979,0.7385445237159729,0.8275862336158752,2213,0.5714285969734192,81,0.9056603908538818,0.4408915936946869,,,,,,,
,,,2213,,81,,,0.2687053680419922,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,2240,0.5714285969734192,82,0.9433962106704712,0.40355655550956726,,,,,,,
,,,2240,,82,,,0.29645708203315735,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,2267,0.5714285969734192,83,0.9433962106704712,0.42534756660461426,,,,,,,
,,,2267,,83,,,0.2997223138809204,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,2294,0.5952380895614624,84,0.9433962106704712,0.4794389307498932,,,,,,,
,,,2294,,84,,,0.2903521955013275,0.0,,,,,
0.7684210538864136,0.7504492402076721,0.8333333134651184,2321,0.5952380895614624,85,0.9056603908538818,0.4522619843482971,,,,,,,
,,,2321,,85,,,0.2943941056728363,0.0,,,,,
0.7789473533630371,0.7574123740196228,0.8888888955116272,2348,0.5714285969734192,86,0.9433962106704712,0.48205095529556274,,,,,,,
,,,2348,,86,,,0.28785085678100586,0.0,,,,,
0.7894737124443054,0.7693171501159668,0.8928571343421936,2375,0.5952380895614624,87,0.9433962106704712,0.4341614842414856,,,,,,,
,,,2375,,87,,,0.2972647249698639,0.0,,,,,
0.7789473533630371,0.7598832249641418,0.8620689511299133,2402,0.5952380895614624,88,0.9245282411575317,0.49773362278938293,,,,,,,
,,,2402,,88,,,0.28390002250671387,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2429,0.6428571343421936,89,0.8867924809455872,0.46914583444595337,,,,,,,
,,,2429,,89,,,0.2787228226661682,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2456,0.6428571343421936,90,0.8867924809455872,0.45027199387550354,,,,,,,
,,,2456,,90,,,0.28745004534721375,0.0,,,,,
0.75789475440979,0.7410151958465576,0.806451678276062,2483,0.5952380895614624,91,0.8867924809455872,0.4723958969116211,,,,,,,
,,,2483,,91,,,0.26908329129219055,0.0,,,,,
0.7789473533630371,0.7623540163040161,0.8387095928192139,2510,0.6190476417541504,92,0.9056603908538818,0.4343634247779846,,,,,,,
,,,2510,,92,,,0.28363943099975586,0.0,,,,,
0.7684210538864136,0.7529200315475464,0.8125,2537,0.6190476417541504,93,0.8867924809455872,0.399557501077652,,,,,,,
,,,2537,,93,,,0.27939310669898987,0.0,,,,,
0.75789475440979,0.7434860467910767,0.7878788113594055,2564,0.6190476417541504,94,0.8679245114326477,0.45514363050460815,,,,,,,
,,,2564,,94,,,0.2801304757595062,0.0,,,,,
0.8105263113975525,0.795597493648529,0.875,2591,0.6666666865348816,95,0.9245282411575317,0.4774824380874634,,,,,,,
,,,2591,,95,,,0.278498113155365,0.0,,,,,
0.7789473533630371,0.7623540163040161,0.8387095928192139,2618,0.6190476417541504,96,0.9056603908538818,0.5450103282928467,,,,,,,
,,,2618,,96,,,0.2646145522594452,0.0,,,,,
0.800000011920929,0.7861635684967041,0.8484848737716675,2645,0.6666666865348816,97,0.9056603908538818,0.41667860746383667,,,,,,,
,,,2645,,97,,,0.27220726013183594,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,2672,0.6666666865348816,98,0.8867924809455872,0.4416881501674652,,,,,,,
,,,2672,,98,,,0.26809966564178467,0.0,,,,,
0.7789473533630371,0.7598832249641418,0.8620689511299133,2699,0.5952380895614624,99,0.9245282411575317,0.3852635324001312,,,,,,,
,,,2699,,99,,,0.26282158493995667,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2726,0.6428571343421936,100,0.8867924809455872,0.4620389938354492,,,,,,,
,,,2726,,100,,,0.2765474021434784,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,2753,0.6904761791229248,101,0.8679245114326477,0.4185868799686432,,,,,,,
,,,2753,,101,,,0.26616188883781433,0.0,,,,,
0.7684210538864136,0.7553907632827759,0.7941176295280457,2780,0.6428571343421936,102,0.8679245114326477,0.436888188123703,,,,,,,
,,,2780,,102,,,0.26933643221855164,0.0,,,,,
0.7789473533630371,0.7623540163040161,0.8387095928192139,2807,0.6190476417541504,103,0.9056603908538818,0.4628261625766754,,,,,,,
,,,2807,,103,,,0.2618272006511688,0.0,,,,,
0.7684210538864136,0.7553907632827759,0.7941176295280457,2834,0.6428571343421936,104,0.8679245114326477,0.4402978718280792,,,,,,,
,,,2834,,104,,,0.27131175994873047,0.0,,,,,
0.800000011920929,0.7836927175521851,0.8709677457809448,2861,0.6428571343421936,105,0.9245282411575317,0.4153851270675659,,,,,,,
,,,2861,,105,,,0.2861827313899994,0.0,,,,,
0.7789473533630371,0.7672956585884094,0.800000011920929,2888,0.6666666865348816,106,0.8679245114326477,0.4487595856189728,,,,,,,
,,,2888,,106,,,0.24286338686943054,0.0,,,,,
0.7684210538864136,0.7529200315475464,0.8125,2915,0.6190476417541504,107,0.8867924809455872,0.4375244677066803,,,,,,,
,,,2915,,107,,,0.2784973382949829,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2942,0.6428571343421936,108,0.8867924809455872,0.36991649866104126,,,,,,,
,,,2942,,108,,,0.2601507604122162,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,2969,0.6428571343421936,109,0.8867924809455872,0.4078235924243927,,,,,,,
,,,2969,,109,,,0.25965559482574463,0.0,,,,,
0.7684210538864136,0.7504492402076721,0.8333333134651184,2996,0.5952380895614624,110,0.9056603908538818,0.4018711745738983,,,,,,,
,,,2996,,110,,,0.25352033972740173,0.0,,,,,
0.7789473533630371,0.7598832249641418,0.8620689511299133,3023,0.5952380895614624,111,0.9245282411575317,0.43236422538757324,,,,,,,
,,,3023,,111,,,0.26333969831466675,0.0,,,,,
0.7684210538864136,0.7479784488677979,0.8571428656578064,3050,0.5714285969734192,112,0.9245282411575317,0.44581156969070435,,,,,,,
,,,3050,,112,,,0.2675744891166687,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,3077,0.6428571343421936,113,0.8867924809455872,0.41025054454803467,,,,,,,
,,,3077,,113,,,0.26011553406715393,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3104,0.6666666865348816,114,0.8867924809455872,0.3572361469268799,,,,,,,
,,,3104,,114,,,0.26586925983428955,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,3131,0.7142857313156128,115,0.8867924809455872,0.394033282995224,,,,,,,
,,,3131,,115,,,0.253039687871933,0.0,,,,,
0.821052610874176,0.8099730610847473,0.8571428656578064,3158,0.7142857313156128,116,0.9056603908538818,0.47701296210289,,,,,,,
,,,3158,,116,,,0.2649906575679779,0.0,,,,,
0.800000011920929,0.7861635684967041,0.8484848737716675,3185,0.6666666865348816,117,0.9056603908538818,0.43058595061302185,,,,,,,
,,,3185,,117,,,0.24670568108558655,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3212,0.6666666865348816,118,0.8867924809455872,0.4510737657546997,,,,,,,
,,,3212,,118,,,0.25856998562812805,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3239,0.6666666865348816,119,0.8867924809455872,0.44528478384017944,,,,,,,
,,,3239,,119,,,0.2647545337677002,0.0,,,,,
0.8105263113975525,0.8005390167236328,0.8333333134651184,3266,0.7142857313156128,120,0.8867924809455872,0.39162614941596985,,,,,,,
,,,3266,,120,,,0.25942322611808777,0.0,,,,,
0.7684210538864136,0.760332465171814,0.7631579041481018,3293,0.6904761791229248,121,0.8301886916160583,0.4366644322872162,,,,,,,
,,,3293,,121,,,0.25500836968421936,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,3320,0.6904761791229248,122,0.8867924809455872,0.4246825873851776,,,,,,,
,,,3320,,122,,,0.24997906386852264,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3347,0.6666666865348816,123,0.8867924809455872,0.43760916590690613,,,,,,,
,,,3347,,123,,,0.24957026541233063,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,3374,0.6904761791229248,124,0.8867924809455872,0.40422627329826355,,,,,,,
,,,3374,,124,,,0.2588537633419037,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,3401,0.6904761791229248,125,0.8867924809455872,0.4073569178581238,,,,,,,
,,,3401,,125,,,0.24818181991577148,0.0,,,,,
0.800000011920929,0.7886343002319336,0.8285714387893677,3428,0.6904761791229248,126,0.8867924809455872,0.40430644154548645,,,,,,,
,,,3428,,126,,,0.2420511543750763,0.0,,,,,
0.8105263113975525,0.7980683445930481,0.8529411554336548,3455,0.6904761791229248,127,0.9056603908538818,0.445327490568161,,,,,,,
,,,3455,,127,,,0.26906758546829224,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,3482,0.6904761791229248,128,0.8679245114326477,0.446615070104599,,,,,,,
,,,3482,,128,,,0.2600112855434418,0.0,,,,,
0.7894737124443054,0.7792003154754639,0.8055555820465088,3509,0.6904761791229248,129,0.8679245114326477,0.41373544931411743,,,,,,,
,,,3509,,129,,,0.24501894414424896,0.0,,,,,
0.75789475440979,0.7484278082847595,0.7567567229270935,3536,0.6666666865348816,130,0.8301886916160583,0.4099467694759369,,,,,,,
,,,3536,,130,,,0.2504841387271881,0.0,,,,,
0.75789475440979,0.7484278082847595,0.7567567229270935,3563,0.6666666865348816,131,0.8301886916160583,0.4162463843822479,,,,,,,
,,,3563,,131,,,0.25668585300445557,0.0,,,,,
0.7789473533630371,0.7697663903236389,0.7837837338447571,3590,0.6904761791229248,132,0.849056601524353,0.4106713831424713,,,,,,,
,,,3590,,132,,,0.24832375347614288,0.0,,,,,
0.7684210538864136,0.7578616738319397,0.7777778506278992,3617,0.6666666865348816,133,0.849056601524353,0.4781092703342438,,,,,,,
,,,3617,,133,,,0.24805499613285065,0.0,,,,,
0.7894737124443054,0.7767295241355896,0.8235294818878174,3644,0.6666666865348816,134,0.8867924809455872,0.3748246133327484,,,,,,,
,,,3644,,134,,,0.23883286118507385,0.0,,,,,
0.7789473533630371,0.7697663903236389,0.7837837338447571,3671,0.6904761791229248,135,0.849056601524353,0.40503615140914917,,,,,,,
,,,3671,,135,,,0.23743921518325806,0.0,,,,,
0.75789475440979,0.7410151958465576,0.806451678276062,3698,0.5952380895614624,136,0.8867924809455872,0.4873145520687103,,,,,,,
,,,3698,,136,,,0.24583891034126282,0.0,,,,,
0.7684210538864136,0.7553907632827759,0.7941176295280457,3725,0.6428571343421936,137,0.8679245114326477,0.425797700881958,,,,,,,
,,,3725,,137,,,0.23973751068115234,0.0,,,,,
0.7684210538864136,0.7578616738319397,0.7777778506278992,3752,0.6666666865348816,138,0.849056601524353,0.39501991868019104,,,,,,,
,,,3752,,138,,,0.24619856476783752,0.0,,,,,
0.7789473533630371,0.7672956585884094,0.800000011920929,3779,0.6666666865348816,139,0.8679245114326477,0.4304579198360443,,,,,,,
,,,3779,,139,,,0.2577594816684723,0.0,,,,,
0.75789475440979,0.7459568381309509,0.7714285850524902,3806,0.6428571343421936,140,0.849056601524353,0.43582382798194885,,,,,,,
,,,3806,,140,,,0.23920442163944244,0.0,,,,,
0.7789473533630371,0.7672956585884094,0.800000011920929,3833,0.6666666865348816,141,0.8679245114326477,0.4550316333770752,,,,,,,
,,,3833,,141,,,0.23275785148143768,0.0,,,,,
0.800000011920929,0.7836927175521851,0.8709677457809448,3860,0.6428571343421936,142,0.9245282411575317,0.4092887341976166,,,,,,,
,,,3860,,142,,,0.2473812848329544,0.0,,,,,
0.7789473533630371,0.7672956585884094,0.800000011920929,3887,0.6666666865348816,143,0.8679245114326477,0.4086853563785553,,,,,,,
,,,3887,,143,,,0.24270310997962952,0.0,,,,,
0.7789473533630371,0.7648246884346008,0.8181818127632141,3914,0.6428571343421936,144,0.8867924809455872,0.4371357262134552,,,,,,,
,,,3914,,144,,,0.24442042410373688,0.0,,,,,
0.7684210538864136,0.7553907632827759,0.7941176295280457,3941,0.6428571343421936,145,0.8679245114326477,0.48288705945014954,,,,,,,
,,,3941,,145,,,0.22895269095897675,0.0,,,,,
0.7894737124443054,0.7742587327957153,0.84375,3968,0.6428571343421936,146,0.9056603908538818,0.47784489393234253,,,,,,,
,,,3968,,146,,,0.24546697735786438,0.0,,,,,
0.7789473533630371,0.7672956585884094,0.800000011920929,3995,0.6666666865348816,147,0.8679245114326477,0.4159785509109497,,,,,,,
,,,3995,,147,,,0.23344402015209198,0.0,,,,,
