epoch,val_auroc,val_accuracy,val_sensitivity,step,val_loss,val_precision,val_specificity,train_loss,unlabeled_data_utilization,test_sensitivity,test_specificity,test_accuracy,test_precision,test_auroc
36,,,,998,,,,1.4082196950912476,0.0,,,,,
37,0.7742587327957153,0.7894737124443054,0.6428571343421936,1025,2.0508809089660645,0.84375,0.9056603908538818,,,,,,,
37,,,,1025,,,,1.3462179899215698,0.0,,,,,
38,0.8144654631614685,0.8315789699554443,0.6666666865348816,1052,1.8313745260238647,0.9333332777023315,0.9622642397880554,,,,,,,
38,,,,1052,,,,1.353838562965393,0.0,,,,,
39,0.7836927175521851,0.800000011920929,0.6428571343421936,1079,1.4372464418411255,0.8709677457809448,0.9245282411575317,,,,,,,
39,,,,1079,,,,1.3644013404846191,0.0,,,,,
40,0.8149146437644958,0.821052610874176,0.761904776096344,1106,1.7421302795410156,0.8205127716064453,0.8679245114326477,,,,,,,
40,,,,1106,,,,1.3193598985671997,0.0,,,,,
41,0.781221866607666,0.800000011920929,0.6190476417541504,1133,1.5365221500396729,0.8965517282485962,0.9433962106704712,,,,,,,
41,,,,1133,,,,1.377240777015686,0.0,,,,,
42,0.7836927175521851,0.800000011920929,0.6428571343421936,1160,1.470768928527832,0.8709677457809448,0.9245282411575317,,,,,,,
42,,,,1160,,,,1.3823155164718628,0.0,,,,,
43,0.8099730610847473,0.821052610874176,0.7142857313156128,1187,1.4257732629776,0.8571428656578064,0.9056603908538818,,,,,,,
43,,,,1187,,,,1.281819224357605,0.0,,,,,
44,0.8075022101402283,0.821052610874176,0.6904761791229248,1214,1.5245648622512817,0.8787878751754761,0.9245282411575317,,,,,,,
44,,,,1214,,,,1.2954071760177612,0.0,,,,,
45,0.7836927175521851,0.800000011920929,0.6428571343421936,1241,1.3427239656448364,0.8709677457809448,0.9245282411575317,,,,,,,
45,,,,1241,,,,1.3169161081314087,0.0,,,,,
46,0.828840970993042,0.8421052694320679,0.7142857313156128,1268,1.413799524307251,0.9090909361839294,0.9433962106704712,,,,,,,
46,,,,1268,,,,1.3005247116088867,0.0,,,,,
47,0.816936194896698,0.8315789699554443,0.6904761791229248,1295,1.4649875164031982,0.90625,0.9433962106704712,,,,,,,
47,,,,1295,,,,1.2357513904571533,0.0,,,,,
48,0.7787511944770813,0.800000011920929,0.5952380895614624,1322,1.3904087543487549,0.9259259104728699,0.9622642397880554,,,,,,,
48,,,,1322,,,,1.360772728919983,0.0,,,,,
49,0.795597493648529,0.8105263113975525,0.6666666865348816,1349,1.4327328205108643,0.875,0.9245282411575317,,,,,,,
49,,,,1349,,,,1.2861229181289673,0.0,,,,,
50,0.8337825536727905,0.8421052694320679,0.761904776096344,1376,1.3789135217666626,0.8648648858070374,0.9056603908538818,,,,,,,
50,,,,1376,,,,1.1986182928085327,0.0,,,,,
51,0.8075022101402283,0.821052610874176,0.6904761791229248,1403,1.369714379310608,0.8787878751754761,0.9245282411575317,,,,,,,
51,,,,1403,,,,1.2586591243743896,0.0,,,,,
52,0.7816711664199829,0.7894737124443054,0.7142857313156128,1430,1.4472445249557495,0.7894737124443054,0.849056601524353,,,,,,,
52,,,,1430,,,,1.2535463571548462,0.0,,,,,
53,0.824348509311676,0.8315789699554443,0.761904776096344,1457,1.4229154586791992,0.8421052694320679,0.8867924809455872,,,,,,,
53,,,,1457,,,,1.259783387184143,0.0,,,,,
54,0.824348509311676,0.8315789699554443,0.761904776096344,1484,1.2798542976379395,0.8421052694320679,0.8867924809455872,,,,,,,
54,,,,1484,,,,1.2349334955215454,0.0,,,,,
55,0.7742587327957153,0.7894737124443054,0.6428571343421936,1511,1.5541880130767822,0.84375,0.9056603908538818,,,,,,,
55,,,,1511,,,,1.2348273992538452,0.0,,,,,
56,0.7742587327957153,0.7894737124443054,0.6428571343421936,1538,1.5235203504562378,0.84375,0.9056603908538818,,,,,,,
56,,,,1538,,,,1.2257254123687744,0.0,,,,,
57,0.7861635684967041,0.800000011920929,0.6666666865348816,1565,1.4155776500701904,0.8484848737716675,0.9056603908538818,,,,,,,
57,,,,1565,,,,1.208595871925354,0.0,,,,,
58,0.8337825536727905,0.8421052694320679,0.761904776096344,1592,1.325246810913086,0.8648648858070374,0.9056603908538818,,,,,,,
58,,,,1592,,,,1.241349697113037,0.0,,,,,
59,0.7693171501159668,0.7894737124443054,0.5952380895614624,1619,1.5603210926055908,0.8928571343421936,0.9433962106704712,,,,,,,
59,,,,1619,,,,1.1792207956314087,0.0,,,,,
60,0.7980683445930481,0.8105263113975525,0.6904761791229248,1646,1.4762599468231201,0.8529411554336548,0.9056603908538818,,,,,,,
60,,,,1646,,,,1.2756822109222412,0.0,,,,,
61,0.7792003154754639,0.7894737124443054,0.6904761791229248,1673,1.3154035806655884,0.8055555820465088,0.8679245114326477,,,,,,,
61,,,,1673,,,,1.1677145957946777,0.0,,,,,
62,0.816936194896698,0.8315789699554443,0.6904761791229248,1700,1.5029305219650269,0.90625,0.9433962106704712,,,,,,,
62,,,,1700,,,,1.2069647312164307,0.0,,,,,
63,0.8050314784049988,0.821052610874176,0.6666666865348816,1727,1.7081762552261353,0.9032257795333862,0.9433962106704712,,,,,,,
63,,,,1727,,,,1.2320476770401,0.0,,,,,
64,0.8194069862365723,0.8315789699554443,0.7142857313156128,1754,1.5075677633285522,0.8823529481887817,0.9245282411575317,,,,,,,
64,,,,1754,,,,1.2197701930999756,0.0,,,,,
65,0.8030098080635071,0.8105263113975525,0.738095223903656,1781,1.327457308769226,0.8157894611358643,0.8679245114326477,,,,,,,
65,,,,1781,,,,1.0607963800430298,0.0,,,,,
66,0.8075022101402283,0.821052610874176,0.6904761791229248,1808,1.4022263288497925,0.8787878751754761,0.9245282411575317,,,,,,,
66,,,,1808,,,,1.1535943746566772,0.0,,,,,
67,0.8194069862365723,0.8315789699554443,0.7142857313156128,1835,1.5543197393417358,0.8823529481887817,0.9245282411575317,,,,,,,
67,,,,1835,,,,1.1423382759094238,0.0,,,,,
68,0.8218778371810913,0.8315789699554443,0.738095223903656,1862,1.5068049430847168,0.8611111044883728,0.9056603908538818,,,,,,,
68,,,,1862,,,,1.149074912071228,0.0,,,,,
69,0.8144654631614685,0.8315789699554443,0.6666666865348816,1889,1.557824969291687,0.9333332777023315,0.9622642397880554,,,,,,,
69,,,,1889,,,,1.1401851177215576,0.0,,,,,
70,0.831311821937561,0.8421052694320679,0.738095223903656,1916,1.2309370040893555,0.8857142925262451,0.9245282411575317,,,,,,,
70,,,,1916,,,,1.0681984424591064,0.0,,,,,
71,0.7980683445930481,0.8105263113975525,0.6904761791229248,1943,1.8644654750823975,0.8529411554336548,0.9056603908538818,,,,,,,
71,,,,1943,,,,1.1251022815704346,0.0,,,,,
72,0.8407456874847412,0.8526315689086914,0.738095223903656,1970,1.4975212812423706,0.9117646813392639,0.9433962106704712,,,,,,,
72,,,,1970,,,,1.0827546119689941,0.0,,,,,
73,0.8099730610847473,0.821052610874176,0.7142857313156128,1997,1.3671475648880005,0.8571428656578064,0.9056603908538818,,,,,,,
73,,,,1997,,,,1.0523184537887573,0.0,,,,,
74,0.7767295241355896,0.7894737124443054,0.6666666865348816,2024,1.5028983354568481,0.8235294818878174,0.8867924809455872,,,,,,,
74,,,,2024,,,,1.1900781393051147,0.0,,,,,
75,0.7890835404396057,0.7894737124443054,0.7857142686843872,2051,1.544648289680481,0.75,0.792452871799469,,,,,,,
75,,,,2051,,,,1.1042414903640747,0.0,,,,,
76,0.7742587327957153,0.7894737124443054,0.6428571343421936,2078,1.4905306100845337,0.84375,0.9056603908538818,,,,,,,
76,,,,2078,,,,1.1717196702957153,0.0,,,,,
77,0.7911050915718079,0.800000011920929,0.7142857313156128,2105,1.4662272930145264,0.8108107447624207,0.8679245114326477,,,,,,,
77,,,,2105,,,,1.1313353776931763,0.0,,,,,
78,0.7911050915718079,0.800000011920929,0.7142857313156128,2132,1.3723597526550293,0.8108107447624207,0.8679245114326477,,,,,,,
78,,,,2132,,,,1.2008823156356812,0.0,,,,,
79,0.7866127490997314,0.7894737124443054,0.761904776096344,2159,1.3614298105239868,0.761904776096344,0.8113208413124084,,,,,,,
79,,,,2159,,,,1.0148835182189941,0.0,,,,,
80,0.7717880010604858,0.7894737124443054,0.6190476417541504,2186,1.5749253034591675,0.8666666746139526,0.9245282411575317,,,,,,,
80,,,,2186,,,,1.127614140510559,0.0,,,,,
81,0.8099730610847473,0.821052610874176,0.7142857313156128,2213,1.6567000150680542,0.8571428656578064,0.9056603908538818,,,,,,,
81,,,,2213,,,,1.0820618867874146,0.0,,,,,
82,0.79312664270401,0.8105263113975525,0.6428571343421936,2240,1.3235723972320557,0.8999999761581421,0.9433962106704712,,,,,,,
82,,,,2240,,,,1.1133472919464111,0.0,,,,,
83,0.8268193006515503,0.8315789699554443,0.7857142686843872,2267,1.3636209964752197,0.824999988079071,0.8679245114326477,,,,,,,
83,,,,2267,,,,1.0318845510482788,0.0,,,,,
84,0.781221866607666,0.800000011920929,0.6190476417541504,2294,1.44437837600708,0.8965517282485962,0.9433962106704712,,,,,,,
84,,,,2294,,,,1.0631473064422607,0.0,,,,,
85,0.8337825536727905,0.8421052694320679,0.761904776096344,2321,1.4393353462219238,0.8648648858070374,0.9056603908538818,,,,,,,
85,,,,2321,,,,1.0598204135894775,0.0,,,,,
86,0.8005390167236328,0.8105263113975525,0.7142857313156128,2348,1.4458208084106445,0.8333333134651184,0.8867924809455872,,,,,,,
86,,,,2348,,,,1.104153037071228,0.0,,,,,
87,0.8099730610847473,0.821052610874176,0.7142857313156128,2375,1.645134687423706,0.8571428656578064,0.9056603908538818,,,,,,,
87,,,,2375,,,,1.0258556604385376,0.0,,,,,
88,0.8551213145256042,0.8631578683853149,0.7857142686843872,2402,1.3804359436035156,0.8918918967247009,0.9245282411575317,,,,,,,
88,,,,2402,,,,0.9753358960151672,0.0,,,,,
89,0.7980683445930481,0.8105263113975525,0.6904761791229248,2429,1.3771297931671143,0.8529411554336548,0.9056603908538818,,,,,,,
89,,,,2429,,,,1.0108630657196045,0.0,,,,,
90,0.8337825536727905,0.8421052694320679,0.761904776096344,2456,1.5538252592086792,0.8648648858070374,0.9056603908538818,,,,,,,
90,,,,2456,,,,1.0164467096328735,0.0,,,,,
91,0.8099730610847473,0.821052610874176,0.7142857313156128,2483,1.4898912906646729,0.8571428656578064,0.9056603908538818,,,,,,,
91,,,,2483,,,,0.9742264151573181,0.0,,,,,
92,0.7886343002319336,0.800000011920929,0.6904761791229248,2510,1.7059121131896973,0.8285714387893677,0.8867924809455872,,,,,,,
92,,,,2510,,,,1.042232632637024,0.0,,,,,
93,0.7623540163040161,0.7789473533630371,0.6190476417541504,2537,1.6758496761322021,0.8387095928192139,0.9056603908538818,,,,,,,
93,,,,2537,,,,1.0652998685836792,0.0,,,,,
94,0.7767295241355896,0.7894737124443054,0.6666666865348816,2564,1.4562013149261475,0.8235294818878174,0.8867924809455872,,,,,,,
94,,,,2564,,,,0.9742274284362793,0.0,,,,,
95,0.7911050915718079,0.800000011920929,0.7142857313156128,2591,1.4723373651504517,0.8108107447624207,0.8679245114326477,,,,,,,
95,,,,2591,,,,0.9698181748390198,0.0,,,,,
96,0.8149146437644958,0.821052610874176,0.761904776096344,2618,1.3158059120178223,0.8205127716064453,0.8679245114326477,,,,,,,
96,,,,2618,,,,1.0231881141662598,0.0,,,,,
97,0.7672956585884094,0.7789473533630371,0.6666666865348816,2645,1.6507081985473633,0.800000011920929,0.8679245114326477,,,,,,,
97,,,,2645,,,,0.981160581111908,0.0,,,,,
98,0.8218778371810913,0.8315789699554443,0.738095223903656,2672,1.3619612455368042,0.8611111044883728,0.9056603908538818,,,,,,,
98,,,,2672,,,,1.0058363676071167,0.0,,,,,
99,0.8337825536727905,0.8421052694320679,0.761904776096344,2699,1.5676506757736206,0.8648648858070374,0.9056603908538818,,,,,,,
99,,,,2699,,,,0.876927375793457,0.0,,,,,
100,0.7911050915718079,0.800000011920929,0.7142857313156128,2726,1.4891279935836792,0.8108107447624207,0.8679245114326477,,,,,,,
100,,,,2726,,,,0.9186323881149292,0.0,,,,,
101,0.8124438524246216,0.821052610874176,0.738095223903656,2753,1.640630841255188,0.8378377556800842,0.8867924809455872,,,,,,,
101,,,,2753,,,,0.9609307050704956,0.0,,,,,
102,0.8194069862365723,0.8315789699554443,0.7142857313156128,2780,1.5390424728393555,0.8823529481887817,0.9245282411575317,,,,,,,
102,,,,2780,,,,0.9296400547027588,0.0,,,,,
103,0.8337825536727905,0.8421052694320679,0.761904776096344,2807,1.562175989151001,0.8648648858070374,0.9056603908538818,,,,,,,
103,,,,2807,,,,0.9112066030502319,0.0,,,,,
104,0.7742587327957153,0.7894737124443054,0.6428571343421936,2834,1.489171028137207,0.84375,0.9056603908538818,,,,,,,
104,,,,2834,,,,1.0141644477844238,0.0,,,,,
105,0.7841419577598572,0.7894737124443054,0.738095223903656,2861,1.38359534740448,0.7749999761581421,0.8301886916160583,,,,,,,
105,,,,2861,,,,0.9462969899177551,0.0,,,,,
106,0.7836927175521851,0.800000011920929,0.6428571343421936,2888,1.523137092590332,0.8709677457809448,0.9245282411575317,,,,,,,
106,,,,2888,,,,0.9541506171226501,0.0,,,,,
107,0.7980683445930481,0.8105263113975525,0.6904761791229248,2915,1.5136146545410156,0.8529411554336548,0.9056603908538818,,,,,,,
107,,,,2915,,,,0.8672975897789001,0.0,,,,,
108,0.795597493648529,0.8105263113975525,0.6666666865348816,2942,1.4671796560287476,0.875,0.9245282411575317,,,,,,,
108,,,,2942,,,,0.9566794633865356,0.0,,,,,
109,0.824348509311676,0.8315789699554443,0.761904776096344,2969,1.3955318927764893,0.8421052694320679,0.8867924809455872,,,,,,,
109,,,,2969,,,,0.9904833436012268,0.0,,,,,
110,0.8124438524246216,0.821052610874176,0.738095223903656,2996,1.4777522087097168,0.8378377556800842,0.8867924809455872,,,,,,,
110,,,,2996,,,,0.9227263331413269,0.0,,,,,
111,0.7836927175521851,0.800000011920929,0.6428571343421936,3023,1.4601534605026245,0.8709677457809448,0.9245282411575317,,,,,,,
111,,,,3023,,,,0.9638710021972656,0.0,,,,,
112,0.7717880010604858,0.7894737124443054,0.6190476417541504,3050,1.7496505975723267,0.8666666746139526,0.9245282411575317,,,,,,,
112,,,,3050,,,,0.9661303162574768,0.0,,,,,
113,0.8530997633934021,0.8526315689086914,0.8571428656578064,3077,1.3801767826080322,0.8181818127632141,0.849056601524353,,,,,,,
113,,,,3077,,,,0.8836127519607544,0.0,,,,,
114,0.7742587327957153,0.7894737124443054,0.6428571343421936,3104,1.6794298887252808,0.84375,0.9056603908538818,,,,,,,
114,,,,3104,,,,0.8663613200187683,0.0,,,,,
115,0.8432164788246155,0.8526315689086914,0.761904776096344,3131,1.5381011962890625,0.8888888955116272,0.9245282411575317,,,,,,,
115,,,,3131,,,,0.8826267123222351,0.0,,,,,
116,0.8456873297691345,0.8526315689086914,0.7857142686843872,3158,1.455116629600525,0.8684210777282715,0.9056603908538818,,,,,,,
116,,,,3158,,,,0.864547848701477,0.0,,,,,
117,0.8223269581794739,0.821052610874176,0.8333333134651184,3185,1.5165923833847046,0.7777778506278992,0.8113208413124084,,,,,,,
117,,,,3185,,,,0.9401586651802063,0.0,,,,,
118,0.8075022101402283,0.821052610874176,0.6904761791229248,3212,1.4579999446868896,0.8787878751754761,0.9245282411575317,,,,,,,
118,,,,3212,,,,0.8900981545448303,0.0,,,,,
119,0.8005390167236328,0.8105263113975525,0.7142857313156128,3239,1.55607008934021,0.8333333134651184,0.8867924809455872,,,,,,,
119,,,,3239,,,,0.7940769791603088,0.0,,,,,
120,0.8432164788246155,0.8526315689086914,0.761904776096344,3266,1.3514479398727417,0.8888888955116272,0.9245282411575317,,,,,,,
120,,,,3266,,,,0.8974485993385315,0.0,,,,,
121,0.831311821937561,0.8421052694320679,0.738095223903656,3293,1.3730462789535522,0.8857142925262451,0.9245282411575317,,,,,,,
121,,,,3293,,,,0.8756135702133179,0.0,,,,,
122,0.8124438524246216,0.821052610874176,0.738095223903656,3320,1.891026258468628,0.8378377556800842,0.8867924809455872,,,,,,,
122,,,,3320,,,,0.7942438721656799,0.0,,,,,
123,0.8575921058654785,0.8631578683853149,0.8095238208770752,3347,1.430058240890503,0.8717948794364929,0.9056603908538818,,,,,,,
123,,,,3347,,,,0.8668889403343201,0.0,,,,,
124,0.8149146437644958,0.821052610874176,0.761904776096344,3374,1.465930700302124,0.8205127716064453,0.8679245114326477,,,,,,,
124,,,,3374,,,,0.9036988019943237,0.0,,,,,
125,0.7861635684967041,0.800000011920929,0.6666666865348816,3401,1.4596511125564575,0.8484848737716675,0.9056603908538818,,,,,,,
125,,,,3401,,,,0.8726820945739746,0.0,,,,,
126,0.831311821937561,0.8421052694320679,0.738095223903656,3428,1.5561450719833374,0.8857142925262451,0.9245282411575317,,,,,,,
126,,,,3428,,,,0.8437040448188782,0.0,,,,,
127,0.8268193006515503,0.8315789699554443,0.7857142686843872,3455,1.3873425722122192,0.824999988079071,0.8679245114326477,,,,,,,
127,,,,3455,,,,0.8572753667831421,0.0,,,,,
128,0.8099730610847473,0.821052610874176,0.7142857313156128,3482,1.7137377262115479,0.8571428656578064,0.9056603908538818,,,,,,,
128,,,,3482,,,,0.8656170964241028,0.0,,,,,
129,0.8149146437644958,0.821052610874176,0.761904776096344,3509,1.3850570917129517,0.8205127716064453,0.8679245114326477,,,,,,,
129,,,,3509,,,,0.8496273756027222,0.0,,,,,
130,0.8387241363525391,0.8421052694320679,0.8095238208770752,3536,1.3206526041030884,0.8292682766914368,0.8679245114326477,,,,,,,
130,,,,3536,,,,0.8570085167884827,0.0,,,,,
131,0.824348509311676,0.8315789699554443,0.761904776096344,3563,1.7221183776855469,0.8421052694320679,0.8867924809455872,,,,,,,
131,,,,3563,,,,0.782751739025116,0.0,,,,,
132,0.8054806590080261,0.8105263113975525,0.761904776096344,3590,1.3551183938980103,0.800000011920929,0.849056601524353,,,,,,,
132,,,,3590,,,,0.8318148255348206,0.0,,,,,
133,0.8124438524246216,0.821052610874176,0.738095223903656,3617,1.1633201837539673,0.8378377556800842,0.8867924809455872,,,,,,,
133,,,,3617,,,,0.779577910900116,0.0,,,,,
134,0.8099730610847473,0.821052610874176,0.7142857313156128,3644,1.527382254600525,0.8571428656578064,0.9056603908538818,,,,,,,
134,,,,3644,,,,0.7985840439796448,0.0,,,,,
135,0.8104223012924194,0.8105263113975525,0.8095238208770752,3671,1.5774962902069092,0.7727272510528564,0.8113208413124084,,,,,,,
135,,,,3671,,,,0.771338939666748,0.0,,,,,
136,0.7792003154754639,0.7894737124443054,0.6904761791229248,3698,1.2573215961456299,0.8055555820465088,0.8679245114326477,,,,,,,
136,,,,3698,,,,0.877059280872345,0.0,,,,,
137,0.8173854351043701,0.821052610874176,0.7857142686843872,3725,1.1874303817749023,0.8048780560493469,0.849056601524353,,,,,,,
137,,,,3725,,,,0.8746063709259033,0.0,,,,,
138,0.7866127490997314,0.7894737124443054,0.761904776096344,3752,1.8259072303771973,0.761904776096344,0.8113208413124084,,,,,,,
138,,,,3752,,,,0.766463041305542,0.0,,,,,
139,0.8337825536727905,0.8421052694320679,0.761904776096344,3779,1.4140931367874146,0.8648648858070374,0.9056603908538818,,,,,,,
139,,,,3779,,,,0.806888222694397,0.0,,,,,
140,0.8075022101402283,0.821052610874176,0.6904761791229248,3806,1.6120284795761108,0.8787878751754761,0.9245282411575317,,,,,,,
140,,,,3806,,,,0.7283945679664612,0.0,,,,,
141,0.795597493648529,0.8105263113975525,0.6666666865348816,3833,1.5385994911193848,0.875,0.9245282411575317,,,,,,,
141,,,,3833,,,,0.7189925312995911,0.0,,,,,
142,0.824348509311676,0.8315789699554443,0.761904776096344,3860,1.4224281311035156,0.8421052694320679,0.8867924809455872,,,,,,,
142,,,,3860,,,,0.7719067931175232,0.0,,,,,
143,0.8054806590080261,0.8105263113975525,0.761904776096344,3887,1.3729842901229858,0.800000011920929,0.849056601524353,,,,,,,
143,,,,3887,,,,0.7696033716201782,0.0,,,,,
144,0.8124438524246216,0.821052610874176,0.738095223903656,3914,1.5007967948913574,0.8378377556800842,0.8867924809455872,,,,,,,
144,,,,3914,,,,0.686966061592102,0.0,,,,,
145,0.7886343002319336,0.800000011920929,0.6904761791229248,3941,1.3680882453918457,0.8285714387893677,0.8867924809455872,,,,,,,
145,,,,3941,,,,0.7322407364845276,0.0,,,,,
146,0.8382750153541565,0.8526315689086914,0.7142857313156128,3968,1.3207838535308838,0.9375,0.9622642397880554,,,,,,,
146,,,,3968,,,,0.7296149730682373,0.0,,,,,
147,0.8030098080635071,0.8105263113975525,0.738095223903656,3995,1.5395337343215942,0.8157894611358643,0.8679245114326477,,,,,,,
147,,,,3995,,,,0.8193231821060181,0.0,,,,,
148,0.8292902112007141,0.8315789699554443,0.8095238208770752,4022,1.628551959991455,0.8095238208770752,0.849056601524353,,,,,,,
148,,,,4022,,,,0.6829595565795898,0.0,,,,,
