val_sensitivity,val_precision,val_auroc,epoch,val_loss,step,val_specificity,val_accuracy,unlabeled_data_utilization,train_loss,test_auroc,test_specificity,test_sensitivity,test_precision,test_accuracy
0.0,0.0,0.5,0,0.6188087463378906,26,1.0,0.557894766330719,,,,,,,
,,,0,,26,,,0.003013024805113673,0.6403096318244934,,,,,
0.095238097012043,0.800000011920929,0.5381851196289062,1,2.988191843032837,53,0.9811320900917053,0.5894736647605896,,,,,,,
,,,1,,53,,,0.004854698199778795,0.6236464977264404,,,,,
0.02380952425301075,0.3333333432674408,0.4930368661880493,2,1.016998529434204,80,0.9622642397880554,0.5473684072494507,,,,,,,
,,,2,,80,,,0.007838474586606026,0.6200630068778992,,,,,
0.0714285746216774,0.5,0.5074123740196228,3,0.8890120387077332,107,0.9433962106704712,0.557894766330719,,,,,,,
,,,3,,107,,,0.004061650950461626,0.607245147228241,,,,,
0.190476194024086,0.800000011920929,0.5763701796531677,4,2.769113063812256,134,0.9622642397880554,0.621052622795105,,,,,,,
,,,4,,134,,,0.008081971667706966,0.5959668159484863,,,,,
0.4523809850215912,0.949999988079071,0.7167565822601318,5,2.2815616130828857,161,0.9811320900917053,0.7473683953285217,,,,,,,
,,,5,,161,,,0.004872762132436037,0.5661383271217346,,,,,
0.5952380895614624,0.8620689511299133,0.7598832249641418,6,1.2531094551086426,188,0.9245282411575317,0.7789473533630371,,,,,,,
,,,6,,188,,,0.011564861983060837,0.5448280572891235,,,,,
0.5476190447807312,0.8846153616905212,0.7455076575279236,7,0.7359527349472046,215,0.9433962106704712,0.7684210538864136,,,,,,,
,,,7,,215,,,0.012424902059137821,0.5143694877624512,,,,,
0.5952380895614624,0.8620689511299133,0.7598832249641418,8,2.664443016052246,242,0.9245282411575317,0.7789473533630371,,,,,,,
,,,8,,242,,,0.034363046288490295,0.5090563297271729,,,,,
0.6190476417541504,0.8666666746139526,0.7717880010604858,9,1.899792194366455,269,0.9245282411575317,0.7894737124443054,,,,,,,
,,,9,,269,,,0.03992914408445358,0.4980136454105377,,,,,
0.6428571343421936,0.8709677457809448,0.7836927175521851,10,1.18471360206604,296,0.9245282411575317,0.800000011920929,,,,,,,
,,,10,,296,,,0.05016196891665459,0.5153326392173767,,,,,
0.6190476417541504,0.8666666746139526,0.7717880010604858,11,1.573572039604187,323,0.9245282411575317,0.7894737124443054,,,,,,,
,,,11,,323,,,0.04625041410326958,0.491061270236969,,,,,
0.6190476417541504,0.8666666746139526,0.7717880010604858,12,0.6959872841835022,350,0.9245282411575317,0.7894737124443054,,,,,,,
,,,12,,350,,,0.08765742182731628,0.5049763917922974,,,,,
0.6428571343421936,0.8709677457809448,0.7836927175521851,13,1.5116580724716187,377,0.9245282411575317,0.800000011920929,,,,,,,
,,,13,,377,,,0.06651830673217773,0.49653682112693787,,,,,
0.6428571343421936,0.8999999761581421,0.79312664270401,14,1.7788434028625488,404,0.9433962106704712,0.8105263113975525,,,,,,,
,,,14,,404,,,0.06160340458154678,0.48426491022109985,,,,,
0.6428571343421936,0.8999999761581421,0.79312664270401,15,0.6123441457748413,431,0.9433962106704712,0.8105263113975525,,,,,,,
,,,15,,431,,,0.08274492621421814,0.5062530636787415,,,,,
0.6428571343421936,0.8999999761581421,0.79312664270401,16,1.3967753648757935,458,0.9433962106704712,0.8105263113975525,,,,,,,
,,,16,,458,,,0.07316997647285461,0.4649202823638916,,,,,
0.6666666865348816,0.875,0.795597493648529,17,0.9705063104629517,485,0.9245282411575317,0.8105263113975525,,,,,,,
,,,17,,485,,,0.10945427417755127,0.4828835725784302,,,,,
0.6190476417541504,0.8965517282485962,0.781221866607666,18,2.2775490283966064,512,0.9433962106704712,0.800000011920929,,,,,,,
,,,18,,512,,,0.1122167631983757,0.48732465505599976,,,,,
0.6190476417541504,0.8965517282485962,0.781221866607666,19,1.6195377111434937,539,0.9433962106704712,0.800000011920929,,,,,,,
,,,19,,539,,,0.09224116802215576,0.48380404710769653,,,,,
0.6190476417541504,0.8666666746139526,0.7717880010604858,20,0.6955316066741943,566,0.9245282411575317,0.7894737124443054,,,,,,,
,,,20,,566,,,0.08640408515930176,0.47260937094688416,,,,,
0.5952380895614624,0.8928571343421936,0.7693171501159668,21,0.42124080657958984,593,0.9433962106704712,0.7894737124443054,,,,,,,
,,,21,,593,,,0.0795537456870079,0.46360108256340027,,,,,
0.6666666865348816,0.9032257795333862,0.8050314784049988,22,0.6324450373649597,620,0.9433962106704712,0.821052610874176,,,,,,,
,,,22,,620,,,0.09390663355588913,0.45721614360809326,,,,,
0.6904761791229248,0.90625,0.816936194896698,23,0.7744271755218506,647,0.9433962106704712,0.8315789699554443,,,,,,,
,,,23,,647,,,0.10838990658521652,0.4579806923866272,,,,,
0.6904761791229248,0.90625,0.816936194896698,24,0.661072850227356,674,0.9433962106704712,0.8315789699554443,,,,,,,
