val_accuracy,val_sensitivity,epoch,val_loss,step,val_auroc,val_specificity,val_precision,train_loss,unlabeled_data_utilization,test_specificity,test_accuracy,test_auroc,test_sensitivity,test_precision
0.8842105269432068,0.738095223903656,63,0.4218038320541382,1727,0.8690476417541504,1.0,1.0,,,,,,,
,,63,,1727,,,,0.3449885845184326,0.0,,,,,
0.8421052694320679,0.7142857313156128,64,0.3784415125846863,1754,0.828840970993042,0.9433962106704712,0.9090909361839294,,,,,,,
,,64,,1754,,,,0.3456997573375702,0.0,,,,,
0.8421052694320679,0.7857142686843872,65,0.3950725495815277,1781,0.83625328540802,0.8867924809455872,0.8461537957191467,,,,,,,
,,65,,1781,,,,0.3163798749446869,0.0,,,,,
0.821052610874176,0.738095223903656,66,0.7763006687164307,1808,0.8124438524246216,0.8867924809455872,0.8378377556800842,,,,,,,
,,66,,1808,,,,0.3254232704639435,0.0,,,,,
0.821052610874176,0.6190476417541504,67,0.38867220282554626,1835,0.8000898957252502,0.9811320900917053,0.9629629850387573,,,,,,,
,,67,,1835,,,,0.3356054425239563,0.0,,,,,
0.7894737124443054,0.6666666865348816,68,0.45941871404647827,1862,0.7767295241355896,0.8867924809455872,0.8235294818878174,,,,,,,
,,68,,1862,,,,0.3030356466770172,0.0,,,,,
0.7894737124443054,0.6666666865348816,69,0.4701941907405853,1889,0.7767295241355896,0.8867924809455872,0.8235294818878174,,,,,,,
,,69,,1889,,,,0.3081554174423218,0.0,,,,,
0.821052610874176,0.6666666865348816,70,0.508687436580658,1916,0.8050314784049988,0.9433962106704712,0.9032257795333862,,,,,,,
,,70,,1916,,,,0.32500723004341125,0.0,,,,,
0.8526315689086914,0.761904776096344,71,0.34507662057876587,1943,0.8432164788246155,0.9245282411575317,0.8888888955116272,,,,,,,
,,71,,1943,,,,0.3193574845790863,0.0,,,,,
0.8105263113975525,0.6190476417541504,72,0.5018504858016968,1970,0.7906559109687805,0.9622642397880554,0.9285714626312256,,,,,,,
,,72,,1970,,,,0.32250022888183594,0.0,,,,,
0.8315789699554443,0.7142857313156128,73,0.6106764674186707,1997,0.8194069862365723,0.9245282411575317,0.8823529481887817,,,,,,,
,,73,,1997,,,,0.3106047213077545,0.0,,,,,
0.8105263113975525,0.7142857313156128,74,0.5340110063552856,2024,0.8005390167236328,0.8867924809455872,0.8333333134651184,,,,,,,
,,74,,2024,,,,0.31654638051986694,0.0,,,,,
0.7263157963752747,0.7857142686843872,75,0.5685903429985046,2051,0.7324797511100769,0.6792452931404114,0.6600000262260437,,,,,,,
,,75,,2051,,,,0.30433669686317444,0.0,,,,,
0.821052610874176,0.6428571343421936,76,0.3495904505252838,2078,0.8025606870651245,0.9622642397880554,0.931034505367279,,,,,,,
,,76,,2078,,,,0.30236074328422546,0.0,,,,,
0.8105263113975525,0.7142857313156128,77,0.3913756012916565,2105,0.8005390167236328,0.8867924809455872,0.8333333134651184,,,,,,,
,,77,,2105,,,,0.30278125405311584,0.0,,,,,
0.8105263113975525,0.738095223903656,78,0.45855358242988586,2132,0.8030098080635071,0.8679245114326477,0.8157894611358643,,,,,,,
,,78,,2132,,,,0.3155519664287567,0.0,,,,,
0.8526315689086914,0.7142857313156128,79,0.3446800708770752,2159,0.8382750153541565,0.9622642397880554,0.9375,,,,,,,
,,79,,2159,,,,0.32122963666915894,0.0,,,,,
0.8315789699554443,0.7142857313156128,80,0.40472784638404846,2186,0.8194069862365723,0.9245282411575317,0.8823529481887817,,,,,,,
,,80,,2186,,,,0.3015378415584564,0.0,,,,,
0.821052610874176,0.6666666865348816,81,0.41412997245788574,2213,0.8050314784049988,0.9433962106704712,0.9032257795333862,,,,,,,
,,81,,2213,,,,0.305839866399765,0.0,,,,,
0.7894737124443054,0.7857142686843872,82,0.5312792658805847,2240,0.7890835404396057,0.792452871799469,0.75,,,,,,,
,,82,,2240,,,,0.2988787889480591,0.0,,,,,
0.800000011920929,0.6666666865348816,83,0.39240211248397827,2267,0.7861635684967041,0.9056603908538818,0.8484848737716675,,,,,,,
,,83,,2267,,,,0.2986481189727783,0.0,,,,,
0.821052610874176,0.6904761791229248,84,0.3366840183734894,2294,0.8075022101402283,0.9245282411575317,0.8787878751754761,,,,,,,
,,84,,2294,,,,0.27919909358024597,0.0,,,,,
0.8105263113975525,0.6904761791229248,85,0.391980916261673,2321,0.7980683445930481,0.9056603908538818,0.8529411554336548,,,,,,,
,,85,,2321,,,,0.2901543974876404,0.0,,,,,
0.800000011920929,0.7142857313156128,86,0.4001292288303375,2348,0.7911050915718079,0.8679245114326477,0.8108107447624207,,,,,,,
,,86,,2348,,,,0.2879925072193146,0.0,,,,,
0.8421052694320679,0.7142857313156128,87,0.32940730452537537,2375,0.828840970993042,0.9433962106704712,0.9090909361839294,,,,,,,
,,87,,2375,,,,0.2778855264186859,0.0,,,,,
0.800000011920929,0.7142857313156128,88,0.5010472536087036,2402,0.7911050915718079,0.8679245114326477,0.8108107447624207,,,,,,,
,,88,,2402,,,,0.3025156855583191,0.0,,,,,
0.8105263113975525,0.7142857313156128,89,0.41481640934944153,2429,0.8005390167236328,0.8867924809455872,0.8333333134651184,,,,,,,
,,89,,2429,,,,0.2763844132423401,0.0,,,,,
0.8315789699554443,0.7142857313156128,90,0.5887223482131958,2456,0.8194069862365723,0.9245282411575317,0.8823529481887817,,,,,,,
,,90,,2456,,,,0.2793576717376709,0.0,,,,,
0.800000011920929,0.6904761791229248,91,0.5247014164924622,2483,0.7886343002319336,0.8867924809455872,0.8285714387893677,,,,,,,
,,91,,2483,,,,0.2973328232765198,0.0,,,,,
0.800000011920929,0.7142857313156128,92,0.45268234610557556,2510,0.7911050915718079,0.8679245114326477,0.8108107447624207,,,,,,,
,,92,,2510,,,,0.27990636229515076,0.0,,,,,
0.8315789699554443,0.7142857313156128,93,0.3360053598880768,2537,0.8194069862365723,0.9245282411575317,0.8823529481887817,,,,,,,
,,93,,2537,,,,0.2789961099624634,0.0,,,,,
0.800000011920929,0.6666666865348816,94,0.42657670378685,2564,0.7861635684967041,0.9056603908538818,0.8484848737716675,,,,,,,
,,94,,2564,,,,0.28264427185058594,0.0,,,,,
0.7894737124443054,0.6428571343421936,95,0.7231513857841492,2591,0.7742587327957153,0.9056603908538818,0.84375,,,,,,,
,,95,,2591,,,,0.26838451623916626,0.0,,,,,
0.800000011920929,0.738095223903656,96,0.3724292814731598,2618,0.7935759425163269,0.849056601524353,0.7948718667030334,,,,,,,
,,96,,2618,,,,0.2635575830936432,0.0,,,,,
0.7789473533630371,0.7857142686843872,97,0.43191641569137573,2645,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
,,97,,2645,,,,0.27320119738578796,0.0,,,,,
0.8315789699554443,0.7142857313156128,98,0.36307498812675476,2672,0.8194069862365723,0.9245282411575317,0.8823529481887817,,,,,,,
,,98,,2672,,,,0.26823902130126953,0.0,,,,,
0.8315789699554443,0.7142857313156128,99,0.3897955119609833,2699,0.8194069862365723,0.9245282411575317,0.8823529481887817,,,,,,,
,,99,,2699,,,,0.27056658267974854,0.0,,,,,
0.7894737124443054,0.761904776096344,100,0.4756849706172943,2726,0.7866127490997314,0.8113208413124084,0.761904776096344,,,,,,,
,,100,,2726,,,,0.2566871643066406,0.0,,,,,
0.7684210538864136,0.6428571343421936,101,0.4307183623313904,2753,0.7553907632827759,0.8679245114326477,0.7941176295280457,,,,,,,
,,101,,2753,,,,0.2650952935218811,0.0,,,,,
0.7789473533630371,0.6428571343421936,102,0.4979217052459717,2780,0.7648246884346008,0.8867924809455872,0.8181818127632141,,,,,,,
,,102,,2780,,,,0.2622354328632355,0.0,,,,,
0.800000011920929,0.7142857313156128,103,0.43480420112609863,2807,0.7911050915718079,0.8679245114326477,0.8108107447624207,,,,,,,
,,103,,2807,,,,0.2783055305480957,0.0,,,,,
0.7789473533630371,0.7142857313156128,104,0.47332748770713806,2834,0.7722371816635132,0.8301886916160583,0.7692307829856873,,,,,,,
,,104,,2834,,,,0.2631863057613373,0.0,,,,,
0.800000011920929,0.6428571343421936,105,0.6680209040641785,2861,0.7836927175521851,0.9245282411575317,0.8709677457809448,,,,,,,
,,105,,2861,,,,0.2699541449546814,0.0,,,,,
0.8105263113975525,0.7142857313156128,106,0.3839623034000397,2888,0.8005390167236328,0.8867924809455872,0.8333333134651184,,,,,,,
,,106,,2888,,,,0.26134058833122253,0.0,,,,,
0.7789473533630371,0.6428571343421936,107,0.34114494919776917,2915,0.7648246884346008,0.8867924809455872,0.8181818127632141,,,,,,,
,,107,,2915,,,,0.23838137090206146,0.0,,,,,
0.821052610874176,0.6190476417541504,108,0.37910333275794983,2942,0.8000898957252502,0.9811320900917053,0.9629629850387573,,,,,,,
,,108,,2942,,,,0.25997084379196167,0.0,,,,,
0.800000011920929,0.6666666865348816,109,0.3423715829849243,2969,0.7861635684967041,0.9056603908538818,0.8484848737716675,,,,,,,
,,109,,2969,,,,0.2543589770793915,0.0,,,,,
0.7894737124443054,0.6904761791229248,110,0.39761656522750854,2996,0.7792003154754639,0.8679245114326477,0.8055555820465088,,,,,,,
,,110,,2996,,,,0.26610326766967773,0.0,,,,,
0.800000011920929,0.6666666865348816,111,0.3287074863910675,3023,0.7861635684967041,0.9056603908538818,0.8484848737716675,,,,,,,
,,111,,3023,,,,0.25201472640037537,0.0,,,,,
0.7368420958518982,0.7142857313156128,112,0.5226563811302185,3050,0.734501302242279,0.7547169923782349,0.6976743936538696,,,,,,,
,,112,,3050,,,,0.2374238818883896,0.0,,,,,
0.8526315689086914,0.6904761791229248,113,0.3753795921802521,3077,0.8358041644096375,0.9811320900917053,0.9666666388511658,,,,,,,
,,113,,3077,,,,0.25338461995124817,0.0,,,,,
0.7894737124443054,0.6904761791229248,114,0.4630179703235626,3104,0.7792003154754639,0.8679245114326477,0.8055555820465088,,,,,,,
,,114,,3104,,,,0.2542552053928375,0.0,,,,,
0.7789473533630371,0.6666666865348816,115,0.44374793767929077,3131,0.7672956585884094,0.8679245114326477,0.800000011920929,,,,,,,
,,115,,3131,,,,0.23519977927207947,0.0,,,,,
0.800000011920929,0.6666666865348816,116,0.33444032073020935,3158,0.7861635684967041,0.9056603908538818,0.8484848737716675,,,,,,,
,,116,,3158,,,,0.25287067890167236,0.0,,,,,
0.7789473533630371,0.5714285969734192,117,0.4147147238254547,3185,0.7574123740196228,0.9433962106704712,0.8888888955116272,,,,,,,
,,117,,3185,,,,0.245325967669487,0.0,,,,,
0.7684210538864136,0.761904776096344,118,0.4875938296318054,3212,0.767744779586792,0.7735848426818848,0.7272727489471436,,,,,,,
,,118,,3212,,,,0.23172201216220856,0.0,,,,,
0.7894737124443054,0.7142857313156128,119,0.33580824732780457,3239,0.7816711664199829,0.849056601524353,0.7894737124443054,,,,,,,
,,119,,3239,,,,0.2394375503063202,0.0,,,,,
0.7473683953285217,0.738095223903656,120,0.5504729151725769,3266,0.7464061379432678,0.7547169923782349,0.7045454382896423,,,,,,,
,,120,,3266,,,,0.23161226511001587,0.0,,,,,
0.7684210538864136,0.6190476417541504,121,0.37661314010620117,3293,0.7529200315475464,0.8867924809455872,0.8125,,,,,,,
,,121,,3293,,,,0.24101242423057556,0.0,,,,,
0.7894737124443054,0.6428571343421936,122,0.5914192199707031,3320,0.7742587327957153,0.9056603908538818,0.84375,,,,,,,
,,122,,3320,,,,0.23545970022678375,0.0,,,,,
0.7789473533630371,0.7142857313156128,123,0.4770839810371399,3347,0.7722371816635132,0.8301886916160583,0.7692307829856873,,,,,,,
,,123,,3347,,,,0.2587690055370331,0.0,,,,,
0.7789473533630371,0.6428571343421936,124,0.402847021818161,3374,0.7648246884346008,0.8867924809455872,0.8181818127632141,,,,,,,
,,124,,3374,,,,0.2427152544260025,0.0,,,,,
0.7684210538864136,0.6428571343421936,125,0.5003191828727722,3401,0.7553907632827759,0.8679245114326477,0.7941176295280457,,,,,,,
,,125,,3401,,,,0.24545259773731232,0.0,,,,,
0.6842105388641357,0.761904776096344,126,0.9209325909614563,3428,0.6922730803489685,0.6226415038108826,0.6153846383094788,,,,,,,
,,126,,3428,,,,0.24441087245941162,0.0,,,,,
0.7789473533630371,0.6190476417541504,127,0.7043975591659546,3455,0.7623540163040161,0.9056603908538818,0.8387095928192139,,,,,,,
,,127,,3455,,,,0.24248583614826202,0.0,,,,,
0.7894737124443054,0.6428571343421936,128,0.3671380579471588,3482,0.7742587327957153,0.9056603908538818,0.84375,,,,,,,
,,128,,3482,,,,0.22994960844516754,0.0,,,,,
0.7894737124443054,0.6428571343421936,129,0.5090689659118652,3509,0.7742587327957153,0.9056603908538818,0.84375,,,,,,,
,,129,,3509,,,,0.23173223435878754,0.0,,,,,
0.7368420958518982,0.738095223903656,130,0.5467118620872498,3536,0.7369721531867981,0.7358490824699402,0.6888888478279114,,,,,,,
,,130,,3536,,,,0.22671155631542206,0.0,,,,,
0.7789473533630371,0.6904761791229248,131,0.4125872850418091,3563,0.7697663903236389,0.849056601524353,0.7837837338447571,,,,,,,
,,131,,3563,,,,0.23385468125343323,0.0,,,,,
0.8105263113975525,0.7142857313156128,132,0.38304442167282104,3590,0.8005390167236328,0.8867924809455872,0.8333333134651184,,,,,,,
,,132,,3590,,,,0.23954081535339355,0.0,,,,,
0.7684210538864136,0.738095223903656,133,0.4439195990562439,3617,0.7652739882469177,0.792452871799469,0.738095223903656,,,,,,,
,,133,,3617,,,,0.23147352039813995,0.0,,,,,
0.7789473533630371,0.738095223903656,134,0.4550545811653137,3644,0.7747079730033875,0.8113208413124084,0.7560975551605225,,,,,,,
,,134,,3644,,,,0.23075103759765625,0.0,,,,,
0.8105263113975525,0.6904761791229248,135,0.35477179288864136,3671,0.7980683445930481,0.9056603908538818,0.8529411554336548,,,,,,,
,,135,,3671,,,,0.23774965107440948,0.0,,,,,
0.7684210538864136,0.6904761791229248,136,0.5543767809867859,3698,0.760332465171814,0.8301886916160583,0.7631579041481018,,,,,,,
,,136,,3698,,,,0.21556207537651062,0.0,,,,,
0.8105263113975525,0.738095223903656,137,0.5663981437683105,3725,0.8030098080635071,0.8679245114326477,0.8157894611358643,,,,,,,
,,137,,3725,,,,0.22546221315860748,0.0,,,,,
0.8105263113975525,0.738095223903656,138,0.38305413722991943,3752,0.8030098080635071,0.8679245114326477,0.8157894611358643,,,,,,,
,,138,,3752,,,,0.2268015295267105,0.0,,,,,
0.821052610874176,0.761904776096344,139,0.3394539952278137,3779,0.8149146437644958,0.8679245114326477,0.8205127716064453,,,,,,,
,,139,,3779,,,,0.2329811155796051,0.0,,,,,
0.800000011920929,0.738095223903656,140,0.5216570496559143,3806,0.7935759425163269,0.849056601524353,0.7948718667030334,,,,,,,
,,140,,3806,,,,0.21912334859371185,0.0,,,,,
0.7894737124443054,0.6904761791229248,141,0.4833279550075531,3833,0.7792003154754639,0.8679245114326477,0.8055555820465088,,,,,,,
,,141,,3833,,,,0.2172325998544693,0.0,,,,,
0.7684210538864136,0.6666666865348816,142,0.4479020833969116,3860,0.7578616738319397,0.849056601524353,0.7777778506278992,,,,,,,
,,142,,3860,,,,0.22097602486610413,0.0,,,,,
0.821052610874176,0.6904761791229248,143,0.3814259469509125,3887,0.8075022101402283,0.9245282411575317,0.8787878751754761,,,,,,,
,,143,,3887,,,,0.22372736036777496,0.0,,,,,
0.8105263113975525,0.738095223903656,144,0.5767784714698792,3914,0.8030098080635071,0.8679245114326477,0.8157894611358643,,,,,,,
,,144,,3914,,,,0.2346118688583374,0.0,,,,,
0.800000011920929,0.738095223903656,145,0.48540806770324707,3941,0.7935759425163269,0.849056601524353,0.7948718667030334,,,,,,,
,,145,,3941,,,,0.2216227650642395,0.0,,,,,
0.800000011920929,0.738095223903656,146,0.45186010003089905,3968,0.7935759425163269,0.849056601524353,0.7948718667030334,,,,,,,
,,146,,3968,,,,0.21490462124347687,0.0,,,,,
0.7789473533630371,0.7857142686843872,147,0.5704731941223145,3995,0.7796496152877808,0.7735848426818848,0.73333340883255,,,,,,,
,,147,,3995,,,,0.22044189274311066,0.0,,,,,
0.7894737124443054,0.6666666865348816,148,0.41763338446617126,4022,0.7767295241355896,0.8867924809455872,0.8235294818878174,,,,,,,
,,148,,4022,,,,0.21800675988197327,0.0,,,,,
0.800000011920929,0.738095223903656,149,0.424390584230423,4049,0.7935759425163269,0.849056601524353,0.7948718667030334,,,,,,,
