val_sensitivity,val_precision,step,val_loss,epoch,val_specificity,val_auroc,val_accuracy,train_loss,unlabeled_data_utilization,test_accuracy,test_specificity,test_auroc,test_sensitivity,test_precision
0.0,0.0,26,0.6180846095085144,0,1.0,0.5,0.557894766330719,,,,,,,
,,26,,0,,,,0.6482725143432617,0.0,,,,,
0.095238097012043,0.3636363744735718,53,1.2583366632461548,1,0.8679245114326477,0.48158133029937744,0.5263158082962036,,,,,,,
,,53,,1,,,,0.6276429891586304,0.0,,,,,
0.02380952425301075,1.0,80,0.8133755922317505,2,1.0,0.511904776096344,0.5684210658073425,,,,,,,
,,80,,2,,,,0.6195482015609741,0.0,,,,,
0.095238097012043,0.6666666865348816,107,1.7437162399291992,3,0.9622642397880554,0.5287511348724365,0.5789473652839661,,,,,,,
,,107,,3,,,,0.6072492599487305,0.0,,,,,
0.190476194024086,0.8888888955116272,134,2.7741475105285645,4,0.9811320900917053,0.5858041644096375,0.6315789222717285,,,,,,,
,,134,,4,,,,0.5880599021911621,0.0,,,,,
0.3095238208770752,0.8666666746139526,161,1.574833869934082,5,0.9622642397880554,0.6358940005302429,0.6736842393875122,,,,,,,
,,161,,5,,,,0.5778083205223083,0.0,,,,,
0.3333333432674408,0.7777778506278992,188,1.004541277885437,6,0.9245282411575317,0.6289308071136475,0.6631578803062439,,,,,,,
,,188,,6,,,,0.5484694242477417,0.0,,,,,
0.4285714328289032,0.782608687877655,215,0.9752476215362549,7,0.9056603908538818,0.6671159267425537,0.6947368383407593,,,,,,,
,,215,,7,,,,0.5151911377906799,0.0,,,,,
0.4761904776096344,0.8695652484893799,242,0.88434898853302,8,0.9433962106704712,0.7097933292388916,0.7368420958518982,,,,,,,
,,242,,8,,,,0.5085155963897705,0.0,,,,,
0.4285714328289032,0.8181818127632141,269,1.3487995862960815,9,0.9245282411575317,0.6765499114990234,0.7052631378173828,,,,,,,
,,269,,9,,,,0.49616092443466187,0.0,,,,,
0.5,0.807692289352417,296,1.4547297954559326,10,0.9056603908538818,0.7028301954269409,0.7263157963752747,,,,,,,
,,296,,10,,,,0.48112598061561584,0.0,,,,,
0.523809552192688,0.8799999952316284,323,0.7519850134849548,11,0.9433962106704712,0.7336028814315796,0.75789475440979,,,,,,,
,,323,,11,,,,0.4828575551509857,0.0,,,,,
