epoch,val_auroc,val_accuracy,val_loss,val_sensitivity,val_specificity,step,val_precision,train_loss,unlabeled_data_utilization,test_auroc,test_specificity,test_sensitivity,test_accuracy,test_precision
0,0.64420485496521,0.6526315808296204,0.5992289185523987,0.5714285969734192,0.7169811129570007,26,0.6153846383094788,,,,,,,
0,,,,,,26,,0.6085138916969299,0.0034461799077689648,,,,,
1,0.6933962106704712,0.7157894968986511,0.5416679978370667,0.5,0.8867924809455872,53,0.7777778506278992,,,,,,,
1,,,,,,53,,0.5574679970741272,0.06084093824028969,,,,,
2,0.7336028814315796,0.75789475440979,0.5244184136390686,0.523809552192688,0.9433962106704712,80,0.8799999952316284,,,,,,,
2,,,,,,80,,0.5390568971633911,0.19900810718536377,,,,,
3,0.7122641205787659,0.7368420958518982,0.6054872274398804,0.5,0.9245282411575317,107,0.8399999737739563,,,,,,,
3,,,,,,107,,0.5745415091514587,0.32400625944137573,,,,,
4,0.7385445237159729,0.75789475440979,0.48721182346343994,0.5714285969734192,0.9056603908538818,134,0.8275862336158752,,,,,,,
4,,,,,,134,,0.5604368448257446,0.3917892873287201,,,,,
5,0.7574123740196228,0.7789473533630371,0.5617316961288452,0.5714285969734192,0.9433962106704712,161,0.8888888955116272,,,,,,,
5,,,,,,161,,0.5394493937492371,0.41909468173980713,,,,,
6,0.7529200315475464,0.7684210538864136,0.5127373933792114,0.6190476417541504,0.8867924809455872,188,0.8125,,,,,,,
6,,,,,,188,,0.5233960747718811,0.47988182306289673,,,,,
7,0.7787511944770813,0.800000011920929,0.532054603099823,0.5952380895614624,0.9622642397880554,215,0.9259259104728699,,,,,,,
7,,,,,,215,,0.5136547088623047,0.525127649307251,,,,,
8,0.79312664270401,0.8105263113975525,0.5153666734695435,0.6428571343421936,0.9433962106704712,242,0.8999999761581421,,,,,,,
8,,,,,,242,,0.509756863117218,0.537340521812439,,,,,
9,0.8050314784049988,0.821052610874176,0.4725554287433624,0.6666666865348816,0.9433962106704712,269,0.9032257795333862,,,,,,,
9,,,,,,269,,0.502504825592041,0.5497145652770996,,,,,
10,0.7906559109687805,0.8105263113975525,0.5127193927764893,0.6190476417541504,0.9622642397880554,296,0.9285714626312256,,,,,,,
10,,,,,,296,,0.510221540927887,0.565301239490509,,,,,
11,0.7906559109687805,0.8105263113975525,0.505256175994873,0.6190476417541504,0.9622642397880554,323,0.9285714626312256,,,,,,,
11,,,,,,323,,0.4941753149032593,0.5582181811332703,,,,,
12,0.7787511944770813,0.800000011920929,0.5417401194572449,0.5952380895614624,0.9622642397880554,350,0.9259259104728699,,,,,,,
12,,,,,,350,,0.47471994161605835,0.5840778350830078,,,,,
13,0.8025606870651245,0.821052610874176,0.43554985523223877,0.6428571343421936,0.9622642397880554,377,0.931034505367279,,,,,,,
13,,,,,,377,,0.4756905436515808,0.5821808576583862,,,,,
14,0.7906559109687805,0.8105263113975525,0.46514275670051575,0.6190476417541504,0.9622642397880554,404,0.9285714626312256,,,,,,,
14,,,,,,404,,0.47440773248672485,0.5917726159095764,,,,,
15,0.7861635684967041,0.800000011920929,0.516242265701294,0.6666666865348816,0.9056603908538818,431,0.8484848737716675,,,,,,,
15,,,,,,431,,0.48188966512680054,0.6020546555519104,,,,,
16,0.7574123740196228,0.7789473533630371,0.5065820217132568,0.5714285969734192,0.9433962106704712,458,0.8888888955116272,,,,,,,
16,,,,,,458,,0.44934558868408203,0.6055722236633301,,,,,
17,0.7598832249641418,0.7789473533630371,0.4762097895145416,0.5952380895614624,0.9245282411575317,485,0.8620689511299133,,,,,,,
17,,,,,,485,,0.46992629766464233,0.603347897529602,,,,,
18,0.8050314784049988,0.821052610874176,0.5292967557907104,0.6666666865348816,0.9433962106704712,512,0.9032257795333862,,,,,,,
18,,,,,,512,,0.4380169212818146,0.5977680087089539,,,,,
19,0.7861635684967041,0.800000011920929,0.4955882132053375,0.6666666865348816,0.9056603908538818,539,0.8484848737716675,,,,,,,
19,,,,,,539,,0.44709986448287964,0.6431353688240051,,,,,
20,0.781221866607666,0.800000011920929,0.44313254952430725,0.6190476417541504,0.9433962106704712,566,0.8965517282485962,,,,,,,
20,,,,,,566,,0.41872507333755493,0.6168193817138672,,,,,
21,0.7836927175521851,0.800000011920929,0.40926438570022583,0.6428571343421936,0.9245282411575317,593,0.8709677457809448,,,,,,,
21,,,,,,593,,0.45393136143684387,0.6405885815620422,,,,,
22,0.8050314784049988,0.821052610874176,0.47672945261001587,0.6666666865348816,0.9433962106704712,620,0.9032257795333862,,,,,,,
22,,,,,,620,,0.43514108657836914,0.6364202499389648,,,,,
23,0.79312664270401,0.8105263113975525,0.4991593062877655,0.6428571343421936,0.9433962106704712,647,0.8999999761581421,,,,,,,
23,,,,,,647,,0.4320827126502991,0.6499271988868713,,,,,
24,0.7906559109687805,0.8105263113975525,0.40229079127311707,0.6190476417541504,0.9622642397880554,674,0.9285714626312256,,,,,,,
24,,,,,,674,,0.4294794797897339,0.6342422366142273,,,,,
25,0.795597493648529,0.8105263113975525,0.4059365391731262,0.6666666865348816,0.9245282411575317,701,0.875,,,,,,,
25,,,,,,701,,0.41052407026290894,0.6309922337532043,,,,,
26,0.7693171501159668,0.7894737124443054,0.49247506260871887,0.5952380895614624,0.9433962106704712,728,0.8928571343421936,,,,,,,
26,,,,,,728,,0.4335642158985138,0.6554049849510193,,,,,
27,0.781221866607666,0.800000011920929,0.474616676568985,0.6190476417541504,0.9433962106704712,755,0.8965517282485962,,,,,,,
27,,,,,,755,,0.39731937646865845,0.6580728888511658,,,,,
28,0.816936194896698,0.8315789699554443,0.45919641852378845,0.6904761791229248,0.9433962106704712,782,0.90625,,,,,,,
28,,,,,,782,,0.3993642032146454,0.6430343389511108,,,,,
29,0.781221866607666,0.800000011920929,0.3960321843624115,0.6190476417541504,0.9433962106704712,809,0.8965517282485962,,,,,,,
29,,,,,,809,,0.40176287293434143,0.6420578360557556,,,,,
30,0.7906559109687805,0.8105263113975525,0.4850149154663086,0.6190476417541504,0.9622642397880554,836,0.9285714626312256,,,,,,,
30,,,,,,836,,0.42684558033943176,0.650133490562439,,,,,
31,0.7717880010604858,0.7894737124443054,0.5092322826385498,0.6190476417541504,0.9245282411575317,863,0.8666666746139526,,,,,,,
31,,,,,,863,,0.3842170536518097,0.6553006768226624,,,,,
32,0.7841419577598572,0.7894737124443054,0.45853468775749207,0.738095223903656,0.8301886916160583,890,0.7749999761581421,,,,,,,
32,,,,,,890,,0.40520957112312317,0.678294837474823,,,,,
33,0.7836927175521851,0.800000011920929,0.41737473011016846,0.6428571343421936,0.9245282411575317,917,0.8709677457809448,,,,,,,
33,,,,,,917,,0.4086357653141022,0.6748781800270081,,,,,
34,0.7836927175521851,0.800000011920929,0.4909132421016693,0.6428571343421936,0.9245282411575317,944,0.8709677457809448,,,,,,,
34,,,,,,944,,0.4051656723022461,0.6687452793121338,,,,,
35,0.8025606870651245,0.821052610874176,0.47076985239982605,0.6428571343421936,0.9622642397880554,971,0.931034505367279,,,,,,,
35,,,,,,971,,0.3994169533252716,0.6573552489280701,,,,,
36,0.795597493648529,0.8105263113975525,0.49076390266418457,0.6666666865348816,0.9245282411575317,998,0.875,,,,,,,
36,,,,,,998,,0.3955371379852295,0.6785261631011963,,,,,
37,0.79312664270401,0.8105263113975525,0.5864934325218201,0.6428571343421936,0.9433962106704712,1025,0.8999999761581421,,,,,,,
37,,,,,,1025,,0.38372689485549927,0.6764453649520874,,,,,
38,0.7911050915718079,0.800000011920929,0.4051806926727295,0.7142857313156128,0.8679245114326477,1052,0.8108107447624207,,,,,,,
38,,,,,,1052,,0.38038983941078186,0.6902467608451843,,,,,
39,0.79312664270401,0.8105263113975525,0.524614691734314,0.6428571343421936,0.9433962106704712,1079,0.8999999761581421,,,,,,,
39,,,,,,1079,,0.38651376962661743,0.6783698797225952,,,,,
40,0.7836927175521851,0.800000011920929,0.4250534772872925,0.6428571343421936,0.9245282411575317,1106,0.8709677457809448,,,,,,,
40,,,,,,1106,,0.37486007809638977,0.672298014163971,,,,,
41,0.7648246884346008,0.7789473533630371,0.49674326181411743,0.6428571343421936,0.8867924809455872,1133,0.8181818127632141,,,,,,,
41,,,,,,1133,,0.3959020674228668,0.6848310232162476,,,,,
42,0.79312664270401,0.8105263113975525,0.45351898670196533,0.6428571343421936,0.9433962106704712,1160,0.8999999761581421,,,,,,,
42,,,,,,1160,,0.3835746645927429,0.6814517974853516,,,,,
43,0.8194069862365723,0.8315789699554443,0.4805290102958679,0.7142857313156128,0.9245282411575317,1187,0.8823529481887817,,,,,,,
43,,,,,,1187,,0.3925933539867401,0.6883660554885864,,,,,
44,0.7906559109687805,0.8105263113975525,0.5437790751457214,0.6190476417541504,0.9622642397880554,1214,0.9285714626312256,,,,,,,
44,,,,,,1214,,0.3413363993167877,0.6941461563110352,,,,,
45,0.7742587327957153,0.7894737124443054,0.4124350845813751,0.6428571343421936,0.9056603908538818,1241,0.84375,,,,,,,
45,,,,,,1241,,0.3882652819156647,0.6962525248527527,,,,,
46,0.7598832249641418,0.7789473533630371,0.5345303416252136,0.5952380895614624,0.9245282411575317,1268,0.8620689511299133,,,,,,,
46,,,,,,1268,,0.3725791573524475,0.7005894184112549,,,,,
47,0.7861635684967041,0.800000011920929,0.41462936997413635,0.6666666865348816,0.9056603908538818,1295,0.8484848737716675,,,,,,,
47,,,,,,1295,,0.3541669249534607,0.6933226585388184,,,,,
48,0.7742587327957153,0.7894737124443054,0.46686938405036926,0.6428571343421936,0.9056603908538818,1322,0.84375,,,,,,,
48,,,,,,1322,,0.37590232491493225,0.6951287388801575,,,,,
49,0.7861635684967041,0.800000011920929,0.4231939911842346,0.6666666865348816,0.9056603908538818,1349,0.8484848737716675,,,,,,,
49,,,,,,1349,,0.35802310705184937,0.694573700428009,,,,,
50,0.7742587327957153,0.7894737124443054,0.5475536584854126,0.6428571343421936,0.9056603908538818,1376,0.84375,,,,,,,
50,,,,,,1376,,0.3496279716491699,0.704247236251831,,,,,
51,0.795597493648529,0.8105263113975525,0.4698716700077057,0.6666666865348816,0.9245282411575317,1403,0.875,,,,,,,
51,,,,,,1403,,0.3588758111000061,0.6925672888755798,,,,,
52,0.8050314784049988,0.821052610874176,0.5078485608100891,0.6666666865348816,0.9433962106704712,1430,0.9032257795333862,,,,,,,
52,,,,,,1430,,0.3410961329936981,0.709595799446106,,,,,
53,0.7980683445930481,0.8105263113975525,0.42934390902519226,0.6904761791229248,0.9056603908538818,1457,0.8529411554336548,,,,,,,
53,,,,,,1457,,0.3564152717590332,0.7139785289764404,,,,,
54,0.7792003154754639,0.7894737124443054,0.42827078700065613,0.6904761791229248,0.8679245114326477,1484,0.8055555820465088,,,,,,,
54,,,,,,1484,,0.35042649507522583,0.6895787715911865,,,,,
55,0.795597493648529,0.8105263113975525,0.5409091711044312,0.6666666865348816,0.9245282411575317,1511,0.875,,,,,,,
55,,,,,,1511,,0.3259410262107849,0.6889305114746094,,,,,
56,0.8218778371810913,0.8315789699554443,0.5457144379615784,0.738095223903656,0.9056603908538818,1538,0.8611111044883728,,,,,,,
56,,,,,,1538,,0.3434396982192993,0.699174165725708,,,,,
