step,val_auroc,val_precision,epoch,val_specificity,val_loss,val_accuracy,val_sensitivity,train_loss,unlabeled_data_utilization,test_specificity,test_sensitivity,test_precision,test_accuracy,test_auroc
17,0.5,0.4421052634716034,0,0.0,0.6240623593330383,0.4421052634716034,1.0,,,,,,,
17,,,0,,,,,0.6412739753723145,0.015059727244079113,,,,,
35,0.5094339847564697,0.44680851697921753,1,0.01886792480945587,0.879002034664154,0.4526315927505493,1.0,,,,,,,
35,,,1,,,,,0.6312342286109924,0.021771792322397232,,,,,
53,0.5352650284767151,0.4606741666793823,2,0.09433962404727936,0.7325477004051208,0.4842105209827423,0.976190447807312,,,,,,,
53,,,2,,,,,0.6430447697639465,0.0283193439245224,,,,,
71,0.5512129664421082,0.4736842215061188,3,0.24528302252292633,0.6837136745452881,0.5157894492149353,0.8571428656578064,,,,,,,
71,,,3,,,,,0.6313722729682922,0.0207807794213295,,,,,
89,0.677897572517395,0.6122449040412903,4,0.6415094137191772,0.6264613270759583,0.6736842393875122,0.7142857313156128,,,,,,,
89,,,4,,,,,0.6345176696777344,0.016200074926018715,,,,,
107,0.4930368661880493,0.3333333432674408,5,0.9622642397880554,0.651404619216919,0.5473684072494507,0.02380952425301075,,,,,,,
107,,,5,,,,,0.6252596378326416,0.014434329234063625,,,,,
125,0.4955076575279236,0.4000000059604645,6,0.9433962106704712,0.6164987683296204,0.5473684072494507,0.0476190485060215,,,,,,,
125,,,6,,,,,0.6296193599700928,0.01315789483487606,,,,,
143,0.581311821937561,0.7142857313156128,7,0.9245282411575317,0.6308155655860901,0.621052622795105,0.2380952388048172,,,,,,,
143,,,7,,,,,0.620387852191925,0.013419770635664463,,,,,
161,0.5644654631614685,0.7777778506278992,8,0.9622642397880554,0.6266457438468933,0.6105263233184814,0.1666666716337204,,,,,,,
161,,,8,,,,,0.6232066750526428,0.021643182262778282,,,,,
179,0.6671159267425537,0.782608687877655,9,0.9056603908538818,0.6419872641563416,0.6947368383407593,0.4285714328289032,,,,,,,
179,,,9,,,,,0.6122987866401672,0.026292668655514717,,,,,
197,0.7122641205787659,0.8399999737739563,10,0.9245282411575317,0.6938272714614868,0.7368420958518982,0.5,,,,,,,
197,,,10,,,,,0.6194065809249878,0.031820621341466904,,,,,
215,0.7315813302993774,0.78125,11,0.8679245114326477,0.7185113430023193,0.7473683953285217,0.5952380895614624,,,,,,,
215,,,11,,,,,0.6132462620735168,0.023425446823239326,,,,,
233,0.6963163018226624,0.6842105388641357,12,0.7735848426818848,0.6384069323539734,0.7052631378173828,0.6190476417541504,,,,,,,
233,,,12,,,,,0.5939440727233887,0.02897541970014572,,,,,
251,0.6987870335578918,0.675000011920929,13,0.7547169923782349,0.6816928386688232,0.7052631378173828,0.6428571343421936,,,,,,,
251,,,13,,,,,0.5855636596679688,0.01743500865995884,,,,,
269,0.738993763923645,0.7368420958518982,14,0.8113208413124084,0.61099773645401,0.7473683953285217,0.6666666865348816,,,,,,,
269,,,14,,,,,0.5559720396995544,0.02098075859248638,,,,,
287,0.7176550030708313,0.7105262875556946,15,0.792452871799469,0.7746053338050842,0.7263157963752747,0.6428571343421936,,,,,,,
287,,,15,,,,,0.5438120365142822,0.02621925063431263,,,,,
305,0.7057502269744873,0.7027027606964111,16,0.792452871799469,0.6102175116539001,0.7157894968986511,0.6190476417541504,,,,,,,
305,,,16,,,,,0.5393010377883911,0.028923116624355316,,,,,
323,0.7082209587097168,0.692307710647583,17,0.7735848426818848,0.5693367719650269,0.7157894968986511,0.6428571343421936,,,,,,,
323,,,17,,,,,0.5310507416725159,0.027096794918179512,,,,,
341,0.7082209587097168,0.692307710647583,18,0.7735848426818848,0.5683260560035706,0.7157894968986511,0.6428571343421936,,,,,,,
341,,,18,,,,,0.5332210659980774,0.026233986020088196,,,,,
359,0.738993763923645,0.7368420958518982,19,0.8113208413124084,0.5101783275604248,0.7473683953285217,0.6666666865348816,,,,,,,
359,,,19,,,,,0.5263174176216125,0.04326445236802101,,,,,
377,0.7484278082847595,0.7567567229270935,20,0.8301886916160583,0.587248682975769,0.75789475440979,0.6666666865348816,,,,,,,
377,,,20,,,,,0.5280348062515259,0.05094587057828903,,,,,
395,0.7553907632827759,0.7941176295280457,21,0.8679245114326477,0.5291083455085754,0.7684210538864136,0.6428571343421936,,,,,,,
395,,,21,,,,,0.5293542146682739,0.052157431840896606,,,,,
413,0.7529200315475464,0.8125,22,0.8867924809455872,0.6363351941108704,0.7684210538864136,0.6190476417541504,,,,,,,
413,,,22,,,,,0.5083785653114319,0.06619320064783096,,,,,
431,0.7672956585884094,0.800000011920929,23,0.8679245114326477,0.6108068823814392,0.7789473533630371,0.6666666865348816,,,,,,,
431,,,23,,,,,0.5160001516342163,0.07916846871376038,,,,,
449,0.7717880010604858,0.8666666746139526,24,0.9245282411575317,0.6296316981315613,0.7894737124443054,0.6190476417541504,,,,,,,
449,,,24,,,,,0.517591118812561,0.07612766325473785,,,,,
467,0.7767295241355896,0.8235294818878174,25,0.8867924809455872,0.5158481001853943,0.7894737124443054,0.6666666865348816,,,,,,,
467,,,25,,,,,0.49260735511779785,0.1115567684173584,,,,,
485,0.7861635684967041,0.8484848737716675,26,0.9056603908538818,0.46924009919166565,0.800000011920929,0.6666666865348816,,,,,,,
485,,,26,,,,,0.5056792497634888,0.12154299020767212,,,,,
503,0.7861635684967041,0.8484848737716675,27,0.9056603908538818,0.47750580310821533,0.800000011920929,0.6666666865348816,,,,,,,
503,,,27,,,,,0.5148133635520935,0.13915202021598816,,,,,
521,0.7672956585884094,0.800000011920929,28,0.8679245114326477,0.5233491063117981,0.7789473533630371,0.6666666865348816,,,,,,,
521,,,28,,,,,0.5063177943229675,0.1419554501771927,,,,,
539,0.7767295241355896,0.8235294818878174,29,0.8867924809455872,0.6097601652145386,0.7894737124443054,0.6666666865348816,,,,,,,
539,,,29,,,,,0.5123366713523865,0.15431392192840576,,,,,
557,0.7767295241355896,0.8235294818878174,30,0.8867924809455872,0.4978862702846527,0.7894737124443054,0.6666666865348816,,,,,,,
557,,,30,,,,,0.4888228178024292,0.15110249817371368,,,,,
575,0.7767295241355896,0.8235294818878174,31,0.8867924809455872,0.5335312485694885,0.7894737124443054,0.6666666865348816,,,,,,,
575,,,31,,,,,0.4893104135990143,0.18411165475845337,,,,,
593,0.7672956585884094,0.800000011920929,32,0.8679245114326477,0.5841123461723328,0.7789473533630371,0.6666666865348816,,,,,,,
593,,,32,,,,,0.492522269487381,0.19924592971801758,,,,,
611,0.7648246884346008,0.8181818127632141,33,0.8867924809455872,0.5144078731536865,0.7789473533630371,0.6428571343421936,,,,,,,
611,,,33,,,,,0.5180137157440186,0.20007653534412384,,,,,
629,0.7792003154754639,0.8055555820465088,34,0.8679245114326477,0.4849057197570801,0.7894737124443054,0.6904761791229248,,,,,,,
629,,,34,,,,,0.5005608797073364,0.20126554369926453,,,,,
647,0.7911050915718079,0.8108107447624207,35,0.8679245114326477,0.6722793579101562,0.800000011920929,0.7142857313156128,,,,,,,
647,,,35,,,,,0.5094442963600159,0.20338182151317596,,,,,
665,0.7911050915718079,0.8108107447624207,36,0.8679245114326477,0.47809869050979614,0.800000011920929,0.7142857313156128,,,,,,,
665,,,36,,,,,0.4787869453430176,0.20878130197525024,,,,,
683,0.7911050915718079,0.8108107447624207,37,0.8679245114326477,0.4550727307796478,0.800000011920929,0.7142857313156128,,,,,,,
683,,,37,,,,,0.49873146414756775,0.24429333209991455,,,,,
701,0.8030098080635071,0.8157894611358643,38,0.8679245114326477,0.4670768678188324,0.8105263113975525,0.738095223903656,,,,,,,
701,,,38,,,,,0.5093836188316345,0.24473026394844055,,,,,
719,0.8030098080635071,0.8157894611358643,39,0.8679245114326477,0.4934845268726349,0.8105263113975525,0.738095223903656,,,,,,,
719,,,39,,,,,0.505390465259552,0.2473401129245758,,,,,
737,0.7911050915718079,0.8108107447624207,40,0.8679245114326477,0.47666361927986145,0.800000011920929,0.7142857313156128,,,,,,,
737,,,40,,,,,0.4878179430961609,0.25987061858177185,,,,,
755,0.8149146437644958,0.8205127716064453,41,0.8679245114326477,0.4275999665260315,0.821052610874176,0.761904776096344,,,,,,,
755,,,41,,,,,0.5115910172462463,0.2768006920814514,,,,,
773,0.8149146437644958,0.8205127716064453,42,0.8679245114326477,0.42246001958847046,0.821052610874176,0.761904776096344,,,,,,,
773,,,42,,,,,0.494557648897171,0.2757144272327423,,,,,
791,0.8149146437644958,0.8205127716064453,43,0.8679245114326477,0.4709435999393463,0.821052610874176,0.761904776096344,,,,,,,
791,,,43,,,,,0.5084389448165894,0.28888922929763794,,,,,
809,0.7911050915718079,0.8108107447624207,44,0.8679245114326477,0.45787474513053894,0.800000011920929,0.7142857313156128,,,,,,,
809,,,44,,,,,0.5121939778327942,0.28297969698905945,,,,,
827,0.8030098080635071,0.8157894611358643,45,0.8679245114326477,0.4466085433959961,0.8105263113975525,0.738095223903656,,,,,,,
827,,,45,,,,,0.5159467458724976,0.2976348400115967,,,,,
845,0.8149146437644958,0.8205127716064453,46,0.8679245114326477,0.4941210150718689,0.821052610874176,0.761904776096344,,,,,,,
845,,,46,,,,,0.4757567048072815,0.2949986457824707,,,,,
863,0.8030098080635071,0.8157894611358643,47,0.8679245114326477,0.5378072261810303,0.8105263113975525,0.738095223903656,,,,,,,
863,,,47,,,,,0.4848988354206085,0.2881782352924347,,,,,
881,0.7911050915718079,0.8108107447624207,48,0.8679245114326477,0.44706422090530396,0.800000011920929,0.7142857313156128,,,,,,,
881,,,48,,,,,0.49452030658721924,0.3075995147228241,,,,,
899,0.8030098080635071,0.8157894611358643,49,0.8679245114326477,0.43554824590682983,0.8105263113975525,0.738095223903656,,,,,,,
899,,,49,,,,,0.5050620436668396,0.30799493193626404,,,,,
900,,,50,,,,,,,0.9242424368858337,0.6538461446762085,0.8717948794364929,0.805084764957428,0.7890443205833435
900,,,50,,,,,,,0.9242424368858337,0.6634615659713745,0.8734177350997925,0.8093220591545105,0.7938519716262817
900,,,50,,,,,,,0.9242424368858337,0.7115384340286255,0.8809523582458496,0.8305084705352783,0.8178904056549072
