val_specificity,val_auroc,val_accuracy,step,val_precision,val_sensitivity,epoch,val_loss,unlabeled_data_utilization,train_loss,test_precision,test_auroc,test_sensitivity,test_specificity,test_accuracy
1.0,0.5,0.557894766330719,26,0.0,0.0,0,0.6196659803390503,,,,,,,
,,,26,,,0,,0.002960493788123131,0.6351819038391113,,,,,
0.9811320900917053,0.5262802839279175,0.5789473652839661,53,0.75,0.0714285746216774,1,1.046102523803711,,,,,,,
,,,53,,,1,,0.002681674435734749,0.6296157240867615,,,,,
0.9433962106704712,0.5312219262123108,0.5789473652839661,80,0.625,0.1190476194024086,2,1.3008029460906982,,,,,,,
,,,80,,,2,,0.002787608653306961,0.6190739870071411,,,,,
0.8867924809455872,0.5267295241355896,0.5684210658073425,107,0.5384615659713745,0.1666666716337204,3,0.6822585463523865,,,,,,,
,,,107,,,3,,0.009422930888831615,0.6259963512420654,,,,,
0.9056603908538818,0.6075921058654785,0.6421052813529968,134,0.7222221493721008,0.3095238208770752,4,0.7000201344490051,,,,,,,
,,,134,,,4,,0.004373789764940739,0.6114567518234253,,,,,
0.9433962106704712,0.6740791201591492,0.7052631378173828,161,0.8500000238418579,0.4047619104385376,5,0.6681416034698486,,,,,,,
,,,161,,,5,,0.007101118098944426,0.5821312069892883,,,,,
0.8867924809455872,0.7410151958465576,0.75789475440979,188,0.806451678276062,0.5952380895614624,6,0.6960801482200623,,,,,,,
,,,188,,,6,,0.007138906978070736,0.5624412298202515,,,,,
0.9245282411575317,0.7479784488677979,0.7684210538864136,215,0.8571428656578064,0.5714285969734192,7,0.901697039604187,,,,,,,
,,,215,,,7,,0.009397657588124275,0.5493772625923157,,,,,
0.9245282411575317,0.7598832249641418,0.7789473533630371,242,0.8620689511299133,0.5952380895614624,8,0.5645742416381836,,,,,,,
,,,242,,,8,,0.01674022153019905,0.5397199392318726,,,,,
0.9245282411575317,0.7122641205787659,0.7368420958518982,269,0.8399999737739563,0.5,9,0.5616808533668518,,,,,,,
,,,269,,,9,,0.0198860764503479,0.5312539935112,,,,,
0.9433962106704712,0.781221866607666,0.800000011920929,296,0.8965517282485962,0.6190476417541504,10,0.5111080408096313,,,,,,,
,,,296,,,10,,0.02518717758357525,0.5261871218681335,,,,,
0.9622642397880554,0.7549417018890381,0.7789473533630371,323,0.9200000166893005,0.5476190447807312,11,0.5210844278335571,,,,,,,
,,,323,,,11,,0.028389085084199905,0.5134492516517639,,,,,
0.9811320900917053,0.7286612391471863,0.75789475440979,350,0.9523809552192688,0.4761904776096344,12,0.5880517363548279,,,,,,,
,,,350,,,12,,0.04555923864245415,0.5088863372802734,,,,,
0.9433962106704712,0.6978886127471924,0.7263157963752747,377,0.8636363744735718,0.4523809850215912,13,0.6915807723999023,,,,,,,
,,,377,,,13,,0.055688366293907166,0.5171149373054504,,,,,
0.9056603908538818,0.7385445237159729,0.75789475440979,404,0.8275862336158752,0.5714285969734192,14,0.5922654867172241,,,,,,,
,,,404,,,14,,0.06557154655456543,0.5299621224403381,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,431,0.8888888955116272,0.5714285969734192,15,0.8354225754737854,,,,,,,
,,,431,,,15,,0.06137422099709511,0.5162680149078369,,,,,
0.9433962106704712,0.7455076575279236,0.7684210538864136,458,0.8846153616905212,0.5476190447807312,16,1.433241367340088,,,,,,,
,,,458,,,16,,0.059532660990953445,0.5093086361885071,,,,,
0.9056603908538818,0.7385445237159729,0.75789475440979,485,0.8275862336158752,0.5714285969734192,17,0.7823382019996643,,,,,,,
,,,485,,,17,,0.06730373203754425,0.5050486922264099,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,512,0.8888888955116272,0.5714285969734192,18,0.5026594400405884,,,,,,,
,,,512,,,18,,0.05910884961485863,0.4871417284011841,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,539,0.8666666746139526,0.6190476417541504,19,0.4233672618865967,,,,,,,
,,,539,,,19,,0.06954670697450638,0.46312978863716125,,,,,
0.9433962106704712,0.7693171501159668,0.7894737124443054,566,0.8928571343421936,0.5952380895614624,20,0.42980676889419556,,,,,,,
,,,566,,,20,,0.09994780272245407,0.4993801712989807,,,,,
0.9433962106704712,0.7693171501159668,0.7894737124443054,593,0.8928571343421936,0.5952380895614624,21,0.5111319422721863,,,,,,,
,,,593,,,21,,0.09079356491565704,0.4896356463432312,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,620,0.8666666746139526,0.6190476417541504,22,0.6264272928237915,,,,,,,
,,,620,,,22,,0.08359413594007492,0.47530069947242737,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,647,0.8666666746139526,0.6190476417541504,23,0.7346057891845703,,,,,,,
,,,647,,,23,,0.10083949565887451,0.46841058135032654,,,,,
0.9433962106704712,0.7455076575279236,0.7684210538864136,674,0.8846153616905212,0.5476190447807312,24,0.647837221622467,,,,,,,
,,,674,,,24,,0.09303124248981476,0.45421597361564636,,,,,
0.9245282411575317,0.7836927175521851,0.800000011920929,701,0.8709677457809448,0.6428571343421936,25,0.5312106013298035,,,,,,,
,,,701,,,25,,0.12225477397441864,0.4667239487171173,,,,,
0.9433962106704712,0.7574123740196228,0.7789473533630371,728,0.8888888955116272,0.5714285969734192,26,0.549984872341156,,,,,,,
,,,728,,,26,,0.12015718966722488,0.4940364360809326,,,,,
0.9245282411575317,0.7360737323760986,0.75789475440979,755,0.8518518805503845,0.5476190447807312,27,0.5144799947738647,,,,,,,
,,,755,,,27,,0.11337156593799591,0.46769455075263977,,,,,
0.9433962106704712,0.7693171501159668,0.7894737124443054,782,0.8928571343421936,0.5952380895614624,28,0.4119040369987488,,,,,,,
,,,782,,,28,,0.11473976075649261,0.45965173840522766,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,809,0.8787878751754761,0.6904761791229248,29,0.6098799705505371,,,,,,,
,,,809,,,29,,0.116822749376297,0.45800504088401794,,,,,
0.9245282411575317,0.7717880010604858,0.7894737124443054,836,0.8666666746139526,0.6190476417541504,30,0.5752761363983154,,,,,,,
,,,836,,,30,,0.1288682073354721,0.4561921954154968,,,,,
0.9433962106704712,0.7455076575279236,0.7684210538864136,863,0.8846153616905212,0.5476190447807312,31,0.5788667798042297,,,,,,,
,,,863,,,31,,0.13729792833328247,0.46553048491477966,,,,,
0.8867924809455872,0.7529200315475464,0.7684210538864136,890,0.8125,0.6190476417541504,32,0.5508272647857666,,,,,,,
,,,890,,,32,,0.1510542333126068,0.43624892830848694,,,,,
0.9056603908538818,0.7385445237159729,0.75789475440979,917,0.8275862336158752,0.5714285969734192,33,0.6109267473220825,,,,,,,
,,,917,,,33,,0.15456131100654602,0.4619544744491577,,,,,
0.9056603908538818,0.7742587327957153,0.7894737124443054,944,0.84375,0.6428571343421936,34,0.5004450082778931,,,,,,,
,,,944,,,34,,0.16494449973106384,0.4605279266834259,,,,,
0.9056603908538818,0.8099730610847473,0.821052610874176,971,0.8571428656578064,0.7142857313156128,35,0.4452725946903229,,,,,,,
,,,971,,,35,,0.1682330071926117,0.4449085593223572,,,,,
0.9056603908538818,0.8099730610847473,0.821052610874176,998,0.8571428656578064,0.7142857313156128,36,0.3924856185913086,,,,,,,
,,,998,,,36,,0.19236227869987488,0.4682316482067108,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,1025,0.8787878751754761,0.6904761791229248,37,0.8137943744659424,,,,,,,
,,,1025,,,37,,0.1795245260000229,0.45037344098091125,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,1052,0.8787878751754761,0.6904761791229248,38,0.7133378386497498,,,,,,,
,,,1052,,,38,,0.17151811718940735,0.42850831151008606,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,1079,0.8787878751754761,0.6904761791229248,39,0.5298657417297363,,,,,,,
,,,1079,,,39,,0.19798527657985687,0.4431803524494171,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,1106,0.8787878751754761,0.6904761791229248,40,0.4366814196109772,,,,,,,
,,,1106,,,40,,0.19827944040298462,0.467655748128891,,,,,
0.9056603908538818,0.7980683445930481,0.8105263113975525,1133,0.8529411554336548,0.6904761791229248,41,0.870640218257904,,,,,,,
,,,1133,,,41,,0.2075914889574051,0.45909610390663147,,,,,
0.9056603908538818,0.8218778371810913,0.8315789699554443,1160,0.8611111044883728,0.738095223903656,42,0.4832698702812195,,,,,,,
,,,1160,,,42,,0.20016245543956757,0.4316772222518921,,,,,
0.9245282411575317,0.8075022101402283,0.821052610874176,1187,0.8787878751754761,0.6904761791229248,43,0.49333545565605164,,,,,,,
,,,1187,,,43,,0.2099301815032959,0.45023584365844727,,,,,
0.9245282411575317,0.8194069862365723,0.8315789699554443,1214,0.8823529481887817,0.7142857313156128,44,0.38928231596946716,,,,,,,
,,,1214,,,44,,0.20297078788280487,0.4279182255268097,,,,,
0.8867924809455872,0.7767295241355896,0.7894737124443054,1241,0.8235294818878174,0.6666666865348816,45,0.44652703404426575,,,,,,,
,,,1241,,,45,,0.2275049239397049,0.439724326133728,,,,,
0.9433962106704712,0.8050314784049988,0.821052610874176,1268,0.9032257795333862,0.6666666865348816,46,0.5102280378341675,,,,,,,
